formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,median_marketcap,median_adv_proxy
2008-09-22,2008-09-23,2008-10-21,312,-0.28811928386009755,-0.288352722345902,0.2334384858044164,0.00023343848580441637,1268.8,
2008-10-20,2008-10-21,2008-11-18,304,-0.19851323056411482,-0.19875450040538467,0.24126984126984127,0.00024126984126984126,752.6,
2008-11-17,2008-11-18,2008-12-17,301,0.04115981910432755,0.04089454579243044,0.2652733118971061,0.0002652733118971061,760.6,
2008-12-16,2008-12-17,2009-01-16,291,-0.012839046070085278,-0.01310229110319786,0.2632450331125828,0.00026324503311258283,868.1,
2009-01-15,2009-01-16,2009-02-17,288,-0.06506259987737795,-0.06531344733500506,0.25084745762711863,0.00025084745762711866,760.0,
2009-02-13,2009-02-17,2009-03-17,281,-0.08707099362841521,-0.08729071681180621,0.21972318339100347,0.00021972318339100348,838.6,
2009-03-16,2009-03-17,2009-04-15,273,0.15013469552800707,0.14987405723013472,0.26063829787234044,0.00026063829787234045,724.2,
2009-04-14,2009-04-15,2009-05-13,271,0.049082812244989886,0.04883917588135352,0.24363636363636362,0.0002436363636363636,885.7,
2009-05-12,2009-05-13,2009-06-11,271,0.08217182649456818,0.08194673424364567,0.22509225092250923,0.00022509225092250923,791.0,
2009-06-10,2009-06-11,2009-07-10,269,-0.09081213146155227,-0.09110917943203198,0.29704797047970477,0.0002970479704797047,735.2,
2009-07-09,2009-07-10,2009-08-07,269,0.18198537830938044,0.18172154067100404,0.26383763837638374,0.00026383763837638377,721.4,
2009-08-06,2009-08-07,2009-09-04,271,-0.014912570463163235,-0.015148732824786851,0.23616236162361623,0.00023616236162361624,838.7,
2009-09-03,2009-09-04,2009-10-05,271,0.03551874157730667,0.03524035329891839,0.2783882783882784,0.0002783882783882784,877.7,
2009-10-02,2009-10-05,2009-11-02,271,-0.03070604627276493,-0.03093414846254595,0.2281021897810219,0.0002281021897810219,915.9,
2009-10-30,2009-11-02,2009-12-01,268,0.049929648035009,0.049626728326979806,0.3029197080291971,0.00030291970802919714,1069.7,
2009-11-30,2009-12-01,2009-12-30,270,0.08179651186871971,0.08148401186871972,0.3125,0.0003125,1081.1999999999998,
2009-12-29,2009-12-30,2010-01-29,270,-0.040280563854393464,-0.04054613161996123,0.26556776556776557,0.00026556776556776557,1170.3,
2010-01-28,2010-01-29,2010-03-01,273,0.03985168649516623,0.039627233940421704,0.22445255474452555,0.00022445255474452556,1119.65,
2010-02-26,2010-03-01,2010-03-29,272,0.0871795036139325,0.08694957660663323,0.22992700729927007,0.00022992700729927007,1101.4,
2010-03-26,2010-03-29,2010-04-27,272,0.11546878969602181,0.11522061451354006,0.24817518248175183,0.0002481751824817518,1305.65,
2010-04-26,2010-04-27,2010-05-25,278,-0.19970511519247391,-0.19990295691909263,0.19784172661870503,0.00019784172661870502,1324.9,
2010-05-24,2010-05-25,2010-06-23,281,0.06352740803650735,0.06332634042084899,0.20106761565836298,0.00020106761565836297,1121.8,
2010-06-22,2010-06-23,2010-07-22,287,-0.024504842614154428,-0.024770467614154426,0.265625,0.000265625,1166.0,
2010-07-21,2010-07-22,2010-08-19,287,0.01188161038010498,0.011671712769183478,0.2098976109215017,0.0002098976109215017,1195.8,
2010-08-18,2010-08-19,2010-09-17,290,0.05197920364780922,0.051787026777060916,0.1921768707482993,0.00019217687074829932,1185.75,
2010-09-16,2010-09-17,2010-10-15,290,0.09385600520137892,0.09358899839865784,0.26700680272108845,0.00026700680272108846,1306.8,
2010-10-14,2010-10-15,2010-11-12,292,0.03378861465885911,0.03359539431987606,0.19322033898305085,0.00019322033898305085,1579.15,
2010-11-11,2010-11-12,2010-12-13,293,0.09737750222639986,0.09714854599744363,0.22895622895622897,0.00022895622895622897,1422.1,
2010-12-10,2010-12-13,2011-01-11,292,0.018767752080077835,0.018500075312401068,0.2676767676767677,0.0002676767676767677,1369.8,
2011-01-10,2011-01-11,2011-02-09,296,0.0349688588669127,0.03475744947093955,0.21140939597315436,0.00021140939597315435,1210.9,
2011-02-08,2011-02-09,2011-03-10,294,-0.01002720605303164,-0.010225192630212848,0.19798657718120805,0.00019798657718120806,1313.8,
2011-03-09,2011-03-10,2011-04-07,298,0.06687035155926,0.06665558645858885,0.21476510067114093,0.00021476510067114095,1385.2,
2011-04-06,2011-04-07,2011-05-06,297,-0.027108299091759096,-0.027320673673698895,0.21237458193979933,0.00021237458193979934,1615.05,
2011-05-05,2011-05-06,2011-06-06,295,-0.0272568150312104,-0.027435744797096685,0.17892976588628762,0.0001789297658862876,1558.3000000000002,
2011-06-03,2011-06-06,2011-07-05,294,0.052874142789361624,0.05264259916520055,0.23154362416107382,0.0002315436241610738,1732.15,
2011-07-01,2011-07-05,2011-08-02,296,-0.056986050137026886,-0.05720176920057204,0.2157190635451505,0.00021571906354515052,1685.3,
2011-08-01,2011-08-02,2011-08-30,293,-0.10909944637513215,-0.10925496476978099,0.15551839464882944,0.00015551839464882943,1644.9,
2011-08-29,2011-08-30,2011-09-28,291,-0.0625765901893489,-0.0628265901893489,0.25,0.00025,1466.3,
2011-09-27,2011-09-28,2011-10-26,288,0.07173909486277814,0.07151460506685978,0.22448979591836735,0.00022448979591836732,1205.7,
2011-10-25,2011-10-26,2011-11-23,286,-0.053459098488448334,-0.053678276570640115,0.2191780821917808,0.0002191780821917808,1438.6,
2011-11-22,2011-11-23,2011-12-22,287,0.05091386345031253,0.05073001465306167,0.18384879725085912,0.00018384879725085913,1363.6,
2011-12-21,2011-12-22,2012-01-24,290,0.045320206940897445,0.045076220686601914,0.24398625429553264,0.00024398625429553262,1342.4,
2012-01-23,2012-01-24,2012-02-22,286,0.06960258483980375,0.06939881771651608,0.20376712328767124,0.00020376712328767127,1390.1,
2012-02-21,2012-02-22,2012-03-21,289,0.024742332011846013,0.02452315392965423,0.2191780821917808,0.0002191780821917808,1466.4,
2012-03-20,2012-03-21,2012-04-19,290,-0.015120089163697921,-0.015335842588355455,0.21575342465753425,0.00021575342465753424,1538.9,
2012-04-18,2012-04-19,2012-05-17,289,-0.052974321203545505,-0.05319007462820304,0.21575342465753425,0.00021575342465753424,1616.8000000000002,
2012-05-16,2012-05-17,2012-06-15,288,-0.03781080933802832,-0.03798204221474065,0.17123287671232876,0.00017123287671232877,1641.85,
2012-06-14,2012-06-15,2012-07-16,286,0.04460042635811582,0.044336727727978836,0.2636986301369863,0.0002636986301369863,1548.1,
2012-07-13,2012-07-16,2012-08-13,285,0.02356369457217486,0.023346228818750203,0.21746575342465754,0.00021746575342465753,1522.0,
2012-08-10,2012-08-13,2012-09-11,288,0.04137844358442265,0.0411688215912955,0.20962199312714777,0.00020962199312714777,1600.3,
2012-09-10,2012-09-11,2012-10-09,282,-0.002680240386360087,-0.0029743580334189107,0.29411764705882354,0.00029411764705882356,1534.7,
2012-10-08,2012-10-09,2012-11-08,282,-0.020622169119397557,-0.020831228352847033,0.20905923344947736,0.00020905923344947738,1440.4,
2012-11-07,2012-11-08,2012-12-07,282,0.01704373582805154,0.016824437582437506,0.21929824561403508,0.00021929824561403506,1344.25,
2012-12-06,2012-12-07,2013-01-08,279,0.053829241703862794,0.05357396001372195,0.25528169014084506,0.0002552816901408451,1716.4,
2013-01-07,2013-01-08,2013-02-06,280,0.05154219673533551,0.051319581894346114,0.2226148409893993,0.0002226148409893993,1654.5,
2013-02-05,2013-02-06,2013-03-07,279,0.026037432626520196,0.025818571416555785,0.2188612099644128,0.00021886120996441282,1741.5,
2013-03-06,2013-03-07,2013-04-05,279,-0.029506443146685782,-0.029726086003828638,0.21964285714285714,0.0002196428571428571,1893.7,
2013-04-04,2013-04-05,2013-05-03,278,0.045764409098244085,0.045545771105412546,0.21863799283154123,0.00021863799283154122,1572.8,
2013-05-02,2013-05-03,2013-06-03,278,0.03842118213679451,0.03823121797908842,0.18996415770609318,0.00018996415770609318,1859.3,
2013-05-31,2013-06-03,2013-07-01,276,-0.00829076109296418,-0.008521118235821324,0.23035714285714284,0.00023035714285714283,1693.1,
2013-06-28,2013-07-01,2013-07-30,278,0.055380474025305895,0.05515190259673447,0.22857142857142856,0.00022857142857142857,1490.75,
2013-07-29,2013-07-30,2013-08-27,280,-0.006491140790697185,-0.006707452847434773,0.21631205673758866,0.00021631205673758864,1677.85,
2013-08-26,2013-08-27,2013-09-25,280,0.06175118023301872,0.06153309512663574,0.21808510638297873,0.00021808510638297873,1484.1,
2013-09-24,2013-09-25,2013-10-23,277,0.041490626893888764,0.041264648246201935,0.22597864768683273,0.0002259786476868327,1632.4499999999998,
2013-10-22,2013-10-23,2013-11-20,278,-0.014746425119504553,-0.01494106797664741,0.19464285714285715,0.00019464285714285715,1788.3,
2013-11-19,2013-11-20,2013-12-19,277,0.022648274857779996,0.022454726470683223,0.1935483870967742,0.0001935483870967742,1521.3,
2013-12-18,2013-12-19,2014-01-21,279,0.03293005529906851,0.0326782695847828,0.2517857142857143,0.00025178571428571426,1557.15,
2014-01-17,2014-01-21,2014-02-19,280,0.008555002598147881,0.008370605435027314,0.18439716312056736,0.00018439716312056736,1687.8000000000002,
2014-02-18,2014-02-19,2014-03-19,281,0.0559159637227818,0.05572338421748144,0.19257950530035337,0.00019257950530035336,1691.5,
2014-03-18,2014-03-19,2014-04-16,286,-0.05544956389220436,-0.05570043497234373,0.2508710801393728,0.0002508710801393728,1984.0,
2014-04-15,2014-04-16,2014-05-15,288,-0.02617360863875716,-0.026427904171403206,0.2542955326460481,0.0002542955326460481,1752.8,
2014-05-14,2014-05-15,2014-06-13,290,0.06580387197022318,0.06559325553186701,0.2106164383561644,0.0002106164383561644,1590.4,
2014-06-12,2014-06-13,2014-07-14,292,0.019443582573815475,0.019208888696264456,0.23469387755102042,0.00023469387755102041,2026.8,
2014-07-11,2014-07-14,2014-08-11,293,-0.030207019732299764,-0.030383890480599085,0.17687074829931973,0.00017687074829931973,2150.95,
2014-08-08,2014-08-11,2014-09-09,292,0.0485759051171281,0.04839454918492471,0.18135593220338983,0.00018135593220338983,2384.2,
2014-09-08,2014-09-09,2014-10-07,295,-0.08894085688892565,-0.08917903256460133,0.23817567567567569,0.0002381756756756757,2171.6,
2014-10-06,2014-10-07,2014-11-04,296,0.028961865086564523,0.028770589918779288,0.1912751677852349,0.0001912751677852349,2112.2,
2014-11-03,2014-11-04,2014-12-03,297,-0.004946946696856183,-0.005172699205217387,0.225752508361204,0.000225752508361204,2414.9,
2014-12-02,2014-12-03,2015-01-02,293,0.010846421256390697,0.010588896172778656,0.25752508361204013,0.00025752508361204013,2274.7,
2014-12-31,2015-01-02,2015-02-02,293,-0.016262743967641977,-0.016480135271989802,0.21739130434782608,0.00021739130434782607,2867.6,
2015-01-30,2015-02-02,2015-03-03,291,0.06478685583507869,0.06456295011117297,0.2239057239057239,0.00022390572390572393,2533.3,
2015-03-02,2015-03-03,2015-03-31,293,0.002522713817003417,0.0022760921953817953,0.24662162162162163,0.0002466216216216216,2611.5,
2015-03-30,2015-03-31,2015-04-29,295,0.00204169125339961,0.0018085831452915018,0.23310810810810811,0.00023310810810810812,2578.35,
2015-04-28,2015-04-29,2015-05-28,297,-0.0013145037267157295,-0.0014912714034834064,0.17676767676767677,0.00017676767676767677,2701.0,
2015-05-27,2015-05-28,2015-06-25,294,0.01757424062852651,0.017399156453442335,0.1750841750841751,0.0001750841750841751,2475.8,
2015-06-24,2015-06-25,2015-07-24,290,-0.03404408466686489,-0.03427459314144116,0.2305084745762712,0.0002305084745762712,2717.6,
2015-07-23,2015-07-24,2015-08-21,291,-0.05252306507608054,-0.0527213701608263,0.19830508474576272,0.00019830508474576273,2260.7,
2015-08-20,2015-08-21,2015-09-21,289,0.006023286423036293,0.005848628888789717,0.17465753424657535,0.00017465753424657536,2349.65,
2015-09-18,2015-09-21,2015-10-19,290,0.015825792893665428,0.015620313441610634,0.2054794520547945,0.0002054794520547945,2390.55,
2015-10-16,2015-10-19,2015-11-16,288,-0.027728252928378733,-0.0279097597776938,0.1815068493150685,0.00018150684931506848,2119.85,
2015-11-13,2015-11-16,2015-12-15,286,-0.02006036267500383,-0.020271702881189395,0.211340206185567,0.000211340206185567,2350.7,
2015-12-14,2015-12-15,2016-01-14,289,-0.10399162475173826,-0.10425018639557387,0.2585616438356164,0.0002585616438356164,1922.5500000000002,
2016-01-13,2016-01-14,2016-02-12,286,-0.04749848131699205,-0.047671426522471506,0.17294520547945205,0.00017294520547945204,1620.1,
2016-02-11,2016-02-12,2016-03-14,287,0.13056881441539936,0.1303574742092138,0.211340206185567,0.000211340206185567,1778.15,
2016-03-11,2016-03-14,2016-04-12,287,0.014887893457106137,0.014648310123772804,0.23958333333333334,0.00023958333333333335,2046.7,
2016-04-11,2016-04-12,2016-05-10,283,0.014967660608651002,0.014712452275317669,0.2552083333333333,0.0002552083333333333,1901.1,
2016-05-09,2016-05-10,2016-06-08,286,0.044941613551227756,0.04473746130209281,0.2041522491349481,0.00020415224913494808,1829.3,
2016-06-07,2016-06-08,2016-07-07,287,0.00011699131435210386,-0.00016847581367557783,0.28546712802768165,0.0002854671280276817,1944.4,
2016-07-06,2016-07-07,2016-08-04,285,0.02062083385458978,0.020398611632367558,0.2222222222222222,0.00022222222222222223,2116.05,
2016-08-03,2016-08-04,2016-09-01,284,0.015817939893537865,0.01562935857865897,0.18858131487889274,0.00018858131487889274,1982.7,
2016-08-31,2016-09-01,2016-09-30,285,0.030731674436544832,0.030444477204710923,0.28719723183391005,0.00028719723183391003,1627.0,
2016-09-29,2016-09-30,2016-10-28,284,-0.04722028000237086,-0.04744173328956809,0.22145328719723184,0.00022145328719723185,1561.9,
2016-10-27,2016-10-28,2016-11-28,282,0.11679557140497951,0.11659206263304968,0.20350877192982456,0.00020350877192982456,1428.6,
2016-11-25,2016-11-28,2016-12-27,280,0.01195290561475878,0.011712554737565798,0.24035087719298245,0.00024035087719298244,1714.0500000000002,
2016-12-23,2016-12-27,2017-01-26,278,0.01828546713766604,0.01802490375738435,0.2605633802816901,0.0002605633802816901,1508.9,
2017-01-25,2017-01-26,2017-02-24,278,-0.028457868652356173,-0.028683045957320713,0.225177304964539,0.00022517730496453902,1415.5,
2017-02-23,2017-02-24,2017-03-24,276,-0.022163064058480585,-0.022412174378765283,0.2491103202846975,0.0002491103202846975,1557.0,
2017-03-23,2017-03-24,2017-04-24,276,0.029391465873469066,0.029158369788059815,0.23309608540925267,0.00023309608540925266,1594.1999999999998,
2017-04-21,2017-04-24,2017-05-22,273,0.006313541536724476,0.006117112965295905,0.19642857142857142,0.0001964285714285714,1469.4,
2017-05-19,2017-05-22,2017-06-20,276,-0.0015749766621647135,-0.0017566313384237064,0.18165467625899281,0.00018165467625899282,1549.3,
2017-06-19,2017-06-20,2017-07-19,276,0.024022003195858965,0.02373962909513954,0.2823741007194245,0.0002823741007194245,1732.35,
2017-07-18,2017-07-19,2017-08-16,278,-0.0232822003993509,-0.02350621473626846,0.22401433691756273,0.00022401433691756272,2016.1,
2017-08-15,2017-08-16,2017-09-14,280,0.032512048381545484,0.03233411243848499,0.17793594306049823,0.00017793594306049823,2110.0,
2017-09-13,2017-09-14,2017-10-12,279,0.06551640968759123,0.06528509296161258,0.2313167259786477,0.0002313167259786477,1971.2,
2017-10-11,2017-10-12,2017-11-09,278,0.0054405907408576724,0.0052608754383665695,0.1797153024911032,0.0001797153024911032,2071.0,
2017-11-08,2017-11-09,2017-12-08,279,0.02769931768803508,0.027517174830892225,0.18214285714285713,0.00018214285714285714,1929.85,
2017-12-07,2017-12-08,2018-01-09,279,0.04856146779475477,0.04832218208046906,0.2392857142857143,0.00023928571428571429,2127.5,
2018-01-08,2018-01-09,2018-02-07,277,-0.040987428210423414,-0.04120528535328056,0.21785714285714286,0.00021785714285714287,2648.6,
2018-02-06,2018-02-07,2018-03-08,278,0.046591268006370624,0.04641155270387952,0.1797153024911032,0.0001797153024911032,2703.6,
2018-03-07,2018-03-08,2018-04-06,275,-0.023853055616167577,-0.02404344707524231,0.1903914590747331,0.0001903914590747331,3011.0,
2018-04-05,2018-04-06,2018-05-04,277,0.017758672040988684,0.017521172040988683,0.2375,0.0002375,2603.6,
2018-05-03,2018-05-04,2018-06-04,276,0.08782789003344758,0.08765405490799956,0.17383512544802868,0.00017383512544802868,2619.95,
2018-06-01,2018-06-04,2018-07-02,276,-0.012855106525213942,-0.013056545374134806,0.2014388489208633,0.0002014388489208633,2632.25,
2018-06-29,2018-07-02,2018-07-31,279,0.00852893987289859,0.008347936288669198,0.18100358422939067,0.00018100358422939067,2427.8,
2018-07-30,2018-07-31,2018-08-28,276,0.06640226179274186,0.06621946609381713,0.1827956989247312,0.0001827956989247312,2385.6,
2018-08-27,2018-08-28,2018-09-26,277,-0.008468439452151744,-0.008670605517133693,0.20216606498194944,0.00020216606498194944,2712.3,
