realization_date,signal_date,regime,composite_ret,ibs_ret,rsi2_ret,srs_ret,tue_ret,contrib_ibs,contrib_rsi2,contrib_srs,contrib_tue,cond_overnight_gap_share,cond_abnormal_volume,cond_turnover,cond_total_vol,cond_idio_vol,n_held,n_universe,fac_Mkt-RF,fac_SMB,fac_HML,fac_RMW,fac_CMA,fac_UMD,fac_RF
2001-03-23,2001-03-16,,0.028877559880084974,0.024934901110511214,0.015160505891456875,0.012092238386076497,0.028455147877694067,0.015201184360412984,0.00502992690741321,0.0011510251795478438,0.0017822244488942813,0.32637842052754706,1.2310070123029844,10675.500665072173,0.038592408672698114,0.03683092048403146,265,1329,-0.016119902166613187,0.0017239915514926096,0.0019142643579852514,0.004296454870285071,-0.0018521742049278922,-0.006624815177824761,0.0010004000800079016
2001-03-30,2001-03-23,,0.00577428015293154,-0.001288858547853537,0.018665280344725067,-0.007641279233546221,-0.0254116543487013,0.0028208147219764344,0.0016490451279881134,0.0007113942818857151,-0.00012749698317739857,0.3585850226822031,1.0711128104775784,10739.617935615213,0.04027788648343658,0.038305472893985414,264,1322,-0.011962715021797354,0.002246447294162568,0.0320380955523758,0.02817368196756065,0.020501551861852985,0.06600558664113088,0.0010004000800079016
2001-04-06,2001-03-30,,-0.06306744391733496,-0.0704083578759306,-0.06199843097997574,-0.033855803464615815,-0.05884428691747848,-0.03438774376469732,-0.011790180373753447,-0.002417452589180001,-0.002368753929725581,0.27720353250172275,1.2965231335203988,11721.084293027674,0.041041321624633004,0.03870267819555425,262,1312,-0.008182420978415261,0.006858853788656694,-0.006656962161834201,0.005098350449229683,0.009214034849336139,0.016717479613780117,0.0010004000800079016
2001-04-12,2001-04-06,,0.08012755559500889,0.08549276111837173,0.045135655439136,0.042358505953107556,0.0631357614259551,0.04445194936649158,0.012472848740710323,0.0027239173577492935,0.004683948572587945,0.3258991350673611,0.896608227351589,8364.952597879213,0.04246669199241553,0.039989349617893126,216,1085,0.038900228580985186,-0.0156211462423268,-0.02668022601257458,-0.02976449074619214,-0.022668161740854398,-0.05864686844439393,0.0008002400320015202
2001-04-20,2001-04-12,,0.05083470716594687,0.05997113953567399,0.039194520157790645,0.040407247154150276,0.06661620745321781,0.027717258948028775,0.008822252825739047,0.00187132515815342,0.0019397224099924092,0.2845494268309536,0.9378422931875611,9447.64074012954,0.043966903345655624,0.04141640606330603,217,1089,0.03872600898468459,-0.014450058000057386,-0.029689169791373926,-0.009182150338103434,-0.02765641828362375,-0.06636287637242966,0.0010004000800079016
2001-04-27,2001-04-20,,0.04495613887120049,0.049258368177083005,0.04648360137526594,0.035931969421829316,0.035843051166012316,0.02417659687898433,0.007919118870617112,0.0023965061494713477,0.001984220658723144,0.30749708941317444,1.0670771318886427,10672.90090661472,0.04515650725587721,0.04327055525007958,216,1084,0.024778679776332524,0.025683373963407252,-0.0014854131480248611,-0.013805471370206157,0.002956992934000091,-0.00024450365854866707,0.0010004000800079016
2001-05-04,2001-04-27,,0.04046616397736936,0.04723444159455036,0.03566408242470066,0.009003190179303091,0.03080228811766325,0.022478362121846358,0.007478445456320924,0.0011713300723771674,0.0011404090911204083,0.36103900537289074,1.0667393152420375,9821.241966680622,0.04411630788309173,0.042557373489927,217,1088,0.012037380012413168,0.004381274627431431,-0.006818994097782527,0.006578215987839586,-0.009307906590556358,-0.027379615527078127,0.0005001000100002262
2001-05-11,2001-05-04,,0.0005546332352691528,-0.0021023121143952223,-0.006985642516222144,0.00904130121707102,-0.015542677442352323,0.0006559337610486179,-0.00018178756889787758,0.0002403108099590645,-0.00017241067092039873,0.304243379512796,0.9306727513309815,9109.319726658374,0.040226544360256966,0.03890777092601886,213,1066,-0.01305510343629046,0.01426696490101631,0.028306432669376935,0.005880436096739716,0.018514633770426947,0.03779303218519536,0.0005001000100002262
2001-05-18,2001-05-11,,0.05824924169324434,0.055253486322779106,0.049819871083843274,0.04709775511705713,0.05752389575948394,0.031048039604793912,0.009980605128409066,0.002448152122909387,0.002564132594014028,0.28748898271039613,0.8154041207789627,7183.293093365519,0.036082457611689,0.03568598936024705,214,1074,0.05530904886926935,-0.004047484161139536,-0.02680923601149321,-0.022938500379074633,-0.012883587293771703,-0.055973188410604835,0.0005001000100002262
2001-05-25,2001-05-18,,0.012643923777972882,0.013582600823746094,0.006501365102068553,-0.0003881530914637033,0.012709535274232547,0.006898337113750575,0.002104520200288963,0.00044258481327888157,0.0003614735597981626,0.29744871545325324,0.9448436918542367,8232.050850963375,0.032050471740021035,0.031365275664046816,215,1079,-0.03513685683056733,0.019835998502022445,0.020283846031566855,0.010063486061909988,0.016215803248344818,0.030231348390666213,0.0005001000100002262
2001-06-01,2001-05-25,,-0.023760312032078807,-0.02046526672982801,-0.012043231184971843,-0.02294913404996066,-0.028820029988182474,-0.01264689896536331,-0.00388369796787132,-0.0010608345888084717,-0.0011210394328328814,0.29673476891385536,0.8365039244054611,7333.733089702355,0.03124218284836744,0.030321628294363308,219,1096,-0.00010793909726491968,0.010817913649617816,0.009765262833437705,0.0026879369763519456,0.006961382460723309,0.024939876625414525,0.0004000600039999469
2001-06-08,2001-06-01,,0.02194331141398986,0.020463905279681723,0.017020099365460745,0.018537627368989413,0.009268922859306082,0.011968339127143806,0.0036904670486458385,0.0012217010433757914,0.00032703644058699305,0.3047070972072818,0.9726021312079894,7760.357354711538,0.030086243038349985,0.028747565900372838,215,1080,-0.009616157598866915,0.008722904623805317,-0.008282381874141431,0.0018705910494409839,-0.008530637189252843,-0.013494878536623789,0.0005001000100002262
2001-06-15,2001-06-08,,-0.0445926545866376,-0.045948575935485646,-0.03449406394321991,-0.05410349819815207,-0.059683877614942184,-0.024316919192107204,-0.007354529430283182,-0.0018190018266699619,-0.0020442142734577507,0.3075389159503407,0.7865441317727146,7019.808622788891,0.030919580113332488,0.029681851088038794,219,1097,-0.04034532120186696,0.006974325552192573,0.02942152101499862,0.03112048103331677,0.025539352935618043,0.06076478012555642,0.0005001000100002262
2001-06-22,2001-06-15,,-0.022791706037424635,-0.025716955091376302,-0.012805057513990472,-0.008760516052864398,-0.019293437823248747,-0.012787498090205013,-0.0037682480956664306,-0.0005980444931596811,-0.000870549139308787,0.37396151503933284,1.2222114091557792,9651.743906615127,0.030696957638336846,0.029419786039866797,218,1096,0.006951314870828451,-0.008894971833343646,-0.006199468828796961,-0.0001372664363787912,-0.022217077985924538,-0.01257250388362885,0.0005001000100002262
2001-06-29,2001-06-22,,0.04137097294999789,0.04020176679193059,0.02863171150050434,0.06166762235223804,0.045662843819565715,0.021870198510220783,0.007115253203372806,0.0023313049886868552,0.0020600029708602607,0.26513615547041786,1.1344086321000417,8644.67458626346,0.03007011608479667,0.02920290775988068,220,1103,0.01978389383688417,0.015098847115099012,-0.005971221231425128,-0.008068215819961089,-0.006544153296776711,-0.025897456213986314,0.0005001000100002262
2001-07-06,2001-06-29,,-0.021472786211393365,-0.02644734068233532,-0.01300828017236678,-0.05223119149344724,-0.023058724811028695,-0.011821796413583174,-0.0037393936066847755,-0.0009105874519440159,-0.0007129605463034042,0.20210082974490606,2.055027545914024,14817.624442516231,0.030788974507712646,0.029747631154064282,223,1120,-0.03136105710326442,0.00840935390974984,0.019722137348633595,0.016735858276109905,0.019272724529682428,0.030769640398181863,0.0004000600039999469
2001-07-13,2001-07-06,,0.02938245501946753,0.02411261675162534,0.033955953472135605,0.02725035697524796,0.026447626930863822,0.015902850801460935,0.005500056948665839,0.001393068440487772,0.0017467111559455364,0.26855850840630413,0.9087561136630586,7680.139265923862,0.032627558867057566,0.03199845960123604,218,1093,0.001115158631962876,-0.001808955158311143,0.01588719636778957,0.02190507207110204,-0.0011553734028224572,0.015247363953928783,0.0005001000100002262
2001-07-20,2001-07-13,,-0.0033297915940246415,0.0019252687512242154,-0.0025893390844874626,0.006085047119910705,-0.00660962754137961,-0.0016130565213735941,-0.0005904977151374264,-9.212742057837008e-05,-0.00016542710371789972,0.2994216965878793,0.9968811839916096,8667.806635681345,0.03514616860024278,0.03369700370945258,222,1112,-0.01046531193832112,0.014332619374866518,-0.004060492772286817,0.024767881498824806,0.010385645628666618,0.015785450184625516,0.0005001000100002262
2001-07-27,2001-07-20,,-0.009304817620964433,-0.012178740508446955,-0.01073279829643804,-0.015833100994854056,-0.00743121239718806,-0.005658712082779046,-0.0016218479509820685,-0.0004960656073570421,-0.00024765749094999954,0.32168155553441924,1.0019637586677435,9025.486648166172,0.034714255986334035,0.03341498688518178,224,1122,0.009532497497789949,-0.013361845818118168,0.004599009910732255,-0.0009654594064759658,-0.008024254297487321,-0.007266759282228752,0.0005001000100002262
2001-08-03,2001-07-27,,0.00680519226701111,0.006910077878404838,-0.005027028641867293,-0.01034174034982009,-0.00421276268811232,0.003706816771231857,0.0010483634965743626,0.0003991666965447992,0.00022971818563789813,0.30245058821249005,0.9929783831980417,8788.866454694613,0.03530515809892087,0.03358336942735943,224,1123,-0.003503073905932741,-0.005906753301336498,0.012343295979225566,-0.00432768489713431,0.0015140762003664765,-0.010740177434044873,0.0005001000100002262
2001-08-10,2001-08-03,,-0.028337846796311423,-0.026204166339245234,-0.02382224000029232,-0.018828324650890464,-0.028313790328290567,-0.015393909261454071,-0.004827881153407624,-0.0011860462902660886,-0.0013402553716058217,0.314378631359196,1.008568685717956,7943.472744283818,0.032745396712928,0.031163179241691184,220,1101,-0.00922154526777974,0.000478061599909152,0.003163406631384591,0.02396785468786633,0.019503448583111593,0.024375283136800707,0.0005001000100002262
2001-08-17,2001-08-10,,-0.018000317288480457,-0.011092651358941108,-0.02418707916268588,-0.014056016653672383,-0.030840238179421206,-0.008979217446634203,-0.003463572194606218,-0.0005263977679858342,-0.0011678207020150118,0.30085992004160983,0.897294221193981,7271.788168285493,0.030351689379971042,0.02928012712144121,221,1110,-0.017539348949566325,0.017800113182055988,0.005277732717800632,0.028680872172426986,0.030408249161042233,0.04484271572619902,0.0005001000100002262
2001-08-24,2001-08-17,,0.01992843267906917,0.015411713031930376,0.018423303805698635,0.009192253086564805,0.013496384126555874,0.010152785179383351,0.0035873863989688373,0.000981735313449779,0.0010795554674045403,0.37056399579303834,0.8422738911529059,6316.848453267139,0.029060795427290485,0.028109561114120662,220,1103,0.005834132399937353,-0.0054029142574612,-0.011308241397702257,-0.012377906386585535,-0.0038781243194146997,-0.027956207711695824,0.0005001000100002262
2001-08-31,2001-08-24,,-0.030944338326322943,-0.033433316955609395,-0.02304853020221084,-0.018467434528609983,-0.029248786846126553,-0.017003574545959445,-0.005685062635492358,-0.0011402411613393548,-0.0005942612612946954,0.2621567366187027,1.0644549806005035,7728.989994060522,0.027160885293034835,0.026547317929881648,219,1095,-0.03718567311296517,0.012518538663967238,0.02472958727461827,0.018281188200177212,0.027038280773878487,0.044058497679718034,0.0006001400160007275
2001-09-07,2001-08-31,,-0.04802281382293807,-0.04447160859551775,-0.0489831220749403,-0.05862177325564843,-0.05141237170778345,-0.025689194547132494,-0.008345767586331121,-0.001977700502675091,-0.0011603515990208039,0.27094716138194014,0.9980082360625376,6694.391902346304,0.025893846369288615,0.02478395452394013,216,1082,-0.038741190856113494,-0.014006280904285573,-0.0001458495568578133,0.022019156385581384,0.018968486254433037,0.019805601334644818,0.0008002400320015202
2001-09-10,2001-09-07,,-0.044980174580832755,-0.044295472090157315,-0.06065239906130227,-0.048413620189924664,-0.04778861094534658,-0.02412638212543329,-0.00815635253130205,-0.0016390942010408934,-0.002507472266387285,0.3145292629338571,1.2649559768313532,9072.308533315121,0.026079827768785493,0.025075316104379512,207,1041,-0.05030000000000001,-0.0004999999999999449,-0.008900000000000019,0.010699999999999932,0.009200000000000097,0.026999999999999913,0.00019999999999997797
2001-09-21,2001-09-10,,-0.11613301324962691,-0.11346395923005527,-0.10429265125479922,-0.11447937026917895,-0.1115727521110137,-0.06328594715977069,-0.019976678578930526,-0.005301361262182046,-0.005987778273460458,0.3447202643140606,1.1809882491828256,8298.345275076557,0.02652317439840725,0.02526483505574361,208,1042,-0.03753684437543148,-0.03259642360185433,0.0035365159425222448,-0.0015473519909450228,-0.009026159571650871,0.011762077884506894,0.0010004000800079016
2001-09-28,2001-09-21,,0.05332384564935011,0.04698002748130419,0.05020823914263693,0.03920595444336677,0.03283851085253641,0.029244810057417234,0.009227081323794075,0.002557760648347184,0.0030369970965762154,0.47041947548248964,1.8181232028900136,13704.155338958075,0.0362378925418607,0.03194603481584297,209,1046,0.029764980633729454,-0.0264170026967685,0.016078413138287617,0.022076298726860566,0.012371972380757823,0.051211743663613474,0.0009003200560047109
2001-10-05,2001-09-28,,0.0904947538012884,0.08174851132831365,0.0913562865036444,0.029318993876636775,0.07803032538437372,0.04865490725833347,0.016108818730949003,0.0027590004236512453,0.001452873675812655,0.2611840137034627,1.3416839934642104,11943.567085109298,0.04221338195891461,0.0369984065575464,210,1053,0.02576963222686035,0.014914665761197377,-0.02795441421096323,-0.025386932425374265,-0.03188303612681154,-0.041730339690874585,0.0005001000100002262
2001-10-12,2001-10-05,,0.05312281288132566,0.06143114175142027,0.03852833182086048,0.02140907721929618,0.05237838833355296,0.02948659698156139,0.009068204303758747,0.002119053709331206,0.0023866141972818363,0.3842839675977255,0.8141839502305921,8296.423492558286,0.04821845491576437,0.04149277422343036,204,1024,0.029369523952188725,0.008408222331613757,-0.013135471317555325,-0.026083657773757207,-0.02322286738026147,-0.0364981690431897,0.0005001000100002262
2001-10-19,2001-10-12,,0.0053377033614191195,0.002852183318626546,0.0026830067494114183,-0.006657494353872021,-0.0023725905733432565,0.0030513988051210205,0.0009171883365265644,0.0001784072979592527,0.0003486701955810411,0.3448236255546108,0.8395304623015578,9875.805103267247,0.051115079468958935,0.04361519468418319,204,1024,0.00040750063150007954,0.007495807515011332,-0.017700344260379586,0.009821189331791658,0.008901568481813671,-2.417923678388334e-06,0.0005001000100002262
2001-10-26,2001-10-19,,0.053504288988847314,0.049412674046865335,0.052781627849831134,0.028728545404101385,0.058627138997751044,0.02922634942836634,0.00973980436067291,0.002284781093058623,0.002080040625501669,0.2701671780713878,0.7954852602278877,8175.377204740764,0.0445248823096334,0.04002119802796217,204,1021,-0.009751316340135263,0.015080845265027287,-0.016311788366627056,0.002037257546807947,0.0021067863271231335,-0.008974953980248057,0.0005001000100002262
2001-11-02,2001-10-26,SIDEWAYS,-0.0019135724713936443,-0.0019034961012924627,-0.007287309525850362,0.0027997902564306813,-0.003329327057574404,-0.0005091547781553979,-0.0006610097338944161,0.00019698586858969046,-6.692474313445995e-05,0.2957701674831668,1.0291750581017824,9966.020952147255,0.04000567593843412,0.036567950266756785,204,1022,0.020834989065113163,-0.0036602315022977727,0.0006514047021464187,-0.0018918842479684894,-0.007756986572111768,-0.013688599946850566,0.0005001000100002262
2001-11-09,2001-11-02,SIDEWAYS,0.03735075260416877,0.0374786831050549,0.041023181773661425,0.006596671398913969,0.035851591385311445,0.020433096646553895,0.007083940497160253,0.0010526754905433116,0.001831850518643682,0.2880781716170239,0.9535055054268068,7985.114272070201,0.03558637389186187,0.03260435032389777,200,1001,0.012876341514349132,-0.003028544753004736,-0.0027136845913255936,-0.0036143093554454886,-0.010959480293377344,-0.030179847676893634,0.0005001000100002262
2001-11-16,2001-11-09,SIDEWAYS,0.04077279166622398,0.04988005225129859,0.03648747086257938,0.014374118727604166,0.05091020297675701,0.022120661991662727,0.0071392513584235704,0.0014139706079639427,0.001721580498283961,0.32047628639461234,0.8778633209393418,7588.300394905544,0.033248730646744565,0.031151234040842496,200,1001,0.03133519865337475,0.0003216781392494372,0.02193024167802249,-0.027225522590459184,-0.012900995383892555,-0.04632015296882097,0.0005001000100002262
2001-11-23,2001-11-16,SIDEWAYS,0.015194713011483762,0.01756630038724373,0.016656213146866248,0.00802620659257855,0.014831984014181794,0.008340339849923242,0.0028395515062027365,0.0006928979996375151,0.0007189069052817996,0.3039245668945752,1.0652876667442168,9974.303796962167,0.03260178697052345,0.030816613813782333,202,1013,0.005980370722815875,0.003999496547961057,-0.003995940120517405,0.00588574390991381,0.006724909998079953,0.0007717694836402167,0.0004000600039999469
2001-11-30,2001-11-23,SIDEWAYS,0.0060217670661467425,0.008349127816698816,0.005776344803275323,0.005151495049469457,0.010884485287978885,0.0036408446021008417,0.0010541828751111726,0.00044733568804674337,8.826691637508471e-05,0.4584105259450233,0.31337365136677037,2747.869092150594,0.03214376187606291,0.030263145607032017,201,1007,-0.021935696245215075,0.016983814635299854,0.011719091863938491,0.001491652402976884,0.015523376109211062,0.029078534736542316,0.0005001000100002262
2001-12-07,2001-11-30,SIDEWAYS,0.041316377705354214,0.03932334949992544,0.048374358129215214,0.0365244028419449,0.055696960048292374,0.022374779626943682,0.007288769966294361,0.0019213344275115663,0.0018635288873028932,0.2777430591836199,1.2943395101918114,10761.464584388106,0.029300397082406116,0.027979444941797795,201,1009,0.013276964522045631,0.023291907815858437,-0.004335239188713036,-0.011498621310817692,-0.015934813561414685,-0.021577619517279878,0.0005001000100002262
2001-12-14,2001-12-07,SIDEWAYS,-0.02214709454697321,-0.023675948210627552,-0.021861924497623596,-0.017855934102693094,-0.019243059431514813,-0.011986107075031421,-0.0038340600859804977,-0.0008649024944318507,-0.000859880494877982,0.359129834610512,1.1465637022096045,11347.007416256232,0.029616036350754507,0.02785423272291362,202,1013,-0.003370787710699652,0.015796820814437673,0.005604515981043168,0.004803585985778458,0.007053202544325288,0.019806132210056004,0.0005001000100002262
2001-12-21,2001-12-14,SIDEWAYS,0.021039995953656746,0.02508255089641769,0.02761581484536454,0.02057541110910543,0.026723775117822555,0.011615313715795028,0.0035527312648679517,0.0008646200057917889,0.0006693322944735481,0.30977418542443985,1.0524013650103377,9051.25740954799,0.03013121207807983,0.02819957428911133,203,1018,0.009238392143243734,0.00444918337455813,0.0011031821107010398,0.016205866432672966,0.008082059014008935,-0.0051265817763640475,0.0005001000100002262
2001-12-28,2001-12-21,SIDEWAYS,0.03532263895229828,0.03301654368883392,0.03261309743320943,0.02389795958846418,0.03183481489519228,0.019098903393948638,0.006267304033128408,0.00172849101851505,0.0007531383501353163,0.33834425518812405,1.6130325965513246,12957.491078984456,0.029989180573954655,0.02790613236297385,205,1029,0.005416112403341389,0.005295975969922706,0.0026596682224642176,-0.014926116713020021,-0.007921515580032068,-0.01710378641703514,0.0004000600039999469
2002-01-04,2001-12-28,SIDEWAYS,0.03772177318912331,0.03227532216315669,0.03015183472946054,0.022043325855863966,0.030519713417839798,0.020237323571894793,0.006467015769230214,0.002100298974127404,0.0010218988955756005,0.3064062381179403,0.9275717190728876,9331.234588106037,0.030042990245494026,0.028148376191523203,207,1038,0.014295006340868666,0.00033684914240006414,0.010096402145226335,-0.007182586067060903,-0.012365638848311322,-0.014265896173953907,0.0004000600039999469
2002-01-11,2002-01-04,SIDEWAYS,-0.02598260197907349,-0.022362484830713528,-0.022896392232879835,-0.030034471978342796,-0.026372987188952056,-0.014072500939324032,-0.00422966618885665,-0.001709121961948418,-0.0004470590733155345,0.3890692280711633,1.2363255857408162,11365.111890543112,0.028834301297846174,0.02707281642298384,206,1031,-0.02291990406306177,0.0055241496648616994,0.0052045399916882396,0.011021439680291678,0.006705424585092601,0.01821313718845463,0.0005001000100002262
2002-01-18,2002-01-11,BEAR,-0.025110391497826984,-0.02597992530323864,-0.028701791989832064,-0.021747554102887534,-0.02677096060325737,-0.013796476448329934,-0.004265952045637995,-0.001165887206224579,-0.0013137155291878804,0.2642351943476646,0.9499399593411022,8687.043988595871,0.027294991644350564,0.026222724226599117,207,1040,-0.01794230339832259,-0.006601289583359482,0.0104936410150831,0.032476032741522554,0.03010471004728643,0.03358463885881813,0.0005001000100002262
2002-01-25,2002-01-18,BEAR,0.025859823135747178,0.028644745352987742,0.023019876509485865,0.020555778984979796,0.015595688056912383,0.014347201410480617,0.004240380535427982,0.0012134413424903631,0.0010006545500862649,0.35102318129025983,0.9742142675473148,8730.83369817071,0.02762473476695071,0.02611470105461389,210,1055,0.014655787476559823,0.004988329645414291,0.011130481167190842,-0.003441494110149601,-0.0019259556671491485,-0.005649252302793117,0.0004000600039999469
2002-02-01,2002-01-25,BEAR,-0.014463312156300532,-0.013534937934139837,-0.009387869068968178,-0.009654411995643727,-0.013309100983028609,-0.007630452819085169,-0.0022925376696330594,-0.0009411135953004057,-0.0006115296247487369,0.2964878363223937,1.0140944617172973,9348.9270589071,0.02765010767513406,0.02604327378964173,212,1063,-0.032543301975399785,0.01632017111299966,-0.0034267285088876998,0.03224024687696336,0.01788797094911554,0.04350001869740572,0.0005001000100002262
2002-02-08,2002-02-01,BEAR,-0.0383730432492216,-0.03798428472600608,-0.04007492095157737,-0.03830450560072084,-0.038035672409042966,-0.020851378050571655,-0.007061166302945417,-0.0018818247374658224,-0.001776931331521286,0.32314277867583374,1.0425739161952838,9208.89691206491,0.02849024618238071,0.02654273976759724,211,1058,0.013634213706510412,-0.01690575948522821,0.0032366647241761637,0.009486889869284143,0.0015431974510380364,-0.0033318506191397645,0.0005001000100002262
2002-02-15,2002-02-08,BEAR,0.007187386667223824,0.0006818613553349956,0.01641095240050771,0.012220382227462532,0.016557213602707788,0.0035358516314317645,0.0014192056693095307,0.0006753854648581802,0.00029454567676728014,0.27076483331463475,1.018842320196998,9267.406724346383,0.02839498587521568,0.026427403685415466,212,1065,-0.025868854346754344,0.011177098832261478,-0.0018258508289695774,0.029780620678842906,0.02113044095346117,0.024911107499326235,0.0005001000100002262
2002-02-22,2002-02-15,BEAR,-0.03425685249957164,-0.023463796709440033,-0.02932336545151645,-0.019519041748656277,-0.03303235778801003,-0.01800659410504465,-0.0062630687910026,-0.001876729899071705,-0.002002849198170775,0.3305001758215903,0.9506905599829248,8101.985308500282,0.028957323541707703,0.02706938609646833,215,1079,0.02207141622508013,-0.010920694061591907,0.015473759666172704,0.017498368410199694,0.0098299976791838,0.005507999600448343,0.0004000600039999469
2002-03-01,2002-02-22,BEAR,0.05860472679310758,0.05862575166798912,0.06005952406560429,0.0417265091755729,0.055848479022478616,0.03225193316586506,0.011032365549241382,0.0027861152481415213,0.0019848721226796585,0.2656518626124524,1.0522797236444015,9147.139808548303,0.02935341956109631,0.027466417248330013,214,1074,0.04118340706202894,-0.005520949077756687,0.003583785131035855,-0.006089560222455659,-0.012633091496670357,-0.017072384861997802,0.0005001000100002262
2002-03-08,2002-03-01,BEAR,0.07655285012836553,0.07947461564117024,0.06425127353739099,0.038779763566995605,0.056356202366988954,0.04176670077711885,0.013179234901541333,0.002666453931127064,0.001155443905686307,0.2574552585267118,1.113221028379619,9823.900281325521,0.028559664261940013,0.026875296015945748,212,1062,0.014352837237959104,0.01537894438028009,0.003500545983518899,-0.022236487614477163,-0.010369195226029415,-0.03405629551985412,0.0005001000100002262
