date,period,symbol,pnl,return_contribution,security_close_return
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,0.0,0.0,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,__costs__,-2.0,-0.0002,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,-2.189665955204954,-0.0002189665955204954,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,9.233265599237448,0.0009233265599237449,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,23.854881922422944,0.0023854881922422944,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,-9.67560379540029,-0.000967560379540029,
2021-08-23 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,17.63980043826433,0.001763980043826433,
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.0002861558636153886,-2.8510489063146348e-08,
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,35.38279525203684,0.0035252843828236474,0.01771078798075898
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,-13.388438531615588,-0.0013339266423045477,-0.006663456533814949
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,26.96607428635757,0.0026867035199059433,0.013324114553481703
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,9.304361605955254,0.0009270189205791992,0.0046747965425626425
2021-08-24 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,12.490096118776604,0.0012444223378579656,0.006190448917623215
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.0002861968062045293,-2.8314962691415148e-08,
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,22.692646020800026,0.002245103409676954,0.011161087303422246
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,-4.022748420140217,-0.00039799176288437854,-0.002015561713808456
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,1.0372733728044785,0.0001026229371363696,0.0005057844614198004
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,61.77470156825176,0.006111697727780833,0.030893085192418734
2021-08-25 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,41.8458408622784,0.004140030206904373,0.020612395755190915
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.000286237754651651,-2.7977646524474844e-08,
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,-3.532965248785016,-0.0003453215074092965,-0.0017184637839323669
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,-19.25803414245708,-0.0018823319539018905,-0.009668551397690073
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,-5.186215193694449,-0.0005069145950562227,-0.0025275699455863387
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,-8.311531633042566,-0.0008123914135270234,-0.004031977144128396
2021-08-26 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,10.68728476926176,0.001044603902600815,0.005158016368750129
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.00028627870895759185,-2.8051845986077166e-08,
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,36.228622343962954,0.0035499661779987636,0.017652239013792093
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,4.15545850955477,0.00040718460180296586,0.002106627929841176
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,-6.222578544531267,-0.0006097373276659465,-0.0030403398789777825
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,38.95107720512865,0.0038167337792204816,0.018971910940147607
2021-08-27 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,16.738291814558153,0.0016401498587223164,0.008036965959557163
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.0002863196691231901,-2.7811004024528924e-08,
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,-30.306289846036034,-0.002943731918445357,-0.01451046599175454
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,25.523457480558704,0.0024791624720909506,0.012912027954211203
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,3.802678462195333,0.00036936444617991583,0.0018636474863802377
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,-54.45680447049863,-0.0052895367367877325,-0.02603044217620032
2021-08-30 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,-33.605499001645526,-0.0032641930288727396,-0.0160071820368477
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,__cash_interest__,-0.0002863606351492841,-2.8057652754130665e-08,
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,GS,9.550954722247969,0.0009358038018303646,0.004640271130290863
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,MSFT,-11.278473703068737,-0.0011050663391367602,-0.005632919643418166
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,CSCO,-3.802678462195333,-0.0003725869366516349,-0.001860180765172914
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,AXP,21.088183316467784,0.0020662229792878144,0.01034959076160602
2021-08-31 00:00:00-04:00,2021-08-23 00:00:00-04:00,JPM,-6.309283093886886,-0.0006181843886590778,-0.003054165880320703
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-0.0002864016070367124,-2.8036261816359688e-08,
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,0.7251370455228321,7.098469967179213e-05,0.00036261620879529666
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-0.4947034743745782,-4.8427228717507094e-05,-0.00016537882158595973
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,0.693235357470976,6.786179792602426e-05,0.00033887878471627886
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,-18.652983421215318,-0.0018259671524342171,-0.009158962548321936
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,-2.9077593810149596,-0.0002846447132353605,-0.0014380835930684066
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,__costs__,-0.01871525555897947,-1.8320630608206403e-06,
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.677740058491795e-06,-2.6265890381445697e-10,
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,4.159367375765248,0.0004079913851292381,0.0020307931388776623
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-4.5931070621423125,-0.00045053681077775805,-0.0022530150875038624
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,16.983886476199046,0.001665945501394265,0.0082995318607193
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,-29.392596718259757,-0.0028831130227878945,-0.014534190031613381
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,9.448527444835454,0.0009268038745773937,0.004633244511887069
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.678123184001283e-06,-2.627839677431682e-10,
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,-15.79473295865477,-0.0015498176563028111,-0.007696080932782734
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-0.06731240630601541,-6.604857204890435e-06,-3.309270161544475e-05
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,-3.813326753244337,-0.00037417290605040374,-0.001848123430296278
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,-33.81918420054837,-0.003318420699670441,-0.016969710917647984
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,-12.384757529865638,-0.0012152225643230952,-0.006045066100331065
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.6785063643275757e-06,-2.645315615525077e-10,
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,-4.90162052957963,-0.0004840882030732237,-0.0024068682508423533
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-6.484071189611618,-0.0006403723731439368,-0.003187860099241324
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,-18.716290643186557,-0.0018484367467820684,-0.009087618892643312
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,5.1646179477337055,0.0005100620512727746,0.002636225869967701
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,-3.5754049174358067,-0.00035311002377597437,-0.0017557880342947696
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.6788895994785172e-06,-2.6531652707766046e-10,
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,-26.341075848913817,-0.0026088132803544803,-0.012965602125306397
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,0.20193721891804622,1.999980948131898e-05,9.959889768751395e-05
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,-6.9325057822458955,-0.0006865935641578241,-0.00339691993518354
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,-9.715440226015913,-0.0009622146654714404,-0.0049461070269744
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,-9.064580973832559,-0.0008977537349279548,-0.004459208549133509
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.679272889461952e-06,-2.6672421708082685e-10,
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,-2.0795988201540836,-0.00020702608134074734,-0.0010370661422536287
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-19.992213414328017,-0.001990244253066843,-0.009859520336344296
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,-2.7726373721451965,-0.0002760187419665863,-0.0013632199023825287
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,5.657369441955489,0.0005631966199029465,0.002894469400499977
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,8.809573398209592,0.0008770015837861897,0.004353172428547936
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.6796562342857248e-06,-2.6703825428455445e-10,
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,-5.445962140437787,-0.0005427114882405532,-0.0027186427206932207
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,-10.40169611076586,-0.0010365698164853413,-0.005180864733112078
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,-24.609323513510518,-0.0024524156143944285,-0.012116158988717207
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,-8.239977536518955,-0.0008211460815541847,-0.00420363707538518
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,-23.365979857796027,-0.0023285115422788964,-0.011496047083053629
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,__cash_interest__,-2.680039633957682e-06,-2.6900830565543743e-10,
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,28.618077005652882,0.0028725322972328387,0.014325185900137205
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,8.645571166629304,0.0008677970360923313,0.004328601959237011
