strategy,rebalance_date,period_end,symbol,rank,score,target_weight,holding_return,gross_return_contribution,actual_start_weight,ending_weight
Dual Momentum,2023-06-01 00:00:00-04:00,2023-07-03 00:00:00-04:00,BA,4,0.2435013857161239,0.2,0.01956792189652412,0.003913584379304824,0.20003990545678896,0.1968278859673415
Dual Momentum,2023-06-01 00:00:00-04:00,2023-07-03 00:00:00-04:00,JPM,5,0.21529972928246632,0.2,0.07083215428674694,0.014166430857349388,0.2000399054567889,0.20502108062492935
Dual Momentum,2023-07-03 00:00:00-04:00,2023-08-01 00:00:00-04:00,BA,1,0.5824340512495878,0.2,0.1285035774430301,0.02570071548860602,0.2000166449865719,0.211438343402163
Dual Momentum,2023-07-03 00:00:00-04:00,2023-08-01 00:00:00-04:00,CAT,2,0.49158665010583236,0.2,0.11445702252524526,0.022891404505049052,0.2000166449865719,0.2018987328965811
Dual Momentum,2023-07-03 00:00:00-04:00,2023-08-01 00:00:00-04:00,MSFT,3,0.42057810034093257,0.2,-0.00993238179374345,-0.00198647635874869,0.2000166449865719,0.1848928789809607
Dual Momentum,2023-07-03 00:00:00-04:00,2023-08-01 00:00:00-04:00,CRM,4,0.4068056256591648,0.2,0.06325678313861705,0.01265135662772341,0.2000166449865719,0.19912046096678412
Dual Momentum,2023-07-03 00:00:00-04:00,2023-08-01 00:00:00-04:00,JPM,5,0.37962145141349546,0.2,0.08428205963468649,0.0168564119269373,0.2000166449865719,0.2027273298231191
Dual Momentum,2023-08-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,BA,1,0.7852606180545505,0.2,-0.04862135509735721,-0.009724271019471443,0.20001715316486782,0.1914842488700278
Dual Momentum,2023-08-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,MSFT,2,0.46311905858533353,0.2,-0.009482763222981916,-0.0018965526445963833,0.20001715316486782,0.1985859584473354
Dual Momentum,2023-08-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,CRM,3,0.40710385988093734,0.2,-0.001741840907222958,-0.0003483681814445916,0.20001715316486782,0.20083646515234596
Dual Momentum,2023-08-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,CAT,4,0.3668128342895265,0.2,0.04417965145602287,0.008835930291204575,0.2000171531648678,0.2092783870336322
Dual Momentum,2023-08-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,INTC,5,0.35410214035252907,0.2,0.002757182168205974,0.0005514364336411948,0.20001715316486782,0.19990227701626212
Dual Momentum,2023-09-01 00:00:00-04:00,2023-10-02 00:00:00-04:00,CRM,1,0.4600476346957345,0.2,-0.10156610295057367,-0.020313220590114735,0.20001282349316382,0.19710131328036426
Dual Momentum,2023-09-01 00:00:00-04:00,2023-10-02 00:00:00-04:00,MSFT,2,0.37051738872874784,0.2,-0.04715943021686364,-0.00943188604337273,0.2000128234931638,0.20664920701099662
Dual Momentum,2023-09-01 00:00:00-04:00,2023-10-02 00:00:00-04:00,AAPL,3,0.33648463343761503,0.2,-0.09641673720157162,-0.019283347440314326,0.2000128234931638,0.19628392034315514
Dual Momentum,2023-09-01 00:00:00-04:00,2023-10-02 00:00:00-04:00,BA,4,0.2778347559899361,0.2,-0.15278760521812773,-0.03055752104362555,0.2000128234931638,0.18425115425854877
Dual Momentum,2023-09-01 00:00:00-04:00,2023-10-02 00:00:00-04:00,INTC,5,0.24021868413628344,0.2,-0.0050294636428385164,-0.0010058927285677033,0.20001282349316374,0.2157842349260865
Dual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,CRM,1,0.5784231402532132,0.2,0.0005977301653818934,0.00011954603307637868,0.20001642803493885,0.19741002647884726
Dual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,INTC,2,0.41975372799050303,0.2,0.024993010688056483,0.004998602137611297,0.2000164280349388,0.20231365542904026
Dual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,AAPL,3,0.3641738665398282,0.2,-0.0012849567243802262,-0.00025699134487604524,0.2000164280349388,0.1968617995484845
