date,period,symbol,point,weight,target_weight
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.1955496305019189,0.2
2021-09-02 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20102717557654987,0.2
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.20112783610145585,0.2
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2008784429706734,0.2
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20340165764196308,0.2
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19348192318551619,0.2
2021-09-03 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20111198896386198,0.2
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.2012103452767977,0.2
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.20080352238482818,0.2
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20212238653211959,0.2
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19453979871924226,0.2
2021-09-07 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2013258014367621,0.2
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19962669004974526,0.2
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2018601499030709,0.2
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20247558114738068,0.2
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.194576809071003,0.2
2021-09-08 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20146263401717449,0.2
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19962589571246164,0.2
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.20007660301578273,0.2
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20240866900790574,0.2
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19534181158561112,0.2
2021-09-09 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20254888706148103,0.2
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.20052321256126293,0.2
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2004797494120435,0.2
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20140259690151482,0.2
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19592769177580172,0.2
2021-09-10 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20166862950169862,0.2
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.20117377736948142,0.2
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19914795420734527,0.2
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.1999250390437091,0.2
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19712054468052873,0.2
2021-09-13 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20263454457787358,0.2
2021-09-14 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19995423733918774,0.2
2021-09-14 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.20256372289866562,0.2
2021-09-14 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.20065728597271895,0.2
2021-09-14 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.1962051470775568,0.2
2021-09-14 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20062148109028838,0.2
2021-09-15 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19807376839828653,0.2
2021-09-15 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2049086904410583,0.2
2021-09-15 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19856134289080904,0.2
2021-09-15 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19747797047603394,0.2
2021-09-15 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2009800928494753,0.2
2021-09-16 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19579621822945378,0.2
2021-09-16 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.20551288117386182,0.2
2021-09-16 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.1980911238766325,0.2
2021-09-16 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.19938218477275818,0.2
2021-09-16 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20121946031790744,0.2
2021-09-17 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19453826520898856,0.2
2021-09-17 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2032883610128708,0.2
2021-09-17 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19777299160676898,0.2
2021-09-17 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.20233507646685178,0.2
2021-09-17 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20206718709401944,0.2
2021-09-20 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.1925196657106297,0.2
2021-09-20 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2044024119716086,0.2
2021-09-20 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19919891405364898,0.2
2021-09-20 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.2030579366933476,0.2
2021-09-20 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20082299934936437,0.2
2021-09-21 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.1912816656598741,0.2
2021-09-21 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2046726265094878,0.2
2021-09-21 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19687938470384803,0.2
2021-09-21 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.20639466458430666,0.2
2021-09-21 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20077358587105784,0.2
2021-09-22 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19278371461205404,0.2
2021-09-22 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.2037052695973028,0.2
2021-09-22 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19437843595815263,0.2
2021-09-22 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.20806081802077908,0.2
2021-09-22 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2010736560178088,0.2
2021-09-23 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19175154897417707,0.2
2021-09-23 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19996485813108444,0.2
2021-09-23 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.1941929146711363,0.2
2021-09-23 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.21070672481715,0.2
2021-09-23 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2033858070131794,0.2
2021-09-24 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19035922141295744,0.2
2021-09-24 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19888632149455002,0.2
2021-09-24 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19341734507474845,0.2
2021-09-24 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.21257218292212868,0.2
2021-09-24 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2047667742618513,0.2
2021-09-27 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.1936768287607475,0.2
2021-09-27 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19439459284870908,0.2
2021-09-27 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19064866762600166,0.2
2021-09-27 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.21269342946952874,0.2
2021-09-27 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.20858831680972306,0.2
2021-09-28 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19251304023176827,0.2
2021-09-28 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19116053585297865,0.2
2021-09-28 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19209718356761699,0.2
2021-09-28 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.21255514516125512,0.2
2021-09-28 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.2116759682333952,0.2
2021-09-29 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.19104131202872893,0.2
2021-09-29 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.1922962656530231,0.2
2021-09-29 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.1927728951685151,0.2
2021-09-29 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.21148407298648172,0.2
2021-09-29 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.21240733542300624,0.2
2021-09-30 00:00:00-04:00,2021-09-01 00:00:00-04:00,GS,close,0.1907451496149585,0.2
2021-09-30 00:00:00-04:00,2021-09-01 00:00:00-04:00,MSFT,close,0.19405055050403702,0.2
2021-09-30 00:00:00-04:00,2021-09-01 00:00:00-04:00,CSCO,close,0.19225802665437303,0.2
2021-09-30 00:00:00-04:00,2021-09-01 00:00:00-04:00,AXP,close,0.2099622727263201,0.2
2021-09-30 00:00:00-04:00,2021-09-01 00:00:00-04:00,JPM,close,0.21298591320310953,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,start,0.20001732689997268,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,start,0.20001732689997268,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,start,0.20001732689997262,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,start,0.20001732689997268,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,start,0.20001732689997265,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19704916839395878,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20162684634756597,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.20311111524709277,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.2005140005981034,0.2
2021-10-01 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.19778409252312398,0.2
2021-10-04 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19616451731612325,0.2
2021-10-04 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.19963614494643792,0.2
2021-10-04 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.20384949207214872,0.2
2021-10-04 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.20251641773234325,0.2
2021-10-04 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.1979196072806501,0.2
2021-10-05 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19875801622377795,0.2
2021-10-05 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20007719299013785,0.2
2021-10-05 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.202738564521759,0.2
2021-10-05 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.20224217645801643,0.2
2021-10-05 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.19626874170262312,0.2
2021-10-06 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19920563277877903,0.2
2021-10-06 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2023735485269141,0.2
2021-10-06 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.2004500456401944,0.2
2021-10-06 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.20195763975902575,0.2
2021-10-06 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.19609753799600263,0.2
2021-10-07 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19862697146662486,0.2
2021-10-07 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2016481986759431,0.2
2021-10-07 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.20006804512957363,0.2
2021-10-07 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.2013125211863225,0.2
2021-10-07 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.1984278813236134,0.2
2021-10-08 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19965902354991222,0.2
2021-10-08 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20156588677535062,0.2
2021-10-08 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.20097316558765432,0.2
2021-10-08 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.2013841444553622,0.2
2021-10-08 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.19650137524036584,0.2
2021-10-11 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.1975697759316249,0.2
2021-10-11 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20294831115333414,0.2
2021-10-11 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.20082141145619758,0.2
2021-10-11 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19891918715591075,0.2
2021-10-11 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.1998256727043728,0.2
2021-10-12 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19815740055957226,0.2
2021-10-12 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2019417854130885,0.2
2021-10-12 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.2024245190532492,0.2
2021-10-12 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.1973175865609413,0.2
2021-10-12 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20024304739579135,0.2
2021-10-13 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20001064788492343,0.2
2021-10-13 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.206334902419835,0.2
2021-10-13 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19719922424792583,0.2
2021-10-13 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19402213352037315,0.2
2021-10-13 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20251828035133534,0.2
2021-10-14 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19921389878219373,0.2
2021-10-14 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20735491376032555,0.2
2021-10-14 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19716589242587904,0.2
2021-10-14 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19376140105110665,0.2
2021-10-14 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.2025876944310436,0.2
2021-10-15 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20253657835718714,0.2
2021-10-15 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2040729659462412,0.2
2021-10-15 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19795548404802615,0.2
2021-10-15 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19342473541077465,0.2
2021-10-15 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20209232624594925,0.2
2021-10-18 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20437778477684543,0.2
2021-10-18 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20418151408392263,0.2
2021-10-18 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19720211600093246,0.2
2021-10-18 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.1915188952574234,0.2
2021-10-18 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20280101197166275,0.2
2021-10-19 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20272171679944054,0.2
2021-10-19 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20390077571811152,0.2
2021-10-19 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.1968743840049515,0.2
2021-10-19 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19298482423740299,0.2
2021-10-19 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20359927340423753,0.2
2021-10-20 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.200094265798846,0.2
2021-10-20 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20282379517736504,0.2
2021-10-20 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19889289372902025,0.2
2021-10-20 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.1950695241797672,0.2
2021-10-20 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20320029400655829,0.2
2021-10-21 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.199588077502291,0.2
2021-10-21 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2046658824268294,0.2
2021-10-21 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19618120574337258,0.2
2021-10-21 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19319194644218424,0.2
2021-10-21 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20645352727771574,0.2
2021-10-22 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19964152763982163,0.2
2021-10-22 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20035846116647935,0.2
2021-10-22 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.2034997429608,0.2
2021-10-22 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19266190419680157,0.2
2021-10-22 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20391772617008536,0.2
2021-10-25 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20058182494087037,0.2
2021-10-25 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.20042343106894187,0.2
2021-10-25 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19903850817987942,0.2
2021-10-25 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19242310963518386,0.2
2021-10-25 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20761279082377276,0.2
2021-10-26 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.20185354125835553,0.2
2021-10-26 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.2015999996906054,0.2
2021-10-26 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.19744473948739522,0.2
2021-10-26 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19283440152739853,0.2
2021-10-26 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20634695012593932,0.2
2021-10-27 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.1986872106607603,0.2
2021-10-27 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.21012564451383942,0.2
2021-10-27 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.1942912443436891,0.2
2021-10-27 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.18884980217337197,0.2
2021-10-27 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.2081257552088615,0.2
2021-10-28 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.2002755993859321,0.2
2021-10-28 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.21061609335637121,0.2
2021-10-28 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.1903088106976788,0.2
2021-10-28 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.19144513174167974,0.2
2021-10-28 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20743392856920786,0.2
2021-10-29 00:00:00-04:00,2021-10-01 00:00:00-04:00,GS,close,0.19903382033450046,0.2
2021-10-29 00:00:00-04:00,2021-10-01 00:00:00-04:00,MSFT,close,0.21476276845253037,0.2
2021-10-29 00:00:00-04:00,2021-10-01 00:00:00-04:00,AXP,close,0.18889928035619052,0.2
2021-10-29 00:00:00-04:00,2021-10-01 00:00:00-04:00,JPM,close,0.1904079274379145,0.2
2021-10-29 00:00:00-04:00,2021-10-01 00:00:00-04:00,HD,close,0.20697556641327994,0.2
2021-11-01 00:00:00-04:00,2021-11-01 00:00:00-04:00,GS,start,0.20001688899732606,0.2
2021-11-01 00:00:00-04:00,2021-11-01 00:00:00-04:00,MSFT,start,0.200016888997326,0.2
2021-11-01 00:00:00-04:00,2021-11-01 00:00:00-04:00,AXP,start,0.200016888997326,0.2
