date,symbol,capital_weight,standalone_vol,variance_contribution,absolute_risk_share,risk_to_capital
2022-06-01 00:00:00-04:00,MRK,0.2,0.18160685127988233,0.1548159046627099,0.15481590466270986,0.7740795233135495
2022-06-01 00:00:00-04:00,UNH,0.2,0.25411034837187074,0.264815588158527,0.26481558815852696,1.324077940792635
2022-06-01 00:00:00-04:00,AMGN,0.2,0.17016495278470628,0.09166185353525472,0.0916618535352547,0.45830926767627356
2022-06-01 00:00:00-04:00,KO,0.2,0.2526102465468478,0.23336335614801634,0.2333633561480163,1.1668167807400815
2022-07-01 00:00:00-04:00,CVX,0.2,0.37763589343790543,0.28426558980882344,0.28426558980882344,1.421327949044117
2022-07-01 00:00:00-04:00,UNH,0.2,0.2798411973280239,0.2553088055695935,0.2553088055695935,1.2765440278479674
2022-07-01 00:00:00-04:00,MRK,0.2,0.23008098513597558,0.17355858656601084,0.17355858656601084,0.8677929328300541
2022-07-01 00:00:00-04:00,KO,0.2,0.24336567723514518,0.18676246756327178,0.18676246756327178,0.9338123378163589
2022-07-01 00:00:00-04:00,AMGN,0.2,0.1856134122530278,0.10010455049230052,0.10010455049230052,0.5005227524615026
2022-08-01 00:00:00-04:00,CVX,0.2,0.4047666183746907,0.3068898629953905,0.3068898629953905,1.5344493149769525
2022-08-01 00:00:00-04:00,AMGN,0.2,0.15376006516956423,0.08135702766257838,0.08135702766257838,0.40678513831289187
2022-08-01 00:00:00-04:00,UNH,0.2,0.29263628404400227,0.23641104024285767,0.23641104024285767,1.1820552012142882
2022-08-01 00:00:00-04:00,KO,0.2,0.243618789682073,0.19364299798865572,0.19364299798865572,0.9682149899432786
2022-08-01 00:00:00-04:00,IBM,0.2,0.26357411853392715,0.18169907111051778,0.18169907111051778,0.9084953555525889
2022-09-01 00:00:00-04:00,CVX,0.2,0.37948539389620906,0.28496587909738774,0.2849658790973878,1.4248293954869387
2022-09-01 00:00:00-04:00,AMGN,0.2,0.14937782729679794,0.11721828024793736,0.11721828024793737,0.5860914012396867
2022-09-01 00:00:00-04:00,KO,0.2,0.1683068564059992,0.1461565380988997,0.14615653809889972,0.7307826904944984
2022-09-01 00:00:00-04:00,UNH,0.2,0.26520222861478604,0.27307785407991453,0.2730778540799146,1.3653892703995725
2022-09-01 00:00:00-04:00,MRK,0.2,0.2099651398350804,0.17858144847586066,0.1785814484758607,0.8929072423793033
2022-10-03 00:00:00-04:00,CVX,0.5,0.3417564069190558,0.7511910753726798,0.7511910753726798,1.5023821507453596
2022-10-03 00:00:00-04:00,MRK,0.5,0.18871803305155868,0.24880892462732018,0.24880892462732018,0.49761784925464037
2022-11-01 00:00:00-04:00,CVX,0.2,0.320236400483244,0.23973410309240045,0.23973410309240045,1.198670515462002
2022-11-01 00:00:00-04:00,MRK,0.2,0.20284967459898828,0.16541680671513936,0.16541680671513936,0.8270840335756968
2022-11-01 00:00:00-04:00,AMGN,0.2,0.25998532948177233,0.19719854936069767,0.19719854936069767,0.9859927468034883
2022-11-01 00:00:00-04:00,UNH,0.2,0.19510774262064662,0.1679907559404591,0.1679907559404591,0.8399537797022955
2022-11-01 00:00:00-04:00,TRV,0.2,0.24869399517456028,0.2296597848913035,0.2296597848913035,1.1482989244565174
2022-12-01 00:00:00-05:00,MRK,0.2,0.21269522722084924,0.12029061977558818,0.12029061977558819,0.6014530988779409
2022-12-01 00:00:00-05:00,AMGN,0.2,0.2842070692162586,0.1768646914956635,0.17686469149566353,0.8843234574783174
2022-12-01 00:00:00-05:00,CAT,0.2,0.3596100491914234,0.282115542665718,0.28211554266571803,1.4105777133285897
2022-12-01 00:00:00-05:00,IBM,0.2,0.2476570190978557,0.18144508726026856,0.1814450872602686,0.9072254363013428
2022-12-01 00:00:00-05:00,CVX,0.2,0.3333209353043555,0.23928405880276168,0.2392840588027617,1.1964202940138084
2023-01-03 00:00:00-05:00,MRK,0.2,0.19661075456729468,0.14453553379663328,0.14453553379663325,0.7226776689831663
2023-01-03 00:00:00-05:00,CVX,0.2,0.2744515179589955,0.20965464092507383,0.20965464092507377,1.048273204625369
2023-01-03 00:00:00-05:00,IBM,0.2,0.24651148625738573,0.22526615353121882,0.22526615353121876,1.126330767656094
2023-01-03 00:00:00-05:00,HON,0.2,0.2309977460399049,0.22652846350206854,0.22652846350206848,1.1326423175103426
2023-01-03 00:00:00-05:00,AMGN,0.2,0.24973545590434895,0.19401520824500568,0.19401520824500562,0.9700760412250283
2023-02-01 00:00:00-05:00,BA,0.2,0.3341312687532497,0.30731371452869094,0.30731371452869094,1.5365685726434546
2023-02-01 00:00:00-05:00,MRK,0.2,0.19552734269738786,0.08699584728258762,0.08699584728258762,0.43497923641293806
2023-02-01 00:00:00-05:00,GS,0.2,0.25632316490663526,0.21112491873864786,0.21112491873864786,1.0556245936932391
2023-02-01 00:00:00-05:00,CAT,0.2,0.24062654479012366,0.20777355154029892,0.20777355154029892,1.0388677577014944
2023-02-01 00:00:00-05:00,JPM,0.2,0.2016137770184062,0.1867919679097747,0.1867919679097747,0.9339598395488735
2023-03-01 00:00:00-05:00,BA,0.2,0.31060539418385374,0.31677990307092574,0.31677990307092574,1.5838995153546287
2023-03-01 00:00:00-05:00,MRK,0.2,0.19757142374495468,0.1517592292392918,0.1517592292392918,0.758796146196459
2023-03-01 00:00:00-05:00,CAT,0.2,0.2283398009667495,0.21925878275328314,0.21925878275328314,1.0962939137664156
2023-03-01 00:00:00-05:00,WMT,0.2,0.17370204777164105,0.14753894960056008,0.14753894960056008,0.7376947480028003
2023-03-01 00:00:00-05:00,JPM,0.2,0.17859812871004532,0.16466313533593924,0.16466313533593924,0.8233156766796962
2023-04-03 00:00:00-04:00,BA,0.2,0.29529776094436855,0.2652023220318409,0.2652023220318409,1.3260116101592045
2023-04-03 00:00:00-04:00,CAT,0.2,0.29002735775296645,0.25352406982028985,0.25352406982028985,1.2676203491014493
2023-04-03 00:00:00-04:00,CSCO,0.2,0.21459991202823966,0.17879524714239284,0.17879524714239284,0.8939762357119642
2023-04-03 00:00:00-04:00,WMT,0.2,0.1628537215111655,0.0995175579167484,0.0995175579167484,0.497587789583742
2023-04-03 00:00:00-04:00,AAPL,0.2,0.23130274265378187,0.20296080308872794,0.20296080308872794,1.0148040154436395
2023-05-01 00:00:00-04:00,MRK,0.2,0.2264571273715924,0.11741348520312628,0.11741348520312629,0.5870674260156313
2023-05-01 00:00:00-04:00,BA,0.2,0.30178363753896204,0.22567739651400037,0.2256773965140004,1.1283869825700017
2023-05-01 00:00:00-04:00,JPM,0.2,0.3044973094323481,0.22496779498441707,0.2249677949844171,1.1248389749220853
2023-05-01 00:00:00-04:00,CAT,0.2,0.29790565095422455,0.22261058649534793,0.22261058649534796,1.1130529324767395
2023-05-01 00:00:00-04:00,TRV,0.2,0.26453733033691434,0.2093307368031082,0.20933073680310824,1.046653684015541
2023-06-01 00:00:00-04:00,CRM,0.2,0.23701034188192865,0.2376044366025429,0.2376044366025429,1.1880221830127145
2023-06-01 00:00:00-04:00,MRK,0.2,0.1869608297626244,0.05899732582699077,0.05899732582699077,0.2949866291349538
2023-06-01 00:00:00-04:00,MSFT,0.2,0.2741439270246698,0.18997751100440577,0.18997751100440577,0.9498875550220288
2023-06-01 00:00:00-04:00,BA,0.2,0.26246605006304286,0.23886108761436983,0.23886108761436983,1.1943054380718492
2023-06-01 00:00:00-04:00,JPM,0.2,0.3135798871813432,0.2745596389516908,0.2745596389516908,1.3727981947584538
2023-07-03 00:00:00-04:00,BA,0.2,0.24665544837458997,0.20519935823375612,0.20519935823375612,1.0259967911687806
2023-07-03 00:00:00-04:00,CAT,0.2,0.28814873610826947,0.247051046588462,0.247051046588462,1.2352552329423099
2023-07-03 00:00:00-04:00,MSFT,0.2,0.2688231069811586,0.20087717239595806,0.20087717239595806,1.0043858619797903
2023-07-03 00:00:00-04:00,CRM,0.2,0.26224472705400387,0.17701717909807516,0.17701717909807516,0.8850858954903758
2023-07-03 00:00:00-04:00,JPM,0.2,0.23752378213085737,0.16985524368374866,0.16985524368374866,0.8492762184187432
2023-08-01 00:00:00-04:00,BA,0.2,0.2857198602087542,0.15495256954965542,0.15495256954965542,0.7747628477482771
2023-08-01 00:00:00-04:00,MSFT,0.2,0.25143491772533144,0.1376434501859922,0.1376434501859922,0.6882172509299609
2023-08-01 00:00:00-04:00,CRM,0.2,0.27204123858670226,0.15418104224992663,0.15418104224992663,0.7709052112496331
2023-08-01 00:00:00-04:00,CAT,0.2,0.277150716378396,0.1817973322926889,0.1817973322926889,0.9089866614634445
2023-08-01 00:00:00-04:00,INTC,0.2,0.4349474984183514,0.37142560572173694,0.37142560572173694,1.8571280286086846
2023-09-01 00:00:00-04:00,CRM,0.2,0.2629539905088795,0.1749706150271792,0.1749706150271792,0.8748530751358959
2023-09-01 00:00:00-04:00,MSFT,0.2,0.24230228264540782,0.166704204126367,0.166704204126367,0.833521020631835
2023-09-01 00:00:00-04:00,AAPL,0.2,0.1944278724839865,0.14576154856004525,0.14576154856004525,0.7288077428002262
2023-09-01 00:00:00-04:00,BA,0.2,0.30836419329286324,0.17253098659145963,0.17253098659145963,0.8626549329572981
2023-09-01 00:00:00-04:00,INTC,0.2,0.3872060595055375,0.34003264569494895,0.34003264569494895,1.7001632284747448
2023-10-02 00:00:00-04:00,CRM,0.2,0.2297881166576903,0.2055340445868539,0.2055340445868539,1.0276702229342694
2023-10-02 00:00:00-04:00,INTC,0.2,0.3518461390907402,0.33839198176500035,0.33839198176500035,1.6919599088250017
2023-10-02 00:00:00-04:00,AAPL,0.2,0.2169737933625203,0.16738518551356407,0.16738518551356407,0.8369259275678204
2023-10-02 00:00:00-04:00,MSFT,0.2,0.223806735218301,0.187531619739007,0.187531619739007,0.937658098695035
2023-10-02 00:00:00-04:00,CSCO,0.2,0.18180921761614635,0.10115716839557475,0.10115716839557475,0.5057858419778737
2023-11-01 00:00:00-04:00,MSFT,0.2,0.21276078313567315,0.1797367515074226,0.17973675150742258,0.8986837575371129
2023-11-01 00:00:00-04:00,INTC,0.2,0.3713157578865275,0.3627098138371354,0.36270981383713535,1.813549069185677
2023-11-01 00:00:00-04:00,CRM,0.2,0.22295763994599443,0.21813152731902055,0.2181315273190205,1.0906576365951026
2023-11-01 00:00:00-04:00,AAPL,0.2,0.20117721738055855,0.1773486090416135,0.17734860904161348,0.8867430452080675
2023-11-01 00:00:00-04:00,WMT,0.2,0.12734108725740018,0.062073298294808094,0.06207329829480808,0.31036649147404044
2023-12-01 00:00:00-05:00,INTC,0.2,0.3712594400083528,0.32543466945026345,0.32543466945026345,1.6271733472513172
2023-12-01 00:00:00-05:00,MSFT,0.2,0.22047100992344604,0.17579961425820848,0.17579961425820848,0.8789980712910423
2023-12-01 00:00:00-05:00,CRM,0.2,0.2809090921787845,0.2534600044634297,0.2534600044634297,1.2673000223171484
2023-12-01 00:00:00-05:00,AAPL,0.2,0.17982085335761835,0.15856890567486245,0.15856890567486245,0.7928445283743122
2023-12-01 00:00:00-05:00,IBM,0.2,0.17467106783320344,0.08673680615323584,0.08673680615323584,0.4336840307661792
2024-01-02 00:00:00-05:00,INTC,0.2,0.3806368316957613,0.32317591417219493,0.32317591417219493,1.6158795708609746
2024-01-02 00:00:00-05:00,JPM,0.2,0.14748720695849685,0.09559446131393178,0.09559446131393178,0.47797230656965883
2024-01-02 00:00:00-05:00,CRM,0.2,0.2869532544906245,0.2508262441439035,0.2508262441439035,1.2541312207195172
2024-01-02 00:00:00-05:00,CAT,0.2,0.2989183944034687,0.22396122199577043,0.22396122199577043,1.119806109978852
2024-01-02 00:00:00-05:00,MSFT,0.2,0.19417089223497805,0.10644215837419943,0.10644215837419943,0.5322107918709971
2024-02-01 00:00:00-05:00,IBM,0.2,0.23618010341398982,0.1802073706995491,0.1802073706995491,0.9010368534977454
2024-02-01 00:00:00-05:00,INTC,0.2,0.41576005899880225,0.35630076008028927,0.35630076008028927,1.7815038004014463
2024-02-01 00:00:00-05:00,CRM,0.2,0.2911212685887057,0.21537158498906006,0.21537158498906006,1.0768579249453003
2024-02-01 00:00:00-05:00,CAT,0.2,0.23599533784455332,0.16912200430707724,0.16912200430707724,0.8456100215353862
2024-02-01 00:00:00-05:00,AMGN,0.2,0.180114723331717,0.0789982799240243,0.0789982799240243,0.39499139962012153
2024-03-01 00:00:00-05:00,CAT,0.2,0.24530434088605532,0.21305652847924283,0.21305652847924283,1.065282642396214
2024-03-01 00:00:00-05:00,IBM,0.2,0.25469684958589184,0.18748805071177754,0.18748805071177754,0.9374402535588877
2024-03-01 00:00:00-05:00,INTC,0.2,0.3849629551454168,0.2945865006021523,0.2945865006021523,1.4729325030107614
2024-03-01 00:00:00-05:00,CRM,0.2,0.2414796069294902,0.20472714034767325,0.20472714034767325,1.0236357017383662
2024-03-01 00:00:00-05:00,AXP,0.2,0.22097404110394195,0.10014177985915411,0.10014177985915411,0.5007088992957706
2024-04-01 00:00:00-04:00,CAT,0.2,0.21706091159948449,0.22821560827070045,0.22821560827070045,1.1410780413535022
2024-04-01 00:00:00-04:00,IBM,0.2,0.2779196435199177,0.2891226085538034,0.2891226085538034,1.4456130427690168
2024-04-01 00:00:00-04:00,JPM,0.2,0.1349735621269431,0.12007884126651669,0.12007884126651669,0.6003942063325834
2024-04-01 00:00:00-04:00,CRM,0.2,0.25646800906799555,0.2332866495713465,0.2332866495713465,1.1664332478567325
2024-04-01 00:00:00-04:00,TRV,0.2,0.1686268924643666,0.129296292337633,0.129296292337633,0.646481461688165
2024-05-01 00:00:00-04:00,AXP,0.2,0.2099468677789741,0.20113019571908883,0.20113019571908883,1.0056509785954442
2024-05-01 00:00:00-04:00,CAT,0.2,0.26668855654790113,0.23991174359695638,0.23991174359695638,1.1995587179847818
2024-05-01 00:00:00-04:00,DIS,0.2,0.3045157241291466,0.23933833344989228,0.23933833344989228,1.1966916672494614
2024-05-01 00:00:00-04:00,TRV,0.2,0.2012253276955956,0.13935566705682131,0.13935566705682131,0.6967783352841065
2024-05-01 00:00:00-04:00,JPM,0.2,0.19609354330221276,0.18026406017724111,0.18026406017724111,0.9013203008862055
2024-06-03 00:00:00-04:00,AXP,0.2,0.219727666035677,0.24002793733393785,0.24002793733393785,1.2001396866696892
2024-06-03 00:00:00-04:00,GS,0.2,0.2113583411135886,0.21898312614952195,0.21898312614952195,1.0949156307476098
2024-06-03 00:00:00-04:00,JPM,0.2,0.22702174885978763,0.24762814648556913,0.24762814648556913,1.2381407324278455
2024-06-03 00:00:00-04:00,TRV,0.2,0.21673309785313255,0.1653538008653048,0.1653538008653048,0.8267690043265239
2024-06-03 00:00:00-04:00,MSFT,0.2,0.2006888352243091,0.12800698916566633,0.12800698916566633,0.6400349458283316
2024-07-01 00:00:00-04:00,AXP,0.2,0.21876592061467356,0.2392653203419334,0.2392653203419334,1.196326601709667
2024-07-01 00:00:00-04:00,GS,0.2,0.2058895930463118,0.2408435395650582,0.2408435395650582,1.204217697825291
2024-07-01 00:00:00-04:00,MSFT,0.2,0.18792756986667403,0.09982365772316172,0.09982365772316172,0.4991182886158086
2024-07-01 00:00:00-04:00,JPM,0.2,0.23240230252889668,0.28213015543506076,0.28213015543506076,1.4106507771753036
2024-07-01 00:00:00-04:00,MMM,0.2,0.2045977420221668,0.1379373269347859,0.1379373269347859,0.6896866346739294
2024-08-01 00:00:00-04:00,MMM,0.2,0.50195942448902,0.40754329251213905,0.40754329251213905,2.037716462560695
2024-08-01 00:00:00-04:00,AXP,0.2,0.18491516452129667,0.14883225192778987,0.14883225192778987,0.7441612596389493
2024-08-01 00:00:00-04:00,GS,0.2,0.20165153593184898,0.1495187910300867,0.1495187910300867,0.7475939551504335
2024-08-01 00:00:00-04:00,JPM,0.2,0.2119165418652838,0.15080440632398692,0.15080440632398692,0.7540220316199345
2024-08-01 00:00:00-04:00,CAT,0.2,0.2173964452224194,0.1433012582059974,0.1433012582059974,0.716506291029987
2024-09-03 00:00:00-04:00,MMM,0.2,0.494039581209155,0.3395895670993027,0.3395895670993027,1.6979478354965134
2024-09-03 00:00:00-04:00,AXP,0.2,0.253698071709988,0.21402510847839917,0.21402510847839917,1.0701255423919958
2024-09-03 00:00:00-04:00,GS,0.2,0.2518339634989879,0.19905453448802243,0.19905453448802243,0.9952726724401121
2024-09-03 00:00:00-04:00,WMT,0.2,0.19611998942088174,0.07425614939983015,0.07425614939983015,0.3712807469991507
2024-09-03 00:00:00-04:00,JPM,0.2,0.21349136500152638,0.17307464053444563,0.17307464053444563,0.8653732026722281
2024-10-01 00:00:00-04:00,WMT,0.2,0.196281582210169,0.06599796460652296,0.06599796460652298,0.3299898230326148
2024-10-01 00:00:00-04:00,MMM,0.2,0.4988233333737638,0.38109627901484144,0.3810962790148415,1.905481395074207
2024-10-01 00:00:00-04:00,AXP,0.2,0.27848521151654815,0.21073992909231418,0.2107399290923142,1.0536996454615708
2024-10-01 00:00:00-04:00,IBM,0.2,0.18660885893736864,0.107099740809728,0.10709974080972802,0.53549870404864
2024-10-01 00:00:00-04:00,CAT,0.2,0.29982246108342625,0.23506608647659336,0.23506608647659338,1.1753304323829667
2024-11-01 00:00:00-04:00,MMM,0.2,0.19780359062851283,0.15665373418550305,0.15665373418550307,0.7832686709275152
2024-11-01 00:00:00-04:00,WMT,0.2,0.196724756233992,0.08007431056648721,0.08007431056648723,0.40037155283243603
2024-11-01 00:00:00-04:00,GS,0.2,0.2360099887616746,0.26854316799815864,0.2685431679981587,1.342715839990793
2024-11-01 00:00:00-04:00,AXP,0.2,0.23573367494176273,0.2564434330134251,0.25644343301342515,1.2822171650671255
2024-11-01 00:00:00-04:00,JPM,0.2,0.21475374618992493,0.23828535423642586,0.2382853542364259,1.1914267711821291
2024-12-02 00:00:00-05:00,MMM,0.2,0.22755863992650438,0.14913416103046984,0.14913416103046984,0.7456708051523492
2024-12-02 00:00:00-05:00,WMT,0.2,0.17339989577656048,0.015569318305790468,0.015569318305790468,0.07784659152895233
2024-12-02 00:00:00-05:00,GS,0.2,0.3499856877483796,0.31584912985673186,0.31584912985673186,1.5792456492836593
2024-12-02 00:00:00-05:00,AXP,0.2,0.273481189107755,0.22888850051795537,0.22888850051795537,1.1444425025897769
2024-12-02 00:00:00-05:00,JPM,0.2,0.32987163813505954,0.2905588902890525,0.2905588902890525,1.4527944514452624
2025-01-02 00:00:00-05:00,WMT,0.2,0.1797397414214342,0.08321406386128867,0.08321406386128867,0.41607031930644334
2025-01-02 00:00:00-05:00,AAPL,0.2,0.17136255288207494,0.07055183312544706,0.07055183312544706,0.3527591656272353
2025-01-02 00:00:00-05:00,GS,0.2,0.34309479425014433,0.3587118935350324,0.3587118935350324,1.793559467675162
2025-01-02 00:00:00-05:00,MMM,0.2,0.22834611192177873,0.21740388882801207,0.21740388882801207,1.0870194441400602
2025-01-02 00:00:00-05:00,AXP,0.2,0.2644729826006022,0.2701183206502198,0.2701183206502198,1.350591603251099
2025-02-03 00:00:00-05:00,WMT,0.2,0.1779713640887739,0.05405667332999647,0.054056673329996474,0.2702833666499823
2025-02-03 00:00:00-05:00,MMM,0.2,0.2307586930169472,0.17328076882755283,0.17328076882755286,0.8664038441377642
2025-02-03 00:00:00-05:00,IBM,0.2,0.3305462487314225,0.21247181358278255,0.21247181358278258,1.0623590679139128
2025-02-03 00:00:00-05:00,GS,0.2,0.36111693223508684,0.30862745116143675,0.3086274511614368,1.5431372558071836
2025-02-03 00:00:00-05:00,JPM,0.2,0.29945738501721797,0.25156329309823133,0.2515632930982314,1.2578164654911566
2025-03-03 00:00:00-05:00,MMM,0.2,0.208347814924896,0.17437225191404218,0.17437225191404218,0.8718612595702109
2025-03-03 00:00:00-05:00,WMT,0.2,0.2448469743992667,0.1763724157933601,0.1763724157933601,0.8818620789668005
2025-03-03 00:00:00-05:00,IBM,0.2,0.3310767348145291,0.28475316531140377,0.28475316531140377,1.4237658265570188
2025-03-03 00:00:00-05:00,CSCO,0.2,0.168736011779918,0.12854119006411732,0.12854119006411732,0.6427059503205865
2025-03-03 00:00:00-05:00,GS,0.2,0.2592150543446477,0.23596097691707657,0.23596097691707657,1.1798048845853828
2025-04-01 00:00:00-04:00,IBM,0.2,0.35659925612273835,0.27681194254020314,0.27681194254020314,1.3840597127010157
2025-04-01 00:00:00-04:00,MMM,0.2,0.25875999380470444,0.19659164563542708,0.19659164563542708,0.9829582281771354
2025-04-01 00:00:00-04:00,CSCO,0.2,0.19165799506577913,0.14545365125019147,0.14545365125019147,0.7272682562509573
2025-04-01 00:00:00-04:00,V,0.2,0.18551511045860927,0.167185952238727,0.167185952238727,0.835929761193635
2025-04-01 00:00:00-04:00,WMT,0.2,0.28889946627890994,0.21395680833545136,0.21395680833545136,1.0697840416772568
2025-05-01 00:00:00-04:00,WMT,0.2,0.3806906394415304,0.2377411986819187,0.2377411986819187,1.1887059934095934
2025-05-01 00:00:00-04:00,V,0.2,0.31291644808863384,0.22630853531079634,0.22630853531079634,1.1315426765539816
2025-05-01 00:00:00-04:00,IBM,0.2,0.350212348672661,0.20993107189112112,0.20993107189112112,1.0496553594556055
2025-05-01 00:00:00-04:00,TRV,0.2,0.293698493625215,0.18901544062569536,0.18901544062569536,0.9450772031284768
2025-05-01 00:00:00-04:00,MCD,0.2,0.2546127835888761,0.13700375349046853,0.13700375349046853,0.6850187674523426
2025-06-02 00:00:00-04:00,V,0.2,0.31154121032406296,0.18063181746615445,0.18063181746615445,0.9031590873307722
