rebalance_date,next_rebalance_date,symbol,rank,momentum_score,incumbent,forward_return,spy_forward_return,active_return,volatility_63d,beta_spy_126d,log_dollar_volume_20d,distance_from_252d_high,momentum_acceleration_63_189,volatility_63d_z,beta_spy_126d_z,log_dollar_volume_20d_z,distance_from_252d_high_z,momentum_acceleration_63_189_z
2022-03-01 00:00:00-05:00,2022-04-01 00:00:00-04:00,CVX,1,0.4373073508616467,True,0.1225434075986682,0.0452333325742557,0.0773100750244125,0.23563771888759996,0.4280746229576394,21.261882213364075,0.0,-0.16657227823811738,-0.7392518336164751,-0.8723947968424055,-0.41116189086962457,1.1078258050187277,0.00015223533593973013
2022-03-01 00:00:00-05:00,2022-04-01 00:00:00-04:00,AAPL,2,0.3307095900555674,True,0.0566484472150878,0.0452333325742557,0.0114151146408321,0.30096431897640513,1.2197417382529876,23.394648951437915,-0.09164119907224944,-0.2763740983397496,0.47817039991739296,0.8401781740168446,1.1774767251440625,-0.6508674647380043,-0.8542901536776466
2022-03-01 00:00:00-05:00,2022-04-01 00:00:00-04:00,AXP,3,0.2241507302312868,False,-0.0332357973763645,0.0452333325742557,-0.07846912995062019,0.32940959414888005,1.003890234971855,20.443966285075497,-0.019356779085572873,0.019493244912307528,1.0082746818926358,0.3732376593780695,-1.0204047138824286,0.7363483751443559,1.4480541914834641
2022-03-01 00:00:00-05:00,2022-04-01 00:00:00-04:00,MSFT,4,0.2036603966595056,True,0.0437583577498643,0.0452333325742557,-0.0014749748243913993,0.3079586707358771,1.252078855024526,23.095958537128578,-0.1273704377086905,-0.2954829368054349,0.6085166804457307,0.9101314044447569,0.954990544197015,-1.3365500197414686,-1.0029889782944181
2022-03-01 00:00:00-05:00,2022-04-01 00:00:00-04:00,PG,5,0.176827240148381,True,-0.005119102198015,0.0452333325742557,-0.0503524347722707,0.20255871775241874,0.2529872096641227,20.872904372154583,-0.05026203175309718,-0.11402313924405871,-1.3557099286392837,-1.2511524409972645,-0.7009006645890244,0.14324330431638932,0.40907270515266053
2022-04-01 00:00:00-04:00,2022-05-02 00:00:00-04:00,CVX,1,0.5882234713750156,True,-0.0397468310367302,-0.0909753496551118,0.0512285186183816,0.29632645139617786,0.043725017887950926,21.848749355712645,-0.04722087841438294,-0.1870520683966903,0.9188852367399327,-1.2095855368054311,0.3649044669393345,-1.1905070970209293,-0.05795390866327856
2022-04-01 00:00:00-04:00,2022-05-02 00:00:00-04:00,AAPL,2,0.277408977249848,True,-0.0995228818172687,-0.0909753496551118,-0.00854753216215691,0.301620063915368,1.1918594812680736,23.474245802446173,-0.03943480478925809,-0.2963063544072976,1.0278891910251828,1.479482299986041,1.423601565644459,-0.7072518050185886,-1.1437896180646547
2022-04-01 00:00:00-04:00,2022-05-02 00:00:00-04:00,UNH,3,0.2718233175260609,False,0.0002544922306542,-0.0909753496551118,0.091229841885766,0.24492138782547618,0.6994324708748664,21.114647854470398,-0.020832492629734967,-0.2578488549347435,-0.1396272968424059,0.32615951606979043,-0.11322092735606733,0.44733088034933943,-0.7615755398221815
2022-04-01 00:00:00-04:00,2022-05-02 00:00:00-04:00,TRV,4,0.2235884007935764,False,-0.0701699961666403,-0.0909753496551118,0.020805353488471498,0.23077275155193586,0.5093125531952664,19.29537138548393,-0.026737768167900633,-0.052172959129827445,-0.43097036284293133,-0.11912400434692268,-1.2981282972423225,0.08081037310140413,1.282556918344374
2022-04-01 00:00:00-04:00,2022-05-02 00:00:00-04:00,KO,5,0.1755789898863391,False,0.0473286830987249,-0.0909753496551118,0.13830403275383668,0.18487022909034892,0.35654139544024693,20.70940745412055,-0.005972867086398104,-0.11272416164338384,-1.3761767680797796,-0.4769322749034766,-0.3771568079854128,1.3696176485887745,0.6807621482057408
2022-05-02 00:00:00-04:00,2022-06-01 00:00:00-04:00,CVX,1,0.5941826687498402,True,0.1399390873615333,0.0075229678451058,0.13241611951642748,0.31992741125412877,0.198675227017956,21.05135218612357,-0.09902827569840666,-0.38206345770272576,1.5992027104744917,-0.9170602440507511,0.676649537262335,-1.0152716063857967,-1.733356930362376
2022-05-02 00:00:00-04:00,2022-06-01 00:00:00-04:00,UNH,2,0.2457297986675901,True,-0.0244512001243956,0.0075229678451058,-0.0319741679695014,0.2525374199852958,0.6579883268381164,21.130108301438884,-0.06860686785343872,-0.15133191374823274,0.244655263950876,1.5229999534582408,0.7799610219921895,-0.28717785241059557,0.133233473769188
2022-05-02 00:00:00-04:00,2022-06-01 00:00:00-04:00,MRK,3,0.1856029895690127,False,0.0332507673432342,0.0075229678451058,0.0257277994981284,0.20416939875146348,0.20482538679253212,20.62876289339175,-0.002343730934612709,-0.07955969211992686,-0.7275481511575665,-0.8843880644849174,0.12230112776716241,1.2987374462918344,0.7138621033813675
2022-05-02 00:00:00-04:00,2022-06-01 00:00:00-04:00,TRV,4,0.1678265463874162,True,0.0382575038072743,0.0075229678451058,0.0307345359621685,0.22947902279529545,0.41564337339694823,19.236628615537494,-0.08889514173022184,-0.13702512701603875,-0.2188214697089404,0.23556383376016077,-1.7038867004747835,-0.7727492488398193,0.24897365549976688
2022-05-02 00:00:00-04:00,2022-06-01 00:00:00-04:00,KO,5,0.1591200598640092,True,-0.0284926243593733,0.0075229678451058,-0.0360155922044791,0.1957147161300178,0.37937372219747767,20.630801242273993,-0.024165614096299137,-0.08902514892736102,-0.8974883535588591,0.04288452131726772,0.1249750134531012,0.7764612613443771,0.637287697712054
2022-06-01 00:00:00-04:00,2022-07-01 00:00:00-04:00,CVX,1,0.8294786719885716,True,-0.1704859774341296,-0.0890800621448936,-0.081405915289236,0.34338543019298784,0.3403468087353823,21.195471355406845,-0.02030508125020436,-0.6533037750065367,1.492379688896454,-0.23775648060607585,1.0025146510351475,0.4678678622963943,-1.743469481571704
2022-06-01 00:00:00-04:00,2022-07-01 00:00:00-04:00,MRK,2,0.2362024222512055,True,0.0041147264599197,-0.0890800621448936,0.0931947886048133,0.17766606813279612,0.18847798003970215,20.73430918179147,-0.02757830551989726,-0.019951112702206508,-0.8740594567606221,-1.1367097440115652,-0.4117815670097078,0.25321140923404056,0.6660870675393495
2022-06-01 00:00:00-04:00,2022-07-01 00:00:00-04:00,UNH,3,0.1992106130460387,True,0.0317607133910078,-0.0890800621448936,0.12084077553590139,0.2555065005612446,0.6342134993780357,21.111089221041926,-0.09016326675637265,-0.1530161458651027,0.23748625596453957,1.5017210858453138,0.743730777745504,-1.5938739130275739,0.15984821958251832
2022-06-01 00:00:00-04:00,2022-07-01 00:00:00-04:00,AMGN,4,0.1743774451130635,False,-0.056731689312193,-0.0890800621448936,0.032348372832700596,0.1709964702277121,0.29534435957659694,20.37997514522742,0.0,-0.02521559475351376,-0.9692999728486006,-0.5041383239374353,-1.49845631292039,1.067136709054478,0.6460586253153083
2022-06-01 00:00:00-04:00,2022-07-01 00:00:00-04:00,KO,5,0.1542568886324888,True,0.0024603387085344,-0.0890800621448936,0.091540400853428,0.2468234110409617,0.44418385128344484,20.92205287673863,-0.042742800986702245,-0.1236748635238254,0.11349348474823001,0.37688346270976153,0.16399245114944638,-0.19434206755733896,0.27147556913452775
2022-07-01 00:00:00-04:00,2022-08-01 00:00:00-04:00,CVX,1,0.4439990587032341,True,0.0994540328132167,0.0865467376871371,0.012907295126079604,0.3701281250624434,0.37752907227937155,21.216980424236354,-0.20068458120335186,-0.5618919883281899,1.5713695866945552,-0.1931926278271065,0.8674440987709896,-1.7756517362309474,-1.6529023316021452
2022-07-01 00:00:00-04:00,2022-08-01 00:00:00-04:00,UNH,2,0.2953551737226814,True,0.0584594078267886,0.0865467376871371,-0.028087329860348495,0.27662549334261927,0.6162283048474374,21.355941646973694,-0.05594835852216595,-0.30564335857514213,0.24841956119691475,1.6043977425944853,1.2324218676830012,0.30652160921483446,-0.2070155598362753
2022-07-01 00:00:00-04:00,2022-08-01 00:00:00-04:00,MRK,3,0.246684820617917,True,-0.0214676448421876,0.0865467376871371,-0.10801438252932469,0.22715813565098367,0.3005405337098751,20.74596794842088,-0.034318354150003505,-0.13119737919829721,-0.45148418392489464,-0.7729760401005191,-0.3696570087645407,0.6176905600917508,0.777298519079192
2022-07-01 00:00:00-04:00,2022-08-01 00:00:00-04:00,KO,4,0.2149679643919866,True,0.0153675611475618,0.0865467376871371,-0.0711791765395753,0.23938465040353818,0.43277308720221186,20.640407652584642,-0.04297660153374727,-0.1964095409390123,-0.2784936733250751,0.22283765505370254,-0.6469081764001684,0.4931331301219387,0.4093379094555425
2022-07-01 00:00:00-04:00,2022-08-01 00:00:00-04:00,AMGN,5,0.1606998643448702,True,0.0168141265869097,0.0865467376871371,-0.0697326111002274,0.18204285296776024,0.28884310789213186,20.474256026008327,-0.05234868688405869,-0.1496318988553007,-1.0898112906415005,-0.8610667297205631,-1.0833007812892912,0.3583064368024234,0.6732814629036858
2022-08-01 00:00:00-04:00,2022-09-01 00:00:00-04:00,CVX,1,0.5061083254968604,True,-0.0203385554727428,-0.0397408256273555,0.0194022701546127,0.40339115615536525,0.4652981189798189,20.79609602188789,-0.09578760010397203,-0.48548079265726574,1.4708251643620367,0.15412679860491293,0.6058028563759229,-1.1811188973666424,-1.7749033334155786
2022-08-01 00:00:00-04:00,2022-09-01 00:00:00-04:00,AMGN,2,0.228141525269949,True,-0.0176193439491263,-0.0397408256273555,0.0221214816782292,0.15802973971540007,0.26672534983228385,20.14968159316126,-0.03610653876287018,-0.18056960710834913,-1.292876618757544,-1.3830189056979483,-1.2051987310851324,0.31588165758748954,0.4311805637854278
2022-08-01 00:00:00-04:00,2022-09-01 00:00:00-04:00,UNH,3,0.2076941745529326,True,-0.0423035692329837,-0.0397408256273555,-0.0025627436056281996,0.2942538453540217,0.62964988955422,21.068962166106015,-0.003179492397909045,-0.16983510380518974,0.24152438495302211,1.4263688044829181,1.3702675687692507,1.1418020680779175,0.5088465071942234
2022-08-01 00:00:00-04:00,2022-09-01 00:00:00-04:00,KO,4,0.1821584757866292,True,-0.0391635938193322,-0.0397408256273555,0.0005772318080232985,0.24557637315589562,0.42373969995282457,20.461414590301203,-0.02380874344839423,-0.20567235709515053,-0.30676889874112223,-0.167575646091823,-0.3318442272314197,0.6243514802882486,0.24955793022526615
2022-08-01 00:00:00-04:00,2022-09-01 00:00:00-04:00,IBM,5,0.1344870580575363,False,-0.0056003543396501,-0.0397408256273555,0.0341404712877054,0.2628054500847884,0.4415248880797113,20.423156869781796,-0.08461673725188379,-0.15926564411399902,-0.11270403181639102,-0.029901051298060685,-0.43902746682861166,-0.9009163085870132,0.58531833221066
2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,CVX,1,0.4396796813391423,True,-0.0479930998972152,-0.077189100878414,0.029196000981198802,0.3708408120207803,0.5142572888256001,20.822187697797503,-0.11943815524006385,-0.5350962312371913,1.575724127195893,0.5399072780540958,1.2199034405225435,-1.3693918238650142,-1.6642211175130572
2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,AMGN,2,0.2379036712531186,True,-0.0532928890746317,-0.077189100878414,0.023896211803782305,0.15295632283408672,0.23659127120671847,20.16990107308882,-0.05680556766680733,-0.28235249080071567,-0.890756225374854,-1.1812405563114121,-0.6787131248060054,0.7149022404659107,-0.047926025197343014
2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,KO,3,0.1941208234145901,True,-0.0780951419319327,-0.077189100878414,-0.0009060410535186997,0.1672910777031083,0.4794906565690636,20.06970839818942,-0.061231782197390894,-0.20861511173024982,-0.7284849623981462,0.3244019226286694,-0.9703448478595579,0.5676061916996001,0.42362418493247955
2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,UNH,4,0.1805618780397593,True,-0.0205244095987894,-0.077189100878414,0.056664691279624604,0.26093753629862854,0.6202869482085334,20.7218516040624,-0.05287050808108451,-0.12243163079960317,0.33160495531861534,1.197145496077353,0.9278542669695808,0.8458535815344487,0.9747671609220279
2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,MRK,5,0.1700416642185369,False,0.0207744167973906,-0.077189100878414,0.0979635176758046,0.20619497167723716,0.2851546801259157,20.231746275904555,-0.10109511665242987,-0.22579548150939566,-0.2880878947415082,-0.880214140448706,-0.49869973482656116,-0.7589701898349457,0.31375579685589355
2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,CVX,1,0.257793772917684,True,0.2342749284250664,0.0804810086891407,0.1537939197359257,0.34093266006417744,0.7207084151439236,21.077567189153505,-0.19960574816501842,-0.2682680959156607,0.7071067811865478,0.7071067811865477,0.7071067811865506,-0.7071067811865476,-0.7071067811865476
2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,MRK,2,0.144715213890485,True,0.1606318096086312,0.0804810086891407,0.08015080091949049,0.1846588535360047,0.32125763888624437,20.260270159096034,-0.08578054231378907,-0.20536993507173917,-0.7071067811865472,-0.7071067811865474,-0.7071067811865445,0.7071067811865476,0.7071067811865476
2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CVX,1,0.4161100775433246,True,0.0098728337978102,0.0477517366004642,-0.037878902802654005,0.3237991363973375,0.7443611985410163,20.91191946034603,0.0,-0.26904656023778983,1.538493086924733,1.3373239248006101,0.7255976415684217,0.6783342479786716,-1.3325425537117617
2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,MRK,2,0.2735102667970386,True,0.0904123346822596,0.0477517366004642,0.042660598081795405,0.1995269601366621,0.3287380946701203,20.527325933813458,0.0,-0.10907884848840776,-0.8263590721362217,-1.0815938145845003,0.18979876376214685,0.6783342479786716,0.04419456571714209
2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,AMGN,3,0.2194305354053001,False,0.0756069190363788,0.0477517366004642,0.027855182435914595,0.2548892180718887,0.3646737084616507,20.208722345668864,-0.012636364462269012,-0.10246998677018282,0.22716360001834526,-0.8724492967113396,-0.2540658184943307,-1.5414144659750555,0.10107270159313467
2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,UNH,4,0.1861349964413587,False,-0.0047569559904906,0.0477517366004642,-0.0525086925909548,0.19314063026261785,0.6040884655605666,21.055173046587477,0.0,-0.14610985244142793,-0.9478884960631777,0.5209395635889698,0.9251722715469908,0.6783342479786716,-0.2745069844538928
2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,TRV,5,0.1281553401943813,False,0.0334433087266177,0.0477517366004642,-0.0143084278738465,0.24340329607558284,0.5310366658606589,19.252306270010774,-0.006671403869377257,0.055635430072694,0.008590881256318572,0.09577962290625819,-1.5865028583832088,-0.4935882779609593,1.461782270855378
2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,MRK,1,0.4726983680009939,True,0.0126790343253662,-0.0553731986910811,0.0680522330164473,0.21235494177348485,0.31893849533058805,20.590828636089824,0.0,-0.17223271808918006,-1.2410917933157466,-1.038571998717191,0.2959043950513745,0.9162838123005277,-1.3851864990188856
2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,AMGN,2,0.2814842226102156,True,-0.0942013372540496,-0.0553731986910811,-0.038828138562968496,0.28167217907343245,0.4018553956558962,20.49483887616032,-0.01373979800606473,-0.08143139241076014,-0.04614914002960084,-0.722633698786438,-0.051670788239238014,-0.8164038088211327,-0.17921130954040665
