strategy,rebalance_date,next_rebalance_date,outgoing_symbol,incoming_symbol,outgoing_prior_rank,outgoing_current_rank,incoming_current_rank,rank_gap,outgoing_rank_deterioration,outgoing_score,incoming_score,score_spread,score_percentile_spread,outgoing_return_20d,incoming_return_20d,outgoing_return_60d,incoming_return_60d,outgoing_acceleration,incoming_acceleration,outgoing_unrealized_return,outgoing_holding_sessions,outgoing_mfe_to_date,outgoing_mae_to_date,outgoing_giveback,outgoing_recovery_from_mae,outgoing_currently_profitable,incoming_drawdown_from_60d_high,incoming_distance_from_189d_high,outgoing_subsequent_return,incoming_subsequent_return,replacement_advantage,outgoing_future_mfe,outgoing_future_mae,outgoing_future_max_drawdown,incoming_future_mfe,incoming_future_mae,incoming_future_max_drawdown
Dual Momentum,2024-10-01,2024-11-01,GS,IBM,3,6,4,2,3,0.3058763660984154,0.38797459322601924,0.08209822712760384,0.07142857142857151,-0.029671775892432195,0.09375164259020985,0.07162788859057301,0.26697868246697154,-0.05354773875595653,0.004758748434552665,0.0853598343257409,83,0.1185491747640035,-0.031817250129001495,0.033189340438262604,0.1171770844547424,True,-0.010517845927747071,-0.010517845927747071,0.05139723975830024,-0.0582876754249122,-0.10968491518321244,0.09286678780761015,-0.020987462734335716,-0.03257463780016934,0.07587350106210167,-0.0775960572628347,-0.12904871108599136
Dual Momentum,2024-10-01,2024-11-01,JPM,CAT,5,7,5,2,2,0.26001324458007846,0.33377269923841113,0.07375945465833267,0.07142857142857151,-0.0620106871686783,0.09834321163875925,0.02964025481465371,0.19601916507702177,-0.0718907721068962,0.03300348994641866,0.06637927060531812,127,0.13687784713287554,-0.09430257968405242,0.07049857652755742,0.16068185028937054,True,0.0,0.0,0.07673525187639263,-0.03026473626851256,-0.10699998814490519,0.0920993606640581,-0.02182861475697495,-0.01756820587256691,0.03151269369765286,-0.05814583074313018,-0.06086341107175319
Dual Momentum,2024-11-01,2024-12-02,CAT,GS,5,6,3,3,1,0.23654049903055419,0.3748041317965962,0.13826363276604203,0.1071428571428572,-0.03461691686413271,0.0651922450018314,0.1588449930609528,0.10114625605253313,-0.0875652478844503,0.031476826317653694,-0.03506108583428302,23,0.02747451812831203,-0.03506108583428302,0.06253560396259505,0.0,False,-0.022779650901299853,-0.022779650901299853,0.07773683187388936,0.17502301272042753,0.09728618084653817,0.10693789300612866,-0.007326722084655235,-0.08486859915885703,0.17832684918873887,-0.01825003731543695,-0.03479766663519146
Dual Momentum,2024-11-01,2024-12-02,IBM,JPM,4,9,5,4,5,0.13706823088889086,0.29987217738953253,0.16280394650064167,0.1428571428571429,-0.07183896145010149,0.08794988140342475,0.1163169693462982,0.11417139319901404,-0.11061128456553423,0.04989275033708673,-0.06304678239179429,23,0.06630997190877763,-0.07129595558418977,0.12935675430057192,0.008249173192395487,False,-0.015875805728431502,-0.015875805728431502,0.10359028405442894,0.1162551437577315,0.012664859703302556,0.11746403533181682,-0.01058874029968726,-0.03328855701756894,0.13754699857959696,-0.01963675096986761,-0.043228404523337094
Dual Momentum,2025-01-02,2025-02-03,JPM,AAPL,5,7,2,5,2,0.22664170886793,0.48854621570284995,0.26190450683491995,0.1785714285714286,-0.026558323218303315,0.045202330953374226,0.13488313386972361,0.10535954626034716,-0.07151936784154453,0.01008248219992517,0.07224015886998103,41,0.11956522893500598,-0.016908174133298814,0.047325070065024955,0.08914833300327984,True,-0.03320201219569363,-0.03320201219569363,0.09240512410805257,-0.07608560980484891,-0.16849073391290148,0.12991347685914367,-0.006101615606323718,-0.023860042833616202,0.0006829768719587292,-0.11870807115287696,-0.1056120424218393
Dual Momentum,2025-02-03,2025-03-03,AAPL,IBM,2,6,3,3,4,0.39055889099149743,0.5797224807231136,0.18916358973161618,0.1071428571428572,-0.0575834119649038,0.16317150315147777,0.05988794431590394,0.2375279682048519,-0.0775460600702051,0.08399551374986047,-0.05194231906576263,20,0.0,-0.1056120424218393,0.05194231906576263,0.05366972335607667,False,-0.009950793641762767,-0.009950793641762767,0.05246243948609419,0.015994886788178286,-0.036467552697915906,0.08819896953925532,-0.018653021620321564,-0.03966007971444463,0.05727444891228228,-0.01670964550831966,-0.051158349602076325
Dual Momentum,2025-02-03,2025-03-03,AXP,JPM,5,7,5,2,2,0.3672523928896154,0.41767464463289006,0.05042225174327464,0.07142857142857151,0.07212636479093737,0.12085660759653227,0.1668794836831482,0.20516974363510987,0.01649987022988797,0.05246669305149565,0.37200101629771165,189,0.40839163122458744,-0.04729436628235917,0.036390614926875786,0.4192953825800708,True,-0.003466864389146007,-0.003466864389146007,-0.03446619515975624,0.008287892131081387,0.04275408729083763,0.0354271660974641,-0.0725839106374252,-0.08482805013792771,0.07035123606061022,-0.03238731232511949,-0.08055014115140102
Dual Momentum,2025-03-03,2025-04-01,JPM,CSCO,5,6,4,2,1,0.3490229523688779,0.4174022565587592,0.06837930418988125,0.07142857142857151,-0.01334650180675756,0.06019515417453669,0.06526040594479143,0.09013446856102991,-0.035099970455021376,0.030150331320860053,0.010770526244390455,19,0.06920533495229786,-0.016919305697940756,0.058434808707907404,0.02768983194233121,True,-0.011715662210006417,-0.011715662210006417,-0.08098481636017896,-0.04674640960838261,0.034238406751796346,0.008787906531131595,-0.1506439608560156,-0.14700757181093604,0.007609844205842542,-0.08013656512171186,-0.0733032264211495
Dual Momentum,2025-04-01,2025-05-01,GS,V,5,8,4,4,3,0.24446732151407358,0.3219641077593891,0.07749678624531553,0.1428571428571429,-0.09742906773077731,-0.03139689622598618,-0.041250819248698445,0.1107761879935818,-0.08367879464787782,-0.06832229222384678,0.06099734112124788,101,0.299076833806426,-0.0164039000073104,0.23807949268517814,0.07740124112855828,True,-0.033773653901616685,-0.033773653901616685,0.008927472386488278,-0.013868189202723702,-0.02279566158921198,0.04430712608571774,-0.1912012091134332,-0.17915100228171899,2.856342185619809e-05,-0.14678685270305314,-0.12033443231408869
Dual Momentum,2025-05-01,2025-06-02,CSCO,TRV,3,6,4,2,3,0.22856021302909246,0.25034130457336334,0.02178109154427088,0.07142857142857151,-0.059620778980136846,-0.0015498409794900692,-0.04791239518628576,0.08426235606678412,-0.04364998058470826,-0.02963729300175144,-0.09744629778679847,42,0.0,-0.16842491647531455,0.09744629778679847,0.07097861868851607,False,-0.003771810789729546,-0.003771810789729546,0.08566983287154639,0.04454472323308711,-0.04112510963845928,0.13793705112276022,-0.0017306762934187203,-0.02380955223587522,0.06070446581549516,-0.006303577141290262,-0.030389083168513076
Dual Momentum,2025-05-01,2025-06-02,MMM,MCD,2,10,5,5,8,0.12731048953247392,0.24440184051895208,0.11709135098647816,0.1785714285714286,-0.05932146107950387,0.01919446454346807,-0.06961312764894978,0.10841428481266058,-0.03611708519652061,-0.016943630394085453,0.37171096637480816,209,0.5317816106844548,-0.030818390477985402,0.16007064430964668,0.40252935685279356,True,-0.0051044623808724765,-0.0051044623808724765,0.07458936755873569,-0.002100052251981288,-0.07668941981071697,0.1189615506356565,-0.004700557801769034,-0.0376710347237893,0.02736710067872039,-0.02599382916506432,-0.03341395802549019
Dual Momentum,2025-06-02,2025-07-01,TRV,CSCO,4,6,4,2,2,0.24844617921744483,0.2696040116036349,0.021157832386190067,0.07142857142857151,0.05450379287072704,0.08465251298331578,0.07285180256041435,-0.007803584081514603,0.030219858683922258,0.08725370767715397,0.05325496345018088,21,0.05394261356635677,-0.0011842815824744113,0.0006876501161758863,0.05443924503265529,True,-0.018985380729559687,-0.021722115358663974,-0.02209668389191255,0.10600984708518069,0.12810653097709324,0.016128896752118926,-0.0494197924162697,-0.0523059834240015,0.11238633489840577,-0.0003188340173699844,-0.02982154957782368
Dual Momentum,2025-06-02,2025-07-01,MCD,DIS,5,15,5,10,10,0.10277866509732614,0.24907473836252292,0.14629607326519678,0.3571428571428572,0.0006695192060304223,0.24479698336051547,0.020816332915729374,0.03412321661528117,-0.006269258432546036,0.23342257782208842,0.0022353785060946763,21,0.025802391184205575,-0.01804234302320673,0.0235670126781109,0.020277721529301407,True,-0.003350381985898987,-0.03451624373489326,-0.058668434632261346,0.1006980625197571,0.15936649715201845,0.011778716707026682,-0.0877289468046154,-0.0867661736503097,0.11130399064361574,-0.007454786607931196,-0.015813301150992998
Dual Momentum,2025-07-01,2025-08-01,DIS,GS,5,6,1,5,1,0.33188553233661455,0.46260925062036007,0.13072371828374552,0.1785714285714286,0.10172351681898517,0.17869931076861945,0.2723625247935142,0.26314677643987605,0.010936008554480445,0.0909837186219941,0.10524346423424435,20,0.10524346423424435,-0.00133122935764729,0.0,0.10657469359189164,True,0.0,0.0,-0.04785427491681371,0.003545254785701779,0.05139952970251549,0.008987835628946339,-0.03983800092577272,-0.05169358051431283,0.04220332629907486,-0.023587672926308922,-0.03747513507932687
Dual Momentum,2025-07-01,2025-08-01,V,JPM,1,7,2,5,6,0.32372270669235137,0.40348700994842646,0.07976430325607509,0.1785714285714286,-0.027766346245287954,0.09814404335399196,0.026880887151450095,0.18662310013890782,-0.03672664196243799,0.035936343307689356,0.014837517419802548,62,0.06703009331679866,-0.12033443231408869,0.05219257589699611,0.13517194973389124,True,0.0,0.0,-0.027471633875182033,0.003124983507574841,0.030596617382756874,0.016505556498936702,-0.02665193309428071,-0.04113021708657305,0.04074231897553182,-0.0317287153230561,-0.044662037530779575
Dual Momentum,2025-07-01,2025-08-01,WMT,BA,3,8,3,5,5,0.21011463282269038,0.3764945283077499,0.1663798954850595,0.1785714285714286,-0.009521871681428706,0.010659807915316177,0.09198319972314573,0.24305886220994632,-0.04018293825581061,-0.07035981282133259,0.27380482727054445,206,0.36147337686529624,-0.008922817613180478,0.08766854959475179,0.2827276448837249,True,-0.03668794965322053,-0.03668794965322053,0.0040984310103917565,0.047494018846024666,0.04339558783563291,0.01793035453689984,-0.034528580807592024,-0.04982379243165824,0.15842483265587703,-0.013031005859375,-0.07173980140919667
Dual Momentum,2025-08-01,2025-09-02,CSCO,DIS,5,6,4,2,1,0.24536208213368393,0.2643162776207588,0.018954195487074887,0.07142857142857151,-0.001466443134695572,-0.031468503961538,0.15457533525816292,0.2986423078867222,-0.052991554887416546,-0.13101593992377875,0.09181255010459921,42,0.1125005616999224,0.0,0.020688011595323186,0.09181255010459921,True,-0.03951290438025057,-0.03951290438025057,0.008887514698268317,-0.004847346092166638,-0.013734860790434955,0.07465561237372298,-0.026070293183824145,-0.07786611926187137,0.01862404400052431,-0.05144993171363332,-0.05798067153146824
Dual Momentum,2025-08-01,2025-09-02,IBM,MSFT,4,9,5,4,5,0.20442579163678687,0.25335293233430467,0.0489271406975178,0.1428571428571429,-0.119937377721684,0.08840383863388945,0.02269265451781788,0.2276990349968493,-0.12750159589428997,0.012504160301606351,0.01637201789187026,124,0.18351243009527263,-0.11845281450434297,0.16714041220340237,0.13482483239621323,True,0.0,0.0,-0.035325820407390296,-0.06300436914055763,-0.02767854873316733,0.014279439437400843,-0.06551938935757529,-0.06311506350572282,0.006074660004921073,-0.0666738468791378,-0.06412384849644837
Dual Momentum,2025-09-02,2025-10-01,DIS,MMM,4,18,5,13,14,0.029410367148530625,0.21077649610720872,0.1813661289586781,0.4642857142857143,0.01535294343747795,0.08197930932262354,0.04753563064533428,0.06429150666900019,-0.0004922667776334766,0.06054880709962347,0.006718255325745215,21,0.014967249077209255,-0.04388123360673435,0.00824899375146404,0.050599488932479564,True,-0.02466514432933875,-0.02466514432933875,-0.02512386331357941,0.003247871306122363,0.02837173461970177,0.023585697542003015,-0.047000552064743295,-0.05545267425387501,0.05293944387084992,-0.02286459142419095,-0.04176336110280465
Dual Momentum,2025-10-01,2025-11-03,MMM,INTC,5,7,1,6,2,0.20013191655464202,0.6413893522731928,0.4412574357185508,0.2142857142857143,0.005898732524228789,0.3857910163482079,0.02671898030581077,0.5249999653209338,-0.0030075942443748005,0.2107910279078966,0.007989638456096682,21,0.03585582431004952,-0.012666427341819886,0.02786618585395284,0.020656065797916567,True,-0.05492959895604088,-0.05492959895604088,0.07484621984799666,0.20041758023720524,0.12557136038920858,0.11913245080020762,-0.03878277201788394,-0.06328724676200581,0.2669251741358738,-0.0008946847715186612,-0.05740736012549341
Dual Momentum,2025-10-01,2025-11-03,BA,CAT,1,8,4,4,7,0.19652952649199107,0.31555850660790363,0.11902898011591256,0.1428571428571429,-0.09078272225327666,0.14685732200609536,-0.012807039240833595,0.22320730039122538,-0.08651370917299879,0.07245488854235356,0.030214805876155992,64,0.13307878225686154,0.0,0.10286397638070555,0.030214805876155992,True,0.0,0.0,-0.05593197293559471,0.21850726972894519,0.2744392426645399,0.05691326689035203,-0.07340774663949778,-0.11201848336905817,0.26141412538216846,-0.006054714158054475,-0.04727437406499235
Dual Momentum,2025-10-01,2025-11-03,MSFT,JNJ,4,9,5,4,5,0.18873369450312283,0.30437010717201907,0.11563641266889624,0.1428571428571429,0.02539998903555518,0.041334472459293004,0.04235609345788838,0.20294327398435885,0.011281291216259056,-0.02631328553549328,-0.03027769713490791,42,0.0011961832279754336,-0.07324537010770682,0.031473880362883344,0.04296767297279891,False,0.0,0.0,0.009731914976569334,0.016129110624882204,0.00639719564831287,0.07560209611227764,-0.017094045710453698,-0.04475434673379952,0.045591438681201524,-0.016451578945401613,-0.03675406754215016
Dual Momentum,2025-11-03,2025-12-01,JPM,MSFT,3,8,4,4,5,0.18246771724550137,0.2544097235706353,0.07194200632513392,0.1428571428571429,0.008394559546950564,0.0008892494311349974,0.08953982088133783,-0.004183355690560164,-0.02145204741349538,0.0022837013279883855,0.07992268221738796,87,0.09176203299458052,-0.023196621298746778,0.011839350777192559,0.10311930351613474,True,-0.04475434673379952,-0.04475434673379952,0.006270007131292887,-0.058590151717371475,-0.06486015884866436,0.03617355252958698,-0.05848885877855792,-0.0699415988533445,0.009907513203383456,-0.10398000783035999,-0.09004508540427858
Dual Momentum,2026-01-02,2026-02-02,MSFT,AXP,5,8,5,3,3,0.2721752946347764,0.3792449687793278,0.10706967414455137,0.1071428571428572,-0.013020415167615984,0.02564465835013796,-0.08505076351534291,0.1171644918663668,0.015329839337498319,-0.013410172271984301,-0.0678801711968301,41,0.0,-0.09004508540427858,0.0678801711968301,0.022164914207448483,False,-0.03881611326166445,-0.03881611326166445,-0.11179006704072625,-0.05182681757650287,0.05996324946422338,0.01096225145588603,-0.13082440649194738,-0.11179006704072625,0.045358626552757686,-0.06765903942496576,-0.08658360974778434
Dual Momentum,2026-02-02,2026-03-02,AXP,CSCO,5,7,5,2,2,0.331556552818306,0.3804070731454279,0.048850520327121894,0.07142857142857151,-0.04594598797683325,0.02218736609902705,-0.023969051882083092,0.05761036664497832,-0.037956304016138885,0.002983910550700946,-0.04690122320773127,20,0.038051421610339586,-0.04690122320773127,0.08495264481807085,0.0,False,-0.018827531106970108,-0.018827531106970108,-0.1345796600833974,0.008064424384270685,0.14264408446766808,0.054659706636285055,-0.12187813825759242,-0.16519824873025246,0.12890417613035088,-0.06016397483396563,-0.135745555703231
Dual Momentum,2026-03-02,2026-04-01,CSCO,MRK,5,10,3,7,5,0.27645799129307846,0.6722400023084141,0.3957820110153356,0.25,0.013132719433805562,0.14288354969656947,0.050567985627915535,0.22634090061709644,-0.0037232757754996175,0.06743658282420399,0.017152963185581127,19,0.11085499702934132,-0.03993863184811752,0.09370203384376019,0.05709159503369865,True,-0.0008876146770365745,-0.0008876146770365745,-0.009523760300096717,-0.0140447943889761,-0.004521034088879383,0.05536507307632621,-0.0450794253210165,-0.062317506328883776,0.0015382949455555739,-0.08060167346817226,-0.06869322154779012
Dual Momentum,2026-04-01,2026-05-01,GS,DOW,5,11,3,8,6,0.21403519483189548,0.6384986180218442,0.4244634231899487,0.2857142857142858,-0.019233076294374762,0.35491223382467796,-0.06988411801978234,0.7364367101632958,0.00406162971221935,0.1094333304369127,0.21360651687243903,189,0.3925814274100303,-0.016158176423628268,0.1789749105375913,0.2297646932960673,True,-0.005254253308389467,-0.005254253308389467,0.06564336830005946,-0.0156287470726979,-0.08127211537275736,0.10705274729345526,-0.03366473097179601,-0.03837579611614972,0.018754435468733233,-0.16326045644091902,-0.14402508255755453
Dual Momentum,2026-05-01,2026-06-01,MRK,UNH,5,6,4,2,1,0.37033020597583177,0.4217478094785809,0.051417603502749154,0.07142857142857151,-0.09649124926696218,0.3522154431289539,-0.05051216785839374,0.31381600550910527,-0.07965385998083092,0.24761010795925215,-0.10947562866654903,43,0.004715123801275922,-0.10947562866654903,0.11419075246782495,0.0,False,-0.0007012755665277703,-0.0007012755665277703,0.046470221396261335,0.01115708661586412,-0.035313134780397215,0.09614523636256922,-0.014065712790504059,-0.039702608912216775,0.08654153653200058,-0.03685879067290132,-0.062443937090084
Dual Momentum,2026-06-01,2026-07-01,JNJ,CSCO,5,8,3,5,3,0.2968900848318359,0.7892366782923492,0.49234659346051335,0.1785714285714286,-0.014027080287755234,0.3160655117551403,-0.0761276737268688,0.4971251616028489,0.011348810954534366,0.15035712455419067,0.23267320091593824,166,0.3519781390131118,-0.00010746525545968222,0.11930493809717357,0.23278066617139792,True,0.0,0.0,0.13463263200100362,-0.027211996803068406,-0.16184462880407202,0.16442651187290358,-0.010573479581627465,-0.05181216415713097,0.08823034027546206,-0.057929911120453204,-0.12484620803171376
Dual Momentum,2026-06-01,2026-07-01,UNH,MRK,4,9,4,5,5,0.27773379879900784,0.44894786972363976,0.17121407092463192,0.1785714285714286,0.026533131703182278,0.08737871320821267,0.3127369499418915,-0.005659012206058356,-0.07771251827744823,0.08926505061023211,0.022448635056989685,20,0.0785030641021196,-0.02174969883042166,0.05605442904512992,0.044198333887411345,True,-0.036207157589628,-0.036207157589628,0.11534471365724408,0.09681442325960399,-0.018530290397640092,0.14427722161585477,-0.003695685963733042,-0.028652245544215527,0.11634989434357124,-0.04404663604748482,-0.05051024715272401
Dual Momentum,2026-07-01,2026-08-03,DOW,JNJ,5,9,5,4,4,0.23610690420475677,0.43797722553192675,0.20187032132716998,0.1428571428571429,-0.21130003766312666,0.13628028930462688,-0.33241035802431906,0.050981729821401256,-0.10049658498835363,0.1192863793641598,-0.33546018472105743,62,0.0,-0.33546018472105743,0.33546018472105743,0.0,False,-0.017562215672182413,-0.017562215672182413,0.126492589309823,0.006791712618768431,-0.11970087669105456,0.2212686744026262,0.0,-0.07999999999999996,0.08548862348068864,-0.030641636749598966,-0.0756622762341097
