,weekly_net_return
2008-07-11,-0.0013276929640185721
2008-07-18,0.04495624093194422
2008-07-25,-0.000373131145702111
2008-08-01,0.0006899460490337822
2008-08-08,0.022871405837152355
2008-08-15,0.022254364729112918
2008-08-22,-0.014958571958611376
2008-08-29,0.01517275245018535
2008-09-05,-0.037769613805864195
2008-09-12,-0.05928075998778119
2008-09-19,0.041603343895899876
2008-09-26,-0.0541649322946308
2008-10-03,-0.1759969685768118
2008-10-10,-0.12047926180322358
2008-10-17,0.022340131548077985
2008-10-24,-0.14790930674226416
2008-10-31,0.19103952555278556
2008-11-07,-0.023975238474938536
2008-11-14,-0.17827388705909264
2008-11-21,-0.13945905327833036
2008-11-28,0.2147831092059662
2008-12-05,0.0329064046852974
2008-12-12,0.06942044746027691
2008-12-19,0.02818961986569759
2008-12-26,-0.027004373188995606
2009-01-02,0.10568676730704087
2009-01-09,-0.012286639116519945
2009-01-16,-0.048586151387517415
2009-01-23,-0.03999221507299539
2009-01-30,-0.012487791993029096
2009-02-06,0.07333640610032338
2009-02-13,-0.07282476991420908
2009-02-20,-0.07796536704493932
2009-02-27,-0.08853076241805904
2009-03-06,-0.12368645371217628
2009-03-13,0.18259206780986445
2009-03-20,0.07213650136807986
2009-03-27,0.04274211014196684
2009-04-03,0.07738809159293843
2009-04-09,0.03043465462415911
2009-04-17,0.02640876203565202
2009-04-24,0.01326296874016263
2009-05-01,0.05750533548617531
2009-05-08,0.016862392440519316
2009-05-15,-0.029339631223937363
2009-05-22,-0.008523636051702824
2009-05-29,0.07112303831930886
2009-06-05,0.05508652343080987
2009-06-12,-0.0025326596104931123
2009-06-19,-0.04182453979130198
2009-06-26,0.014529844011134604
2009-07-02,-0.03336942416238159
2009-07-10,-0.02654839099060483
2009-07-17,0.1098070541714493
2009-07-24,0.04925863067916392
2009-07-31,0.024683995134937336
2009-08-07,0.007149251273389668
2009-08-14,-0.029333181854822865
2009-08-21,0.059177909848571165
2009-08-28,-0.012945728037348872
2009-09-04,0.00973152951798286
2009-09-11,0.03575822221929421
2009-09-18,0.03678536998345841
2009-09-25,-0.01288585746197555
2009-10-02,-0.03170271748029155
2009-10-09,0.06738371217174263
2009-10-16,0.014753348801992734
2009-10-23,-0.03543700122338838
2009-10-30,-0.0861078911514939
2009-11-06,0.042227444452445695
2009-11-13,0.005918844607108371
2009-11-20,-0.0030159604009967153
2009-11-27,-0.024774635728133834
2009-12-04,0.04619213889917418
2009-12-11,0.013850680952469944
2009-12-18,0.01380219003559136
2009-12-24,0.03714490457428968
2009-12-31,0.00453825481644078
2010-01-08,0.053476558910831556
2010-01-15,-0.014285851746049669
2010-01-22,-0.043081225876783404
2010-01-29,-0.039675405540524455
2010-02-05,-0.006193867747784015
2010-02-12,0.04128352335133501
2010-02-19,0.0323538736749316
2010-02-26,-0.005320874905155871
2010-03-05,0.0602209761312096
2010-03-12,0.01215604409176502
2010-03-19,-0.02484215156779168
2010-03-26,0.027378946418805946
2010-04-01,0.016240309120239615
2010-04-09,0.02717325989468348
2010-04-16,0.008619016358569521
2010-04-23,0.04457307567703902
2010-04-30,-0.03046945868237886
2010-05-07,-0.048577681781490245
2010-05-14,0.013426082080514242
2010-05-21,-0.06449513767470756
2010-05-28,0.012230850524448188
2010-06-04,-0.02389839679287455
2010-06-11,0.01855190655404104
2010-06-18,0.03948892223481364
2010-06-25,-0.05450455733198258
2010-07-02,-0.049399757980362884
2010-07-09,0.04291992723205787
2010-07-16,-0.016252034833446
2010-07-23,0.07404177966002706
2010-07-30,0.0071563139636146
2010-08-06,-0.0067021292527159404
2010-08-13,-0.08756650539310029
2010-08-20,0.01565763378964312
2010-08-27,-0.009412451530316638
2010-09-03,0.04555632653720518
2010-09-10,0.0031083747725764734
2010-09-17,0.015177860533548129
2010-09-24,0.03297917896284638
2010-10-01,0.01583572766985441
2010-10-08,0.02219282590375369
2010-10-15,0.020267073901735745
2010-10-22,-0.0019209625957163795
