,weekly_net_return
2007-07-27,-0.07137905542358865
2007-08-03,-0.02845035008658669
2007-08-10,0.02427330529142307
2007-08-17,-0.01217276469722258
2007-08-24,0.02881554062008928
2007-08-31,-0.003659205136161205
2007-09-07,-0.01098901541048158
2007-09-14,-0.002797710507324435
2007-09-21,0.034754022445855876
2007-09-28,-0.01211560806761056
2007-10-05,0.045599591617409736
2007-10-12,0.006633020060506834
2007-10-19,-0.051124462633103454
2007-10-26,0.03278998870060155
2007-11-02,-0.033811740827189934
2007-11-09,-0.03320262264543087
2007-11-16,-0.008085303140925391
2007-11-23,-0.014445838318541494
2007-11-30,0.025950916909984755
2007-12-07,0.027131758743972043
2007-12-14,-0.046747636696060135
2007-12-21,0.03012671323292237
2007-12-28,-0.013814100480699101
2008-01-04,-0.06246462353725788
2008-01-11,-0.03539948515323324
2008-01-18,-0.09615404328340774
2008-01-25,0.055288818302003793
2008-02-01,0.05449605177163154
2008-02-08,-0.02849001099311059
2008-02-15,0.015509626442776855
2008-02-22,-0.019918447071322273
2008-02-29,-0.01173545663743396
2008-03-07,-0.03610758467713586
2008-03-14,-0.028238339953891096
2008-03-20,0.03972809460391602
2008-03-28,0.033461643039465076
2008-04-04,0.055649320068089855
2008-04-11,-0.04320591455986317
2008-04-18,0.0402545032841225
2008-04-25,0.004418187528723263
2008-05-02,0.012135656809903615
2008-05-09,-1.0347033025976879e-05
2008-05-16,0.027101969951149753
2008-05-23,-0.02684017970703102
2008-05-30,0.027081116348838828
2008-06-06,-0.009699311849806404
2008-06-13,-0.02596249071600181
2008-06-20,-0.009960454586966549
2008-06-27,-0.052225482902672184
2008-07-03,-0.027948897402977534
2008-07-11,0.0041141785337596645
2008-07-18,0.04169210546528112
2008-07-25,-0.00489952775291496
2008-08-01,0.0019292993784857666
2008-08-08,0.028230703854054937
2008-08-15,0.020731050316978458
2008-08-22,-0.014707890939868837
2008-08-29,0.014600111478818114
2008-09-05,-0.03566956201754673
2008-09-12,-0.0504202101772936
2008-09-19,0.038653234853601275
2008-09-26,-0.05120811791437606
2008-10-03,-0.16650897644812324
2008-10-10,-0.1098518052880027
2008-10-17,0.03197810401262077
2008-10-24,-0.13097910699703422
2008-10-31,0.17697053912284164
2008-11-07,-0.01813133653936873
2008-11-14,-0.16172706290273672
2008-11-21,-0.1284296903741617
2008-11-28,0.19283986930147964
2008-12-05,0.026125020637407192
2008-12-12,0.07321487955530782
