,weekly_net_return
2006-09-01,0.03403586051538751
2006-09-08,-0.020960281311943878
2006-09-15,0.023891853112933202
2006-09-22,-0.01751895202633349
2006-09-29,0.018246557853568483
2006-10-06,0.01823333832483358
2006-10-13,0.033093645275160136
2006-10-20,-0.0035125955618030185
2006-10-27,0.007051564825360407
2006-11-03,-0.0068453798561123715
2006-11-10,0.019058923656031786
2006-11-17,0.02618603613719557
2006-11-24,0.0034987188360082887
2006-12-01,-0.010785978021657526
2006-12-08,0.015215620407710935
2006-12-15,0.003226448984736443
2006-12-22,-0.01927357148914575
2006-12-29,0.010145177614073495
2007-01-05,-0.014481760200977018
2007-01-12,0.020986845809777745
2007-01-19,-0.006932283014009991
2007-01-26,-0.0028952562255651765
2007-02-02,0.03470425554386307
2007-02-09,0.0009382895085948325
2007-02-16,0.014010715658864938
2007-02-23,0.016559508454374018
2007-03-02,-0.06615180438102523
2007-03-09,0.019741071646311278
2007-03-16,-0.0037334068496786025
2007-03-23,0.03237121715664076
2007-03-30,-0.009955826183399805
2007-04-05,0.017973275915178173
2007-04-13,0.01076436557236419
2007-04-20,0.010509219965150467
2007-04-27,0.007960390077068705
2007-05-04,0.002805179990567568
2007-05-11,-0.001758301486582313
2007-05-18,0.0035097349954517558
2007-05-25,0.00904027773360182
2007-06-01,0.018634687264806268
2007-06-08,-0.017890682265430103
2007-06-15,0.02131108476342785
2007-06-22,-0.014510484959377136
2007-06-29,0.010868690752109812
2007-07-06,0.021727981226663216
2007-07-13,0.006216757935626247
2007-07-20,-0.014492102498160797
2007-07-27,-0.07352107848715721
2007-08-03,-0.02811420678438234
2007-08-10,0.02345154058577966
2007-08-17,-0.011963760220036583
2007-08-24,0.02706502113518523
2007-08-31,-0.004891976417181141
2007-09-07,-0.010461082700777988
2007-09-14,-0.004254665902890175
2007-09-21,0.03023296462372932
2007-09-28,-0.012589182146512274
2007-10-05,0.046910663525098054
2007-10-12,0.008227722396638418
2007-10-19,-0.0535792222463477
2007-10-26,0.0310561540671625
2007-11-02,-0.03591772713017478
2007-11-09,-0.0308545482071738
2007-11-16,-0.010487572609272147
2007-11-23,-0.012155837610497745
2007-11-30,0.02525021452307036
2007-12-07,0.02470681488569044
2007-12-14,-0.044464871073430036
2007-12-21,0.0295782482898273
2007-12-28,-0.013979635434920203
2008-01-04,-0.06229529583735029
2008-01-11,-0.03753886479683534
2008-01-18,-0.09077396479108651
2008-01-25,0.05268848215668962
2008-02-01,0.05577199260872115
2008-02-08,-0.029374438138654445
2008-02-15,0.015079634159804194
2008-02-22,-0.01919509250712829
2008-02-29,-0.011962257796961352
2008-03-07,-0.03213821835926684
2008-03-14,-0.024696857150987832
2008-03-20,0.04418666480247236
2008-03-28,0.028506787281918754
2008-04-04,0.05526681322476797
2008-04-11,-0.04414887966969059
2008-04-18,0.04254386561412308
2008-04-25,0.0012146120638705151
2008-05-02,0.008224871795431393
2008-05-09,-0.0035312262313128132
2008-05-16,0.02591406376761926
2008-05-23,-0.024004295186178234
2008-05-30,0.02471109245588378
2008-06-06,-0.013888934523016788
2008-06-13,-0.025036258016986074
2008-06-20,-0.011700947633853733
2008-06-27,-0.050611272963804514
2008-07-03,-0.026181693165110976
2008-07-11,0.0026009464458883157
2008-07-18,0.04219414656155946
2008-07-25,-0.0009786079065327862
2008-08-01,0.004565897897103321
2008-08-08,0.03430891187464806
2008-08-15,0.021311983588381076
2008-08-22,-0.01583699636848141
2008-08-29,0.015656809449185287
2008-09-05,-0.032874844694706834
2008-09-12,-0.0431070041526565
2008-09-19,0.038644327051172454
2008-09-26,-0.051784830559888285
2008-10-03,-0.1645445944582979
2008-10-10,-0.10760341857703354
2008-10-17,0.025480211054246606
2008-10-24,-0.126784569355768
2008-10-31,0.1733966182806088
2008-11-07,-0.01897200376839754
2008-11-14,-0.16199503214187064
2008-11-21,-0.1279948730618993
2008-11-28,0.19042816338632804
2008-12-05,0.03669658606160284
2008-12-12,0.05108057309081016
2008-12-19,0.043460278403866105
2008-12-26,-0.02398276192810663
2009-01-02,0.09883073858391185
2009-01-09,-0.03722217565951672
2009-01-16,-0.04593378594098276
2009-01-23,-0.03497536796200365
2009-01-30,-0.008495758968698098
2009-02-06,0.07562464411748691
2009-02-13,-0.06517497505205154
2009-02-20,-0.06292855874911009
2009-02-27,-0.08105931549866814
2009-03-06,-0.11134364312942253
2009-03-13,0.13689409769078625
2009-03-20,0.05551896439587765
2009-03-27,0.041065194628426914
2009-04-03,0.07565356746872595
2009-04-09,0.02574566324349378
2009-04-17,0.00691270438702905
2009-04-24,0.019454469116364514
2009-05-01,0.044859101474485914
2009-05-08,0.0031952928818208648
2009-05-15,-0.025072950838770744
2009-05-22,-0.007574570863227247
2009-05-29,0.07245777088733567
2009-06-05,0.05220811720163757
2009-06-12,-0.009029775085953564
2009-06-19,-0.03398832102746786
2009-06-26,0.016678942245688857
2009-07-02,-0.03464500957620177
2009-07-10,-0.017736718777359484
2009-07-17,0.09711373065060862
2009-07-24,0.03735760379301435
2009-07-31,0.015810438584232926
2009-08-07,0.0024489798716175026
2009-08-14,-0.024814084723064032
2009-08-21,0.056970085852895515
2009-08-28,-0.014313231730939364
2009-09-04,0.009373778271175835
2009-09-11,0.027802356903467915
2009-09-18,0.032367241424860034
2009-09-25,-0.014865151661825842
2009-10-02,-0.02756776746536325
2009-10-09,0.056076034141612024
2009-10-16,0.01125787268333103
2009-10-23,-0.025074448838635088
2009-10-30,-0.07603943612253056
2009-11-06,0.0347056985771267
2009-11-13,0.00961065675354169
2009-11-20,-0.0015082470187239559
2009-11-27,-0.023616121048833268
2009-12-04,0.04433915718344946
2009-12-11,0.010193847157595427
2009-12-18,0.011507736733712332
2009-12-24,0.03361798572426762
2009-12-31,0.0014078886635815265
2010-01-08,0.0401864852050753
2010-01-15,-0.006056749019502662
2010-01-22,-0.034302697096318134
2010-01-29,-0.030526083914203174
2010-02-05,-0.011952904676605949
2010-02-12,0.03804240272155537
2010-02-19,0.03260505734681327
2010-02-26,-0.005048603163799378
2010-03-05,0.054141143669677996
2010-03-12,0.013583997215542905
2010-03-19,-0.015020678933192007
2010-03-26,0.023838300023493336
2010-04-01,0.012840602785376631
2010-04-09,0.0220985571077196
2010-04-16,0.011228885415762994
