date,ticker,distribution_ratio,name,entry_date,entry_price,siccode,is_financial,missing_days_first_21,data_quality_fail,survivorship_exit_H1,raw_return_H1,survivorship_exit_H2,raw_return_H2,survivorship_exit_H3,raw_return_H3,survivorship_exit_H4,raw_return_H4,exclude_reason,marketcap_entry,spy_entry,spy_return_H1,excess_return_H1,spy_return_H2,excess_return_H2,spy_return_H3,excess_return_H3,spy_return_H4,excess_return_H4
2003-09-16,BRLCQ,0.25,56,2003-09-17,8.88,3663.0,False,0.0,False,False,0.012387387387387427,False,-0.020270270270270396,False,-0.08108108108108114,False,-0.21171171171171177,,47.4,0.8320363124078713,0.0235506712783351,-0.011163283890947673,0.05025340866754191,-0.0705236789378123,0.1031180249660566,-0.18419910604713774,0.11644016414397629,-0.32815187585568806
2003-12-02,GHCI,0.5,57,2003-12-02,22.75,8051.0,False,0.0,False,False,0.008351648351648366,False,0.17890109890109884,False,0.1428571428571428,False,0.4843956043956046,,452.8,0.8671431020802082,0.041233115547842925,-0.03288146719619456,0.08579228789322535,0.0931088110078735,0.05296190460061534,0.08989523825652745,0.13309706974978996,0.3512985346458146
2003-12-09,KRO,0.5,58,2003-12-09,3.197,2810.0,False,0.0,False,False,0.4560525492649359,False,0.7788551767281828,False,0.9724741945573976,False,1.444791992492962,,841.8,0.8623764718405653,0.057907399963424755,0.3981451493015111,0.045953252450953164,0.7329019242772297,0.0801296993170344,0.8923444952403632,0.13821422427604158,1.3065777682169204
2004-01-02,FLB,1.0,59,2004-01-02,18.002,6022.0,True,0.0,False,False,-0.07576935896011538,False,-0.031829796689256784,False,0.020331074325075082,True,0.3276302633040773,,842.3,0.9028981138047963,0.022925846753950374,-0.09869520571406576,0.03427004669995659,-0.06609984338921338,0.013145356639594707,0.007185717685480375,0.10747764922634406,0.22015261407773323
2004-01-02,PIPR,0.01,60,2004-01-02,8.067,6211.0,True,0.0,False,False,0.070410313623404,False,0.26155943969257467,False,-0.013511838353786998,False,0.09582248667410442,,831.4,0.9028981138047963,0.022925846753950374,0.04748446686945362,0.03427004669995659,0.22728939299261808,0.013145356639594707,-0.026657194993381705,0.10225443985228999,-0.006431953178185568
2004-01-02,TWHR,1.0,61,2004-01-02,6.01,6162.0,True,0.0,False,False,0.03161397670549082,False,0.006655574043261225,False,-0.35108153078202997,False,-0.7554076539101497,,27.0,0.9028981138047963,0.022925846753950374,0.008688129951540446,0.03427004669995659,-0.027614472656695366,0.013145356639594707,-0.3642268874216247,0.10225443985228999,-0.8576620937624397
2004-02-02,EXP,0.04432,62,2004-02-02,14.285,3241.0,False,0.0,False,False,0.09422471123556186,False,0.22807140357017852,False,0.2406720336016801,False,0.5298564928246412,,995.3,0.9251400809725836,0.015091598275917217,0.07913311295964465,-0.012519627479784301,0.24059103104996282,-0.0260588222804351,0.2667308558821152,0.06332479649602551,0.4665316963286157
2004-02-02,EXP.B,0.14902,63,2004-02-02,17.567,3241.0,False,0.0,False,False,0.07115614504468604,False,0.20965446575966307,False,0.20396197415608808,False,0.47834006944839746,,,0.9251400809725836,0.015091598275917217,0.05606454676876882,-0.012519627479784301,0.22217409323944737,-0.0260588222804351,0.23002079643652318,0.06332479649602551,0.41501527295237195
2004-05-03,HSP,0.1,64,2004-05-03,27.04,2834.0,False,0.0,False,False,-0.05288461538461542,False,-0.069896449704142,False,0.17196745562130178,False,0.20525147928994092,,4219.4,0.9135576717921894,0.008738722457916515,-0.06162333784253193,-0.013710849529187552,-0.05618560017495444,0.02004977144147424,0.15191768417982754,0.060034945470020196,0.14521653381992072
2004-05-03,PCOP,0.5,65,2004-05-03,8.15,8731.0,False,0.0,False,False,-0.13865030674846635,False,-0.3349693251533743,False,-0.28957055214723926,False,-0.41104294478527614,,99.3,0.9135576717921894,0.008738722457916515,-0.14738902920638286,-0.013710849529187552,-0.32125847562418675,0.02004977144147424,-0.3096203235887135,0.060034945470020196,-0.47107789025529634
2004-06-08,LBTYA,0.05,66,2004-06-08,4.734,4841.0,False,0.0,False,False,-0.0633713561470215,False,-0.07710181664554294,False,0.21778622729193065,False,0.1780735107731306,,5409.7,0.9356331403664687,-0.023700221811241207,-0.03967113433578029,-0.016272689364585924,-0.06082912728095702,0.03932828193811644,0.1784579453538142,0.06440613881383372,0.11366737195929688
2004-06-08,LBTYB,0.05,67,2004-06-09,2.218,4841.0,False,0.0,False,False,-0.009467989179440917,False,-0.06086564472497735,False,0.19792605951307496,False,0.16726780883678982,,,0.9269171260734063,-0.014077849587887936,0.00460986040844702,-0.007904057008911836,-0.05296158771606552,0.05523041196560885,0.1426956475474661,0.07952263431296758,0.08774517452382224
2004-07-02,MGI,0.0625,68,2004-07-02,172.794,7389.0,False,0.0,False,False,-0.1658333043971434,False,-0.20217137169114663,False,-0.03849670706158792,False,-0.11221454448649848,,1949.1,0.922861014550778,-0.02365361001124522,-0.14217969438589817,0.011012045787066826,-0.21318341747821345,0.0835212072038578,-0.12201791426544573,0.08005874658743783,-0.19227329107393631
2004-12-01,NP1,0.0303,69,2004-12-01,22.149,2621.0,False,0.0,False,False,-0.02686351528285713,False,0.036073863379836535,False,-0.08329947175944752,False,-0.15156440471353105,,494.6,0.98173407536832,0.018544130896430033,-0.045407646179287164,0.021492822069337114,0.01458104131049942,0.021614016820920234,-0.10491348858036775,0.06976873144920615,-0.2213331361627372
2004-12-03,FSL.B,0.11041,70,2004-12-03,18.4,3674.0,False,0.0,False,False,-0.06249999999999989,False,0.02826086956521756,False,0.10489130434782612,False,0.477717391304348,,7360.0,0.9818986096525786,0.0011851660761481586,-0.06368516607614805,0.03455014892929875,-0.006289279364081191,0.01535276385854445,0.08953854048928167,0.08187086481495909,0.3958465264893889
2005-01-19,NVL,0.2,71,2005-01-19,22.675,3350.0,False,0.0,False,False,0.03947078280044103,False,-0.057287761852260144,False,0.2052921719955898,False,-0.13014332965821396,,1723.9,0.9780159185750986,0.017002312793511054,0.022468470006929975,-0.03360666289585457,-0.023681098956405577,0.052487462884076574,0.15280470911151323,0.10449155555879308,-0.23463488521700704
2005-06-28,THS,0.2,72,2005-06-28,29.65,2030.0,False,0.0,False,False,0.05025295109612138,False,-0.09376053962900499,False,-0.36897133220910616,False,-0.16694772344013487,,913.3,1.0019145467482917,0.03678702642427645,0.013465924671844931,0.01595864310502204,-0.10971918273402703,0.05428227837855659,-0.42325361058766275,0.05705226346620074,-0.2239999869063356
