date,ticker,distribution_ratio,name,entry_date,entry_price,siccode,is_financial,missing_days_first_21,data_quality_fail,survivorship_exit_H1,raw_return_H1,survivorship_exit_H2,raw_return_H2,survivorship_exit_H3,raw_return_H3,survivorship_exit_H4,raw_return_H4,exclude_reason,marketcap_entry,spy_entry,spy_return_H1,excess_return_H1,spy_return_H2,excess_return_H2,spy_return_H3,excess_return_H3,spy_return_H4,excess_return_H4
2000-10-10,JOE,0.23103,12,2000-10-10,17.098,6552.0,True,0.0,False,False,0.0422271610714704,False,0.14644987717861757,False,0.1884430927593872,False,0.3166452216633526,,1630.8,,,,,,,,,
2000-10-18,PHA,0.0,13,2000-10-18,51.45,2800.0,False,0.0,False,False,0.036345966958211795,False,0.022721088435374126,False,-0.117278911564626,False,-0.27982507288629743,,66768.3,,,,,,,,,
2001-02-01,NDC,0.8,14,2001-02-01,24.523,7389.0,False,0.0,False,False,0.025445500142723176,False,0.15010398401500646,False,0.32879337764547567,False,0.2894833421685765,,829.1,1.0707815453333107,-0.09562864037193686,0.12107414051466003,-0.08977661567936313,0.2398805996943696,-0.10614317146001262,0.4349365491054883,-0.20683388176500295,0.49631722393357947
2001-03-06,AMCS,0.25,16,2001-03-06,1.875,7372.0,False,0.0,False,False,-0.09973333333333334,False,-0.31199999999999994,False,0.6373333333333333,False,1.6506666666666665,,64.2,0.9787871438017497,-0.11842919709759114,0.018695863764257803,0.02432435247748188,-0.3363243524774818,-0.0954250855719656,0.7327584189052989,-0.0587843137217372,1.7094509803884037
2001-03-30,CVC,0.5,18,2001-03-30,21.871,4841.0,False,0.0,False,False,-0.0214439211741575,False,-0.1685336747290933,False,-0.36751863197841883,False,-0.5835581363449316,,12322.9,0.9083295224174938,0.08878231057697783,-0.11022623175113533,0.0536355989731816,-0.2221692737022749,-0.0731868139563202,-0.2943318180220986,-0.019676951898261907,-0.5638811844466697
2001-04-03,SO,0.39761,19,2001-04-03,7.087,4911.0,False,0.0,False,False,0.027374065189784025,False,0.07153943840835342,False,0.19754480033864819,False,0.28291237477070696,,15071.0,0.8592897001631608,0.13425123317119048,-0.10687716798140645,0.12739365402061842,-0.055854215612265,-0.028591044358889706,0.2261358446975379,0.040675109655740505,0.24223726511496646
2001-04-30,MEI,1.5113,20,2001-04-30,3.392,3678.0,False,0.0,False,False,0.2464622641509433,False,0.6090801886792454,False,0.3608490566037734,False,0.976120283018868,,204.5,0.9859372294690188,-0.010737029074405324,0.2571992932253486,-0.043157120875134125,0.6522373095543795,-0.13763648743662127,0.4984855440403947,-0.15650410765623335,1.1326243906751015
2001-04-30,METHB,1.5113,21,2001-04-30,9.5,3678.0,False,0.0,False,False,-0.09368421052631581,False,0.0052631578947368585,False,-0.26315789473684215,False,0.1578947368421053,,,0.9859372294690188,-0.010737029074405324,-0.08294718145191049,-0.043157120875134125,0.048420278769870984,-0.13763648743662127,-0.12552140730022088,-0.15650410765623335,0.31439884449833866
2001-07-02,FRM,0.33333,22,2001-07-02,2.81,1700.0,False,0.0,False,False,0.039145907473309594,False,-0.2953736654804271,False,-0.14234875444839856,False,-0.32384341637010683,,87.5,0.968991507729888,-0.016273241489076273,0.05541914896238587,-0.1329064888318433,-0.1624671766485838,-0.052352886437235346,-0.08999586801116322,-0.21934573419995418,-0.10449768217015265
2001-07-02,ROK,1.0,23,2001-07-02,8.447,3829.0,False,0.0,False,False,0.10619154729489755,False,0.03302947792115574,False,0.2830590742275365,False,0.3572866106309933,,2688.0,0.968991507729888,-0.016273241489076273,0.12246478878397382,-0.1329064888318433,0.16593596675299904,-0.052352886437235346,0.33541196066477186,-0.21934573419995418,0.5766323448309475
2001-07-09,EFX,0.5,24,2001-07-09,17.194,7320.0,False,0.0,False,False,0.12521809933697825,False,0.11672676515063407,False,0.11021286495289062,False,0.16732581132953372,,3077.1,0.9344095627812449,0.008938724877793236,0.11627937445918501,-0.07758703879887352,0.1943138039495076,-0.03284756658145527,0.1430604315343459,-0.21806018038016917,0.3853859917097029
2001-07-09,T1,0.3218,25,2001-07-09,31.221,4813.0,False,0.0,False,False,0.07860094167387333,False,0.06575702251689575,False,0.02607219499695712,False,-0.4300310688318759,,70059.2,0.9344095627812449,0.008938724877793236,0.06966221679608009,-0.07758703879887352,0.14334406131576927,-0.03284756658145527,0.05891976157841239,-0.21806018038016917,-0.21197088845170675
2001-08-06,ETS1,0.5131,26,2001-08-06,110.0,3576.0,False,0.0,False,False,-0.32727272727272727,False,-0.31927272727272726,False,-0.6356363636363637,False,-0.9367272727272727,,2605.7,0.93909369203242,-0.054862995653730096,-0.2724097316189972,-0.06049446967497263,-0.25877825759775464,-0.06697527651624946,-0.5686610871201142,-0.2364531813624855,-0.7002740913647872
2001-08-07,BMY,0.1,27,2001-08-07,21.51,2834.0,False,0.0,False,False,0.01789865178986516,False,-0.02115295211529533,False,-0.18721524872152495,False,-0.5842398884239889,,109631.1,0.9427619927861255,-0.08280160994366148,0.10070026173352664,-0.06315286388483066,0.041999911769535325,-0.07352496740207193,-0.11369028131945302,-0.2532722444260047,-0.3309676439979842
2001-08-09,TMO,0.0612,28,2001-08-09,17.531,3829.0,False,0.0,False,False,0.025668815241572274,False,0.14722491586332787,False,0.11505333409389085,False,-0.08339512862928522,,3751.6,0.9280088143232986,-0.07427675390900113,0.0999455691505734,-0.03280772500012308,0.18003264086345094,-0.050577257308861756,0.1656305914027526,-0.20277641508701483,0.11938128645772961
2001-11-16,TMO,0.1461,30,2001-11-16,20.947,3829.0,False,0.0,False,False,0.015324390127464671,False,-0.11825082350694616,False,-0.13854012507757663,False,-0.11552967011982618,,3939.8,0.8960743840885014,0.005421235556098303,0.009903154571366368,-0.02964006833174304,-0.08861075517520312,-0.04349191287650267,-0.09504821220107396,-0.19745066016961466,0.08192099004978848
2002-04-01,DVD,0.7,31,2002-04-01,5.172,7900.0,False,0.0,False,False,0.05471771075019349,False,-0.2538669760247486,False,-0.4578499613302398,False,-0.5794663573085848,,291.5,0.9033877880390652,-0.05856664182695215,0.11328435257714564,-0.1332257221818226,-0.12064125384292601,-0.2719570806180729,-0.18589288071216692,-0.24776434804136016,-0.3317020092672246
2002-06-03,GR,0.2,33,2002-06-03,25.224,3760.0,False,0.0,False,False,-0.17316841103710745,False,-0.3238582302568982,False,-0.3972010783380907,False,-0.3993418966064066,,3199.9,0.8229604553680472,-0.08687942496610024,-0.08628898607100721,-0.11755102527934891,-0.20630720497754929,-0.0923474867840608,-0.3048535915540299,-0.0474724627731653,-0.3518694338332413
2002-06-03,LU1,0.26456,34,2002-06-03,3.64,3661.0,False,0.0,False,False,-0.5851648351648352,False,-0.5247252747252747,False,-0.5137362637362637,False,-0.4203296703296704,,12472.7,0.8229604553680472,-0.08687942496610024,-0.49828541019873496,-0.11755102527934891,-0.40717424944592584,-0.0923474867840608,-0.4213887769522029,-0.0474724627731653,-0.3728572075565051
2002-06-18,GTIV,0.19253,35,2002-06-18,8.3,8082.0,False,0.0,False,False,0.06144578313253013,False,-0.04216867469879526,False,0.02168674698795181,False,0.15180722891566267,,216.7,0.8276912603485255,-0.16064268896577127,0.2220884720983014,-0.16035580956496553,0.11818713486617027,-0.11990993896706903,0.14159668595502084,-0.015904770278362568,0.16771199919402524
2002-07-01,AGN1,0.22222,36,2002-07-01,32.125,2834.0,False,0.0,False,False,-0.05852140077821011,False,-0.15330739299610896,False,-0.0988326848249027,False,0.20669260700389103,,8625.9,0.76776224300171,-0.060496750844116876,0.001975350065906767,-0.15328604681932467,-2.1346176784287074e-05,-0.08337753829261962,-0.015455146532283082,0.032874478952068964,0.17381812805182206
2002-07-01,SWS,0.25,37,2002-07-01,8.013,6211.0,True,0.0,False,False,-0.29452140272057914,False,-0.22650692624485202,False,-0.11032072881567456,False,0.3097466616747784,,275.1,0.76776224300171,-0.060496750844116876,-0.23402465187646226,-0.15328604681932467,-0.07322087942552735,-0.08337753829261962,-0.02694319052305494,0.032874478952068964,0.2768721827227094
2002-07-24,FSYS,1.0,38,2002-07-24,10.5,3714.0,False,0.0,False,False,0.04761904761904767,False,-0.38857142857142857,False,-0.2304761904761905,False,0.1885714285714286,,66.1,0.6703580402591787,0.1411703318607258,-0.09355128424167813,0.06139325048757249,-0.44996467905900106,0.05695847335108417,-0.2874346638272747,0.1824729570339123,0.0060984715375163034
2002-08-21,C,0.08877,39,2002-08-21,196.478,6021.0,True,0.0,False,False,-0.218925274076487,False,0.06601247976872737,False,-0.0230916438481662,False,0.30882337971681295,,173843.2,0.7576342645125806,-0.11511145718694271,-0.10381381688954427,-0.052062162286956704,0.11807464205568408,-0.10201276540790993,0.07892112155974373,0.07047679038068932,0.23834658933612363
2002-10-01,CCTYQ,0.31388,41,2002-10-01,9.739,5731.0,False,0.0,False,False,-0.014580552418112847,False,-0.2782626553034193,False,-0.48526542766197767,False,-0.05442037170140679,,2162.6,0.6813112624793335,0.04327997551261231,-0.05786052793072516,0.034338976100153795,-0.3126016314035731,0.037214761435716115,-0.5224801890976938,0.21049961973569342,-0.2649199914371002
2002-10-01,CNP,0.7886,42,2002-10-01,3.261,4911.0,False,0.0,False,False,-0.19564550751303278,False,-0.027598896044158328,False,-0.08954308494326901,False,0.1692732290708372,,2721.6,0.6813112624793335,0.04327997551261231,-0.2389254830256451,0.034338976100153795,-0.06193787214431212,0.037214761435716115,-0.12675784637898513,0.21049961973569342,-0.04122639066485623
2002-10-01,HP,0.25,43,2002-10-01,6.683,1381.0,False,0.0,False,False,0.09097710609007947,False,0.07451743229088725,False,0.00029926679634884046,False,0.04264551847972475,,1302.5,0.6813112624793335,0.04327997551261231,0.04769713057746716,0.034338976100153795,0.04017845619073346,0.037214761435716115,-0.036915494639367274,0.21049961973569342,-0.16785410125596867
2002-10-01,YELLQ,0.5,44,2002-10-01,198075.0,4213.0,False,0.0,False,False,0.13517606967057927,False,-0.04089360090874672,False,-0.16546762589928055,False,0.14994320333207112,,770.3,0.6813112624793335,0.04327997551261231,0.09189609415796696,0.034338976100153795,-0.07523257700890051,0.037214761435716115,-0.20268238733499666,0.21049961973569342,-0.060556416403622304
2002-11-04,DSPG,0.33333,45,2002-11-04,14.58,3674.0,False,0.0,False,False,0.16049382716049387,False,0.09945130315500683,False,0.443758573388203,False,0.6117969821673526,,395.1,0.7243103660995467,0.01448451196163636,0.14600931519885751,-0.06433720346768057,0.1637885066226874,0.033987785924959546,0.40977078746324347,0.17968627265118586,0.4321107095161667
2002-11-19,T1,1.6175,46,2002-11-19,23.558,4813.0,False,0.0,False,False,-0.0768316495458018,False,-0.31212327022667463,False,-0.30516172849987266,False,-0.2658120383733764,,20954.5,0.7181901864793676,-0.01328025710815317,-0.06355139243764862,-0.052693964871643906,-0.2594293053550307,0.04480891803531728,-0.34997064653518994,0.17803978997694614,-0.44385182835032255
2002-12-19,PLX1,1.0,47,2002-12-19,12.51,5172.0,False,0.0,False,False,-0.052757793764988015,False,-0.12070343725019983,False,0.07913669064748197,False,0.2709832134292567,,300.2,0.7086524361503691,-0.006244218621633935,-0.04651357514335408,-0.018985558169640315,-0.10171787908055951,0.11777842484630785,-0.03864173419882588,0.24741633104754013,0.02356688238171656
2003-01-07,BPO,0.2,48,2003-01-07,5.715,6512.0,True,0.0,False,False,0.011023622047243942,False,0.11023622047244097,False,0.22432195975503055,False,0.5755030621172352,,2923.4,0.7406488824343224,-0.08929151698352389,0.10031513903076783,-0.04512456563209688,0.15536078610453785,0.0929617718358502,0.13136018791918036,0.23769584048729375,0.3378072216299415
2003-01-07,CNP,0.05,49,2003-01-07,3.194,4911.0,False,0.0,False,False,-0.1587351283656857,False,-0.04664996869129623,False,0.051972448340638744,False,0.30150281778334387,,2453.0,0.7406488824343224,-0.08929151698352389,-0.06944361138216182,-0.04512456563209688,-0.0015254030591993484,0.0929617718358502,-0.04098932349521145,0.23769584048729375,0.06380697729605012
2003-03-17,ATRO,0.5,50,2003-03-17,1.187,3728.0,False,0.0,False,False,-0.2628475147430498,False,-0.32603201347935973,False,-0.1406908171861837,False,0.05307497893850033,,37.5,0.6931251795355354,0.03874144160575432,-0.3015889563488041,0.17619146808668473,-0.5022234815660445,0.18543364656336325,-0.32612446374954696,0.30920609909556607,-0.25613112015706574
2003-04-01,MWW,0.075,51,2003-04-01,10.22,7363.0,False,0.0,False,False,0.5626223091976517,False,0.9510763209393347,False,1.4677103718199604,False,1.563600782778865,,1161.5,0.689985839201092,0.06810741562295064,0.494514893574701,0.1493018865686424,0.8017744343706923,0.17034076177855995,1.2973696100414005,0.3352394347580816,1.2283613480207833
2003-07-01,CTX1,0.05,52,2003-07-01,34.471,1531.0,False,0.0,False,False,-0.07162542426967577,False,-0.0031910881610629493,False,0.38707899393693257,False,0.2886484291143281,,4866.2,0.7930020266994631,0.008728314419843564,-0.08035373868951934,0.018305786717823125,-0.021496874878886074,0.13807137243328804,0.24900762150364453,0.1643746245345703,0.12427380457975779
2003-08-20,MRK,0.1206,53,2003-08-20,21.896,2834.0,False,0.0,False,False,0.010595542564852067,False,-0.10805626598465468,False,-0.05841249543295579,False,-0.08782426013883826,,116688.1,0.8084544992550242,0.036017776214536834,-0.025422233649684767,0.03771614287152447,-0.14577240885617915,0.15346864113312653,-0.21188113656608232,0.11724179423603998,-0.20506605437487824
2003-09-16,TFSIQ,0.25,54,2003-09-16,7.4,3679.0,False,0.0,False,False,-0.09189189189189195,False,-0.34864864864864864,False,-0.1945945945945946,False,-0.5729729729729729,,157.6,0.833645549375685,0.017503631489077964,-0.10939552338096992,0.04279861073242297,-0.3914472593810716,0.10069642905631326,-0.29529102365090787,0.10956819109543381,-0.6825411640684067
2003-12-02,NCRX,0.5,55,2003-12-02,22.05,5912.0,False,0.0,False,False,-0.08390022675736963,False,0.15646258503401356,False,0.35827664399092973,False,0.31564625850340144,,871.3,0.8671431020802082,0.041233115547842925,-0.12513334230521256,0.08579228789322535,0.07067029714078821,0.05296190460061534,0.3053147393903144,0.13309706974978996,0.18254918875361148
2003-12-09,NL,0.5,56,2003-12-09,4.076,2810.0,False,0.0,False,False,0.2958783120706576,False,0.35991167811580005,False,0.2921982335623161,False,1.1371442590775271,,509.6,0.8623764718405653,0.057907399963424755,0.23797091210723287,0.045953252450953164,0.3139584256648469,0.0801296993170344,0.21206853424528171,0.13821422427604158,0.9989300348014856
2004-01-02,FNB,1.0,57,2004-01-02,6.954,6021.0,True,0.0,False,False,0.07319528329019276,False,0.16853609433419603,False,0.06514236410698881,False,0.09246476847857354,,894.0,0.9028981138047963,0.022925846753950374,0.050269436536242385,0.03427004669995659,0.13426604763423944,0.013145356639594707,0.05199700746739411,0.10225443985228999,-0.009789671373716446
2004-01-02,PFI1,1.0,58,2004-01-02,6.69,6021.0,True,0.0,False,False,0.20926756352765308,False,-0.11061285500747386,False,-0.2227204783258595,False,-0.005979073243647215,,29.9,0.9028981138047963,0.022925846753950374,0.1863417167737027,0.03427004669995659,-0.14488290170743046,0.013145356639594707,-0.2358658349654542,0.10225443985228999,-0.1082335130959372
2004-01-02,USB,0.01,59,2004-01-02,13.956,6021.0,True,0.0,False,False,-0.041200917168243034,False,-0.06541989108627111,False,-0.030452851820005677,False,0.10332473488105487,,56222.9,0.9028981138047963,0.022925846753950374,-0.06412676392219341,0.03427004669995659,-0.0996899377862277,0.013145356639594707,-0.043598208459600385,0.10225443985228999,0.0010702950287648783
2004-02-02,CTX1,0.14902,60,2004-02-02,47.284,1531.0,False,0.0,False,False,0.12945182302681668,False,0.016474917519668564,False,-0.10644192538702313,False,0.3070594704339733,,5998.2,0.9251400809725836,0.015091598275917217,0.11436022475089946,-0.012519627479784301,0.028994544999452865,-0.0260588222804351,-0.08038310310658803,0.06332479649602551,0.2437346739379478
2004-05-03,ABT,0.1,61,2004-05-03,12.171,2834.0,False,0.0,False,False,-0.02645633062197017,False,-0.0684413770437926,False,0.022923342371210298,False,0.1922602908553117,,66005.5,0.9135576717921894,0.008738722457916515,-0.035195053079886685,-0.013710849529187552,-0.054730527514605054,0.02004977144147424,0.002873570929736058,0.060034945470020196,0.13222534538529152
2004-05-03,ACCL1,0.5,62,2004-05-03,13.19,7372.0,False,0.0,False,False,-0.25777103866565587,False,-0.45943896891584535,False,-0.5435936315390447,False,-0.6019711902956786,,316.4,0.9135576717921894,0.008738722457916515,-0.2665097611235724,-0.013710849529187552,-0.4457281193866578,0.02004977144147424,-0.563643402980519,0.060034945470020196,-0.6620061357656988
2004-06-08,L1,0.05,63,2004-06-08,7.889,4841.0,False,0.0,False,False,-0.06249207757637221,False,-0.057041450120420834,False,0.16060337178349604,False,0.1294207123843325,,27092.8,0.9356331403664687,-0.023700221811241207,-0.038791855765131,-0.016272689364585924,-0.04076876075583491,0.03932828193811644,0.1212750898453796,0.06440613881383372,0.06501457357049878
2004-06-08,LMC.B,0.05,64,2004-06-08,9.406,4841.0,False,0.0,False,False,-0.12640867531362965,False,-0.14916011056772283,False,0.03455241335317871,False,0.0,,,0.9356331403664687,-0.023700221811241207,-0.10270845350238844,-0.016272689364585924,-0.1328874212031369,0.03932828193811644,-0.004775868584937726,0.06440613881383372,-0.06440613881383372
2004-07-02,PRSU,0.0625,65,2004-07-02,19.7,7990.0,False,0.0,False,False,-0.10675126903553289,False,-0.11730964467005078,False,0.07411167512690353,False,0.09121827411167516,,589.2,0.922861014550778,-0.02365361001124522,-0.08309765902428767,0.011012045787066826,-0.1283216904571176,0.0835212072038578,-0.009409532076954275,0.08005874658743783,0.011159527524237323
2004-12-01,KMB,0.0303,66,2004-12-01,28.155,2670.0,False,0.0,False,False,0.04233706268868764,False,0.049582667377019884,False,0.02567927543953119,False,-0.04610193571301724,,30990.1,0.98173407536832,0.018544130896430033,0.02379293179225761,0.021492822069337114,0.02808984530768277,0.021614016820920234,0.004065258618610956,0.06976873144920615,-0.11587066716222338
2004-12-03,MSI,0.11041,67,2004-12-03,56.59,3663.0,False,0.0,False,False,-0.06112387347587922,False,-0.13523590740413505,False,0.008906167167344048,False,0.3333274430111326,,42216.6,0.9818986096525786,0.0011851660761481586,-0.06230903955202738,0.03455014892929875,-0.1697860563334338,0.01535276385854445,-0.006446596691200401,0.08187086481495909,0.2514565781961735
2005-01-19,AL1,0.2,68,2005-01-19,37.656,3330.0,False,0.0,False,False,-0.01147227533460804,False,-0.11150945400467382,False,-0.13851710218823032,False,0.11705969832164875,,14484.3,0.9780159185750986,0.017002312793511054,-0.028474588128119094,-0.03360666289585457,-0.07790279110881926,0.052487462884076574,-0.1910045650723069,0.10449155555879308,0.012568142762855672
2005-06-28,DFODQ,0.2,69,2005-06-28,19.433,2020.0,False,0.0,False,False,0.0636546081407916,False,0.11645139710801233,False,0.0985951731590593,False,0.0562959913549117,,5128.9,1.0019145467482917,0.03678702642427645,0.026867581716515154,0.01595864310502204,0.10049275400299029,0.05428227837855659,0.04431289478050271,0.05705226346620074,-0.0007562721112890358
2005-07-21,L1,0.1,70,2005-07-21,8.51,4841.0,False,0.0,False,False,-0.018801410105757976,False,-0.0916568742655699,False,-0.04817861339600471,True,0.014101057579318566,,23836.8,1.0233450671190678,-0.002037044857214676,-0.0167643652485433,-0.019802277037001104,-0.0718545972285688,0.03631727590633127,-0.08449588930233598,0.09321623661676037,-0.07911517903744181
2005-07-21,LMC.B,0.1,71,2005-07-21,8.85,4841.0,False,0.0,False,False,-0.03050847457627115,False,-0.10734463276836148,False,-0.07344632768361581,True,-0.01016949152542368,,,1.0233450671190678,-0.002037044857214676,-0.028471429719056474,-0.019802277037001104,-0.08754235573136038,0.03631727590633127,-0.10976360358994708,0.09536342412195897,-0.10553291564738265
2005-08-01,TXI,1.0,73,2005-08-01,53.763,3241.0,False,0.0,False,False,-0.03191786172646616,False,-0.12919665941260716,False,-0.03814891282108501,False,-0.12413741792682698,,1272.6,1.0311007212663195,-0.021027331993621612,-0.010890529732844545,-0.027012397045085956,-0.1021842623675212,0.04101459167477994,-0.07916350449586496,0.04746875519356486,-0.17160617312039184
2005-08-09,MTCH,1.0,74,2005-08-09,10.225,7370.0,False,0.0,False,False,-0.08185819070904643,False,-0.02630806845965772,False,0.009682151589242016,False,-0.05770171149144254,,8575.0,1.0289324044707555,0.0008915380790943672,-0.0827497287881408,-0.005184320747890769,-0.02112374771176695,0.03600815665979762,-0.026326005070555603,0.04769596906062645,-0.105397680552069
2005-08-17,BEAM2,0.23502,75,2005-08-17,59.629,2080.0,False,0.0,False,False,-0.016502037599154695,False,-0.09396434620738225,False,-0.10729678512133356,False,-0.14321890355363998,,12817.0,1.0190086206050115,0.014940979427387813,-0.03144301702654251,0.01280420649976377,-0.10676855270714602,0.06708244301128308,-0.17437922813261664,0.083309451681566,-0.22652835523520598
2005-10-03,AXP,0.2,76,2005-10-03,37.216,6199.0,True,0.0,False,False,-0.02920786758383498,False,0.038531814273430776,False,0.05142949269131569,False,0.11116186586414445,,62975.6,1.0266962722368251,-0.017209895788016794,-0.011997971795818185,0.03892044458070032,-0.00038863030726954406,0.0748293692207298,-0.02339987652941411,0.10758282590900858,0.0035790399551358654
2005-12-22,CCU1,0.125,77,2005-12-22,31.72,4832.0,False,0.0,False,False,-0.06525851197982346,False,-0.0731399747793191,False,-0.04129886506935687,False,0.12011349306431285,,17145.4,1.066571937073662,-0.0002369658478887926,-0.06502154613193467,0.030365568493962547,-0.10350554327328165,-0.005117655472876903,-0.03618120959647997,0.13152411399373354,-0.01141062092942069
2006-01-03,GTN,0.1,78,2006-01-03,6.781,4833.0,False,0.0,False,False,-0.06400235953399191,False,-0.10190237428107951,False,-0.3567320454210293,False,-0.16767438430909887,,449.1,1.06665574760163,0.001578566641145418,-0.06558092617513733,0.034563690441689277,-0.1364660647227688,0.011359348361801302,-0.3680913937828306,0.13883064350290275,-0.3065050278120016
2006-03-03,SOGCQ,0.8093,79,2006-03-03,25.502,1311.0,False,0.0,False,False,0.045800329385930594,False,-0.07191592816249703,False,-0.04858442475099978,False,-0.11908869892557439,,2207.6,1.0839983533476478,0.011540204934269438,0.034260124451661156,0.005848324617871992,-0.07776425278036903,0.0231381380746547,-0.07172256282565448,0.10502831659115186,-0.22411701551672625
2006-08-01,CAR,0.2,80,2006-08-01,23.195,7510.0,False,0.0,False,False,-0.2090105626212545,False,-0.19754257383056695,False,0.059021340806208134,False,0.06311705108859655,,2440.6,1.0800457889840185,0.02703980493538638,-0.23605036755664088,0.08800555110352204,-0.285548124934089,0.14805240672676545,-0.08903106592055732,0.1815084233509805,-0.11839137226238394
2006-09-06,HSH,0.12483,82,2006-09-06,18.775,2000.0,False,0.0,False,False,0.12436750998668455,False,0.15440745672436762,False,0.14705725699067917,False,0.11302263648468713,,11234.8,1.1079765828147041,0.040337910880712036,0.08402959910597252,0.0920544172776423,0.06235303944672532,0.08947166917050908,0.05758558782017009,0.13978498345523915,-0.02676234697055202
2006-10-02,FDC1,1.0,83,2006-10-02,23.243,6199.0,True,0.0,False,False,0.0399690229316354,False,0.08841371595749248,False,0.38751452050079593,True,0.4554919760788194,,17889.5,1.1347631197384342,0.035392478953969686,0.004576543977665715,0.06821231728563926,0.02020139867185322,0.09126279808340576,0.2962517224173902,0.16332336040115703,0.2921686156776624
2006-10-25,FNF1,1.0,84,2006-10-25,21.24,6361.0,True,9.0,True,True,0.038606403013182744,True,0.038606403013182744,True,0.038606403013182744,True,0.038606403013182744,DATA_QUALITY_GATE,3743.7,1.1797003418179075,-0.001228599805358388,0.03983500281854113,-0.001228599805358388,0.03983500281854113,-0.001228599805358388,0.03983500281854113,-0.001228599805358388,0.03983500281854113
2006-11-01,A,0.12244,85,2006-11-01,21.773,3826.0,False,0.0,False,False,-0.06218711247875808,False,-0.06627474394892763,False,0.09213245763101097,False,0.056629770817067104,,13931.9,1.1669950960552262,0.024550562279573862,-0.08673767475833194,0.06427791593984389,-0.13055265988877152,0.11349646511819866,-0.021364007487187697,0.12546159297197135,-0.06883182215490424
2006-11-17,ACV1,1.0,87,2006-11-17,21.43,2844.0,False,0.0,False,False,0.02846476901539896,False,0.09659356042930467,False,0.12179188054129719,False,0.18852076528231443,,1991.0,1.1973516247316636,0.01846152187580863,0.010003247139590332,0.04459993512816318,0.05199362530114149,0.09597821168718368,0.025813668854113514,0.04933611048962039,0.13918465479269404
2006-11-20,VZ,0.05,88,2006-11-20,11.608,4813.0,False,0.0,False,False,0.051343900758097805,False,0.12000344589937972,False,0.25370434183321855,False,0.2602515506547207,,101219.6,1.1980333335796887,0.017309144535034626,0.03403475622306318,0.03992610192824664,0.08007734397113309,0.08543875067224427,0.16826559116097428,0.027276733319223645,0.23297481733549708
2007-01-03,DUK,0.5,89,2007-01-03,23.783,4931.0,False,0.0,False,False,0.04444351007021807,False,0.08333683723668162,False,-0.01749148551486357,False,0.08182315099020299,,24026.0,1.2121679417060742,0.02433347207837211,0.020110037991845964,0.021578557394225095,0.06175827984245652,0.08539332674950662,-0.10288481226437018,0.043595959633381476,0.03822719135682151
