realization_date,signal_date,regime,composite_ret,ibs_ret,rsi2_ret,srs_ret,tue_ret,contrib_ibs,contrib_rsi2,contrib_srs,contrib_tue,cond_overnight_gap_share,cond_abnormal_volume,cond_turnover,cond_total_vol,cond_idio_vol,n_held,n_universe,fac_Mkt-RF,fac_SMB,fac_HML,fac_RMW,fac_CMA,fac_UMD,fac_RF,ibs_spread,rolling_spread_4wk,filter_state,filter_on,ret_A,ret_B
2001-01-12,2001-01-05,,0.0919432332623395,0.0879625738875102,0.0760005821747175,0.0363461076940171,0.0995002820675564,0.0495143008948864,0.0154018860726696,0.0031793327731763,0.005194044968608,0.2679639899643863,1.0315091759999364,12491.490755929255,0.0585799279989567,,272,1360,0.0364055730841037,0.0400841721618459,-0.0534443577175204,-0.0609186270198554,-0.0324258416943086,-0.0685701903209229,0.0015009002700401,0.0299408545160193,,FILTER_OFF,False,0.0856643384501148,0.0856643384501148
2001-01-19,2001-01-12,,0.0080918054862942,0.0146253693752332,-0.0006479519262623,-0.0077012691094943,0.0203289760650098,0.0046407126677539,0.0011387086952987,-0.0002786488252712,0.0004308513657196,0.2935093195820317,1.090568039517015,14826.15357714256,0.0588691076273651,,272,1363,0.0088483084396639,-0.0108699043783322,-0.0107348812309224,-0.012884054635,-0.009628200014656,-0.04080602643854,0.0012005401080077,-0.0133389968884276,,FILTER_OFF,False,0.01114925545124592,0.01114925545124592
2001-01-26,2001-01-19,,0.0320712738711507,0.0315648283063975,0.0364557182274058,0.0029952093638013,0.0221299261144406,0.0178473707862307,0.0059877479683732,0.0011685159237266,0.0016267295243884,0.3285377052151172,1.059892445673556,15393.816867228465,0.0589144946914846,,273,1371,0.0187708039221554,0.0062854808300756,0.0049016453668888,-0.0099053890236762,-0.0018017114667409,-0.0061573271326824,0.0015009002700401,0.0192160622306616,,FILTER_OFF,False,0.03222145665513216,0.03222145665513216
2001-02-02,2001-01-26,,0.017095008372013,0.0152404593808369,0.0021507171971855,0.0061434518754011,0.0069006487442198,0.0087756850852213,0.0030306363222199,0.0010683758057149,0.0006901525664485,0.3365303540839116,0.8878197970061136,14652.448806762235,0.0544450788370692,0.0518083648500046,277,1391,-0.0140380317767484,0.0043818940767419,0.0381036056785943,0.0380837953918977,0.0267189337316653,0.0446281049141275,0.0012005701340154,0.0088392201270286,,FILTER_OFF,False,0.011467635196727022,0.011467635196727022
2001-02-09,2001-02-02,,-0.0507581225175636,-0.039688907207899,-0.0507295944255423,-0.0114320752708595,-0.0461507960052542,-0.0268958356595319,-0.0093852619435417,-0.0014100873720075,-0.0031783757222191,0.2771513226918786,0.8561651670174898,9266.671147486277,0.0454553279228247,0.0453068762344092,268,1343,-0.0180577262565114,0.0230624370800267,0.0308395986165546,0.029184340426944,0.0355384469170971,0.0438436873644536,0.0010004000800079,-0.0288591824123536,0.011164284996320474,FILTER_OFF,False,-0.042836792340151135,-0.042836792340151135
2001-02-16,2001-02-09,,0.0038587563589745,0.0035427716377471,0.0053191311706294,0.0041669748458006,0.0060206275772418,0.0018388144665014,0.0005687688541399,0.0003807764396937,0.0002269336553774,0.2826202698395602,0.931398257702738,10184.112135897369,0.0417023811756643,0.0418803968502039,268,1345,-0.0382054175644467,0.0136565907288832,0.0277109946289628,0.0247955733377056,0.0208033144067749,0.0328055156659827,0.0010004000800079,0.002538440868877,-0.003535724235772751,FILTER_ON,True,0.004135532877337356,0.0037377419937621643
2001-02-23,2001-02-16,,-0.0624177053611372,-0.0588651107589878,-0.0527075920521876,-0.0471451355931205,-0.0609795789180258,-0.0337206907357593,-0.0107204081336333,-0.002190682256004,-0.0034787500726602,0.4150786049268982,0.9106904650928004,9032.484281506097,0.0372812115599549,0.0368617582489363,271,1356,-0.0079381536412894,-0.0053258679051502,0.0077671639116727,0.0010602558529999,-0.0011192295552159,-0.0025330586586987,0.0008002400320015,-0.0141408151541656,0.0004336352035533991,FILTER_ON,True,-0.05745259917183002,-0.045313812728068316
2001-03-02,2001-02-23,,7.8070298387319e-05,-0.0040123059348073,-0.0169578388197915,-0.009074508991274,-0.0136232262804406,0.0001899943719034,-0.0002754729541451,0.0004418132737786,-0.0002157403890839,0.3183114099680334,1.111403542952331,11486.278370681168,0.0364736001165955,0.0357455725027563,271,1358,-0.0258661213546088,-0.0024161908460932,0.0354854115281211,0.0091539223475214,0.0350082855885176,0.0406208723515972,0.0010004000800079,0.0116702620311792,-0.007905584142653401,FILTER_ON,True,-0.007825344376791348,-0.009069563846350511
2001-03-09,2001-03-02,,-0.0411252871055441,-0.025865802738287,-0.0446557971125802,-0.0015835858808442,-0.0533598585174091,-0.0214349047102902,-0.0075576625924271,-0.0012897021660629,-0.0022827920273564,0.3438867956032492,1.060145724817136,10558.185152298169,0.0361896034399303,0.0351994963003127,266,1333,-0.0530962240876746,0.0182471443853742,0.0459784050812488,0.0206726245969113,0.0281482684872305,0.0558738455253469,0.0010004000800079,-0.0300713436034653,-0.00719782366661575,FILTER_ON,True,-0.03221294467860762,-0.030210891286348546
2001-03-16,2001-03-09,,-0.0730752644563302,-0.0697074551349595,-0.0705690587272053,-0.0659989311881408,-0.071128504575361,-0.0395906050248552,-0.0133597345558638,-0.0032708406849591,-0.0038679829198989,0.3345361515243809,0.972983378970465,9299.945298235883,0.0371620623377535,0.0360719261496128,265,1328,-0.0088094242706787,-0.0087340900700385,-0.0087191140467691,0.0024608679047164,-0.0183915282557228,-0.0206696727703206,0.0010004000800079,-0.0092717764362224,-0.007500863964393675,FILTER_ON,True,-0.07000811899944505,-0.05689725108060084
2001-03-23,2001-03-16,,0.0288775598800849,0.0249349011105112,0.0151605058914568,0.0120922383860764,0.028455147877694,0.0152011843604129,0.0050299269074132,0.0011510251795478,0.0017822244488942,0.326378420527547,1.2310070123029844,10675.500665072172,0.0385924086726981,0.0368309204840314,265,1329,-0.0161199021666131,0.0017239915514926,0.0019142643579852,0.004296454870285,-0.0018521742049278,-0.0066248151778247,0.0010004000800079,0.0230393067504794,-0.010453418290668525,FILTER_ON,True,0.022702517111778564,0.016449854641828007
2001-03-30,2001-03-23,,0.0057742801529315,-0.0012888585478535,0.018665280344725,-0.0076412792335462,-0.0254116543487013,0.0028208147219764,0.0016490451279881,0.0007113942818857,-0.0001274969831773,0.3585850226822031,1.0711128104775784,10739.617935615212,0.0402778864834365,0.0383054728939854,264,1322,-0.0119627150217973,0.0022464472941625,0.0320380955523758,0.0281736819675606,0.0205015518618529,0.0660055866411308,0.0010004000800079,0.0104525318379988,-0.0011583878145072744,FILTER_ON,True,0.0022523084272402577,0.005590083079682092
2001-04-06,2001-03-30,,-0.0630674439173349,-0.0704083578759306,-0.0619984309799757,-0.0338558034646158,-0.0588442869174784,-0.0343877437646973,-0.0117901803737534,-0.00241745258918,-0.0023687539297255,0.2772035325017227,1.2965231335203988,11721.084293027674,0.041041321624633,0.0387026781955542,262,1312,-0.0081824209784152,0.0068588537886566,-0.0066569621618342,0.0050983504492296,0.0092140348493361,0.0167174796137801,0.0010004000800079,-0.0358798805307352,-0.0014628203628023742,FILTER_ON,True,-0.06761203189443474,-0.05293090522913492
2001-04-12,2001-04-06,,0.0801275555950088,0.0854927611183717,0.045135655439136,0.0423585059531075,0.0631357614259551,0.0444519493664915,0.0124728487407103,0.0027239173577492,0.0046839485725879,0.3258991350673611,0.896608227351589,8364.952597879213,0.0424666919924155,0.0399893496178931,216,1085,0.0389002285809851,-0.0156211462423268,-0.0266802260125745,-0.0297644907461921,-0.0226681617408543,-0.0586468684443939,0.0008002400320015,0.0518385364376583,-0.00291495459461985,FILTER_ON,True,0.07406206471701778,0.05156308872424562
2001-04-20,2001-04-12,,0.0508347071659468,0.0599711395356739,0.0391945201577906,0.0404072471541502,0.0666162074532178,0.0277172589480287,0.008822252825739,0.0018713251581534,0.0019397224099924,0.2845494268309536,0.9378422931875612,9447.64074012954,0.0439669033456556,0.041416406063306,217,1089,0.0387260089846845,-0.0144500580000573,-0.0296891697913739,-0.0091821503381034,-0.0276564182836237,-0.0663628763724296,0.0010004000800079,0.0136008813367439,0.012362623623850325,FILTER_OFF,False,0.055175688766255705,0.055175688766255705
2001-04-27,2001-04-20,,0.0449561388712004,0.049258368177083,0.0464836013752659,0.0359319694218293,0.0358430511660123,0.0241765968789843,0.0079191188706171,0.0023965061494713,0.0019842206587231,0.3074970894131744,1.0670771318886427,10672.90090661472,0.0451565072558772,0.0432705552500795,216,1084,0.0247786797763325,0.0256833739634072,-0.0014854131480248,-0.0138054713702061,0.002956992934,-0.0002445036585486,0.0010004000800079,0.024698418627644,0.01000301727041645,FILTER_OFF,False,0.04775975745596448,0.04775975745596448
2001-05-04,2001-04-27,,0.0404661639773693,0.0472344415945503,0.0356640824247006,0.009003190179303,0.0308022881176632,0.0224783621218463,0.0074784454563209,0.0011713300723771,0.0011404090911204,0.3610390053728907,1.0667393152420377,9821.241966680622,0.0441163078830917,0.042557373489927,217,1088,0.0120373800124131,0.0043812746274314,-0.0068189940977825,0.0065782159878395,-0.0093079065905563,-0.0273796155270781,0.0005001000100002,0.0398996216077342,0.013564488967827752,FILTER_OFF,False,0.04335592259347464,0.04335592259347464
2001-05-11,2001-05-04,,0.0005546332352691,-0.0021023121143952,-0.0069856425162221,0.009041301217071,-0.0155426774423523,0.0006559337610486,-0.0001817875688978,0.000240310809959,-0.0001724106709203,0.304243379512796,0.9306727513309816,9109.319726658374,0.0402265443602569,0.0389077709260188,213,1066,-0.0130551034362904,0.0142669649010163,0.0283064326693769,0.0058804360967397,0.0185146337704269,0.0377930321851953,0.0005001000100002,0.0086974901390506,0.0325093645024451,FILTER_OFF,False,-0.004129566634529351,-0.004129566634529351
2001-05-18,2001-05-11,,0.0582492416932443,0.0552534863227791,0.0498198710838432,0.0470977551170571,0.0575238957594839,0.0310480396047939,0.009980605128409,0.0024481521229093,0.002564132594014,0.2874889827103961,0.8154041207789627,7183.293093365519,0.036082457611689,0.035685989360247,214,1074,0.0553090488692693,-0.0040474841611395,-0.0268092360114932,-0.0229385003790746,-0.0128835872937717,-0.0559731884106048,0.0005001000100002,0.0170817765194329,0.021724102927793178,FILTER_OFF,False,0.05403130707924741,0.05403130707924741
2001-05-25,2001-05-18,,0.0126439237779728,0.013582600823746,0.0065013651020685,-0.0003881530914637,0.0127095352742325,0.0068983371137505,0.0021045202002889,0.0004425848132788,0.0003614735597981,0.2974487154532532,0.9448436918542368,8232.050850963375,0.032050471740021,0.0313652756640468,215,1079,-0.0351368568305673,0.0198359985020224,0.0202838460315668,0.0100634860619099,0.0162158032483448,0.0302313483906662,0.0005001000100002,0.0235926634036784,0.022594326723465424,FILTER_OFF,False,0.011759907960355816,0.011759907960355816
2001-06-01,2001-05-25,,-0.0237603120320788,-0.020465266729828,-0.0120432311849718,-0.0229491340499606,-0.0288200299881824,-0.0126468989653633,-0.0038836979678713,-0.0010608345888084,-0.0011210394328328,0.2967347689138553,0.8365039244054611,7333.733089702355,0.0312421828483674,0.0303216282943633,219,1096,-0.0001079390972649,0.0108179136496178,0.0097652628334377,0.0026879369763519,0.0069613824607233,0.0249398766254145,0.0004000600039999,-0.0015827840210572,0.022317887917474025,FILTER_OFF,False,-0.018861043639115213,-0.018861043639115213
2001-06-08,2001-06-01,,0.0219433114139898,0.0204639052796817,0.0170200993654607,0.0185376273689894,0.009268922859306,0.0119683391271438,0.0036904670486458,0.0012217010433757,0.0003270364405869,0.3047070972072818,0.9726021312079894,7760.357354711538,0.0300862430383499,0.0287475659003728,215,1080,-0.0096161575988669,0.0087229046238053,-0.0082823818741414,0.0018705910494409,-0.0085306371892528,-0.0134948785366237,0.0005001000100002,0.0175434554952586,0.011947286510276175,FILTER_OFF,False,0.018931254855903905,0.018931254855903905
2001-06-15,2001-06-08,,-0.0445926545866376,-0.0459485759354856,-0.0344940639432199,-0.054103498198152,-0.0596838776149421,-0.0243169191921072,-0.0073545294302831,-0.0018190018266699,-0.0020442142734577,0.3075389159503407,0.7865441317727146,7019.808622788891,0.0309195801133324,0.0296818510880387,219,1097,-0.0403453212018669,0.0069743255521925,0.0294215210149986,0.0311204810333167,0.025539352935618,0.0607647801255564,0.0005001000100002,-0.0097170593802247,0.014158777849328175,FILTER_OFF,False,-0.04390906603818657,-0.04390906603818657
2001-06-22,2001-06-15,,-0.0227917060374246,-0.0257169550913763,-0.0128050575139904,-0.0087605160528643,-0.0192934378232487,-0.012787498090205,-0.0037682480956664,-0.0005980444931596,-0.0008705491393087,0.3739615150393328,1.2222114091557792,9651.743906615127,0.0306969576383368,0.0294197860398667,218,1096,0.0069513148708284,-0.0088949718333436,-0.0061994688287969,-0.0001372664363787,-0.0222170779859245,-0.0125725038836288,0.0005001000100002,-0.0107033079797842,0.007459068874413775,FILTER_OFF,False,-0.022103569660942166,-0.022103569660942166
2001-06-29,2001-06-22,,0.0413709729499978,0.0402017667919305,0.0286317115005043,0.061667622352238,0.0456628438195657,0.0218701985102207,0.0071152532033728,0.0023313049886868,0.0020600029708602,0.2651361554704178,1.1344086321000415,8644.67458626346,0.0300701160847966,0.0292029077598806,220,1103,0.0197838938368841,0.015098847115099,-0.0059712212314251,-0.008068215819961,-0.0065441532967767,-0.0258974562139863,0.0005001000100002,-0.0053279264924662,-0.0011149239714518754,FILTER_ON,True,0.037636917590732066,0.028205223330094207
2001-07-06,2001-06-29,,-0.0214727862113933,-0.0264473406823353,-0.0130082801723667,-0.0522311914934472,-0.0230587248110286,-0.0118217964135831,-0.0037393936066847,-0.000910587451944,-0.0007129605463034,0.202100829744906,2.055027545914024,14817.624442516231,0.0307889745077126,0.0297476311540642,223,1120,-0.0313610571032644,0.0084093539097498,0.0197221373486335,0.0167358582761099,0.0192727245296824,0.0307696403981818,0.0004000600039999,0.0283808134338735,-0.0020512095893041255,FILTER_ON,True,-0.022884258602564746,-0.01577620949387591
2001-07-13,2001-07-06,,0.0293824550194675,0.0241126167516253,0.0339559534721356,0.0272503569752479,0.0264476269308638,0.0159028508014609,0.0055000569486658,0.0013930684404877,0.0017467111559455,0.2685585084063041,0.9087561136630586,7680.139265923862,0.0326275588670575,0.031998459601236,218,1093,0.0011151586319628,-0.0018089551583111,0.0158871963677895,0.021905072071102,-0.0011553734028224,0.0152473639539287,0.0005001000100002,0.0006792317657046,0.0006581298953495995,FILTER_ON,True,0.026713551542507184,0.023657871551377475
2001-07-20,2001-07-13,,-0.0033297915940246,0.0019252687512242,-0.0025893390844874,0.0060850471199107,-0.0066096275413796,-0.0016130565213735,-0.0005904977151374,-9.212742057837008e-05,-0.0001654271037178,0.2994216965878793,0.9968811839916096,8667.806635681345,0.0351461686002427,0.0336970037094525,222,1112,-0.0104653119383211,0.0143326193748665,-0.0040604927722868,0.0247678814988248,0.0103856456286666,0.0157854501846255,0.0005001000100002,-0.0063758015181777,0.0032572026818319245,FILTER_OFF,False,0.00028452301474007197,0.00028452301474007197
2001-07-27,2001-07-20,,-0.0093048176209644,-0.0121787405084469,-0.010732798296438,-0.015833100994854,-0.007431212397188,-0.005658712082779,-0.001621847950982,-0.000496065607357,-0.0002476574909499,0.3216815555344192,1.0019637586677437,9025.486648166172,0.034714255986334,0.0334149868851817,224,1122,0.0095324974977899,-0.0133618458181181,0.0045990099107322,-0.0009654594064759,-0.0080242542974873,-0.0072667592822287,0.0005001000100002,-0.0056766409838571,0.00433907929723355,FILTER_OFF,False,-0.011532403268769139,-0.011532403268769139
2001-08-03,2001-07-27,,0.0068051922670111,0.0069100778784048,-0.0050270286418672,-0.01034174034982,-0.0042127626881123,0.0037068167712318,0.0010483634965743,0.0003991666965447,0.0002297181856378,0.30245058821249,0.9929783831980415,8788.866454694613,0.0353051580989208,0.0335833694273594,224,1123,-0.0035030739059327,-0.0059067533013364,0.0123432959792255,-0.0043276848971343,0.0015140762003664,-0.0107401774340448,0.0005001000100002,0.0085588441480157,0.004251900674385825,FILTER_OFF,False,0.0032584308143457736,0.0032584308143457736
2001-08-10,2001-08-03,,-0.0283378467963114,-0.0262041663392452,-0.0238222400002923,-0.0188283246508904,-0.0283137903282905,-0.015393909261454,-0.0048278811534076,-0.001186046290266,-0.0013402553716058,0.314378631359196,1.008568685717956,7943.472744283818,0.032745396712928,0.0311631792416911,220,1101,-0.0092215452677797,0.0004780615999091,0.0031634066313845,0.0239678546878663,0.0195034485831115,0.0243752831368007,0.0005001000100002,-0.0093126649598751,-0.0007035916470786259,FILTER_OFF,False,-0.02573526219384969,-0.02573526219384969
2001-08-17,2001-08-10,,-0.0180003172884804,-0.0110926513589411,-0.0241870791626858,-0.0140560166536723,-0.0308402381794212,-0.0089792174466342,-0.0034635721946062,-0.0005263977679858,-0.001167820702015,0.3008599200416098,0.897294221193981,7271.788168285493,0.030351689379971,0.0292801271214412,221,1110,-0.0175393489495663,0.0178001131820559,0.0052777327178006,0.0286808721724269,0.0304082491610422,0.044842715726199,0.0005001000100002,-0.008554421774515,-0.003201565828473551,FILTER_ON,True,-0.01555111351910608,-0.0154731460704877
2001-08-24,2001-08-17,,0.0199284326790691,0.0154117130319303,0.0184233038056986,0.0091922530865648,0.0134963841265558,0.0101527851793833,0.0035873863989688,0.0009817353134497,0.0010795554674045,0.3705639957930383,0.8422738911529059,6316.848453267139,0.0290607954272904,0.0281095611141206,220,1103,0.0058341323999373,-0.0054029142574612,-0.0113082413977022,-0.0123779063865855,-0.0038781243194146,-0.0279562077116958,0.0005001000100002,0.0074962454669995,-0.0037462208925578755,FILTER_ON,True,0.016049690991049904,0.013588262084917233
2001-08-31,2001-08-24,,-0.0309443383263229,-0.0334333169556093,-0.0230485302022108,-0.0184674345286099,-0.0292487868461265,-0.0170035745459594,-0.0056850626354923,-0.0011402411613393,-0.0005942612612946,0.2621567366187027,1.0644549806005037,7728.989994060522,0.0271608852930348,0.0265473179298816,219,1095,-0.0371856731129651,0.0125185386639672,0.0247295872746182,0.0182811882001772,0.0270382807738784,0.044058497679718,0.0006001400160007,-0.0196973905260492,-0.0004529992798437258,FILTER_ON,True,-0.030586048460690705,-0.022624076292348173
2001-09-07,2001-08-31,,-0.048022813822938,-0.0444716085955177,-0.0489831220749403,-0.0586217732556484,-0.0514123717077834,-0.0256891945471324,-0.0083457675863311,-0.001977700502675,-0.0011603515990208,0.2709471613819401,0.9980082360625376,6694.391902346304,0.0258938463692886,0.0247839545239401,216,1082,-0.0387411908561134,-0.0140062809042855,-0.0001458495568578,0.0220191563855813,0.018968486254433,0.0198056013346448,0.0008002400320015,0.0098391909689148,-0.00751705794835995,FILTER_ON,True,-0.04601593275210929,-0.03826561170827143
2001-09-10,2001-09-07,,-0.0449801745808327,-0.0442954720901573,-0.0606523990613022,-0.0484136201899246,-0.0477886109453465,-0.0241263821254332,-0.008156352531302,-0.0016390942010408,-0.0025074722663872,0.3145292629338571,1.2649559768313532,9072.30853331512,0.0260798277687854,0.0250753161043795,207,1041,-0.0503,-0.0004999999999999,-0.0089,0.0106999999999999,0.0092,0.0269999999999999,0.0001999999999999,-0.0089821228383744,-0.002729093966162475,FILTER_ON,True,-0.04859429216425488,-0.04271347614765245
2001-09-21,2001-09-10,,-0.1161330132496269,-0.1134639592300552,-0.1042926512547992,-0.1144793702691789,-0.1115727521110137,-0.0632859471597706,-0.0199766785789305,-0.005301361262182,-0.0059877782734604,0.3447202643140606,1.1809882491828256,8298.345275076557,0.0265231743984072,0.0252648350557436,208,1042,-0.0375368443754314,-0.0325964236018543,0.0035365159425222,-0.001547351990945,-0.0090261595716508,0.0117620778845068,0.0010004000800079,-0.0050194761738832,-0.002836019232127325,FILTER_ON,True,-0.11105765980909871,-0.08807795481922354
2001-09-28,2001-09-21,,0.0533238456493501,0.0469800274813041,0.0502082391426369,0.0392059544433667,0.0328385108525364,0.0292448100574172,0.009227081323794,0.0025577606483471,0.0030369970965762,0.4704194754824896,1.8181232028900136,13704.155338958077,0.0362378925418607,0.0319460348158429,209,1046,0.0297649806337294,-0.0264170026967685,0.0160784131382876,0.0220762987268605,0.0123719723807578,0.0512117436636134,0.0009003200560047,0.0184366559711405,-0.005964949642348,FILTER_ON,True,0.04693858939891123,0.03851275698497004
2001-10-05,2001-09-28,,0.0904947538012884,0.0817485113283136,0.0913562865036444,0.0293189938766367,0.0780303253843737,0.0486549072583334,0.016108818730949,0.0027590004236512,0.0014528736758126,0.2611840137034627,1.3416839934642104,11943.567085109298,0.0422133819589146,0.0369984065575464,210,1053,0.0257696322268603,0.0149146657611973,-0.0279544142109632,-0.0253869324253742,-0.0318830361268115,-0.0417303396908745,0.0005001000100002,0.0617105095004432,0.003568561981949426,FILTER_OFF,False,0.08392736396550989,0.08392736396550989
2001-10-12,2001-10-05,,0.0531228128813256,0.0614311417514202,0.0385283318208604,0.0214090772192961,0.0523783883335529,0.0294865969815613,0.0090682043037587,0.0021190537093312,0.0023866141972818,0.3842839675977255,0.8141839502305921,8296.423492558286,0.0482184549157643,0.0414927742234303,204,1024,0.0293695239521887,0.0084082223316137,-0.0131354713175553,-0.0260836577737572,-0.0232228673802614,-0.0364981690431897,0.0005001000100002,0.0331047431892839,0.016536391614831523,FILTER_OFF,False,0.0551622740637082,0.0551622740637082
2001-10-19,2001-10-12,,0.0053377033614191,0.0028521833186265,0.0026830067494114,-0.006657494353872,-0.0023725905733432,0.003051398805121,0.0009171883365265,0.0001784072979592,0.000348670195581,0.3448236255546108,0.8395304623015578,9875.805103267248,0.0511150794689589,0.0436151946841831,204,1024,0.0004075006315,0.0074958075150113,-0.0177003442603795,0.0098211893317916,0.0089015684818136,-2.417923678388334e-06,0.0005001000100002,0.0185028840045673,0.027058108121746104,FILTER_OFF,False,0.0024964027428045427,0.0024964027428045427
2001-10-26,2001-10-19,,0.0535042889888473,0.0494126740468653,0.0527816278498311,0.0287285454041013,0.058627138997751,0.0292263494283663,0.0097398043606729,0.0022847810930586,0.0020800406255016,0.2701671780713878,0.7954852602278877,8175.377204740764,0.0445248823096334,0.0400211980279621,204,1021,-0.0097513163401352,0.0150808452650272,-0.016311788366627,0.0020372575468079,0.0021067863271231,-0.008974953980248,0.0005001000100002,0.0263879140179912,0.03293869816635873,FILTER_OFF,False,0.05080778039465989,0.05080778039465989
2001-11-02,2001-10-26,SIDEWAYS,-0.0019135724713936,-0.0019034961012924,-0.0072873095258503,0.0027997902564306,-0.0033293270575744,-0.0005091547781553,-0.0006610097338944,0.0001969858685896,-6.692474313445995e-05,0.2957701674831668,1.0291750581017824,9966.020952147255,0.0400056759384341,0.0365679502667567,204,1022,0.0208349890651131,-0.0036602315022977,0.0006514047021464,-0.0018918842479684,-0.0077569865721117,-0.0136885999468505,0.0005001000100002,0.0112590367021796,0.0349265126780714,FILTER_OFF,False,-0.0033349993148087953,-0.0033349993148087953
2001-11-09,2001-11-02,SIDEWAYS,0.0373507526041687,0.0374786831050549,0.0410231817736614,0.0065966713989139,0.0358515913853114,0.0204330966465538,0.0070839404971602,0.0010526754905433,0.0018318505186436,0.2880781716170239,0.9535055054268068,7985.114272070201,0.0355863738918618,0.0326043503238977,200,1001,0.0128763415143491,-0.0030285447530047,-0.0027136845913255,-0.0036143093554454,-0.0109594802933773,-0.0301798476768936,0.0005001000100002,0.0234172515446801,0.0223136444785055,FILTER_OFF,False,0.03826718226902191,0.03826718226902191
2001-11-16,2001-11-09,SIDEWAYS,0.0407727916662239,0.0498800522512985,0.0364874708625793,0.0143741187276041,0.050910202976757,0.0221206619916627,0.0071392513584235,0.0014139706079639,0.0017215804982839,0.3204762863946123,0.8778633209393418,7588.300394905544,0.0332487306467445,0.0311512340408424,200,1001,0.0313351986533747,0.0003216781392494,0.0219302416780224,-0.0272255225904591,-0.0129009953838925,-0.0463201529688209,0.0005001000100002,0.016438180066323,0.019891771567354548,FILTER_OFF,False,0.046593715947646205,0.046593715947646205
2001-11-23,2001-11-16,SIDEWAYS,0.0151947130114837,0.0175663003872437,0.0166562131468662,0.0080262065925785,0.0148319840141817,0.0083403398499232,0.0028395515062027,0.0006928979996375,0.0007189069052817,0.3039245668945752,1.0652876667442168,9974.303796962167,0.0326017869705234,0.0308166138137823,202,1013,0.0059803707228158,0.003999496547961,-0.0039959401205174,0.0058857439099138,0.0067249099980799,0.0007717694836402,0.0004000600039999,0.0186349595488946,0.019375595582793476,FILTER_OFF,False,0.017174719594765603,0.017174719594765603
2001-11-30,2001-11-23,SIDEWAYS,0.0060217670661467,0.0083491278166988,0.0057763448032753,0.0051514950494694,0.0108844852879788,0.0036408446021008,0.0010541828751111,0.0004473356880467,8.826691637508471e-05,0.4584105259450233,0.3133736513667703,2747.869092150594,0.0321437618760629,0.030263145607032,201,1007,-0.021935696245215,0.0169838146352998,0.0117190918639384,0.0014916524029768,0.015523376109211,0.0290785347365423,0.0005001000100002,-0.0025559331679155,0.017437356965519325,FILTER_OFF,False,0.007858053511619724,0.007858053511619724
2001-12-07,2001-11-30,SIDEWAYS,0.0413163777053542,0.0393233494999254,0.0483743581292152,0.0365244028419449,0.0556969600482923,0.0223747796269436,0.0072887699662943,0.0019213344275115,0.0018635288873028,0.2777430591836199,1.2943395101918114,10761.464584388106,0.0293003970824061,0.0279794449417977,201,1009,0.0132769645220456,0.0232919078158584,-0.004335239188713,-0.0114986213108176,-0.0159348135614146,-0.0215776195172798,0.0005001000100002,5.42315276096314e-05,0.01398361449799555,FILTER_OFF,False,0.04256851829014986,0.04256851829014986
