realization_date,signal_date,regime,transition_active,ret_A,ret_B,nav_A,nav_B,composite_ret
2002-06-07,2002-05-31,BEAR,False,-0.03628704293052246,-0.03628704293052246,1.2581110741468373,1.2589223814465438,-0.0368977019949218
2002-06-14,2002-06-07,BEAR,False,-0.01936901447778322,-0.01936901447778322,1.233742702537028,1.2345382956139004,-0.0141386951656168
2002-06-21,2002-06-14,BEAR,False,-0.00893280729411234,-0.00893280729411234,1.2227219167247474,1.2235104029219794,-0.0101698497610761
2002-06-28,2002-06-21,BEAR,False,0.022668038411144086,0.022668038411144086,1.2504386240992118,1.2512449837318493,0.025641374178062
2002-07-05,2002-06-28,BEAR,False,-0.015746609625307603,-0.015746609625307603,1.2307484552251147,1.2315421174273995,-0.0121112363838615
2002-07-12,2002-07-05,BEAR,False,-0.06097484588177058,-0.06097484588177058,1.155703757848536,1.1564490266203544,-0.0589920537584139
2002-07-19,2002-07-12,BEAR,False,-0.07656122137367144,-0.07656122137367144,1.0672216666015102,1.0679098766859065,-0.0782773530876739
2002-07-26,2002-07-19,BEAR,False,0.023882788314576752,0.023882788314576752,1.0927098957496837,1.0934145422098418,0.0333226321264623
2002-08-02,2002-07-26,BEAR,False,-0.027131205253622497,-0.027131205253622497,1.0630633592854346,1.063748887837851,-0.027469926527979
2002-08-09,2002-08-02,BEAR,False,0.03230731742919216,0.03230731742919216,1.0974080846812124,1.0981157608221785,0.0381206918474065
2002-08-16,2002-08-09,BEAR,False,0.046002852294825855,0.046002852294825855,1.14789198670795,1.1486322179699016,0.0512442530442684
2002-08-23,2002-08-16,BEAR,False,0.03530949661140713,0.03530949661140713,1.1884234749228757,1.1891898433780628,0.0354435726727215
2002-08-30,2002-08-23,BEAR,False,-0.035902880929470825,-0.035902880929470825,1.1457556484089317,1.146494502028724,-0.0361317180832152
2002-09-06,2002-08-30,BEAR,False,0.000442692251516902,0.000442692251516902,1.146262865556614,1.1470020462611787,0.0023836763531447
2002-09-13,2002-09-06,BEAR,False,-0.008376428108471595,-0.008376428108471595,1.1366612770698683,1.1373942660804022,-0.0067939369361134
2002-09-20,2002-09-13,BEAR,False,-0.07032079061323356,-0.07032079061323356,1.0567303574068674,1.0574118020506698,-0.0725322206992398
2002-09-27,2002-09-20,BEAR,False,-0.02028319854028746,-0.02028319854028746,1.035296485764035,1.0359641085308329,-0.0207186025172462
2002-10-04,2002-09-27,BEAR,False,-0.047874187691209,-0.047874187691209,0.9857325074885185,0.9863681683576718,-0.0487945642394914
2002-10-11,2002-10-04,BEAR,False,0.017361658229498398,0.017361658229498398,1.0028464583892407,1.003493155385154,0.0201006879002139
2002-10-18,2002-10-11,BEAR,False,0.06404536842431251,0.06404536842431251,1.0670741292897965,1.067762244233072,0.0614471358353853
2002-10-25,2002-10-18,BEAR,False,0.03421665957602008,0.03421665957602008,1.1035858415140836,1.1042975014521224,0.0353851711218419
2002-11-01,2002-10-25,BEAR,False,0.027313836574123132,0.027313836574123132,1.1337290048347155,1.1344601029359982,0.0285327309832156
2002-11-08,2002-11-01,BEAR,False,-0.01723346436427179,-0.01723346436427179,1.1141909264311551,1.1149094251793625,-0.0167054153750517
2002-11-15,2002-11-08,BEAR,False,0.030312395229219295,0.030312395229219295,1.1479647221539462,1.148705000320181,0.0308770625522046
2002-11-22,2002-11-15,BEAR,False,0.02984995282772591,0.02984995282772591,1.1822314149581348,1.1829937903927112,0.0287139203008736
2002-11-29,2002-11-22,BEAR,False,0.025102110966942627,0.025102110966942627,1.2119079191250195,1.2126894317923533,0.0245595470102318
2002-12-06,2002-11-29,BEAR,False,-0.027632827294997855,-0.027632827294997855,1.1784194768983975,1.1791793941611661,-0.0312568630751134
2002-12-13,2002-12-06,BEAR,False,-0.021190132326502555,-0.021190132326502555,1.1534486122467926,1.154192426762206,-0.0250534844902465
2002-12-20,2002-12-13,BEAR,False,-0.013157399475087098,-0.013157399475087098,1.1382722280814768,1.1390062559321754,-0.0174679193161113
2002-12-27,2002-12-20,BEAR,False,0.0004770584376996061,0.0004770584376996061,1.1388152504522822,1.1395496284771605,0.0018181106784927
2003-01-03,2002-12-27,BEAR,False,0.032309418189462126,0.032309418189462126,1.175609708619682,1.1763678139712752,0.0346983983408194
2003-01-10,2003-01-03,BEAR,False,0.023115578317369188,0.023115578317369188,1.2027846069099397,1.2035602363051605,0.0198536030080158
2003-01-17,2003-01-10,BEAR,False,-0.022400399809106773,-0.022400399809106773,1.1758417508309178,1.1766000058175818,-0.0216581013493636
2003-01-24,2003-01-17,BEAR,False,-0.04191550334480061,-0.04191550334480061,1.126555751991008,1.1272822243382425,-0.0425224978141195
2003-01-31,2003-01-24,BEAR,False,0.00196172204472837,0.00196172204472837,1.1287657412443044,1.1294936387283572,0.00104710355958
2003-02-07,2003-01-31,BEAR,False,-0.03443639210126143,-0.03443639210126143,1.0898951215883446,1.090597952909227,-0.0363412729223726
2003-02-14,2003-02-07,BEAR,False,0.0028083549896128035,0.0028083549896128035,1.0929559339912118,1.093660739111941,0.0018438047948747
2003-02-21,2003-02-14,BEAR,False,0.017463773391605975,0.017463773391605975,1.1120430687494454,1.1127601824270883,0.0187326365578586
2003-02-28,2003-02-21,BEAR,False,-0.003576088930226196,-0.003576088930226196,1.1080663038413556,1.1087808530567143,-0.0022782661615437
2003-03-07,2003-02-28,BEAR,False,-0.036604635163661824,-0.036604635163661824,1.0675059410520955,1.0681943344541194,-0.0356239119106067
2003-03-14,2003-03-07,BEAR,False,0.008787081794105768,0.008787081794105768,1.0768862030718143,1.0775806454429682,0.0100299876541387
2003-03-21,2003-03-14,BEAR,False,0.06154456798122133,0.06154456798122133,1.143162699204807,1.1438998807316814,0.058639894458776
2003-03-28,2003-03-21,SIDEWAYS,False,-0.004448722190103718,-0.004448722190103718,1.1380770859379556,1.1388109879490134,-0.0016272515200137
2003-04-04,2003-03-28,BEAR,False,0.04846145654408733,0.04846145654408733,1.1932299591819593,1.1939994271534335,0.051916942683866
2003-04-11,2003-04-04,SIDEWAYS,False,-0.016737132837035287,-0.016737132837035287,1.1732587108500008,1.1740153001338225,-0.0201885277923215
2003-04-17,2003-04-11,BEAR,False,0.04528036304077827,0.04528036304077827,1.2263842912180443,1.2271751391393102,0.0508266366452962
2003-04-25,2003-04-17,SIDEWAYS,False,0.01584405845365638,0.01584405845365638,1.2458151956147487,1.2466185737767073,0.0164426842481884
2003-05-02,2003-04-25,SIDEWAYS,False,0.05052205681242774,0.05052205681242774,1.308756341705383,1.3096003081844818,0.0479590461677681
2003-05-09,2003-05-02,SIDEWAYS,False,0.018884645665304872,0.018884645665304872,1.3334717414807098,1.33433164596772,0.0194839214235072
2003-05-16,2003-05-09,SIDEWAYS,False,0.000756399957864404,0.000756399957864404,1.334480379449779,1.335340934368507,0.0030489055186702
2003-05-23,2003-05-16,SIDEWAYS,False,0.0070406058443056065,0.0070406058443056065,1.3438759298084442,1.3447425435551623,0.0095311638244137
2003-05-30,2003-05-23,SIDEWAYS,False,0.0635073022703611,0.0635073022703611,1.4292218646966517,1.4301435147445343,0.0601725516955133
2003-06-06,2003-05-30,SIDEWAYS,False,0.0251769622371504,0.0251769622371504,1.465205329612629,1.466150184008963,0.0252641876364023
2003-06-13,2003-06-06,SIDEWAYS,False,0.000984590744158994,0.000984590744158994,1.466647957218458,1.4675937419096854,-0.0007774032212094
2003-06-20,2003-06-13,SIDEWAYS,False,0.009095211008523778,0.009095211008523778,1.4799874298645803,1.480941816667143,0.0117030598341694
2003-06-27,2003-06-20,BULL,False,0.0073341236539218434,0.0073341236539218434,1.4908418406814572,1.4918032270748438,0.0111769702771809
2003-07-03,2003-06-27,SIDEWAYS,False,0.017165172655732443,0.017165172655732443,1.5164323982791443,1.5174102870359625,0.0159492346402645
2003-07-11,2003-07-03,BULL,False,0.03279171741359079,0.03279171741359079,1.5661588209603277,1.5671687763689215,0.0340145919445735
2003-07-18,2003-07-11,BULL,False,-0.01891392371822986,-0.01891392371822986,1.5365366124900512,1.537527465679088,-0.0193699208438574
2003-07-25,2003-07-18,BULL,False,0.008561614696890369,0.008561614696890369,1.549691846933856,1.5506911834261186,0.0091006170233957
2003-08-01,2003-07-25,BULL,False,0.0014827158076315319,0.0014827158076315319,1.5519895995322628,1.5529904177565395,0.0022193728859439
2003-08-08,2003-08-01,BULL,False,-0.013384697826081149,-0.013384697826081149,1.5312166877133027,1.5322041102880686,-0.0083716184067395
2003-08-15,2003-08-08,BULL,False,0.05093818102272104,0.05093818102272104,1.609214080537054,1.6102518006216793,0.055090191624955
2003-08-22,2003-08-15,BULL,False,0.029233016227386645,0.029233016227386645,1.6562562618667327,1.6573243176394314,0.0293153558243594
2003-08-29,2003-08-22,BULL,False,0.0285732569467648,0.0285732569467648,1.7035808976067388,1.7046794712114643,0.0298172658468998
2003-09-05,2003-08-29,BULL,False,0.024344442406553014,0.024344442406553014,1.74505362465343,1.7461789424200052,0.0273112904873336
2003-09-12,2003-09-05,BULL,False,-0.004502185055638212,-0.004502185055638212,1.737197070303228,1.7383173216809715,-0.0053588686811404
2003-09-19,2003-09-12,BULL,False,0.014221371351752417,0.014221371351752417,1.7619023949511867,1.7630385778397804,0.0148993911802071
2003-09-26,2003-09-19,BULL,False,-0.048574624461388737,-0.048574624461388737,1.6763186477788115,1.6773996410102723,-0.0495133501007844
2003-10-03,2003-09-26,BULL,False,0.05194874997457697,0.05194874997457697,1.763401306089994,1.7645384555685601,0.0541517518186638
2003-10-10,2003-10-03,BULL,False,0.0248041873794738,0.0248041873794738,1.807141042511459,1.80830639805877,0.028842438280247
2003-10-17,2003-10-10,BULL,False,0.0014966173056373598,0.0014966173056373598,1.8098456410694093,1.8110127407079997,0.0050788080880848
2003-10-24,2003-10-17,BULL,False,-0.019587730047780926,-0.019587730047780926,1.7743948732239887,1.7755391120299195,-0.0198894735582297
2003-10-31,2003-10-24,BULL,False,0.04112589511186951,0.04112589511186951,1.8473684506672376,1.848559747318284,0.0448089241553863
2003-11-07,2003-10-31,BULL,False,0.020294377754700724,0.020294377754700724,1.8848596438571947,1.8860751171324952,0.0222860015128792
2003-11-14,2003-11-07,BULL,False,-0.016422525126486204,-0.016422525126486204,1.85390548899605,1.8551010011309463,-0.015193468382876
2003-11-21,2003-11-14,BULL,False,6.363920384727998e-05,6.363920384727998e-05,1.854023470065378,1.8552190582817147,-0.0010780127908651
2003-11-28,2003-11-21,BULL,False,0.041884894234924745,0.041884894234924745,1.9316790470181346,1.9329247123204611,0.0453070128892937
2003-12-05,2003-11-28,BULL,False,-0.00844598199276869,-0.00844598199276869,1.9153641205712109,1.9165992650068249,-0.0076479026322397
2003-12-12,2003-12-05,BULL,False,0.025951926802181467,0.025951926802181467,1.9650715100277996,1.9663387088413968,0.0257749538626882
2003-12-19,2003-12-12,BULL,False,-0.010632967787770254,-0.010632967787770254,1.944176967961009,1.9454306926904406,-0.0128321508563852
2003-12-26,2003-12-19,BULL,False,0.021465762199241997,0.021465762199241997,1.9859102084285034,1.9871908453148401,0.0229933844471964
2004-01-02,2003-12-26,BULL,False,0.016257670901997683,0.016257670901997683,2.018196483038052,2.0194979400974313,0.0163159322212772
2004-01-09,2004-01-02,BULL,False,0.01925211724005136,0.01925211724005136,2.0570510383429594,2.0583775512062292,0.019015769942752
2004-01-16,2004-01-09,BULL,False,0.019796136943604676,0.019796136943604676,2.0977727023979806,2.099125475091549,0.0189253747220793
2004-01-23,2004-01-16,BULL,False,0.0161279102451076,0.0161279102451076,2.131605392256892,2.1329799823470443,0.0190529437577488
2004-01-30,2004-01-23,BULL,False,-0.019650179765131143,-0.019650179765131143,2.089718963110721,2.0910665422584986,-0.018905186372768
2004-02-06,2004-01-30,BULL,False,0.002572658183103846,0.002572658183103846,2.095095095701555,2.0964461417098548,0.0051746728362503
2004-02-13,2004-02-06,BULL,False,0.014262482447115414,0.014262482447115414,2.124976352729036,2.126346668007314,0.0172593194836616
2004-02-20,2004-02-13,BULL,False,-0.013032748499505161,-0.013032748499505161,2.0972820703565227,2.098634526660414,-0.0139140111665781
2004-02-27,2004-02-20,BULL,False,0.011508623850678131,0.011508623850678131,2.121418900813027,2.1227869220277946,0.0107555071262368
2004-03-05,2004-02-27,BULL,False,0.016391299245777435,0.016391299245777435,2.1561917128419017,2.1575821577017753,0.0185627071561882
2004-03-12,2004-03-05,BULL,False,-0.034765971425496756,-0.034765971425496756,2.0812296133653474,2.082571718058954,-0.033831593121351
2004-03-19,2004-03-12,BULL,False,-0.017516434572603372,-0.017516434572603372,2.0447738910122686,2.04609248681682,-0.0170698209340469
2004-03-26,2004-03-19,BULL,False,0.016879588942491808,0.016879588942491808,2.079288833772895,2.0806296869326086,0.01492927279817
2004-04-02,2004-03-26,BULL,False,0.045339000761570915,0.045339000761570915,2.17356171179085,2.174963357892993,0.0452215602973293
2004-04-08,2004-04-02,BULL,False,0.0005178099942574879,0.0005178099942574879,2.174687203768351,2.176089575656854,0.0029254568686607
2004-04-16,2004-04-08,BULL,False,-0.016701793671322355,-0.016701793671322355,2.138366026791347,2.1397449765539176,-0.0186867746601868
2004-04-23,2004-04-16,BULL,False,0.014327539966324063,0.014327539966324063,2.1690035515028296,2.170402258223235,0.0156993801208349
2004-04-30,2004-04-23,BULL,False,-0.060037623320654473,-0.060037623320654473,2.038781733296541,2.0400964649897304,-0.054383645797349
2004-05-07,2004-04-30,BULL,False,-0.020301374210690906,-0.020301374210690906,1.997391662394967,1.9986797032280663,-0.0201013545064023
2004-05-14,2004-05-07,BULL,False,-0.014972553926766915,-0.014972553926766915,1.9674856080168839,1.9687543635891496,-0.0144377462192001
2004-05-21,2004-05-14,BULL,False,0.0194376266949271,0.0194376266949271,2.0057288587931574,2.007022275962604,0.0205522865701804
2004-05-28,2004-05-21,BULL,False,0.036677528148189364,0.036677528148189364,2.079294035469179,2.0806348919832653,0.0387076712935491
2004-06-04,2004-05-28,BULL,False,0.0064229399970989545,0.0064229399970989545,2.0926492162953236,2.0939986850503445,0.0075852924059636
2004-06-10,2004-06-04,BULL,False,0.00425858475737396,0.00425858475737396,2.1015609403503692,2.102916155932461,0.0038978405617129
2004-06-18,2004-06-10,BULL,False,-0.00041195690618274787,-0.00041195690618274787,2.100695187807228,2.1020498450989016,-0.0016703126909538
2004-06-25,2004-06-18,BULL,False,0.031251967660231667,0.031251967660231667,2.1663460458805837,2.1677430388781276,0.0307407117233278
2004-07-02,2004-06-25,BULL,False,-0.00826841633968115,-0.00826841633968115,2.148433794837421,2.1498192369152376,-0.0098199621997413
2004-07-09,2004-07-02,BULL,False,-0.02907647037959956,-0.02907647037959956,2.0859649232393,2.0873100815515784,-0.0276801538070382
2004-07-16,2004-07-09,BULL,False,-0.019757479326596612,-0.019757479326596612,2.0447515143923938,2.046070095767126,-0.0224708338868046
2004-07-23,2004-07-16,BULL,False,-0.02480540526213186,-0.02480540526213186,1.9940306244175328,1.9953164978468936,-0.0226313331720467
2004-07-30,2004-07-23,SIDEWAYS,False,0.013182839320265401,0.013182839320265401,2.0203176097389175,2.0216204346310835,0.0121862175326164
2004-08-06,2004-07-30,BULL,False,-0.044863121197304255,-0.044863121197304255,1.9296798559561523,1.9309242320572824,-0.0416241822025707
2004-08-13,2004-08-06,SIDEWAYS,False,-0.009715284038529549,-0.009715284038529549,1.9109324680521096,1.9121647546859664,-0.0089706751187615
2004-08-20,2004-08-13,SIDEWAYS,False,0.05740814749350455,0.05740814749350455,2.020635561028172,2.0219385909548593,0.0590549861865941
2004-08-27,2004-08-20,SIDEWAYS,False,0.00017293295567606803,0.00017293295567606803,2.0209849955080847,2.022288250771589,-0.0011845800217064
2004-09-03,2004-08-27,BULL,False,0.012897955225055602,0.012897955225055602,2.0470515694906575,2.048371634082197,0.0132741583885552
2004-09-10,2004-09-03,BULL,False,0.033654838249461534,0.033654838249461534,2.115944758950172,2.1173092501020183,0.0384908245163857
2004-09-17,2004-09-10,BULL,False,0.0034546096342083854,0.0034546096342083854,2.1232545220998937,2.124623727036019,0.0024979949616387
2004-09-24,2004-09-17,BULL,False,-0.01091583746008868,-0.01091583746008868,2.100077420850253,2.101431679767846,-0.0126575806376934
2004-10-01,2004-09-24,BULL,False,0.045824937137794855,0.045824937137794855,2.1963133366452183,2.1977296543925777,0.0472469575477664
2004-10-08,2004-10-01,BULL,False,-0.01469499118391399,-0.01469499118391399,2.164038531526104,2.1654340364966522,-0.0148569169642053
2004-10-15,2004-10-08,BULL,False,-0.014191693191426465,-0.014191693191426465,2.133327160632261,2.1347028610244196,-0.0138434425774223
2004-10-22,2004-10-15,SIDEWAYS,False,0.0002900796268610439,0.0002900796268610439,2.1339459953789897,2.1353220948338048,0.00144604082588
2004-10-29,2004-10-22,SIDEWAYS,False,0.026290776995231035,0.026290776995231035,2.1900490936633648,2.19146137184207,0.024348884392636
2004-11-05,2004-10-29,BULL,False,0.03768212814866812,0.03768212814866812,2.2725748042626623,2.2740403000886786,0.0390645353233568
2004-11-12,2004-11-05,BULL,False,0.029517291236763755,0.029517291236763755,2.339655056617415,2.341163809910534,0.0301162049169343
2004-11-19,2004-11-12,BULL,False,0.0018520504608448719,0.0018520504608448719,2.343988215843241,2.345499763423592,0.0047892922508056
2004-11-26,2004-11-19,BULL,False,0.030048035931294896,0.030048035931294896,2.4144204579754307,2.4159774245917878,0.0299081449443413
2004-12-03,2004-11-26,BULL,False,0.014371971565871267,0.014371971565871267,2.4491204401455113,2.4506997834418076,0.0189604103332937
2004-12-10,2004-12-03,BULL,False,-0.009898360928588961,-0.009898360928588961,2.424878162071366,2.4264418724576857,-0.0097270135287809
2004-12-17,2004-12-10,BULL,False,0.020340737739207197,0.020340737739207197,2.474201972815591,2.4757974902247786,0.0208177499658399
2004-12-23,2004-12-17,BULL,False,0.016792522540626246,0.016792522540626246,2.5157500652141587,2.517372375385404,0.0158888965794956
2004-12-31,2004-12-23,BULL,False,0.013250034670999,0.013250034670999,2.549083840801814,2.550727646639076,0.0137855500808317
2005-01-07,2004-12-31,BULL,False,-0.05632332813875568,-0.05632332813875568,2.405510955183134,2.4070621764048274,-0.0550733549531055
2005-01-14,2005-01-07,BULL,False,0.008761759785964664,0.008761759785964664,2.426587464334955,2.4281522769843678,0.006952665420205
