,0
2010-10-31,-0.008316988199029152
2010-11-30,0.020849305524299797
2010-12-31,0.005446803009865914
2011-01-31,0.0008746854437755519
2011-02-28,0.005998108901266064
2011-03-31,0.009509681552595163
2011-04-30,-0.0008912242328215636
2011-05-31,0.010893629009598838
2011-06-30,-0.005714800133646166
2011-07-31,0.013603189244591089
2011-08-31,-0.018379975173991023
2011-09-30,-0.005360072552309331
2011-10-31,-0.005433484722391413
2011-11-30,0.0035590040703367826
2011-12-31,0.0033550081821216897
2012-01-31,-0.02345360184058319
2012-02-29,0.017167625395263383
2012-03-31,-0.003038821862770248
2012-04-30,0.009296281052089801
2012-05-31,0.024211384093761973
2012-06-30,0.021853121593856085
2012-07-31,-0.019954015236231082
2012-08-31,-0.013779640506573761
2012-09-30,0.00282106715807166
2012-10-31,-0.04078216587045209
2012-11-30,-0.005817868717819006
2012-12-31,-0.0018010113409938008
2013-01-31,-0.008162997061212506
2013-02-28,-0.0008859694449915343
2013-03-31,-0.0011823481601171207
2013-04-30,-0.0006282126706499617
2013-05-31,0.027824831477819445
2013-06-30,0.016749135490000008
2013-07-31,-3.461742278818014e-06
2013-08-31,-0.0005191871806666838
2013-09-30,0.005993589225577946
2013-10-31,-0.007547008943601524
2013-11-30,-0.014576099506456726
2013-12-31,-0.0011394814574519352
2014-01-31,0.023520394644234405
2014-02-28,0.00699465217153581
2014-03-31,-0.017386266397596637
2014-04-30,-0.022919982754337556
2014-05-31,-0.003358563601251178
2014-06-30,0.020243180714691035
2014-07-31,0.002413309794998937
2014-08-31,-0.003612643735106412
2014-09-30,-0.014692765481525177
2014-10-31,-0.030661883700128515
2014-11-30,-0.026468606527424915
2014-12-31,0.005292802054122548
2015-01-31,-0.003154411480723686
2015-02-28,0.007453780522595779
2015-03-31,-0.030142324341144305
2015-04-30,0.016869657619384963
2015-05-31,-0.01977595543887793
2015-06-30,-0.011883748407728201
2015-07-31,-0.05067276080927989
2015-08-31,0.0034970215526311313
2015-09-30,-0.016357919330619683
2015-10-31,0.0038481600634065055
2015-11-30,0.0144140640583801
2015-12-31,-0.040517610134460945
2016-01-31,-0.031927970358344965
2016-02-29,-0.03420353767146909
2016-03-31,0.053459275517530894
2016-04-30,0.06082958476559072
2016-05-31,-0.03888230091938709
2016-06-30,0.012312266182761268
2016-07-31,-0.004751830320752354
2016-08-31,0.027625164019443663
2016-09-30,0.028304803076504223
2016-10-31,-0.03551273860517706
2016-11-30,0.02969246437497816
2016-12-31,-0.01845337419659141
2017-01-31,0.017729319590749505
2017-02-28,-0.026693319290133716
2017-03-31,-0.011821347874815674
2017-04-30,-0.0065485408171799455
2017-05-31,-0.029525345817497658
2017-06-30,-0.004663275102122652
2017-07-31,-0.004754416681165618
2017-08-31,0.0001070649043510806
2017-09-30,0.0087580165677979
2017-10-31,-0.025065944946368383
2017-11-30,0.0097713357542588
2017-12-31,0.019136327843958384
2018-01-31,-0.0013932675088144525
2018-02-28,0.02237560669823271
2018-03-31,-0.013428926423553353
2018-04-30,0.019302136087554166
2018-05-31,0.013971015173636858
2018-06-30,0.0017079517770776775
2018-07-31,-0.03246485839736594
2018-08-31,0.03391372578732639
2018-09-30,0.013180224397801338
2018-10-31,-0.01186263372703325
2018-11-30,-0.04303724396267829
2018-12-31,-0.02834870723365543
2019-01-31,0.014418624431943056
2019-02-28,0.0029998798607601823
2019-03-31,0.01456232539291514
2019-04-30,-0.039803916864684465
2019-05-31,-0.018883048419179413
2019-06-30,-0.03170068367286515
2019-07-31,-0.02923051432130729
2019-08-31,-0.007984553043953957
2019-09-30,-0.019686870640300905
2019-10-31,-0.014562536158809172
2019-11-30,0.015933801667668432
2019-12-31,0.02008467907541476
2020-01-31,-0.015883718773408207
2020-02-29,0.003031249867976954
2020-03-31,-0.06478269684778701
2020-04-30,0.11386878405483714
2020-05-31,-0.0008827539333896156
2020-06-30,0.014855738587585376
2020-07-31,-0.01703569111895174
2020-08-31,-0.023663988510839295
2020-09-30,-0.06383882226237865
2020-10-31,-0.030573410041233234
2020-11-30,0.08309673040702731
2020-12-31,0.024225919128726098
2021-01-31,0.07359615029075489
2021-02-28,0.04592233081365794
2021-03-31,-0.017135825364215877
2021-04-30,-0.0018447393739230294
2021-05-31,0.031356562197478746
2021-06-30,0.02641813769164243
2021-07-31,-0.032157069916596843
2021-08-31,0.01926865464654854
2021-09-30,0.03281682692988064
2021-10-31,-0.02464003150396676
2021-11-30,-0.012467444543194386
2021-12-31,-0.04518680058350838
2022-01-31,0.01901109784481808
2022-02-28,-0.002261484273534377
2022-03-31,0.02685463349991395
2022-04-30,-0.05613245486388328
2022-05-31,-0.06432328369016954
2022-06-30,0.023544073027692944
2022-07-31,-0.022672130021813647
2022-08-31,0.06226680492900531
2022-09-30,0.015279735561162577
2022-10-31,-0.05298188716115
2022-11-30,-0.09354333680739882
2022-12-31,-0.007740180050941736
2023-01-31,0.004971516228964773
2023-02-28,-0.02778772272573495
2023-03-31,-0.03914753975815097
2023-04-30,-0.0031605769040313307
2023-05-31,0.06850583331479371
2023-06-30,-0.03217912626324309
2023-07-31,0.025236925861052896
2023-08-31,-0.03665510902670518
2023-09-30,-0.019378574340348925
2023-10-31,-0.018352242186213424
2023-11-30,0.021711904130146786
2023-12-31,0.019965551042182783
2024-01-31,-0.010646936822185926
2024-02-29,-0.008233902798173862
2024-03-31,-0.006570633914723047
2024-04-30,-0.021308895733879493
2024-05-31,-0.018464173909889522
2024-06-30,-0.02311112268657214
2024-07-31,-0.005527563317017425
2024-08-31,-0.0384029606638349
2024-09-30,-0.009172351402017807
2024-10-31,0.0110406789849687
2024-11-30,0.008826324858810589
2024-12-31,0.029373008730852163
2025-01-31,0.015532939919597642
