,0
2010-09-30,-0.013283850540557043
2010-10-31,-0.014023416198110587
2010-11-30,0.0036221093992318994
2010-12-31,-0.033835362162894664
2011-01-31,0.009611059356754199
2011-02-28,0.014529269152456857
2011-03-31,0.01802533762313329
2011-04-30,0.009444823566088358
2011-05-31,0.02905799792146258
2011-06-30,0.03194215676949603
2011-07-31,0.004332164936470581
2011-08-31,0.0535328889143067
2011-09-30,0.05948182994358041
2011-10-31,-0.038069746064549714
2011-11-30,0.03938460434785519
2011-12-31,0.020986281438396346
2012-01-31,-0.042143649799034136
2012-02-29,0.008435884658924479
2012-03-31,0.019506169175181894
2012-04-30,0.03112200310612606
2012-05-31,0.034145813934545424
2012-06-30,-0.02368193455610012
2012-07-31,0.015221458944543215
2012-08-31,-0.004155324472351233
2012-09-30,-0.011671057860913873
2012-10-31,0.04062235839051148
2012-11-30,0.031484787389514435
2012-12-31,0.012471597044007299
2013-01-31,-0.0076817566081715735
2013-02-28,0.021954167851508697
2013-03-31,0.0026505172539953784
2013-04-30,0.006909020176866336
2013-05-31,0.008689888457121674
2013-06-30,-0.0100399266045673
2013-07-31,-0.008325519817830682
2013-08-31,-0.01267119238722372
2013-09-30,-0.013582699939399909
2013-10-31,0.03801646324394702
2013-11-30,-0.003407562713470258
2013-12-31,-0.017097816197280347
2014-01-31,-0.06726195876835232
2014-02-28,-0.01239135949024707
2014-03-31,0.03700130315441341
2014-04-30,0.06949370686444056
2014-05-31,0.009963399179199105
2014-06-30,-0.05558939231935926
2014-07-31,0.04750029644431551
2014-08-31,-0.008199091055024012
2014-09-30,0.03291459363257762
2014-10-31,0.021304098021711106
2014-11-30,0.03413028863909777
2014-12-31,0.004624138470352937
2015-01-31,0.0043124254621381
2015-02-28,-0.019428910423624615
2015-03-31,0.0031700413732407384
2015-04-30,0.009957890046963395
2015-05-31,-0.028862686919474374
2015-06-30,-0.0023942758512770484
2015-07-31,0.02672405177068031
2015-08-31,0.03571246956788987
2015-09-30,0.08982465303790582
2015-10-31,0.004572540250855947
2015-11-30,-0.03307156603869996
2015-12-31,0.016443589135748733
2016-01-31,0.12286407359400842
2016-02-29,0.06507476493246045
2016-03-31,-0.031126803260098812
2016-04-30,-0.043421801404441254
2016-05-31,-0.0049070560536263845
2016-06-30,0.01806012799455357
2016-07-31,0.007863701327527756
2016-08-31,-0.005090013892007663
2016-09-30,-0.04550024491900338
2016-10-31,0.07097744698547753
2016-11-30,0.010098909771455541
2016-12-31,0.02907999890889748
2017-01-31,-0.026625573804782563
2017-02-28,-0.0036512246540960965
2017-03-31,0.009451312619616053
2017-04-30,0.055272679982905915
2017-05-31,0.04317380296130514
2017-06-30,-0.015808266869176926
2017-07-31,0.005028193326293327
2017-08-31,-0.007592997783957753
2017-09-30,-0.016017632636172396
2017-10-31,0.037090467447309906
2017-11-30,0.0332633654989728
2017-12-31,-0.0023259920934570605
2018-01-31,-0.004961573058426184
2018-02-28,0.006025504160820837
2018-03-31,0.01223847810469038
2018-04-30,-0.016044009611013738
2018-05-31,-0.04997244245224283
2018-06-30,0.03365488294391476
2018-07-31,0.043297265793480796
2018-08-31,-0.043535641132638664
2018-09-30,0.00633931249475256
2018-10-31,0.072829827430982
2018-11-30,0.04706795049020733
2018-12-31,0.05057299782039178
2019-01-31,-0.03266580769291527
2019-02-28,-0.02120248139775459
2019-03-31,-0.005970862271368271
2019-04-30,0.04629103230792707
2019-05-31,0.0015080397456212896
2019-06-30,0.029131315206521957
2019-07-31,0.06020763946257688
2019-08-31,0.01806095408199543
2019-09-30,0.08260142210310538
2019-10-31,0.01699966588355684
2019-11-30,-0.03488871922723216
2019-12-31,-0.034869492155803726
2020-01-31,-0.017109253046823737
2020-02-29,-0.045311155003787545
2020-03-31,-0.028231645221638763
2020-04-30,-0.06017438859179025
2020-05-31,-0.08835264589151519
2020-06-30,-0.03453144344511811
2020-07-31,0.007948811519444605
2020-08-31,0.08112254195243104
2020-09-30,0.001894185966118303
2020-10-31,0.04129603902449181
2020-11-30,-0.04889125012249129
2020-12-31,0.00035626210048909923
2021-01-31,-0.18124685266186488
2021-02-28,0.027225794792919394
2021-03-31,0.11212435973339865
2021-04-30,0.10025814056322827
2021-05-31,0.056888896858599575
2021-06-30,-0.048835730789335376
2021-07-31,0.12895111569848625
2021-08-31,-0.0346682663717545
2021-09-30,0.01945748071011747
2021-10-31,0.053391094854020126
2021-11-30,0.1166485468436786
2021-12-31,0.13654466055526102
2022-01-31,0.09468863670272547
2022-02-28,0.010667250178730752
2022-03-31,-0.021475637993033814
2022-04-30,0.13128196008569876
2022-05-31,0.061901325619611036
2022-06-30,-0.026846369119262734
2022-07-31,-0.0024216196604003037
2022-08-31,-0.06176389070154266
2022-09-30,0.025954180774604207
2022-10-31,0.05133500588916763
2022-11-30,0.09315228350494328
2022-12-31,0.014636416170744106
2023-01-31,-0.03065832395987715
2023-02-28,0.04078101362415197
2023-03-31,0.05239889563209431
2023-04-30,-0.0006737283685893519
2023-05-31,-0.05930882093421462
2023-06-30,0.07837775167669908
2023-07-31,0.00539170085995206
2023-08-31,0.06272609279411612
2023-09-30,0.05417128057796978
2023-10-31,0.06967032852359062
2023-11-30,-0.005799881333918511
2023-12-31,-0.09116177950331253
2024-01-31,0.015648755037230334
2024-02-29,-0.049044125825767164
2024-03-31,0.030948793567409816
2024-04-30,0.05742166093328954
2024-05-31,0.00790402747481167
2024-06-30,0.03644475873522483
2024-07-31,-0.018618004672917035
2024-08-31,0.04050696212491427
2024-09-30,0.028945681758125508
2024-10-31,-0.02662782741280365
2024-11-30,0.02303283196913948
2024-12-31,0.028994735718191743
2025-01-31,0.027742377098272406
