,0
2008-02-29,0.032186128183216756
2008-03-31,-0.009292914512140316
2008-04-30,0.062487699690732645
2008-05-31,0.04940892677729547
2008-06-30,-0.12063552389292853
2008-07-31,0.025322664598023348
2008-08-31,0.045317212387302463
2008-09-30,-0.09305748074396836
2008-10-31,-0.27314529320528225
2008-11-30,-0.1424843786943667
2008-12-31,0.10160432239336936
2009-01-31,0.010718576654572542
2009-02-28,-0.12664582907830624
2009-03-31,0.1427396170354267
2009-04-30,0.09411142830364883
2009-05-31,0.08758352002727032
2009-06-30,0.057558276285770704
2009-07-31,0.10694458040377719
2009-08-31,0.04248102558157818
2009-09-30,0.057746759676890136
2009-10-31,-0.05942363477563817
2009-11-30,0.01882675538777101
2009-12-31,0.09431431544377755
2010-01-31,-0.032770451694662084
2010-02-28,0.05900797471356012
2010-03-31,0.07972437103704144
2010-04-30,0.04324839060940122
2010-05-31,-0.05245499854978308
2010-06-30,-0.017795953995704328
2010-07-31,0.031787689293997445
2010-08-31,-0.05015033787845502
2010-09-30,0.10620572829318187
2010-10-31,0.06882918692085638
2010-11-30,0.0400245089406055
2010-12-31,0.0647502903785977
2011-01-31,-0.009781671339626152
2011-02-28,0.060638008507700736
2011-03-31,0.012016271321694028
2011-04-30,0.04367808066468415
2011-05-31,-0.039852176912308135
2011-06-30,-0.044250321380081226
2011-07-31,0.01818492832334151
2011-08-31,-0.11334498749724609
2011-09-30,-0.0631533710420158
2011-10-31,0.2280217414331318
2011-11-30,-0.10257781969008306
2011-12-31,0.12826682217487417
2012-01-31,0.09630139612539756
2012-02-29,0.03969749696071001
2012-03-31,0.001370833565986329
2012-04-30,-0.021289737199671088
2012-05-31,-0.10637004096333591
2012-06-30,0.02314236789215185
2012-07-31,-0.0038987047796036345
2012-08-31,0.04004259672179167
2012-09-30,0.03457363197539087
2012-10-31,-0.01652891674999235
2012-11-30,0.03461006073601314
2012-12-31,0.011671669353197522
2013-01-31,0.09524636516855822
2013-02-28,0.012295894538971064
2013-03-31,0.03797002199834498
2013-04-30,-0.021814066774413443
2013-05-31,0.06444008233185183
2013-06-30,-0.008952981888970646
2013-07-31,0.07892620003023088
2013-08-31,-0.024775192409871694
2013-09-30,0.05552666532169259
2013-10-31,0.03786016144221693
2013-11-30,0.028555606153220614
2013-12-31,0.020993669947029225
2014-01-31,-0.03585397890415398
2014-02-28,0.050053587666716304
2014-03-31,-0.008764322643207145
2014-04-30,-0.025284223563622477
2014-05-31,0.005643547328299636
2014-06-30,0.04309206749075112
2014-07-31,-0.022474374066933644
2014-08-31,0.02720427833822936
2014-09-30,-0.05151981356886681
2014-10-31,0.00025282199664067306
2014-11-30,-0.007696577396393622
2014-12-31,0.019013064911020505
2015-01-31,-0.058382491781379886
2015-02-28,0.10473633324124165
2015-03-31,-0.016600561601305186
2015-04-30,0.04953490567919583
2015-05-31,-0.038482475229542956
2015-06-30,-0.006770568133371957
2015-07-31,-0.10018165892684816
2015-08-31,-0.04215537107962242
2015-09-30,-0.05045961739205007
2015-10-31,0.08387687641803532
2015-11-30,0.014820075988321468
2015-12-31,-0.04370086783076166
2016-01-31,-0.09271695288825021
2016-02-29,0.03169672878084273
2016-03-31,0.06670844123283737
2016-04-30,0.0651956840934802
2016-05-31,0.007309695380290027
2016-06-30,-0.01725559043498992
2016-07-31,0.08944514667053549
2016-08-31,-0.004761990019362172
2016-09-30,0.030167330809686588
2016-10-31,-0.04337739203716262
2016-11-30,0.12759104773747532
2016-12-31,-0.008047058756201375
