strategy,rebalance_date,next_rebalance_date,outgoing_symbol,incoming_symbol,outgoing_prior_rank,outgoing_exit_rank,outgoing_prior_score,outgoing_exit_score,incoming_rank,incoming_score,score_differential,outgoing_realized_return,outgoing_mfe,outgoing_mae,outgoing_state,removal_reason,rank_bucket,incoming_return,outgoing_counterfactual_return,replacement_advantage,large_winner,large_loser
Dual Momentum,2023-02-01,2023-03-01,IBM,JPM,3,13,0.12380646886600166,0.05686992030280469,5,0.20235966848520648,0.1454897481824018,-0.10328047463282553,0.003934053195254306,-0.10394711182668281,loser,fell below top-N,moderate deterioration,0.0281456426179163,-0.029791633602742507,0.05793727622065881,False,True
Dual Momentum,2023-03-01,2023-04-03,GS,WMT,3,6,0.22184326020478595,0.10871236714411081,4,0.1371996137419309,0.028487246597820093,-0.020073113028501566,0.044555670615125775,-0.02074625627418114,loser,fell below top-N,just outside boundary,0.05157744401047748,-0.06654479202767927,0.11812223603815675,False,False
Dual Momentum,2023-04-03,2023-05-01,MRK,CSCO,2,9,0.17742753042115722,0.19237496661430376,3,0.2585819364987909,0.06620696988448715,0.2641199121993445,0.3607286350409471,-0.005004030566115647,winner,fell below top-N,just outside boundary,-0.08654339441033121,0.09296838703795207,-0.17951178144828328,True,False
Dual Momentum,2023-04-03,2023-05-01,JPM,AAPL,5,10,0.13558167858712888,0.18656093228278725,5,0.21164077292336647,0.02507984064057922,-0.06005354977946653,0.04044564938929818,-0.09623026172848392,loser,fell below top-N,just outside boundary,0.030498463550068244,0.10366010719974583,-0.07316164364967759,False,False
Dual Momentum,2023-05-01,2023-06-01,WMT,MRK,4,6,0.22766647126648953,0.17782568367373308,1,0.31183811981958454,0.13401243614585145,0.07513872906302876,0.087381938364401,-0.02899474582175887,winner,fell below top-N,just outside boundary,-0.04438677462888585,-0.028301041718600595,-0.016085732910285255,False,False
Dual Momentum,2023-05-01,2023-06-01,AAPL,JPM,5,13,0.21164077292336647,0.08330097502625122,3,0.23342757433330563,0.1501265993070544,0.030498463550068244,0.03293349661422096,-0.02538504815381093,winner,fell below top-N,moderate deterioration,-0.04034873575877218,0.05119213276123791,-0.09154086852001009,False,False
Dual Momentum,2023-05-01,2023-06-01,CSCO,TRV,3,19,0.2585819364987909,0.061617442200990746,5,0.18172036763152333,0.12010292543053258,-0.08654339441033121,0.004802151237135011,-0.09931629667018549,loser,fell below top-N,moderate deterioration,-0.05702539354903302,0.05423722727333824,-0.11126262082237126,False,True
Dual Momentum,2023-06-01,2023-07-03,CAT,CRM,4,11,0.18460299481466858,0.09106373421546854,1,0.39429477822134085,0.3032310440058723,-0.17057670296946392,0.014141014348014735,-0.17828459176277256,loser,fell below top-N,moderate deterioration,0.011286083742917619,0.1842738450327568,-0.17298776128983917,False,True
Dual Momentum,2023-06-01,2023-07-03,TRV,MSFT,5,12,0.18172036763152333,0.03985599027332398,3,0.24510913834253256,0.20525314806920858,-0.05702539354903302,0.019304326094568003,-0.0611858538537855,loser,fell below top-N,moderate deterioration,0.04068371128056114,0.019624591757519516,0.021059119523041625,False,False
Dual Momentum,2023-07-03,2023-08-01,MRK,CAT,2,6,0.28800578369817864,0.35680483619590375,2,0.49158665010583236,0.1347818139099286,-0.004880733220000044,0.022279776657412764,-0.0620898286924938,near-flat,fell below top-N,just outside boundary,0.11445702252524526,-0.04254386570190605,0.1570008882271513,False,False
Dual Momentum,2023-08-01,2023-09-01,JPM,INTC,5,7,0.37962145141349546,0.30107945318660656,5,0.35410214035252907,0.05302268716592251,0.11423581847971875,0.11826993301601973,-0.057359969692538426,winner,fell below top-N,just outside boundary,0.002757182168205974,-0.07203230135272587,0.07478948352093184,False,False
Dual Momentum,2023-09-01,2023-10-02,CAT,AAPL,4,7,0.3668128342895265,0.21389287859399886,3,0.33648463343761503,0.12259175484361617,0.16369334534312774,0.17942442804695213,-0.021833657652235106,winner,fell below top-N,just outside boundary,-0.09641673720157162,-0.04269648435461948,-0.05372025284695214,False,False
Dual Momentum,2023-10-02,2023-11-01,BA,CSCO,4,14,0.2778347559899361,0.01751771795006385,5,0.16869753463910997,0.15117981668904612,-0.09730799740821439,0.1260666890585973,-0.10221115398701419,loser,failed absolute-momentum filter,moderate deterioration,-0.026451586224747192,-0.009296489099851812,-0.01715509712489538,False,True
Dual Momentum,2023-11-01,2023-12-01,CSCO,WMT,5,7,0.16869753463910997,0.0951726472113088,5,0.1488744543740983,0.053701807162789494,-0.026451586224747192,0.013208550744506109,-0.038985891619276236,loser,fell below top-N,just outside boundary,-0.0537727105366157,-0.07225232745274046,0.018479616916124764,False,False
Dual Momentum,2023-12-01,2024-01-02,WMT,IBM,5,10,0.1488744543740983,0.12085278871607019,5,0.27522967528153064,0.15437688656546045,-0.0537727105366157,0.03391993865743159,-0.0580962330598318,loser,fell below top-N,just outside boundary,0.027902151606054915,0.015793897221504816,0.012108254384550099,False,False
Dual Momentum,2024-01-02,2024-02-01,IBM,JPM,5,6,0.27522967528153064,0.31241014829055413,2,0.35057067505595363,0.038160526765399494,0.027902151606054915,0.03977038854344639,0.0,winner,fell below top-N,just outside boundary,0.03324113758379599,0.1277407504344079,-0.09449961285061192,False,False
Dual Momentum,2024-01-02,2024-02-01,AAPL,CAT,4,11,0.30711057427371524,0.19063171723992678,4,0.33736007223178044,0.14672835499185366,-0.011047910777829517,0.04686806502463403,-0.11926751092226862,loser,fell below top-N,moderate deterioration,0.03821994929969552,-0.0168847062316555,0.05510465553135102,False,False
Dual Momentum,2024-02-01,2024-03-01,MSFT,IBM,5,6,0.332253426921296,0.3118743763781273,1,0.5103676059446207,0.1984932295664934,0.240320701749406,0.26467433751692226,-0.04028199220366646,winner,fell below top-N,just outside boundary,0.019338169722316056,0.025385191855771705,-0.006047022133455648,True,False
Dual Momentum,2024-02-01,2024-03-01,JPM,AMGN,2,8,0.35057067505595363,0.2602221910724203,5,0.3491412573965542,0.08891906632413393,0.03324113758379599,0.048890802925584564,-0.005734444853788712,winner,fell below top-N,just outside boundary,-0.1139538758717571,0.06945396580855845,-0.18340784168031554,False,False
Dual Momentum,2024-03-01,2024-04-01,AMGN,AXP,5,9,0.3491412573965542,0.28309181828684915,5,0.40365349554502794,0.12056167725817879,-0.1139538758717571,0.03198727363622833,-0.12250998455609052,loser,fell below top-N,just outside boundary,0.03707077556514604,0.020289209023750088,0.016781566541395954,False,True
Dual Momentum,2024-04-01,2024-05-01,AXP,JPM,5,8,0.40365349554502794,0.35558155411344394,3,0.4749733259913198,0.11939177187787586,0.03707077556514604,0.04473108888484534,-0.009621036633233992,winner,fell below top-N,just outside boundary,-0.03299382546972962,0.02859041705832177,-0.06158424252805139,False,False
Dual Momentum,2024-04-01,2024-05-01,INTC,TRV,3,9,0.4496165337957032,0.3287170422838315,5,0.3892835189114485,0.06056647662761705,0.24863803260899853,0.42685989742383734,-0.08886121373523215,winner,fell below top-N,just outside boundary,-0.07680265172091794,-0.31880787301537483,0.2420052212944569,True,False
Dual Momentum,2024-05-01,2024-06-03,CRM,AXP,4,10,0.4213762423358274,0.19679698686679892,1,0.40029110569926685,0.20349411883246793,0.29368642963883884,0.5218518016661224,-0.05748733284771701,winner,fell below top-N,just outside boundary,0.02984308074897668,-0.12787151392834317,0.15771459467731985,True,False
Dual Momentum,2024-05-01,2024-06-03,IBM,DIS,2,11,0.49612280887723936,0.1899658449316688,3,0.2539327010417771,0.06396685611010833,-0.0894700858617693,0.08687641251312117,-0.0894700858617693,loser,fell below top-N,moderate deterioration,-0.06397696099535566,0.015107578393017684,-0.07908453938837334,False,True
Dual Momentum,2024-06-03,2024-07-01,DIS,GS,3,7,0.2539327010417771,0.23693238050066667,2,0.41924493194921153,0.18231255144854486,-0.06397696099535566,0.04654511453674437,-0.09551618621493274,loser,fell below top-N,just outside boundary,-0.009501442282580208,-0.04579049193734408,0.03628904965476387,False,False
Dual Momentum,2024-06-03,2024-07-01,CAT,MSFT,2,9,0.27875855569368935,0.21521516679925456,5,0.26978757083893035,0.05457240403967578,0.17131005433403468,0.29863079590780583,-0.05043802745181547,winner,fell below top-N,just outside boundary,0.081762204822458,-0.01689777920143465,0.09865998402389264,True,False
Dual Momentum,2024-07-01,2024-08-01,TRV,MMM,4,13,0.35901832841677117,0.22918746338538765,5,0.3597373555796106,0.13054989219422297,-0.10358240324248935,0.004699360035135713,-0.11079779685454594,loser,fell below top-N,moderate deterioration,0.23954901370931858,0.06453978285019324,0.17500923085912534,False,True
Dual Momentum,2024-08-01,2024-09-03,MSFT,CAT,3,13,0.434349034612046,0.2756793279472267,5,0.46920443978657267,0.19352511183934595,0.012658538614457315,0.1273317379602068,-0.004837219386156999,winner,fell below top-N,moderate deterioration,0.017066331481345953,-0.0050541213367137905,0.022120452818059744,False,False
Dual Momentum,2024-09-03,2024-10-01,CAT,WMT,5,6,0.46920443978657267,0.4452441082757368,4,0.5044697585490965,0.05922565027335969,0.017066331481345953,0.0282992813311993,-0.08518611936588993,winner,fell below top-N,just outside boundary,0.043320639666845295,0.11089968400126549,-0.06757904433442019,False,False
Dual Momentum,2024-10-01,2024-11-01,GS,IBM,3,6,0.5283431341334743,0.3058763660984154,4,0.38797459322601924,0.08209822712760384,0.08419800095615626,0.1185491747640035,-0.031817250129001495,winner,fell below top-N,just outside boundary,-0.0582876754249122,0.05139723975830024,-0.10968491518321244,False,False
Dual Momentum,2024-10-01,2024-11-01,JPM,CAT,5,7,0.4824143733208297,0.26001324458007846,5,0.33377269923841113,0.07375945465833267,0.056466914250210554,0.13687784713287554,-0.09430257968405242,winner,fell below top-N,just outside boundary,-0.03026473626851256,0.07673525187639263,-0.10699998814490519,False,False
Dual Momentum,2024-11-01,2024-12-02,CAT,GS,5,6,0.33377269923841113,0.23654049903055419,3,0.3748041317965962,0.13826363276604203,-0.03026473626851256,0.02747451812831203,-0.03506108583428302,loser,fell below top-N,just outside boundary,0.17502301272042753,0.07773683187388936,0.09728618084653817,False,False
Dual Momentum,2024-11-01,2024-12-02,IBM,JPM,4,9,0.38797459322601924,0.13706823088889086,5,0.29987217738953253,0.16280394650064167,-0.0582876754249122,0.06630997190877763,-0.07129595558418977,loser,fell below top-N,just outside boundary,0.1162551437577315,0.10359028405442894,0.012664859703302556,False,False
Dual Momentum,2025-01-02,2025-02-03,JPM,AAPL,5,7,0.37145135249204975,0.22664170886793,2,0.48854621570284995,0.26190450683491995,0.07765250616184982,0.11956522893500598,-0.016908174133298814,winner,fell below top-N,just outside boundary,-0.07608560980484891,0.09240512410805257,-0.16849073391290148,False,False
Dual Momentum,2025-02-03,2025-03-03,AAPL,IBM,2,6,0.48854621570284995,0.39055889099149743,3,0.5797224807231136,0.18916358973161618,-0.07608560980484891,0.0,-0.1056120424218393,loser,fell below top-N,just outside boundary,0.015994886788178286,0.05246243948609419,-0.036467552697915906,False,False
Dual Momentum,2025-02-03,2025-03-03,AXP,JPM,5,7,0.32743549677361306,0.3672523928896154,5,0.41767464463289006,0.05042225174327464,0.3492676020036083,0.40839163122458744,-0.04729436628235917,winner,fell below top-N,just outside boundary,0.008287892131081387,-0.03446619515975624,0.04275408729083763,True,False
Dual Momentum,2025-03-03,2025-04-01,JPM,CSCO,5,6,0.41767464463289006,0.3490229523688779,4,0.4174022565587592,0.06837930418988125,0.008287892131081387,0.06920533495229786,-0.016919305697940756,winner,fell below top-N,just outside boundary,-0.04674640960838261,-0.08098481636017896,0.034238406751796346,False,False
Dual Momentum,2025-04-01,2025-05-01,GS,V,5,8,0.3832184804930987,0.24446732151407358,4,0.3219641077593891,0.07749678624531553,0.055093185989879556,0.299076833806426,-0.0164039000073104,winner,fell below top-N,just outside boundary,-0.013868189202723702,0.008927472386488278,-0.02279566158921198,False,False
Dual Momentum,2025-05-01,2025-06-02,CSCO,TRV,3,6,0.33069920419170495,0.22856021302909246,4,0.25034130457336334,0.02178109154427088,-0.09666462413869636,0.0,-0.16842491647531455,loser,fell below top-N,just outside boundary,0.04454472323308711,0.08566983287154639,-0.04112510963845928,False,True
Dual Momentum,2025-05-01,2025-06-02,MMM,MCD,2,10,0.44585798115892694,0.12731048953247392,5,0.24440184051895208,0.11709135098647816,0.3654896092638582,0.5317816106844548,-0.030818390477985402,winner,fell below top-N,just outside boundary,-0.002100052251981288,0.07458936755873569,-0.07668941981071697,True,False
Dual Momentum,2025-06-02,2025-07-01,TRV,CSCO,4,6,0.25034130457336334,0.24844617921744483,4,0.2696040116036349,0.021157832386190067,0.04454472323308711,0.05394261356635677,-0.0011842815824744113,winner,fell below top-N,just outside boundary,0.10600984708518069,-0.02209668389191255,0.12810653097709324,False,False
Dual Momentum,2025-06-02,2025-07-01,MCD,DIS,5,15,0.24440184051895208,0.10277866509732614,5,0.24907473836252292,0.14629607326519678,-0.002100052251981288,0.025802391184205575,-0.01804234302320673,near-flat,fell below top-N,moderate deterioration,0.1006980625197571,-0.058668434632261346,0.15936649715201845,False,False
Dual Momentum,2025-07-01,2025-08-01,DIS,GS,5,6,0.24907473836252292,0.33188553233661455,1,0.46260925062036007,0.13072371828374552,0.1006980625197571,0.10524346423424435,-0.00133122935764729,winner,fell below top-N,just outside boundary,0.003545254785701779,-0.04785427491681371,0.05139952970251549,False,False
Dual Momentum,2025-07-01,2025-08-01,V,JPM,1,7,0.35604537166911654,0.32372270669235137,2,0.40348700994842646,0.07976430325607509,0.011321886473357523,0.06703009331679866,-0.12033443231408869,winner,fell below top-N,just outside boundary,0.003124983507574841,-0.027471633875182033,0.030596617382756874,False,False
Dual Momentum,2025-07-01,2025-08-01,WMT,BA,3,8,0.3063220221463534,0.21011463282269038,3,0.3764945283077499,0.1663798954850595,0.271459809757709,0.36147337686529624,-0.008922817613180478,winner,fell below top-N,just outside boundary,0.047494018846024666,0.0040984310103917565,0.04339558783563291,True,False
Dual Momentum,2025-08-01,2025-09-02,CSCO,DIS,5,6,0.3458032845752794,0.24536208213368393,4,0.2643162776207588,0.018954195487074887,0.08267132524580112,0.1125005616999224,0.0,winner,fell below top-N,just outside boundary,-0.004847346092166638,0.008887514698268317,-0.013734860790434955,False,False
Dual Momentum,2025-08-01,2025-09-02,IBM,MSFT,4,9,0.3609041070412722,0.20442579163678687,5,0.25335293233430467,0.0489271406975178,0.00938622311603221,0.18351243009527263,-0.11845281450434297,winner,fell below top-N,just outside boundary,-0.06300436914055763,-0.035325820407390296,-0.02767854873316733,False,False
