realization_date,signal_date,regime,full_ret,minus_ibs_ret,minus_rsi2_ret,minus_tue_ret,minus_srs_ret,ibs_spread,spy_ret,n_held,n_universe,held_sector_counts,universe_sector_counts,fac_Mkt-RF,fac_SMB,fac_HML,fac_RMW,fac_CMA,fac_UMD,fac_RF
2001-01-12,2001-01-05,,0.09194323326233951,0.06504019047148331,0.08712190863344871,0.08113646508525829,0.09262705590191361,0.029940854516019397,0.02040343373934972,272,1360,"{""Technology"": 109, ""Utilities"": 39, ""Consumer Cyclical"": 29, ""Industrials"": 28, ""Energy"": 26, ""Consumer Defensive"": 20, ""Basic Materials"": 11, ""Communication Services"": 9}","{""Technology"": 496, ""Consumer Cyclical"": 226, ""Industrials"": 211, ""Energy"": 101, ""Consumer Defensive"": 97, ""Basic Materials"": 87, ""Communication Services"": 80, ""Utilities"": 58}",0.03640557308410375,0.0400841721618459,-0.05344435771752043,-0.0609186270198554,-0.03242584169430862,-0.06857019032092293,0.0015009002700401286
2001-01-19,2001-01-12,,0.008091805486294233,-0.0028280431399331208,0.014429282128036416,0.0047804312002694745,0.010213595116711868,-0.013338996888427603,0.015526122789345287,272,1363,"{""Industrials"": 58, ""Technology"": 48, ""Energy"": 43, ""Consumer Cyclical"": 41, ""Consumer Defensive"": 30, ""Basic Materials"": 24, ""Utilities"": 19, ""Communication Services"": 8}","{""Technology"": 492, ""Consumer Cyclical"": 226, ""Industrials"": 212, ""Energy"": 102, ""Consumer Defensive"": 98, ""Basic Materials"": 87, ""Communication Services"": 83, ""Utilities"": 58}",0.008848308439663999,-0.01086990437833224,-0.010734881230922477,-0.012884054635000086,-0.00962820001465603,-0.04080602643854003,0.0012005401080077416
2001-01-26,2001-01-19,,0.032071273871150746,0.026985026810560808,0.028726456586916,0.033628142091871864,0.03997488905766248,0.01921606223066167,0.012554776991274608,273,1371,"{""Technology"": 64, ""Consumer Cyclical"": 61, ""Industrials"": 42, ""Energy"": 34, ""Consumer Defensive"": 22, ""Basic Materials"": 20, ""Communication Services"": 19, ""Utilities"": 10}","{""Technology"": 490, ""Consumer Cyclical"": 229, ""Industrials"": 216, ""Energy"": 104, ""Consumer Defensive"": 97, ""Basic Materials"": 88, ""Communication Services"": 82, ""Utilities"": 58}",0.018770803922155466,0.006285480830075629,0.004901645366888863,-0.009905389023676214,-0.0018017114667409073,-0.006157327132682466,0.0015009002700401286
2001-02-02,2001-01-26,,0.01709500837201309,0.007051200175418446,0.016027770094143596,0.015903831063547882,0.01742735682070376,0.008839220127028646,-0.005929997120076025,277,1391,"{""Technology"": 109, ""Industrials"": 48, ""Consumer Cyclical"": 39, ""Communication Services"": 23, ""Basic Materials"": 17, ""Consumer Defensive"": 17, ""Energy"": 15, ""Utilities"": 9}","{""Technology"": 496, ""Consumer Cyclical"": 236, ""Industrials"": 219, ""Energy"": 104, ""Consumer Defensive"": 97, ""Basic Materials"": 90, ""Communication Services"": 84, ""Utilities"": 58}",-0.01403803177674845,0.004381894076741943,0.03810360567859439,0.03808379539189777,0.02671893373166534,0.0446281049141275,0.0012005701340154218
2001-02-09,2001-02-02,,-0.05075812251756366,-0.04268205989418887,-0.0420746922640001,-0.04465643994399406,-0.05311212515083994,-0.02885918241235364,-0.017968609415045633,268,1343,"{""Technology"": 160, ""Industrials"": 36, ""Consumer Cyclical"": 22, ""Utilities"": 15, ""Communication Services"": 14, ""Energy"": 14, ""Basic Materials"": 4, ""Consumer Defensive"": 2}","{""Technology"": 473, ""Consumer Cyclical"": 227, ""Industrials"": 213, ""Energy"": 104, ""Consumer Defensive"": 95, ""Basic Materials"": 89, ""Communication Services"": 78, ""Utilities"": 58}",-0.018057726256511475,0.023062437080026754,0.03083959861655461,0.029184340426944066,0.03553844691709718,0.043843687364453654,0.0010004000800079016
2001-02-16,2001-02-09,,0.003858756358974509,0.006804811766494355,0.006340754810231687,0.0037670780507987373,0.003114385708187433,0.0025384408688770826,-0.03719546067485535,268,1345,"{""Technology"": 158, ""Consumer Cyclical"": 36, ""Industrials"": 33, ""Communication Services"": 16, ""Basic Materials"": 13, ""Consumer Defensive"": 11, ""Energy"": 1}","{""Technology"": 472, ""Consumer Cyclical"": 229, ""Industrials"": 213, ""Energy"": 105, ""Consumer Defensive"": 96, ""Basic Materials"": 88, ""Communication Services"": 79, ""Utilities"": 58}",-0.03820541756444673,0.013656590728883256,0.02771099462896287,0.024795573337705656,0.020803314406774964,0.032805515665982776,0.0010004000800079016
2001-02-23,2001-02-16,,-0.06241770536113721,-0.04911361705181868,-0.06361263140802213,-0.060767352647937645,-0.0657217219892157,-0.014140815154165681,-0.00599696913844161,271,1356,"{""Technology"": 126, ""Industrials"": 47, ""Consumer Cyclical"": 30, ""Basic Materials"": 18, ""Energy"": 18, ""Communication Services"": 17, ""Consumer Defensive"": 11, ""Utilities"": 4}","{""Technology"": 470, ""Consumer Cyclical"": 229, ""Industrials"": 217, ""Energy"": 109, ""Consumer Defensive"": 97, ""Basic Materials"": 91, ""Communication Services"": 80, ""Utilities"": 58}",-0.00793815364128947,-0.005325867905150217,0.007767163911672759,0.0010602558529999584,-0.0011192295552159282,-0.0025330586586987947,0.0008002400320015202
2001-03-02,2001-02-23,,7.8070298387319e-05,-0.009503282011595672,0.0003203908988975769,-0.0004982108385957625,-0.003504233280436954,0.01167026203117923,-0.022567522428169395,271,1358,"{""Technology"": 76, ""Industrials"": 59, ""Energy"": 51, ""Consumer Cyclical"": 34, ""Basic Materials"": 21, ""Consumer Defensive"": 11, ""Utilities"": 10, ""Communication Services"": 8}","{""Technology"": 467, ""Consumer Cyclical"": 227, ""Industrials"": 220, ""Energy"": 111, ""Consumer Defensive"": 97, ""Basic Materials"": 92, ""Communication Services"": 81, ""Utilities"": 58}",-0.025866121354608862,-0.0024161908460932358,0.035485411528121125,0.009153922347521437,0.03500828558851765,0.04062087235159728,0.0010004000800079016
2001-03-09,2001-03-02,,-0.04112528710554412,-0.03945917230848328,-0.03277973694930959,-0.03386175438080789,-0.043524037426052015,-0.030071343603465306,-0.05339086118196412,266,1333,"{""Technology"": 145, ""Consumer Cyclical"": 46, ""Industrials"": 33, ""Communication Services"": 14, ""Consumer Defensive"": 7, ""Basic Materials"": 7, ""Utilities"": 7, ""Energy"": 6}","{""Technology"": 455, ""Consumer Cyclical"": 230, ""Industrials"": 213, ""Energy"": 110, ""Consumer Defensive"": 95, ""Basic Materials"": 93, ""Communication Services"": 74, ""Utilities"": 57}",-0.05309622408767467,0.018247144385374225,0.04597840508124884,0.020672624596911326,0.02814826848723051,0.05587384552534691,0.0010004000800079016
2001-03-16,2001-03-09,,-0.07307526445633027,-0.06953957649162176,-0.07241251639705831,-0.06993312444819157,-0.07415952514245067,-0.009271776436222463,-0.0035062105365090135,265,1328,"{""Technology"": 177, ""Industrials"": 26, ""Consumer Cyclical"": 23, ""Communication Services"": 14, ""Basic Materials"": 7, ""Utilities"": 6, ""Consumer Defensive"": 6, ""Energy"": 5}","{""Technology"": 452, ""Consumer Cyclical"": 229, ""Industrials"": 212, ""Energy"": 110, ""Consumer Defensive"": 94, ""Basic Materials"": 93, ""Communication Services"": 76, ""Utilities"": 57}",-0.008809424270678767,-0.008734090070038558,-0.008719114046769172,0.002460867904716446,-0.018391528255722878,-0.020669672770320613,0.0010004000800079016
2001-03-23,2001-03-16,,0.028877559880084974,0.024888229112753606,0.02512515021865016,0.024089123219157134,0.031504114383914095,0.02303930675047945,-0.01201544838975832,265,1329,"{""Technology"": 84, ""Industrials"": 46, ""Consumer Cyclical"": 44, ""Energy"": 38, ""Basic Materials"": 20, ""Communication Services"": 15, ""Consumer Defensive"": 11, ""Utilities"": 6}","{""Technology"": 450, ""Consumer Cyclical"": 230, ""Industrials"": 211, ""Energy"": 111, ""Consumer Defensive"": 95, ""Basic Materials"": 93, ""Communication Services"": 75, ""Utilities"": 57}",-0.016119902166613187,0.0017239915514926096,0.0019142643579852514,0.004296454870285071,-0.0018521742049278922,-0.006624815177824761,0.0010004000800079016
2001-03-30,2001-03-23,,0.00577428015293154,0.017079009639747674,-0.0023681045854584935,0.010803288665527247,0.00608736370492637,0.010452531837998871,-0.015007660904120201,264,1322,"{""Technology"": 65, ""Industrials"": 38, ""Consumer Cyclical"": 38, ""Utilities"": 28, ""Energy"": 26, ""Basic Materials"": 25, ""Consumer Defensive"": 22, ""Communication Services"": 22}","{""Technology"": 447, ""Consumer Cyclical"": 228, ""Industrials"": 212, ""Energy"": 113, ""Consumer Defensive"": 96, ""Basic Materials"": 94, ""Communication Services"": 72, ""Utilities"": 56}",-0.011962715021797354,0.002246447294162568,0.0320380955523758,0.02817368196756065,0.020501551861852985,0.06600558664113088,0.0010004000800079016
2001-04-06,2001-03-30,,-0.06306744391733496,-0.05701109307818445,-0.0702050427661289,-0.06481851774130287,-0.06736551854642638,-0.03587988053073524,0.0031519833661985963,262,1312,"{""Technology"": 143, ""Energy"": 31, ""Consumer Cyclical"": 27, ""Industrials"": 26, ""Communication Services"": 13, ""Consumer Defensive"": 10, ""Basic Materials"": 9, ""Utilities"": 3}","{""Technology"": 443, ""Consumer Cyclical"": 228, ""Industrials"": 209, ""Energy"": 111, ""Basic Materials"": 95, ""Consumer Defensive"": 93, ""Communication Services"": 72, ""Utilities"": 55}",-0.008182420978415261,0.006858853788656694,-0.006656962161834201,0.005098350449229683,0.009214034849336139,0.016717479613780117,0.0010004000800079016
2001-04-12,2001-04-06,,0.08012755559500889,0.04063696416689839,0.08275805020044122,0.07656083371241701,0.0784789286102098,0.05183853643765835,0.026536647892509313,216,1085,"{""Technology"": 83, ""Industrials"": 44, ""Consumer Cyclical"": 39, ""Basic Materials"": 19, ""Consumer Defensive"": 12, ""Communication Services"": 9, ""Energy"": 5, ""Utilities"": 5}","{""Technology"": 318, ""Consumer Cyclical"": 210, ""Industrials"": 189, ""Energy"": 87, ""Consumer Defensive"": 86, ""Basic Materials"": 86, ""Communication Services"": 56, ""Utilities"": 46}",0.038900228580985186,-0.0156211462423268,-0.02668022601257458,-0.02976449074619214,-0.022668161740854398,-0.05864686844439393,0.0008002400320015202
2001-04-20,2001-04-12,,0.05083470716594687,0.044569340612873855,0.06024078902591148,0.04822176700067959,0.053039786252257096,0.013600881336743989,0.03945554694730968,217,1089,"{""Consumer Cyclical"": 70, ""Technology"": 42, ""Industrials"": 37, ""Consumer Defensive"": 24, ""Basic Materials"": 21, ""Energy"": 12, ""Communication Services"": 6, ""Utilities"": 5}","{""Technology"": 323, ""Consumer Cyclical"": 213, ""Industrials"": 188, ""Energy"": 88, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 57, ""Utilities"": 46}",0.03872600898468459,-0.014450058000057386,-0.029689169791373926,-0.009182150338103434,-0.02765641828362375,-0.06636287637242966,0.0010004000800079016
2001-04-27,2001-04-20,,0.04495613887120049,0.04601667804246466,0.04898211477311105,0.047262687863130544,0.04616933101080868,0.024698418627644003,0.036158458008773486,216,1084,"{""Technology"": 45, ""Consumer Cyclical"": 40, ""Industrials"": 33, ""Consumer Defensive"": 24, ""Basic Materials"": 24, ""Energy"": 23, ""Utilities"": 14, ""Communication Services"": 13}","{""Technology"": 320, ""Consumer Cyclical"": 210, ""Industrials"": 189, ""Energy"": 87, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 56, ""Utilities"": 46}",0.024778679776332524,0.025683373963407252,-0.0014854131480248611,-0.013805471370206157,0.002956992934000091,-0.00024450365854866707,0.0010004000800079016
2001-05-04,2001-04-27,,0.04046616397736936,0.029036758939545295,0.041632572447353695,0.037045885281549874,0.046559633744560895,0.03989962160773426,-0.003316085791113421,217,1088,"{""Technology"": 117, ""Consumer Cyclical"": 26, ""Industrials"": 25, ""Consumer Defensive"": 15, ""Communication Services"": 12, ""Basic Materials"": 10, ""Energy"": 6, ""Utilities"": 4}","{""Technology"": 321, ""Consumer Cyclical"": 212, ""Industrials"": 191, ""Energy"": 87, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 56, ""Utilities"": 46}",0.012037380012413168,0.004381274627431431,-0.006818994097782527,0.006578215987839586,-0.009307906590556358,-0.027379615527078127,0.0005001000100002262
2001-05-11,2001-05-04,,0.0005546332352691528,-0.007395265181230354,0.0017558749832753125,-0.000162613301057659,-0.001185604783335456,0.008697490139050626,-0.006654047228276561,213,1066,"{""Technology"": 55, ""Consumer Cyclical"": 47, ""Energy"": 37, ""Industrials"": 30, ""Utilities"": 13, ""Basic Materials"": 13, ""Consumer Defensive"": 11, ""Communication Services"": 7}","{""Technology"": 315, ""Consumer Cyclical"": 211, ""Industrials"": 188, ""Energy"": 85, ""Consumer Defensive"": 84, ""Basic Materials"": 81, ""Communication Services"": 52, ""Utilities"": 45}",-0.01305510343629046,0.01426696490101631,0.028306432669376935,0.005880436096739716,0.018514633770426947,0.03779303218519536,0.0005001000100002262
2001-05-18,2001-05-11,,0.05824924169324434,0.05455100781554694,0.05845144945234155,0.05574864079158972,0.06088821849384208,0.017081776519432913,0.049840631792265944,214,1074,"{""Technology"": 101, ""Consumer Cyclical"": 43, ""Industrials"": 30, ""Basic Materials"": 11, ""Communication Services"": 11, ""Consumer Defensive"": 7, ""Energy"": 5, ""Utilities"": 4}","{""Technology"": 317, ""Consumer Cyclical"": 213, ""Industrials"": 190, ""Energy"": 87, ""Consumer Defensive"": 84, ""Basic Materials"": 81, ""Communication Services"": 51, ""Utilities"": 45}",0.05530904886926935,-0.004047484161139536,-0.02680923601149321,-0.022938500379074633,-0.012883587293771703,-0.055973188410604835,0.0005001000100002262
2001-05-25,2001-05-18,,0.012643923777972882,0.00555494976249363,0.014935230981493224,0.011299017249388156,0.013942200083497286,0.023592663403678445,-0.03471335190144875,215,1079,"{""Technology"": 77, ""Consumer Cyclical"": 40, ""Consumer Defensive"": 27, ""Industrials"": 26, ""Communication Services"": 13, ""Basic Materials"": 13, ""Energy"": 11, ""Utilities"": 7}","{""Technology"": 317, ""Consumer Cyclical"": 213, ""Industrials"": 192, ""Energy"": 88, ""Consumer Defensive"": 84, ""Basic Materials"": 81, ""Communication Services"": 55, ""Utilities"": 45}",-0.03513685683056733,0.019835998502022445,0.020283846031566855,0.010063486061909988,0.016215803248344818,0.030231348390666213,0.0005001000100002262
2001-06-01,2001-05-25,,-0.023760312032078807,-0.020232747698941355,-0.023916960483061425,-0.02017350488316158,-0.02317578910365582,-0.001582784021057257,0.002046354985145493,219,1096,"{""Technology"": 58, ""Consumer Cyclical"": 45, ""Energy"": 37, ""Industrials"": 31, ""Basic Materials"": 21, ""Consumer Defensive"": 11, ""Utilities"": 9, ""Communication Services"": 6}","{""Technology"": 320, ""Consumer Cyclical"": 217, ""Industrials"": 195, ""Energy"": 88, ""Basic Materials"": 85, ""Consumer Defensive"": 84, ""Communication Services"": 58, ""Utilities"": 45}",-0.00010793909726491968,0.010817913649617816,0.009765262833437705,0.0026879369763519456,0.006961382460723309,0.024939876625414525,0.0004000600039999469
2001-06-08,2001-06-01,,0.02194331141398986,0.014649645319943142,0.022750986488641375,0.02409898239381938,0.02325985560233874,0.017543455495258636,-0.009737634035196563,215,1080,"{""Technology"": 90, ""Industrials"": 34, ""Consumer Cyclical"": 31, ""Basic Materials"": 18, ""Energy"": 15, ""Communication Services"": 11, ""Consumer Defensive"": 8, ""Utilities"": 6}","{""Technology"": 314, ""Consumer Cyclical"": 213, ""Industrials"": 193, ""Energy"": 89, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 53, ""Utilities"": 43}",-0.009616157598866915,0.008722904623805317,-0.008282381874141431,0.0018705910494409839,-0.008530637189252843,-0.013494878536623789,0.0005001000100002262
2001-06-15,2001-06-08,,-0.0445926545866376,-0.04293302450930995,-0.04965210624034555,-0.04573222699238167,-0.046368815797569754,-0.00971705938022474,-0.03564719873754474,219,1097,"{""Technology"": 63, ""Consumer Cyclical"": 41, ""Energy"": 37, ""Industrials"": 32, ""Consumer Defensive"": 15, ""Basic Materials"": 13, ""Communication Services"": 9, ""Utilities"": 8}","{""Technology"": 321, ""Consumer Cyclical"": 218, ""Industrials"": 194, ""Energy"": 89, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 58, ""Utilities"": 43}",-0.04034532120186696,0.006974325552192573,0.02942152101499862,0.03112048103331677,0.025539352935618043,0.06076478012555642,0.0005001000100002262
2001-06-22,2001-06-15,,-0.022791706037424635,-0.014894297573966252,-0.023634418596105492,-0.023338535734077737,-0.02281602715381722,-0.0107033079797842,0.003792875011709773,218,1096,"{""Technology"": 80, ""Industrials"": 40, ""Consumer Cyclical"": 26, ""Energy"": 26, ""Basic Materials"": 17, ""Consumer Defensive"": 13, ""Communication Services"": 10, ""Utilities"": 5}","{""Technology"": 321, ""Consumer Cyclical"": 217, ""Industrials"": 195, ""Energy"": 88, ""Consumer Defensive"": 85, ""Basic Materials"": 84, ""Communication Services"": 58, ""Utilities"": 43}",0.006951314870828451,-0.008894971833343646,-0.006199468828796961,-0.0001372664363787912,-0.022217077985924538,-0.01257250388362885,0.0005001000100002262
2001-06-29,2001-06-22,,0.04137097294999789,0.041095478898232965,0.041557182064630764,0.04108799237698236,0.039907808254323496,-0.005327926492466238,0.0197997725372554,220,1103,"{""Technology"": 66, ""Industrials"": 44, ""Energy"": 35, ""Basic Materials"": 25, ""Consumer Cyclical"": 20, ""Consumer Defensive"": 15, ""Utilities"": 8, ""Communication Services"": 7}","{""Technology"": 323, ""Consumer Cyclical"": 218, ""Industrials"": 198, ""Energy"": 90, ""Consumer Defensive"": 86, ""Basic Materials"": 83, ""Communication Services"": 58, ""Utilities"": 43}",0.01978389383688417,0.015098847115099012,-0.005971221231425128,-0.008068215819961089,-0.006544153296776711,-0.025897456213986314,0.0005001000100002262
2001-07-06,2001-06-29,,-0.021472786211393365,-0.021098760174998798,-0.026285101521107638,-0.02089344554162762,-0.020506326799790708,0.02838081343387351,-0.03568859445389794,223,1120,"{""Consumer Cyclical"": 51, ""Technology"": 42, ""Industrials"": 39, ""Energy"": 31, ""Basic Materials"": 25, ""Consumer Defensive"": 24, ""Utilities"": 8, ""Communication Services"": 3}","{""Technology"": 331, ""Consumer Cyclical"": 223, ""Industrials"": 202, ""Energy"": 90, ""Consumer Defensive"": 87, ""Basic Materials"": 83, ""Communication Services"": 57, ""Utilities"": 43}",-0.03136105710326442,0.00840935390974984,0.019722137348633595,0.016735858276109905,0.019272724529682428,0.030769640398181863,0.0004000600039999469
2001-07-13,2001-07-06,,0.02938245501946753,0.034412116554531524,0.02904246856788589,0.028667637600640467,0.030744522409513336,0.0006792317657046236,0.008437902419804688,218,1093,"{""Technology"": 112, ""Consumer Cyclical"": 39, ""Industrials"": 27, ""Basic Materials"": 16, ""Consumer Defensive"": 11, ""Communication Services"": 6, ""Energy"": 5, ""Utilities"": 2}","{""Technology"": 324, ""Consumer Cyclical"": 216, ""Industrials"": 190, ""Consumer Defensive"": 89, ""Energy"": 88, ""Basic Materials"": 83, ""Communication Services"": 55, ""Utilities"": 44}",0.001115158631962876,-0.001808955158311143,0.01588719636778957,0.02190507207110204,-0.0011553734028224572,0.015247363953928783,0.0005001000100002262
2001-07-20,2001-07-13,,-0.0033297915940246415,-0.004848889577288844,-0.0035082198674355643,-0.00498482287754528,-0.002535535089551844,-0.006375801518177756,-0.014580609079400175,222,1112,"{""Technology"": 66, ""Energy"": 42, ""Industrials"": 24, ""Utilities"": 22, ""Consumer Cyclical"": 20, ""Communication Services"": 16, ""Basic Materials"": 16, ""Consumer Defensive"": 15}","{""Technology"": 330, ""Consumer Cyclical"": 219, ""Industrials"": 195, ""Consumer Defensive"": 90, ""Energy"": 88, ""Basic Materials"": 84, ""Communication Services"": 58, ""Utilities"": 44}",-0.01046531193832112,0.014332619374866518,-0.004060492772286817,0.024767881498824806,0.010385645628666618,0.015785450184625516,0.0005001000100002262
2001-07-27,2001-07-20,,-0.009304817620964433,-0.008890091271377605,-0.008325958321397474,-0.0111172289935146,-0.008637700086755849,-0.005676640983857163,0.01597344448097826,224,1122,"{""Technology"": 93, ""Utilities"": 29, ""Industrials"": 26, ""Consumer Cyclical"": 25, ""Communication Services"": 19, ""Basic Materials"": 18, ""Consumer Defensive"": 8, ""Energy"": 5}","{""Technology"": 331, ""Consumer Cyclical"": 226, ""Industrials"": 198, ""Consumer Defensive"": 90, ""Energy"": 87, ""Basic Materials"": 84, ""Communication Services"": 59, ""Utilities"": 45}",0.009532497497789949,-0.013361845818118168,0.004599009910732255,-0.0009654594064759658,-0.008024254297487321,-0.007266759282228752,0.0005001000100002262
2001-08-03,2001-07-27,,0.00680519226701111,-0.0019041392164981918,0.00550314115544571,0.005223572775064409,0.008750109875924676,0.008558844148015773,-0.004550969189168419,224,1123,"{""Consumer Cyclical"": 68, ""Technology"": 60, ""Industrials"": 51, ""Basic Materials"": 15, ""Consumer Defensive"": 12, ""Communication Services"": 9, ""Utilities"": 5, ""Energy"": 4}","{""Technology"": 334, ""Consumer Cyclical"": 224, ""Industrials"": 200, ""Consumer Defensive"": 90, ""Energy"": 87, ""Basic Materials"": 82, ""Communication Services"": 58, ""Utilities"": 44}",-0.003503073905932741,-0.005906753301336498,0.012343295979225566,-0.00432768489713431,0.0015140762003664765,-0.010740177434044873,0.0005001000100002262
2001-08-10,2001-08-03,,-0.028337846796311423,-0.021291358163964283,-0.026375520315548087,-0.02706764054980105,-0.027757988594777655,-0.009312664959875195,-0.008146104767648432,220,1101,"{""Technology"": 63, ""Consumer Cyclical"": 46, ""Energy"": 35, ""Industrials"": 35, ""Communication Services"": 16, ""Consumer Defensive"": 12, ""Basic Materials"": 11, ""Utilities"": 1}","{""Technology"": 326, ""Consumer Cyclical"": 220, ""Industrials"": 199, ""Consumer Defensive"": 87, ""Energy"": 83, ""Basic Materials"": 79, ""Communication Services"": 58, ""Utilities"": 46}",-0.00922154526777974,0.000478061599909152,0.003163406631384591,0.02396785468786633,0.019503448583111593,0.024375283136800707,0.0005001000100002262
2001-08-17,2001-08-10,,-0.018000317288480457,-0.02685370400903244,-0.012504756776736027,-0.016135952748940936,-0.018382155102167994,-0.008554421774515028,-0.01248812370447816,221,1110,"{""Technology"": 89, ""Consumer Cyclical"": 47, ""Industrials"": 36, ""Energy"": 22, ""Basic Materials"": 11, ""Communication Services"": 9, ""Consumer Defensive"": 5, ""Utilities"": 2}","{""Technology"": 329, ""Consumer Cyclical"": 221, ""Industrials"": 199, ""Consumer Defensive"": 87, ""Basic Materials"": 84, ""Energy"": 82, ""Communication Services"": 58, ""Utilities"": 47}",-0.017539348949566325,0.017800113182055988,0.005277732717800632,0.028680872172426986,0.030408249161042233,0.04484271572619902,0.0005001000100002262
2001-08-24,2001-08-17,,0.01992843267906917,0.018781790795114876,0.01715395012565075,0.016953768218815033,0.01862900379638216,0.007496245466999538,0.004073928464578325,220,1103,"{""Technology"": 114, ""Industrials"": 38, ""Consumer Cyclical"": 26, ""Communication Services"": 14, ""Consumer Defensive"": 12, ""Basic Materials"": 11, ""Energy"": 5}","{""Technology"": 321, ""Consumer Cyclical"": 222, ""Industrials"": 198, ""Consumer Defensive"": 87, ""Basic Materials"": 85, ""Energy"": 80, ""Communication Services"": 60, ""Utilities"": 47}",0.005834132399937353,-0.0054029142574612,-0.011308241397702257,-0.012377906386585535,-0.0038781243194146997,-0.027956207711695824,0.0005001000100002262
2001-08-31,2001-08-24,,-0.030944338326322943,-0.019819667754034924,-0.02980677327126938,-0.029934552337981885,-0.03387206541752558,-0.019697390526049283,-0.04133217508930631,219,1095,"{""Energy"": 53, ""Technology"": 47, ""Industrials"": 38, ""Consumer Cyclical"": 29, ""Basic Materials"": 17, ""Communication Services"": 14, ""Consumer Defensive"": 14, ""Utilities"": 7}","{""Technology"": 319, ""Consumer Cyclical"": 221, ""Industrials"": 200, ""Consumer Defensive"": 87, ""Basic Materials"": 82, ""Energy"": 79, ""Communication Services"": 58, ""Utilities"": 47}",-0.03718567311296517,0.012518538663967238,0.02472958727461827,0.018281188200177212,0.027038280773878487,0.044058497679718034,0.0006001400160007275
2001-09-07,2001-08-31,,-0.04802281382293807,-0.04523600213139192,-0.04503450725097728,-0.04814344147020785,-0.04532562100374641,0.009839190968914849,-0.029712414733508496,216,1082,"{""Technology"": 56, ""Industrials"": 48, ""Energy"": 33, ""Consumer Cyclical"": 28, ""Consumer Defensive"": 18, ""Communication Services"": 12, ""Basic Materials"": 11, ""Utilities"": 10}","{""Technology"": 314, ""Consumer Cyclical"": 218, ""Industrials"": 194, ""Consumer Defensive"": 87, ""Basic Materials"": 84, ""Energy"": 78, ""Communication Services"": 57, ""Utilities"": 46}",-0.038741190856113494,-0.014006280904285573,-0.0001458495568578133,0.022019156385581384,0.018968486254433037,0.019805601334644818,0.0008002400320015202
2001-09-10,2001-09-07,,-0.044980174580832755,-0.052432887465235285,-0.04342163148225816,-0.04263014047044043,-0.044820188086559375,-0.008982122838374483,-0.05224924160754263,207,1041,"{""Technology"": 66, ""Industrials"": 54, ""Consumer Cyclical"": 41, ""Consumer Defensive"": 16, ""Basic Materials"": 15, ""Utilities"": 5, ""Energy"": 5, ""Communication Services"": 4}","{""Technology"": 299, ""Consumer Cyclical"": 211, ""Industrials"": 183, ""Consumer Defensive"": 90, ""Basic Materials"": 80, ""Energy"": 77, ""Communication Services"": 51, ""Utilities"": 45}",-0.05030000000000001,-0.0004999999999999449,-0.008900000000000019,0.010699999999999932,0.009200000000000097,0.026999999999999913,0.00019999999999997797
2001-09-21,2001-09-10,,-0.11613301324962691,-0.11316317436538623,-0.12130164545389738,-0.11690992838468167,-0.11528748809745447,-0.005019476173883208,-0.03089290884108642,208,1042,"{""Technology"": 69, ""Consumer Cyclical"": 53, ""Industrials"": 41, ""Basic Materials"": 20, ""Consumer Defensive"": 10, ""Communication Services"": 8, ""Utilities"": 5, ""Energy"": 2}","{""Technology"": 300, ""Consumer Cyclical"": 212, ""Industrials"": 184, ""Consumer Defensive"": 89, ""Basic Materials"": 80, ""Energy"": 77, ""Communication Services"": 51, ""Utilities"": 45}",-0.03753684437543148,-0.03259642360185433,0.0035365159425222448,-0.0015473519909450228,-0.009026159571650871,0.011762077884506894,0.0010004000800079016
2001-09-28,2001-09-21,,0.05332384564935011,0.047340986933255724,0.05025466772864831,0.0521593682034325,0.05387683628378421,0.018436655971140536,0.03545142841697868,209,1046,"{""Industrials"": 52, ""Technology"": 48, ""Consumer Cyclical"": 41, ""Basic Materials"": 36, ""Consumer Defensive"": 16, ""Energy"": 7, ""Communication Services"": 7, ""Utilities"": 2}","{""Technology"": 298, ""Consumer Cyclical"": 215, ""Industrials"": 184, ""Consumer Defensive"": 90, ""Basic Materials"": 82, ""Energy"": 75, ""Communication Services"": 53, ""Utilities"": 46}",0.029764980633729454,-0.0264170026967685,0.016078413138287617,0.022076298726860566,0.012371972380757823,0.051211743663613474,0.0009003200560047109
2001-10-05,2001-09-28,,0.0904947538012884,0.06786294121702759,0.07238070519020368,0.08614760600864478,0.09301535003409708,0.06171050950044321,0.021675066683794153,210,1053,"{""Technology"": 87, ""Consumer Cyclical"": 44, ""Industrials"": 28, ""Communication Services"": 13, ""Energy"": 11, ""Basic Materials"": 10, ""Utilities"": 9, ""Consumer Defensive"": 7}","{""Technology"": 296, ""Consumer Cyclical"": 218, ""Industrials"": 186, ""Consumer Defensive"": 89, ""Basic Materials"": 85, ""Energy"": 76, ""Communication Services"": 53, ""Utilities"": 46}",0.02576963222686035,0.014914665761197377,-0.02795441421096323,-0.025386932425374265,-0.03188303612681154,-0.041730339690874585,0.0005001000100002262
