strategy,rebalance_date,next_rebalance_date,symbol,rank,score,qualifies_absolute_filter,selected_by_canonical,universe_size,rank_percentile_from_top,forward_return,forward_mfe,forward_mae,spy_forward_return,universe_median_forward_return,universe_top_quartile_threshold,beat_spy,beat_universe_median,future_top_quartile
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,DOW,14,-0.037976545602701695,False,False,29,0.4642857142857143,-0.10939353264732743,0.026357360716638745,-0.14704718467823386,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,WMT,15,-0.042394974014924314,False,False,29,0.5,-0.017353372239927833,0.04308121126807718,-0.03221699663455513,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,True,True,True
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,AAPL,16,-0.04494480241526111,False,False,29,0.5357142857142857,-0.11765833934528169,0.048646409186981154,-0.11899908414042248,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,HON,17,-0.049026391472455244,False,False,29,0.5714285714285714,-0.10087240908201378,0.026968420202511778,-0.11905894828617225,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,GS,18,-0.10493091777076824,False,False,29,0.6071428571428571,-0.09912999633652952,0.04395672363267522,-0.1250494371913169,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,VZ,19,-0.13730248214109364,False,False,29,0.6428571428571429,-0.07540834413414566,0.029058447615335492,-0.08861677982633775,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,True,True,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,CSCO,20,-0.1666808239220694,False,False,29,0.6785714285714286,-0.08750307127119206,0.04846293278105729,-0.1034329502226442,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,BA,21,-0.19004298682630927,False,False,29,0.7142857142857143,-0.22784810126582278,0.0187974760803995,-0.23424051984955996,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,MSFT,22,-0.203913182931858,False,False,29,0.75,-0.09062473802688542,0.033144003435294334,-0.10097747553170733,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,DIS,23,-0.22650104799169857,False,False,29,0.7857142857142857,-0.14366220187562595,0.05098837231904496,-0.15663301587748935,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
