realization_date,signal_date,regime,high_vol,vol20,ibs_ret,rsi2_ret,tue_ret,s1_ret,s1_bottom_ret,s1_spread,cs_corr_s1_ibs,turnover_ibs_vs_s1_frac,n_held,n_universe,fac_Mkt-RF,fac_SMB,fac_HML,fac_RMW,fac_CMA,fac_UMD,fac_RF
2001-09-28,2001-09-21,,False,0.2730178208740325,0.04698002748130419,0.05020823914263693,0.03283851085253641,0.04517978144015754,0.0219065368445651,0.02327324459559244,0.33745228208930655,1.4354066985645932,209,1046,0.029764980633729454,-0.0264170026967685,0.016078413138287617,0.022076298726860566,0.012371972380757823,0.051211743663613474,0.0009003200560047109
2001-10-05,2001-09-28,,False,0.3122883975545567,0.08174851132831365,0.0913562865036444,0.07803032538437372,0.11555045224300625,0.01987442356913683,0.09567602867386943,0.5121215647888523,1.1238095238095238,210,1053,0.02576963222686035,0.014914665761197377,-0.02795441421096323,-0.025386932425374265,-0.03188303612681154,-0.041730339690874585,0.0005001000100002262
2001-10-12,2001-10-05,,False,0.31855647505989954,0.06143114175142027,0.03852833182086048,0.05237838833355296,0.07651535767302572,0.03326286437827112,0.043252493294754606,0.41326717089600934,1.088235294117647,204,1024,0.029369523952188725,0.008408222331613757,-0.013135471317555325,-0.026083657773757207,-0.02322286738026147,-0.0364981690431897,0.0005001000100002262
2001-10-19,2001-10-12,,False,0.3138449610384961,0.002852183318626546,0.0026830067494114183,-0.0023725905733432565,0.005728119147701977,-0.013758552134314228,0.019486671282016206,0.41826484546006315,1.196078431372549,204,1024,0.00040750063150007954,0.007495807515011332,-0.017700344260379586,0.009821189331791658,0.008901568481813671,-2.417923678388334e-06,0.0005001000100002262
2001-10-26,2001-10-19,,False,0.20456333757953166,0.049412674046865335,0.052781627849831134,0.058627138997751044,0.05460808099925977,0.05433461376363526,0.0002734672356245055,0.4123026361975265,1.2156862745098038,204,1021,-0.009751316340135263,0.015080845265027287,-0.016311788366627056,0.002037257546807947,0.0021067863271231335,-0.008974953980248057,0.0005001000100002262
2001-11-02,2001-10-26,SIDEWAYS,False,0.17726142393648658,-0.0019034961012924637,-0.007287309525850361,-0.003329327057574404,-0.01032093488588986,-0.02045421927575485,0.010133284389864989,0.4305482699932483,1.0784313725490196,204,1022,0.020834989065113163,-0.0036602315022977727,0.0006514047021464187,-0.0018918842479684894,-0.007756986572111768,-0.013688599946850566,0.0005001000100002262
2001-11-09,2001-11-02,SIDEWAYS,False,0.2183307366877446,0.0374786831050549,0.04102318177366143,0.035851591385311445,0.04077464415153176,0.025447796833952308,0.01532684731757945,0.34334348171158297,1.2,200,1001,0.012876341514349132,-0.003028544753004736,-0.0027136845913255936,-0.0036143093554454886,-0.010959480293377344,-0.030179847676893634,0.0005001000100002262
2001-11-16,2001-11-09,SIDEWAYS,False,0.2048894882119044,0.04988005225129859,0.03648747086257938,0.05091020297675701,0.048730547752606795,0.035726585241868405,0.01300396251073839,0.42819379532556306,1.06,200,1001,0.03133519865337475,0.0003216781392494372,0.02193024167802249,-0.027225522590459184,-0.012900995383892555,-0.04632015296882097,0.0005001000100002262
2001-11-23,2001-11-16,SIDEWAYS,False,0.20172217046523197,0.01756630038724373,0.01665621314686625,0.014831984014181794,0.025374686460428265,-0.003770417413060203,0.029145103873488468,0.44608771408164904,1.0792079207920793,202,1013,0.005980370722815875,0.003999496547961057,-0.003995940120517405,0.00588574390991381,0.006724909998079953,0.0007717694836402167,0.0004000600039999469
2001-11-30,2001-11-23,SIDEWAYS,False,0.19601746212459212,0.008349127816698814,0.005776344803275323,0.010884485287978885,0.00524800616453471,-0.006389737033429998,0.011637743197964708,0.24293808447663454,1.3034825870646767,201,1007,-0.021935696245215075,0.016983814635299854,0.011719091863938491,0.001491652402976884,0.015523376109211062,0.029078534736542316,0.0005001000100002262
2001-12-07,2001-11-30,SIDEWAYS,False,0.16153478834533322,0.03932334949992544,0.048374358129215214,0.055696960048292374,0.03944184587701799,0.052278036456946904,-0.012836190579928915,0.45173840327965814,1.1343283582089552,201,1009,0.013276964522045631,0.023291907815858437,-0.004335239188713036,-0.011498621310817692,-0.015934813561414685,-0.021577619517279878,0.0005001000100002262
2001-12-14,2001-12-07,SIDEWAYS,False,0.17327561768234956,-0.023675948210627556,-0.02186192449762359,-0.019243059431514813,-0.02532600230306164,-0.02127044788275219,-0.00405555442030945,0.31507888504473086,1.1782178217821782,202,1013,-0.003370787710699652,0.015796820814437673,0.005604515981043168,0.004803585985778458,0.007053202544325288,0.019806132210056004,0.0005001000100002262
2001-12-21,2001-12-14,SIDEWAYS,False,0.18543418816832222,0.025082550896417682,0.02761581484536454,0.026723775117822555,0.028407142137823655,0.02545691362851027,0.002950228509313386,0.45452129114223844,1.1822660098522169,203,1018,0.009238392143243734,0.00444918337455813,0.0011031821107010398,0.016205866432672966,0.008082059014008935,-0.0051265817763640475,0.0005001000100002262
2001-12-28,2001-12-21,SIDEWAYS,False,0.17972162310883125,0.03301654368883393,0.03261309743320943,0.03183481489519228,0.03672570220719089,0.018790986226421464,0.017934715980769424,0.4830561256621998,0.9463414634146341,205,1029,0.005416112403341389,0.005295975969922706,0.0026596682224642176,-0.014926116713020021,-0.007921515580032068,-0.01710378641703514,0.0004000600039999469
2002-01-04,2001-12-28,SIDEWAYS,False,0.1613512946486254,0.032275322163156685,0.03015183472946054,0.030519713417839798,0.04922777407980145,0.007593570502187422,0.04163420357761403,0.34458353049869933,1.2077294685990339,207,1038,0.014295006340868666,0.00033684914240006414,0.010096402145226335,-0.007182586067060903,-0.012365638848311322,-0.014265896173953907,0.0004000600039999469
2002-01-11,2002-01-04,SIDEWAYS,False,0.15306586581103904,-0.022362484830713528,-0.02289639223287983,-0.026372987188952056,-0.021483488432420407,-0.03736190586434381,0.015878417431923406,0.38984837166636577,1.1359223300970873,206,1031,-0.02291990406306177,0.0055241496648616994,0.0052045399916882396,0.011021439680291678,0.006705424585092601,0.01821313718845463,0.0005001000100002262
2002-01-18,2002-01-11,BEAR,False,0.1457365616804402,-0.02597992530323865,-0.028701791989832064,-0.02677096060325737,-0.023020230968911985,-0.026965060666856562,0.0039448296979445775,0.41462135326871596,1.2657004830917875,207,1040,-0.01794230339832259,-0.006601289583359482,0.0104936410150831,0.032476032741522554,0.03010471004728643,0.03358463885881813,0.0005001000100002262
2002-01-25,2002-01-18,BEAR,False,0.14202101205932482,0.028644745352987746,0.023019876509485865,0.015595688056912383,0.016290948097673525,0.013481416503989305,0.0028095315936842204,0.4533021703802941,1.361904761904762,210,1055,0.014655787476559823,0.004988329645414291,0.011130481167190842,-0.003441494110149601,-0.0019259556671491485,-0.005649252302793117,0.0004000600039999469
2002-02-01,2002-01-25,BEAR,False,0.13988617531060588,-0.013534937934139837,-0.009387869068968178,-0.013309100983028609,-0.021766052422764207,0.00011737458715538039,-0.021883427009919586,0.49032301081119967,1.1132075471698113,212,1063,-0.032543301975399785,0.01632017111299966,-0.0034267285088876998,0.03224024687696336,0.01788797094911554,0.04350001869740572,0.0005001000100002262
2002-02-08,2002-02-01,BEAR,False,0.1743186306221895,-0.037984284726006075,-0.04007492095157737,-0.038035672409042966,-0.05536089480106863,-0.0369200170920548,-0.018440877709013828,0.43238704861325994,1.052132701421801,211,1058,0.013634213706510412,-0.01690575948522821,0.0032366647241761637,0.009486889869284143,0.0015431974510380364,-0.0033318506191397645,0.0005001000100002262
2002-02-15,2002-02-08,BEAR,False,0.20332778162338244,0.0006818613553349956,0.01641095240050771,0.016557213602707788,-0.011923182379530032,0.01581713748709843,-0.027740319866628463,0.40313084566615764,1.2641509433962264,212,1065,-0.025868854346754344,0.011177098832261478,-0.0018258508289695774,0.029780620678842906,0.02113044095346117,0.024911107499326235,0.0005001000100002262
2002-02-22,2002-02-15,BEAR,False,0.19744135529575257,-0.023463796709440026,-0.02932336545151645,-0.03303235778801003,-0.03737468397415635,0.009533791581417603,-0.04690847555557395,0.500135088645963,1.1255813953488372,215,1079,0.02207141622508013,-0.010920694061591907,0.015473759666172704,0.017498368410199694,0.0098299976791838,0.005507999600448343,0.0004000600039999469
2002-03-01,2002-02-22,BEAR,True,0.2305705734195363,0.05862575166798913,0.06005952406560429,0.055848479022478616,0.05579925528960219,0.04174971976956999,0.0140495355200322,0.5825335346068036,1.0186915887850467,214,1074,0.04118340706202894,-0.005520949077756687,0.003583785131035855,-0.006089560222455659,-0.012633091496670357,-0.017072384861997802,0.0005001000100002262
2002-03-08,2002-03-01,BEAR,False,0.217751266356586,0.07947461564117024,0.06425127353739099,0.056356202366988954,0.11679623061295767,0.03610539680129928,0.0806908338116584,0.469776313137772,1.1132075471698113,212,1062,0.014352837237959104,0.01537894438028009,0.003500545983518899,-0.022236487614477163,-0.010369195226029415,-0.03405629551985412,0.0005001000100002262
2002-03-15,2002-03-08,SIDEWAYS,False,0.19933211976848522,0.005632575902581733,0.00398214951013984,0.008618257795314117,0.007130296583695573,-0.013953903731843468,0.02108420031553904,0.40768756255103905,1.1121495327102804,214,1074,-0.0010013994377894297,0.0079466709847138,0.0018936948714232127,0.010274549694042179,0.016074656738513493,0.02307632189515041,0.0005001000100002262
2002-03-22,2002-03-15,SIDEWAYS,False,0.1918596834820268,-0.00585899734121892,-0.004169122181188302,-0.0035089985102923866,-0.008222854146959705,4.930081822671783e-05,-0.008272154965186422,0.4832795826419976,1.0511627906976744,215,1078,-0.02706616194702205,0.020229802335130387,0.0034776129339537665,0.006585713826136708,0.016877118443678896,0.02062000095076577,0.0005001000100002262
2002-03-28,2002-03-22,BULL,False,0.15451781817708052,0.007247938573612766,0.015276040086134797,0.010786506321973442,0.0054597292485082174,0.0007973788240907456,0.004662350424417472,0.4457733421089724,1.1018518518518519,216,1082,0.013249085965159946,0.0028905307907840516,0.00568606164827834,-0.0018708489454001276,-2.1567293124302722e-05,0.0002646621173147956,0.0004000600039999469
2002-04-05,2002-03-28,BULL,False,0.15286380920802764,-0.036602275507395254,-0.018705146167861054,-0.014228424061761353,-0.04132968954460536,-0.03513578910616724,-0.006193900438438114,0.4472746845289571,1.1759259259259258,216,1084,-0.016857429720587902,0.013767431821578358,0.020656291719454156,0.02367154736008814,0.018619678687077146,0.027695027247852888,0.0005001000100002262
2002-04-12,2002-04-05,BEAR,False,0.10677234228010057,0.020350549550725554,0.013033003701576062,0.019625289251217988,0.016789480787189785,0.040073393883190825,-0.02328391309600104,0.49677642654640314,1.2727272727272727,209,1049,-0.015273609921041764,0.03578442292745887,0.012218151189740567,0.00601317417802627,0.017028369632883678,0.020924235671703872,0.0005001000100002262
2002-04-19,2002-04-12,BEAR,False,0.14475922624322446,0.02569465177323147,0.03421709977915745,0.04014141970211423,0.0236399432544038,0.00412770659396114,0.01951223666044266,0.5594369526022251,0.985781990521327,211,1056,0.004139198351777784,-0.0003456011774504164,0.0007349609465341356,0.00020186241265651717,-0.00015738341495863395,-0.004855472342034539,0.0005001000100002262
2002-04-26,2002-04-19,BEAR,False,0.15423409119640358,-0.0244938868531248,-0.02766367493866116,-0.038736889758280546,-0.04932680163892954,-0.021527427858018772,-0.027799373780910765,0.47823087297860317,1.2394366197183098,213,1068,-0.035335924825179554,0.014872067841185332,0.006069821085977756,0.028484572429573696,0.021873791410360388,0.041460217347055295,0.0005001000100002262
2002-05-03,2002-04-26,BEAR,False,0.1697748393404605,-0.008753071919555827,-0.010996625882251568,-0.003031070892412291,-0.03916305019030183,0.02247826521965125,-0.061641315409953074,0.5361560899829163,1.2093023255813953,215,1079,-0.010857404476787846,0.013280039999542304,0.02799010977935157,0.016710718593658136,0.02920371733144722,0.039110042494500785,0.0005001000100002262
2002-05-10,2002-05-03,BEAR,False,0.18454776973637782,-0.009279824147596451,-0.008303790228505447,-0.011735789588005495,-0.006612899253827241,-0.030596521313405723,0.023983622059578484,0.5349476908675965,0.9716981132075472,212,1061,0.01794430714664208,-0.02697812629796248,-0.009751115511310249,-0.006946094921423507,-0.015925553413431492,-0.02855243858140022,0.0005001000100002262
2002-05-17,2002-05-10,BEAR,True,0.22903500531278181,0.04054751712394295,0.027347260000307887,0.045131615267692105,0.0663232295995459,0.0228416422879234,0.043481587311622494,0.33252045069771274,1.3981481481481481,216,1083,0.015459718224076324,-0.0066534023438001855,-0.006538503352081837,-0.0030457810753775627,-0.014205623439703996,-0.011310023928552182,0.0005001000100002262
2002-05-24,2002-05-17,BEAR,True,0.24058779818727538,-0.0172019044537497,-0.005426801025868743,-0.015039532632367934,-0.010704986614967256,-0.03130595533138982,0.020600968716422564,0.4765162236704273,1.018348623853211,218,1092,-0.01648685721261689,-0.005331795280705043,0.001569496387980207,0.002082006629115396,0.00781048663799111,0.012186716696505506,0.0005001000100002262
2002-05-31,2002-05-24,BEAR,True,0.23292138268944082,-0.021781864941901905,-0.02463649742841733,-0.0219386153430529,-0.03103830153689753,-0.016882796027080024,-0.014155505509817506,0.36779918073912066,1.3484162895927603,221,1109,-0.03132619078741361,-0.005098870010036727,0.014325814034544138,0.007585460288960011,0.026657091424327595,0.04065858436894643,0.0004000600039999469
2002-06-07,2002-05-31,BEAR,True,0.22780041781259064,-0.034645861685950005,-0.03839952133464411,-0.04190633785479462,-0.047998473455260815,-0.033849084314538286,-0.01414938914072253,0.3935366704310711,1.336322869955157,223,1116,-0.009179750634368378,-0.0012464211739886544,-0.004170758228551952,0.012223404750835165,0.003964156717343181,0.020154716957674346,0.0005001000100002262
2002-06-14,2002-06-07,BEAR,False,0.20024438993371957,-0.016500377439985853,-0.023199596045406837,-0.029418128273251663,-0.030133508202379203,-0.02370135839108674,-0.006432149811292462,0.2993301451400868,1.3796296296296295,216,1083,0.003908492884687309,0.002648160130014121,-0.020151091481185435,0.010005946576647995,-0.0010504049547688243,0.008203448373376832,0.0005001000100002262
2002-06-21,2002-06-14,BEAR,False,0.1595552799644443,-0.009098367991302925,-0.018027650655458822,-0.011714728637504106,-0.048796202111492194,0.007996844852765226,-0.056793046964257424,0.38460250593735856,1.2962962962962963,216,1080,-0.042327289688994574,0.022543340457538585,0.017734060792612638,0.01675809820072227,0.022396716177619735,0.03817398417664619,0.0005001000100002262
2002-06-28,2002-06-21,BEAR,False,0.20547949004982133,0.026453855758862076,0.02266120322161136,0.012228481262599039,0.03375376756266754,0.006030887973709441,0.0277228795889581,0.6324154148848985,0.9861751152073732,217,1086,-0.025042814153373727,0.015339837515740529,-0.0007080537871123616,0.020640812411966136,-0.005512662376899069,0.014223315081620225,0.0005001000100002262
2002-07-05,2002-06-28,BEAR,True,0.23001808798665974,-0.011817953814724062,-0.01515955470630957,-0.01506349295651724,-0.018643087115210587,-0.050663285028087195,0.03202019791287661,0.5213931796689771,1.2146118721461188,219,1097,0.0038479917702183286,-0.034776320606964006,-0.004723269067368974,0.0069376653241362,0.0032938825665027593,-4.026935548240296e-06,0.0004000600039999469
