strategy,symbol,entry_date,exit_date,entry_price,exit_price,holding_sessions,realized_return,realized_r,close_mfe,close_mae,intraday_high_mfe,intraday_low_mae,mfe_date,mae_date,sessions_entry_to_mfe,sessions_mfe_to_exit,sessions_mae_to_exit,halfway_return,max_drawdown_from_unrealized_peak,mfe_capture_ratio,profit_given_back,best_observed_exit_price,worst_observed_price,hindsight_best_exit_return,first_meaningful_loss_sessions,return_at_first_meaningful_loss,loser_delay,fraction_sessions_below_entry,loss_arrival,max_recovery_after_mae,once_meaningfully_profitable,material_recovery_after_mae,never_materially_recovered,entry_rank,exit_rank,entry_score,exit_score,removal_reason,exit_trailing_5d_return,exited_still_trending_strongly,winner_peak_early_decay,winner_pattern,first5_return,first5_close_mfe,first5_close_mae,first5_intraday_mfe,first5_intraday_mae,post_exit_5d_return,post_exit_5d_mfe,post_exit_5d_mae,post_exit_10d_return,post_exit_10d_mfe,post_exit_10d_mae,post_exit_20d_return,post_exit_20d_mfe,post_exit_20d_mae,post_exit_40d_return,post_exit_40d_mfe,post_exit_40d_mae
Dual Momentum - One-Rebalance Winner Grace v1,WMT,2023-11-01,2023-12-01,53.16649769802668,50.30759100706505,21,-0.0537727105366157,,0.03391993865743159,-0.0580962330598318,0.03489429977119074,-0.06138479182915768,2023-11-15,2023-11-22,11,11,6,0.03391993865743159,-0.0920161717172634,,0.08769264919404729,54.969902038574226,50.07772445678711,0.03391993865743159,11.0,-0.04975335600077857,-0.004019354535837127,0.5217391304347826,sudden,0.024176240941244376,True,True,False,5,10,0.1488744543740983,0.12085278871607019,portfolio removal,-0.0023708341571949676,False,False,,0.008769404196532493,0.008769404196532493,0.0027403935278864644,0.01461557199340624,-0.007490405703187153,-0.015148367050250022,0.00302491410550787,-0.017698497147189074,-0.01702160882874748,0.00302491410550787,-0.03401072680284989,0.018377686502930812,0.02277041309660044,-0.03401072680284989,0.06966806855246621,0.07108921886717012,-0.03401072680284989
Dual Momentum - One-Rebalance Winner Grace v1,AAPL,2023-09-01,2024-02-01,186.961330634287,181.77388729281213,104,-0.02774607628152781,,0.04686806502463403,-0.11926751092226862,0.054847293850533996,-0.1257058518397436,2023-12-14,2023-10-26,73,32,66,-0.006503283275282823,-0.1203756942637989,,0.07461414130616184,195.72384643554688,164.6629180908203,0.04686806502463403,2.0,-0.034724904884469665,0.006978828602941856,0.6320754716981132,sudden,0.16613557594690265,True,True,False,3,15,0.33648463343761503,0.09173895912214491,portfolio removal,-0.050316918227262364,False,False,,-0.05968667296850949,0.0011081833415302889,-0.0629584422368511,0.0025858273783734287,-0.08417330548012314,0.029458186321173585,0.03837171129130734,-0.025762319477000473,0.002146654453933916,0.03837171129130734,-0.025762319477000473,-0.016356151842711664,0.03837171129130734,-0.025762319477000473,-0.0668035996202454,0.03837171129130734,-0.08307505965311102
Dual Momentum - One-Rebalance Winner Grace v1,MSFT,2023-06-01,2024-03-01,317.7980281716673,404.1775917906704,188,0.2718064807260001,,0.2956640836813933,-0.04028199220366646,0.2964959814787731,-0.046800306688164706,2024-02-09,2023-09-26,175,14,108,0.02467351060939671,-0.14532526301989013,0.9193084169766725,0.023857602955393187,411.7594909667969,304.9964904785156,0.2956640836813933,53.0,-0.023873938788471327,0.29568041951447144,0.14210526315789473,sudden,0.33594607588505976,True,True,False,3,12,0.24510913834253256,0.2563784948200034,portfolio removal,0.00993971482363909,False,False,recovery winner,-0.007823590482932352,0.03071224505791248,-0.007823590482932352,0.03875076690601564,-0.010523572150948013,-0.007048375421631725,0.014783537015371051,-0.033137842665387884,0.0319765744377245,0.03828659133373247,-0.033137842665387884,0.022977467058431955,0.045567304633228556,-0.033137842665387884,-0.013892257554169007,0.045567304633228556,-0.056508039847860236
Dual Momentum - One-Rebalance Winner Grace v1,INTC,2023-10-02,2024-05-01,35.024216283042065,29.858542429729663,146,-0.14748863505087206,,0.4301293857484969,-0.14748863505087206,0.4447800547761007,-0.14042439148356445,2023-12-27,2024-05-01,61,86,0,0.29771019382458497,-0.577618020799369,,0.577618020799369,50.08916091918945,29.858542429729663,0.4301293857484969,15.0,-0.04942435127727296,-0.0980642837735991,0.11486486486486487,sudden,0.0,True,False,True,2,27,0.41975372799050303,-0.1397791694746474,portfolio removal,-0.116811571242742,False,False,,0.01628749860057299,0.01628749860057299,-0.00421234269328552,0.02611635898693443,-0.017691689337744676,0.021034592103757355,0.04666031229580714,-0.004971813660953117,0.033348259213287434,0.04666031229580714,-0.01058152149237468,0.0027304975257664843,0.07894202159454844,-0.01058152149237468,0.018039410309274695,0.07894202159454844,-0.01058152149237468
Dual Momentum - One-Rebalance Winner Grace v1,IBM,2023-12-01,2024-06-03,146.05731734786056,156.4914653021063,125,0.07143872106999627,,0.2599149018404834,0.0,0.2688332615510356,-0.00328253083901886,2024-03-12,2023-11-30,69,57,126,0.22984724318261107,-0.2124487438695939,0.2748542717794615,0.1884761807704871,184.01979064941406,146.05731734786056,0.2599149018404834,,,,0.0,sudden,0.2599149018404834,True,True,False,5,12,0.27522967528153064,0.17098611170626432,portfolio removal,-0.02364100406824321,False,False,volatile winner,0.011425982990288519,0.0188119951909671,0.011425982990288519,0.02764957259283607,-0.002588243498712006,0.020835801784465646,0.02864175261408053,-0.018073703783958006,0.016032190023831605,0.03560709104497106,-0.018073703783958006,0.0513991167868868,0.07157446116194688,-0.018073703783958006,0.14711175146829492,0.17845567993739375,-0.018073703783958006
Dual Momentum - One-Rebalance Winner Grace v1,CRM,2023-06-01,2024-06-03,204.6789694033211,230.9312551693686,252,0.12826078733236734,,0.5218518016661224,-0.05748733284771701,0.530640517644138,-0.06983008167701799,2024-03-01,2023-10-26,189,64,150,0.20977802510250387,-0.4734666997296719,0.24578009872317697,0.3935910143337551,311.4910583496094,192.9125213623047,0.5218518016661224,53.0,-0.021035431991707876,0.14929621932407522,0.14566929133858267,sudden,0.5793391345138394,True,True,False,1,16,0.39429477822134085,0.09164002840356011,portfolio removal,-0.13900629916238905,False,False,recovery winner,-0.011958538911242655,0.023100472310453535,-0.011958538911242655,0.04053405445704139,-0.016521006185165055,0.030815890414171765,0.05170067556313285,-0.01879630251086495,-0.011422769213847883,0.05170067556313285,-0.025402842015686322,0.09202105634396074,0.1089419757233061,-0.029196204367032408,0.10106329172302853,0.13585454564657606,-0.029196204367032408
Dual Momentum - One-Rebalance Winner Grace v1,DIS,2024-05-01,2024-06-03,108.25434921922484,101.32856494164888,22,-0.06397696099535566,,0.04654511453674437,-0.09551618621493274,0.05076832631830075,-0.09902060726751927,2024-05-06,2024-05-23,4,19,6,-0.07116533537830172,-0.1420613007516771,,0.11052207553210003,113.29306030273438,97.914306640625,0.04654511453674437,4.0,-0.05301458975068152,-0.01096237124467414,0.8333333333333334,sudden,0.03153922521957708,True,True,False,3,7,0.2539327010417771,0.23693238050066667,portfolio removal,0.021128219594930497,True,True,,-0.05301458975068152,0.04654511453674437,-0.05301458975068152,0.05076832631830075,-0.06361752247259744,-0.025247205704279185,0.00048001394486663074,-0.034750880860427213,-0.040318729752801485,0.00048001394486663074,-0.04723052006616213,-0.05884608040260808,0.00048001394486663074,-0.060382066452566496,-0.09549103381856194,0.00048001394486663074,-0.1396606058029186
Dual Momentum - One-Rebalance Winner Grace v1,TRV,2024-06-03,2024-07-01,206.70827091394793,198.43006247336965,19,-0.040047785238474964,,0.0,-0.04777457808962371,0.0016775424049984,-0.06243207658469685,2024-06-02,2024-06-28,0,20,1,-0.036020318097770065,-0.04777457808962371,,0.040047785238474964,206.70827091394793,196.83287048339844,0.0,1.0,-0.023112725831119563,-0.0169350594073554,0.9523809523809523,gradual,0.007726792851148745,False,False,True,4,13,0.35901832841677117,0.22918746338538765,portfolio removal,-0.03671409352110122,False,False,,-0.007688752105460606,-0.007688752105460606,-0.02884439747787282,0.0016775424049984,-0.03690595801851426,-0.003707506565952867,0.009805368727423769,-0.02239131369285452,0.04102642278850488,0.04561202450817636,-0.02239131369285452,0.04361194969029336,0.09644385153267887,-0.02239131369285452,0.08678470463556387,0.0974194083444111,-0.02239131369285452
Dual Momentum - One-Rebalance Winner Grace v1,CAT,2024-02-01,2024-07-01,293.58131514855035,325.6188892266357,103,0.10912674759929653,,0.2508243525697651,0.0,0.2597612571733199,-0.004286993255619098,2024-04-05,2024-01-31,45,59,104,0.18678273565137493,-0.18684266605061195,0.43507237826496,0.14169760497046857,367.2186584472656,293.58131514855035,0.2508243525697651,,,,0.0,sudden,0.2508243525697651,True,True,False,4,12,0.40268824799366376,0.23793981439331868,portfolio removal,0.009394056024187636,False,False,volatile winner,0.06710858601925818,0.06710858601925818,0.014674885735195486,0.10430697927228261,-0.004286993255619098,-0.01805388312445899,0.0005372062941382261,-0.029065055235990123,0.0318103151475726,0.038166450958172726,-0.040195929469820535,0.03229701229090942,0.1018171414082536,-0.040195929469820535,0.05216218460066058,0.1018171414082536,-0.08000215704154012
Dual Momentum - One-Rebalance Winner Grace v1,MSFT,2024-07-01,2024-08-01,441.71809469633655,413.5008583778063,22,-0.06388064391595383,,0.04212527756525564,-0.0693088559591355,0.04388609516824671,-0.08296836874558444,2024-07-05,2024-07-31,4,19,1,-0.013313846730305667,-0.11143413352439113,,0.10600592148120946,460.3255920410156,411.1031188964844,0.04212527756525564,13.0,-0.025743464237066527,-0.0381371796788873,0.5,sudden,0.005428212043181668,True,False,True,3,13,0.434349034612046,0.2756793279472267,portfolio removal,-0.0019982221068470807,False,True,,0.03918321890277676,0.04212527756525564,0.017986910485331187,0.04388609516824671,-0.0066865777548990035,-0.05313812460225387,0.015851096211197735,-0.08367599606901799,-0.009339623567728439,0.015851096211197735,-0.08367599606901799,-0.020617376687752986,0.01608705718968717,-0.08367599606901799,0.026848023310632074,0.05194144935006717,-0.08367599606901799
Dual Momentum - One-Rebalance Winner Grace v1,CAT,2024-08-01,2024-12-02,337.86229337536327,398.9603724892944,85,0.18083722366156874,,0.20813697606044812,-0.08518611936588993,0.21283176902326972,-0.11334090370891048,2024-11-06,2024-08-05,69,17,83,0.13309293083907914,-0.10253289275026778,0.8688375659356612,0.027299752398879384,408.1839294433594,309.08111572265625,0.20813697606044812,0.0,-0.04267975541521807,0.2235169790767868,0.28735632183908044,sudden,0.29332309542633805,True,True,False,5,11,0.46920443978657267,0.21984173481678626,portfolio removal,0.021686156729762374,True,False,recovery winner,-0.059197216969314015,-0.04267975541521807,-0.08518611936588993,0.010193470700920804,-0.11334090370891048,-0.030505959888235124,0.0016934237860806167,-0.03612616504472299,-0.06614133380287812,0.00552213170127569,-0.07011717265220152,-0.10909033303193949,0.00552213170127569,-0.12325134771018498,-0.07633942442480401,0.008912724341070932,-0.14151077346918006
Dual Momentum - One-Rebalance Winner Grace v1,AXP,2024-03-01,2025-03-03,213.36090432169615,296.5045003727531,250,0.3896852439549878,,0.5023610159486622,-0.009621036633233992,0.504205110973365,-0.018856369645852133,2025-01-23,2024-03-05,225,26,248,0.19201789989780038,-0.14997303592280264,0.7757075720119392,0.1126757719936744,320.54510498046875,211.3081512451172,0.5023610159486622,,,,0.04365079365079365,sudden,0.5119820525818962,True,True,False,5,8,0.40365349554502794,0.2786375729808066,portfolio removal,0.0183737928823402,False,False,late acceleration,0.018740552345303252,0.018740552345303252,-0.009621036633233992,0.024531461237126795,-0.014545581333522573,-0.09362048423921321,0.006734561352958579,-0.12181940128077173,-0.11876710156105708,0.006734561352958579,-0.15894238037430974,-0.11926484445408891,0.006734561352958579,-0.15894238037430974,-0.11810509116238432,0.006734561352958579,-0.26629138004824127
Dual Momentum - One-Rebalance Winner Grace v1,JPM,2024-06-03,2025-04-01,193.0825708149027,235.47380892493115,207,0.21954979121687024,,0.4071921847800348,-0.05328456257444536,0.4087003170642982,-0.05649735822064694,2025-02-18,2024-06-12,178,30,200,0.11466870285876274,-0.2752557856582072,0.539179776585032,0.1876423935631646,271.70428466796875,182.79425048828125,0.4071921847800348,2.0,-0.02496158301718021,0.24451137423405045,0.11004784688995216,sudden,0.4604767473544802,True,True,False,3,7,0.3943164487067681,0.25246017206394056,portfolio removal,-0.023215119583640087,False,False,recovery winner,-0.011665244311255596,-0.0024219773628986196,-0.02669172710804979,0.000543723057085721,-0.034501532728635875,-0.11070459201559246,0.01908339216058086,-0.16163047524704222,-0.026602270261064764,0.01908339216058086,-0.16163047524704222,0.014453621790842641,0.023660036829937336,-0.16163047524704222,0.09270861769571415,0.11771538886028776,-0.16163047524704222
Dual Momentum - One-Rebalance Winner Grace v1,CSCO,2025-04-01,2025-05-01,59.3789193271061,56.26947430279629,21,-0.052366143734959625,,0.0071685602600071174,-0.12764547450269104,0.010752685498973458,-0.1453581723430919,2025-04-02,2025-04-08,2,20,16,-0.061878459884956105,-0.13481403476269815,,0.05953470399496674,59.804580688476555,51.799468994140625,0.0071685602600071174,2.0,-0.060074508239614244,0.007708364504654619,0.8695652173913043,sudden,0.08101965705495173,False,True,False,3,6,0.33069920419170495,0.22856021302909246,portfolio removal,0.02558174927592094,True,True,,-0.10763651568319077,0.0071685602600071174,-0.10763651568319077,0.010752685498973458,-0.1453581723430919,0.03097966681244224,0.036691017820856375,-0.0017306762934187203,0.06074780317390038,0.07718949473080872,-0.0017306762934187203,0.09120797425169425,0.13793705112276022,-0.0017306762934187203,0.18812747695054433,0.19799247744903337,-0.0017306762934187203
Dual Momentum - One-Rebalance Winner Grace v1,GS,2024-06-03,2025-05-01,440.5735328758055,534.6192648953747,228,0.21346205571109533,,0.4808472830448898,-0.031817250129001495,0.4808472830448898,-0.04685426567437956,2025-02-18,2024-06-11,178,51,222,0.3026247259860735,-0.4575185334554499,0.44392900456748025,0.26738522733379444,652.422119140625,426.5556945800781,0.4808472830448898,6.0,-0.031817250129001495,0.24527930584009683,0.07391304347826087,sudden,0.5126645331738913,True,True,False,2,9,0.41924493194921153,0.12896309387825822,portfolio removal,0.003997326625036157,False,False,recovery winner,-0.008629909089508336,0.006123725775318167,-0.008629909089508336,0.012312943636271667,-0.021051717618275068,0.006969580528335406,0.03955508958258669,-0.004743615584288374,0.1158549557115014,0.12205824911146745,-0.004743615584288374,0.10355783097836468,0.13262187059314368,-0.004743615584288374,0.266654651227634,0.2728705106352116,-0.004743615584288374
Dual Momentum - One-Rebalance Winner Grace v1,MMM,2024-07-01,2025-06-02,98.92368397918027,145.15473935008876,230,0.46734061562687446,,0.5317816106844548,-0.030818390477985402,0.5439276192599785,-0.04472097250762286,2025-02-28,2024-07-09,167,64,225,0.2749683397461846,-0.2866659830492606,0.8788205651289097,0.06444099505758039,151.52947998046875,95.87501525878906,0.5317816106844548,0.0,-0.021874392248190988,0.48921500787506544,0.034482758620689655,sudden,0.5626000011624402,True,True,False,5,11,0.3597373555796106,0.14618478525868528,portfolio removal,0.004945150350450289,False,False,recovery winner,-0.017110440065673194,-0.012054958997775533,-0.021874392248190988,0.005735916142229236,-0.02576318792683563,-0.016027565006858868,0.0073037679099190456,-0.026780223073246345,-0.03753276728428001,0.0073037679099190456,-0.04152283754497643,0.029553044242976778,0.033813605383077316,-0.04260493393498932,0.02650979573908896,0.11009684110671536,-0.04260493393498932
Dual Momentum - One-Rebalance Winner Grace v1,TRV,2025-05-01,2025-07-01,256.60235135278924,262.1099997310854,41,0.0214637486728404,,0.055699915212260365,-0.0011842815824744113,0.061392077227084174,-0.0070764601586018605,2025-06-02,2025-05-01,22,20,41,0.05325496345018088,-0.055219422265812224,0.3853461641915734,0.034236166539419965,270.89508056640625,256.2984619140625,0.055699915212260365,,,,0.023255813953488372,sudden,0.056884196794734776,True,True,False,4,11,0.25034130457336334,0.14620692806326918,portfolio removal,0.005260413596626323,False,False,volatile winner,0.02712414010604114,0.02712414010604114,-0.0011842815824744113,0.03327487377875826,-0.006303577141290262,-0.03714124334747848,0.010665451220181588,-0.03909414841665981,-0.05881028400612587,0.010665451220181588,-0.06418054346911306,-0.024260196366565845,0.010665451220181588,-0.06418054346911306,0.01731268330856417,0.047919543772955375,-0.06418054346911306
Dual Momentum - One-Rebalance Winner Grace v1,V,2025-05-01,2025-08-01,341.66852220314814,340.7702588929484,63,-0.002629049068985201,,0.08203597291331355,-0.018657643488587117,0.08841269029142951,-0.029237120507052627,2025-06-11,2025-06-20,29,35,29,0.030355851521778776,-0.10069361640190067,,0.08466502198229875,369.6976318359375,335.2937927246094,0.08203597291331355,,,,0.07692307692307693,sudden,0.05881029894155787,True,True,False,2,7,0.3281142340355374,0.23268733941048203,portfolio removal,-0.032405324403227076,False,False,,0.012356056459447595,0.012356056459447595,-0.009057163281589009,0.016117812905282358,-0.015799501323078946,-0.0349026763304916,0.006015714290908969,-0.044754417268347724,0.005806203409624455,0.007523827634386526,-0.044754417268347724,0.018528344016969678,0.02892145771637855,-0.044754417268347724,-0.017833102837157555,0.02892145771637855,-0.044754417268347724
Dual Momentum - One-Rebalance Winner Grace v1,WMT,2024-12-02,2025-08-01,91.37443210935058,97.18743530332945,165,0.06361739339755657,,0.13426794456463198,-0.11445461830035364,0.13696738331355185,-0.1358922685075843,2025-02-13,2025-04-08,50,116,79,-0.028162978874307187,-0.24872256286498562,0.47380924466996166,0.07065055116707541,103.6430892944336,80.91620635986328,0.13426794456463198,15.0,-0.024454089010318092,0.08807148240787466,0.25149700598802394,sudden,0.19956140305929493,True,True,False,2,10,0.5895470845460471,0.19627715597206663,portfolio removal,0.005232500732655909,False,True,recovery winner,0.031027880801759444,0.031027880801759444,-0.0019392405275542313,0.03619921684834915,-0.009373009582443803,0.05224491017467958,0.0602040812724014,-0.0033673656230069904,0.0290816015728399,0.06857134079909377,-0.0033673656230069904,-0.01699514420746895,0.06857134079909377,-0.02405242925044926,0.05511171963432959,0.08528390309642209,-0.02405242925044926
Dual Momentum - One-Rebalance Winner Grace v1,IBM,2025-03-03,2025-09-02,244.987675350757,234.79602581822925,126,-0.04160066222897141,,0.16488030155019828,-0.1323310806391409,0.17033359124076797,-0.1579650825937794,2025-06-30,2025-04-08,83,44,100,0.04285193120650055,-0.23086855982141885,,0.2064809637791697,285.3813171386719,212.5681915283203,0.16488030155019828,3.0,-0.023749743070002327,-0.01785091915896908,0.5390625,sudden,0.2972113821893392,True,True,False,3,9,0.5228380468531655,0.09853429697335447,portfolio removal,0.01695698672184931,False,False,,0.026693991473073053,0.026693991473073053,-0.023749743070002327,0.028342664396109774,-0.037528419800442636,0.06305519603274123,0.06745535194886032,-0.011000390052409381,0.06367790553681973,0.08202574627084136,-0.011000390052409381,0.1614777410122703,0.1990453492056099,-0.011000390052409381,0.2996680408269867,0.3013700072344043,-0.011000390052409381
Dual Momentum - One-Rebalance Winner Grace v1,CSCO,2025-06-02,2025-09-02,61.090070762086626,66.72829225170504,63,0.09229358256231679,,0.15131064351771384,0.0,0.16349881603149674,-0.0003188340173699844,2025-08-08,2025-06-01,48,16,64,0.09534075071418369,-0.08964809187561218,0.6099609413895066,0.05901706095539705,70.33364868164062,61.090070762086626,0.15131064351771384,,,,0.0,sudden,0.15131064351771384,True,True,False,4,6,0.2696040116036349,0.19929010900671162,portfolio removal,0.02904362517109549,True,False,volatile winner,0.05308476923904726,0.05308476923904726,0.01785427929312622,0.054679000367346076,-0.0003188340173699844,-0.01805898886221735,0.0044047065027710275,-0.02584050140134897,-0.016003470127144204,0.006753942076249242,-0.029070547196706098,-0.005725990787007085,0.01189262625576748,-0.029070547196706098,0.054486484848229155,0.055520435440282956,-0.029070547196706098
Dual Momentum - One-Rebalance Winner Grace v1,BA,2025-08-01,2025-10-01,219.4499969482422,214.00999450683594,42,-0.024789257311720436,,0.08170429794446132,-0.033538394680804884,0.08603328842727387,-0.03654593020729213,2025-09-02,2025-09-22,22,21,7,0.08170429794446132,-0.11524269262526621,,0.10649355525618176,237.3800048828125,212.08999633789062,0.08170429794446132,31.0,-0.02018679761853026,-0.004602459693190175,0.29545454545454547,sudden,0.04178627612880803,True,True,False,2,8,0.43113350235044035,0.19652952649199107,portfolio removal,0.003393750380405569,False,False,,0.035907974447003665,0.035907974447003665,0.011164260571031148,0.04985191430185565,-0.016176819781843488,0.03649368262160002,0.04644644033710654,-0.001448519071775678,0.001355116828025471,0.05691326689035203,-0.015326381306888459,0.04354940219355519,0.05691326689035203,-0.015653431758859027,-0.1475164379036572,0.05691326689035203,-0.1740105190890301
Dual Momentum - One-Rebalance Winner Grace v1,MMM,2025-09-02,2025-11-03,151.82136497689228,163.7146228832458,44,0.07833718204393492,,0.1146477356727702,-0.03377717724647766,0.12276724897491187,-0.035660862164170415,2025-10-23,2025-10-10,38,7,16,0.03150386221765311,-0.06963300155652719,0.6832859069064079,0.036310553628835285,169.2273406982422,146.69326782226562,0.1146477356727702,28.0,-0.03377717724647766,0.11211435929041258,0.2826086956521739,sudden,0.14842491291924786,True,True,False,5,12,0.21077649610720872,0.10984045581459823,portfolio removal,-0.011282503524088328,False,False,recovery winner,0.0003249347982057227,0.010198233337979534,-0.012666427341819886,0.0234492103942181,-0.02286459142419095,-0.007047824117969337,0.0016264338376916765,-0.04011798193358551,0.01379482661174003,0.03945536232610802,-0.04011798193358551,0.03133862980683855,0.042772505756414336,-0.04011798193358551,-0.02498317555550722,0.056807673125797375,-0.04143823513433864
Dual Momentum - One-Rebalance Winner Grace v1,JPM,2025-08-01,2025-12-01,284.9487133421405,308.5683309692949,84,0.0828907677810573,,0.1087043891327335,-0.011914540277787267,0.11507126904438181,-0.02121213426851909,2025-11-12,2025-08-07,73,12,80,0.06993805428332989,-0.07754455763166401,0.7625337711050796,0.025813621351676197,315.92388916015625,281.5536804199219,0.1087043891327335,,,,0.046511627906976744,sudden,0.12061892941052077,True,True,False,3,9,0.35417869496029364,0.20183201742551615,portfolio removal,0.050533556137375424,True,False,late acceleration,-0.011914540277787267,0.013292054220141347,-0.011914540277787267,0.018560571805106507,-0.02121213426851909,0.006678450700694061,0.017702549339650986,-0.019651708990147676,0.01779843311523388,0.02339038124843329,-0.046301395403875234,0.03451035161519589,0.05722954662051327,-0.046301395403875234,-0.034584837418719316,0.07807965965175612,-0.048258453157643766
Dual Momentum - One-Rebalance Winner Grace v1,MSFT,2025-09-02,2026-01-02,496.38587753866574,481.3363251826272,85,-0.030318252466532414,,0.08312179421907051,-0.054881157041598794,0.10639983776889594,-0.06935457495363284,2025-10-28,2025-11-21,41,45,27,0.050532470842213684,-0.1380029512606693,,0.11344004668560292,537.6463623046875,469.1436462402344,0.08312179421907051,56.0,-0.026674894899388235,-0.0036433575671441787,0.42528735632183906,sudden,0.039837085511866266,True,True,False,4,8,0.21653868469510162,0.2721752946347764,portfolio removal,-0.009015944936086484,False,False,,-0.002661660716799852,0.014985919849072937,-0.010929614429211143,0.02297851819805663,-0.016184685022133327,-0.012964820284009804,0.01096225145588603,-0.030223570338058448,-0.05724728388717559,0.01096225145588603,-0.058816287664754774,-0.11168683889400022,0.01096225145588603,-0.13082440649194738,-0.17533467771871247,0.01096225145588603,-0.21017933442331826
Dual Momentum - One-Rebalance Winner Grace v1,AXP,2026-01-02,2026-02-02,367.33003458353085,348.2924878907997,20,-0.05182681757650287,,0.038051421610339586,-0.05182681757650287,0.045358626552757686,-0.06765903942496576,2026-01-06,2026-02-02,3,18,0,-0.01274692800634869,-0.08987823918684246,,0.08987823918684246,381.3074645996094,348.2924878907997,0.038051421610339586,6.0,-0.026820005687538395,-0.025006811888964475,0.6818181818181818,sudden,0.0,True,False,True,5,7,0.3792449687793278,0.331556552818306,portfolio removal,-0.03050238936242511,False,True,,0.03648171843660508,0.038051421610339586,0.008741572358127447,0.045358626552757686,-0.006089309878213878,0.025117722647800322,0.03151138827762012,-0.00984722582277453,-0.03667754396497136,0.054659706636285055,-0.04035960085326862,-0.12250607503153865,0.054659706636285055,-0.14005993253186855,-0.15087769560335906,0.054659706636285055,-0.16948762172744436
Dual Momentum - One-Rebalance Winner Grace v1,CSCO,2026-02-02,2026-04-01,77.40939733330043,77.290485695693,41,-0.0015361395606200423,,0.11085499702934132,-0.03993863184811752,0.12890417613035088,-0.06016397483396563,2026-02-09,2026-02-12,6,36,33,0.010752540266305566,-0.15079362887745884,,0.11239113658996136,85.99061584472655,74.3177719116211,0.11085499702934132,8.0,-0.03993863184811752,0.03840249228749748,0.32558139534883723,sudden,0.09165387879778752,True,True,False,5,12,0.3804070731454279,0.13790905844023493,portfolio removal,-0.051814739044022784,False,True,,0.08576541803299875,0.08576541803299875,0.03225802041048542,0.08806956926264276,-0.001536133414783758,0.07889147692722065,0.07940708801927876,-0.01340076518329425,0.06161888895147216,0.09268376329237116,-0.01340076518329425,0.1545556623754989,0.16589884664991605,-0.01340076518329425,0.5292674319083408,0.5569809785147719,-0.01340076518329425
Dual Momentum - One-Rebalance Winner Grace v1,GS,2025-07-01,2026-05-01,694.0288152349607,912.3789989974781,210,0.3146125621435414,,0.3925814274100303,-0.016158176423628268,0.4051964097430001,-0.023587672926308922,2026-01-15,2025-07-09,138,73,205,0.17296881605591863,-0.27046984659268114,0.8013944119036109,0.07796886526648894,966.4916381835938,682.8145751953125,0.3925814274100303,,,,0.03773584905660377,sudden,0.4087396038336586,True,True,False,1,11,0.46260925062036007,0.28392903823233606,portfolio removal,-0.003387532038166774,False,False,volatile winner,-0.015141200569915192,0.0221469173759532,-0.015141200569915192,0.02542376399150159,-0.0200988414867892,0.010333901914569621,0.03152550247642716,-0.01898739737218702,0.057354865777773156,0.06466603013069783,-0.01898739737218702,0.11911832661173771,0.12092966671473815,-0.01898739737218702,0.11818665608662937,0.23304021819457676,-0.01898739737218702
Dual Momentum - One-Rebalance Winner Grace v1,UNH,2026-05-01,2026-07-01,369.8476329800702,417.1099853515625,41,0.1277887112340641,,0.1569359284543399,-0.02174969883042166,0.1570440216899831,-0.03685879067290132,2026-06-26,2026-05-05,39,3,39,0.02123881595699051,-0.06532965380250966,0.814273139953697,0.0291472172202758,427.8900146484375,361.8035583496094,0.1569359284543399,2.0,-0.02174969883042166,0.14953841006448576,0.11627906976744186,sudden,0.17868562728476156,True,True,False,4,10,0.4217478094785809,0.23252107125743393,portfolio removal,0.024223798387245976,True,False,recovery winner,-0.005968416482213357,-0.0032530483917229125,-0.02174969883042166,0.002527160079042634,-0.03685879067290132,0.02035439344564538,0.03274916482902235,-0.008103316832335117,0.0033804121493781203,0.041212157572582786,-0.008103316832335117,0.008295226904577513,0.10671048723062726,-0.010956287231505102,,,
Dual Momentum - One-Rebalance Winner Grace v1,DOW,2026-04-01,2026-07-01,41.1713489264253,26.799999237060547,62,-0.349061909898723,,0.0,-0.349061909898723,0.018754435468733233,-0.34092515945073676,2026-03-31,2026-07-01,0,63,0,-0.06828567047806355,-0.349061909898723,,0.349061909898723,41.1713489264253,26.799999237060547,0.0,0.0,-0.021639853872972514,-0.3274220560257505,0.984375,sudden,0.0,False,False,True,3,9,0.6384986180218442,0.23610690420475677,portfolio removal,-0.0687542072197368,False,False,,-0.0555422009002966,-0.0043279776657548785,-0.0555422009002966,0.018754435468733233,-0.14041834605121162,0.08320901168165662,0.1156716593179179,0.0,0.10820901524014293,0.16455223779684713,0.0,0.1361940906636847,0.2212686744026262,0.0,,,
