date,equity
2023-11-16,10164.738249042448
2023-11-17,10136.490898593533
2023-11-20,10173.658008338514
2023-11-21,10195.481864302728
2023-11-22,10239.99897692898
2023-11-24,10271.62999646215
2023-11-27,10277.12070486464
2023-11-28,10306.355213983295
2023-11-29,10268.72424064924
2023-11-30,10369.36126154294
2023-12-01,10404.996434821132
2023-12-04,10394.647940428647
2023-12-05,10330.31099749215
2023-12-06,10304.355274462396
2023-12-07,10325.579214510228
2023-12-08,10315.84926263297
2023-12-11,10380.730602559124
2023-12-12,10456.00866283413
2023-12-13,10572.880276326978
2023-12-14,10454.375222399402
2023-12-15,10419.957148708509
2023-12-18,10502.495141455061
2023-12-19,10542.054859792912
2023-12-20,10406.754546243237
2023-12-21,10474.896987003896
2023-12-22,10492.367843934455
2023-12-26,10537.402307814004
2023-12-27,10568.299424292612
2023-12-28,10598.587109522012
2023-12-29,10617.777553933018
2024-01-02,10644.605478471161
2024-01-03,10595.80331474209
2024-01-04,10606.991109820825
2024-01-05,10573.417155173718
2024-01-08,10655.93737906025
2024-01-09,10620.129714200148
2024-01-10,10679.925830580762
2024-01-11,10665.020219902724
2024-01-12,10713.723241844411
2024-01-16,10692.708413618107
2024-01-17,10681.771405303723
2024-01-18,10737.179823695395
2024-01-19,10888.742911643802
2024-01-22,10881.6532117304
2024-01-23,10904.303171914158
2024-01-24,10895.333962241197
2024-01-25,11134.147153684416
2024-01-26,11020.708219191747
2024-01-29,11082.674110631571
2024-01-30,11188.084529460484
2024-01-31,11049.016088419712
2024-02-01,11206.586717651635
2024-02-02,11182.908287503153
2024-02-05,11036.21380192933
2024-02-06,11039.553444428688
2024-02-07,11091.080553968628
2024-02-08,11114.612184264352
2024-02-09,11117.937130000928
2024-02-12,11119.629667911906
2024-02-13,11045.727217878737
2024-02-14,11086.603755453369
2024-02-15,11235.103335451991
2024-02-16,11215.031116318112
2024-02-20,11198.709069230277
2024-02-21,11210.782741547238
2024-02-22,11361.484692031894
2024-02-23,11405.981787921874
2024-02-26,11360.213628008058
2024-02-27,11323.2718557348
2024-02-28,11373.251090579784
2024-02-29,11343.630217827087
2024-03-01,11369.842534968255
2024-03-04,11316.026688734944
2024-03-05,11298.33803577429
2024-03-06,11353.470540618711
2024-03-07,11328.1161650506
2024-03-08,11315.212207107827
2024-03-11,11327.936453374417
2024-03-12,11406.582563826807
2024-03-13,11438.89226411962
2024-03-14,11319.838271938426
2024-03-15,11310.017110009381
2024-03-18,11316.441584120243
2024-03-19,11412.095161702486
2024-03-20,11506.804214087539
2024-03-21,11615.73449419232
2024-03-22,11491.668357895374
2024-03-25,11379.797658287842
2024-03-26,11401.181472460763
2024-03-27,11548.637721006235
2024-03-28,11549.507777201145
2024-04-01,11451.799618038502
2024-04-02,11411.47192712093
2024-04-03,11311.269640876008
2024-04-04,11195.508400285367
2024-04-05,11260.915230026234
2024-04-08,11264.067976089109
2024-04-09,11274.590583667456
2024-04-10,11144.890739431177
2024-04-11,11152.283456214936
2024-04-12,10952.284980737048
2024-04-15,10886.848505695358
2024-04-16,10776.90591562842
2024-04-17,10797.190021639964
2024-04-18,10837.273581069123
2024-04-19,10991.99759750044
2024-04-22,11101.75275203996
2024-04-23,11164.436892391797
2024-04-24,11186.699159487025
2024-04-25,11153.477660689252
2024-04-26,11144.48361503019
2024-04-29,11144.847550736784
2024-04-30,11045.890008300341
2024-05-01,11198.081039840074
2024-05-02,11155.221062656487
2024-05-03,11160.153151798393
2024-05-06,11173.217139619319
2024-05-07,11223.058793159678
2024-05-08,11262.779088440102
2024-05-09,11313.891336125167
2024-05-10,11430.821327871976
2024-05-13,11430.764987735658
2024-05-14,11390.022293156726
2024-05-15,11489.149320318635
2024-05-16,11538.301392355206
2024-05-17,11518.610371967381
2024-05-20,11404.494600935364
2024-05-21,11365.504551412485
2024-05-22,11390.60404847665
2024-05-23,11185.73590338879
2024-05-24,11148.537729703254
2024-05-28,11030.659297424178
2024-05-29,10957.889184624797
2024-05-30,11060.334189333164
2024-05-31,11196.04477370186
2024-06-03,11205.205550827579
2024-06-04,11341.253687575738
2024-06-05,11320.111030550712
2024-06-06,11395.225907740918
2024-06-07,11358.35683516146
2024-06-10,11343.227155744378
2024-06-11,11362.68083579629
2024-06-12,11309.493475178719
2024-06-13,11335.436309869316
2024-06-14,11350.946177487765
2024-06-17,11399.2111854665
2024-06-18,11441.26307931271
2024-06-20,11467.192146423384
2024-06-21,11537.424043408208
2024-06-24,11580.302019950343
2024-06-25,11553.483541314397
2024-06-26,11551.413865043192
2024-06-27,11504.840645034064
2024-06-28,11409.299589135999
2024-07-01,11400.55865313191
2024-07-02,11488.695342501045
2024-07-03,11500.085359101895
2024-07-05,11590.038200403304
2024-07-08,11525.001857697445
2024-07-09,11449.81927255544
2024-07-10,11525.487246829773
