formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,short_gross_return,spread_gross_return,short_turnover,median_marketcap,median_adv_proxy
2007-06-15,2007-06-18,2007-07-17,340,0.03100809324878236,0.03073287711045383,0.27521613832853026,0.0002752161383285303,0.008091889710508888,0.02291620353827347,0.2723342939481268,1303.5,
2007-07-16,2007-07-17,2007-08-14,345,-0.08917549402529813,-0.08942765540858344,0.2521613832853026,0.00025216138328530257,-0.11257271543466596,0.023397221409367827,0.2780979827089337,1367.4,
2007-08-13,2007-08-14,2007-09-12,347,0.013982193921741487,0.013668273467196033,0.31392045454545453,0.00031392045454545453,-0.028716522583243375,0.042698716504984864,0.3338068181818182,1147.6,
2007-09-11,2007-09-12,2007-10-10,341,0.107254829647964,0.10701903419341854,0.23579545454545456,0.00023579545454545454,0.06763125788956056,0.039623571758403434,0.2727272727272727,1175.8,
2007-10-09,2007-10-10,2007-11-07,342,-0.032908297880608305,-0.03313194460425503,0.22364672364672364,0.00022364672364672363,-0.09445070263148259,0.06154240475087428,0.27492877492877493,1411.8,
2007-11-06,2007-11-07,2007-12-06,338,-0.0446705564883908,-0.0449697017875361,0.29914529914529914,0.00029914529914529915,-0.06624568011737833,0.02157512362898753,0.3247863247863248,1420.9,
2007-12-05,2007-12-06,2008-01-07,340,-0.045995690438099125,-0.04628099303175907,0.28530259365994237,0.00028530259365994236,-0.06559729163311004,0.019601601195010913,0.25936599423631124,1662.6,
2008-01-04,2008-01-07,2008-02-05,341,-0.069935255391062,-0.07019103573788281,0.25578034682080925,0.00025578034682080926,0.05524830411888848,-0.12518355950995047,0.2153179190751445,1509.85,
2008-02-04,2008-02-05,2008-03-05,338,-0.0070527479134671915,-0.007405349069536556,0.35260115606936415,0.0003526011560693641,-0.047936606047068765,0.040883858133601576,0.33236994219653176,1286.25,
2008-03-04,2008-03-05,2008-04-03,339,0.013394437677492321,0.013116821398422554,0.27761627906976744,0.0002776162790697674,0.01662832681795005,-0.003233889140457729,0.3066860465116279,1402.0,
2008-04-02,2008-04-03,2008-05-01,338,0.022874109305520196,0.02256765769261697,0.3064516129032258,0.0003064516129032258,0.02129267523170683,0.0015814340738133648,0.2859237536656892,1295.5500000000002,
2008-04-30,2008-05-01,2008-05-30,335,0.059821191408089,0.059485897290441944,0.3352941176470588,0.0003352941176470588,0.05212200000969371,0.00769919139839529,0.29705882352941176,1259.15,
2008-05-29,2008-05-30,2008-06-27,336,-0.030519122041851313,-0.030856400148360188,0.33727810650887574,0.0003372781065088757,-0.1263377231848309,0.0958186011429796,0.3165680473372781,1200.95,
