date,Q1,Q2,Q3,Q4,Q5,horizon
2002-06-11,-0.00976981659562434,0.009037209734862712,0.008968341108193317,0.018860984117139965,0.010301365925663013,5
2002-06-12,-0.02999239124608849,-0.008972765576900077,-0.004351506259344038,-0.0023168237943170687,-0.007746067983316502,5
2002-06-13,-0.03829314223284868,-0.006117477035645802,-7.207125912074574e-05,0.0003198084220828539,-0.011697924159106199,5
2002-06-14,-0.04253188296729307,-0.01921976557247119,0.003489549345574205,-0.007125189287399924,-0.025104978395082606,5
2002-06-17,-0.0739166564507158,-0.04152960260859425,-0.020609548521588802,-0.03773283251556273,-0.051803153176321615,5
2002-06-18,-0.09615636392014791,-0.05253892451247444,-0.03691969792698535,-0.048327331659810825,-0.06832812118506969,5
2002-06-19,-0.08025428137101319,-0.0382665218999298,-0.031857917362784156,-0.02916043076762213,-0.049427232835223774,5
2002-06-20,-0.030860776472931815,-0.012241496357188124,-0.013727154939197031,-0.00659180982383,-0.009972716742214942,5
2002-06-21,0.006451133918550129,0.004901506192318717,0.0002685159621052238,0.01073008505515018,0.0114562649642728,5
2002-06-24,-0.04861173538637861,-0.022192031452217067,-0.01570708121129531,-0.020694259584280016,-0.027398425815015774,5
2002-06-25,-0.05801514774774689,-0.043017806289689514,-0.030018199000260603,-0.03407499727261513,-0.04703749916961494,5
2002-06-26,-0.03962528280433934,-0.03824144042250782,-0.03627251795219318,-0.033872303179906645,-0.04681866539522128,5
2002-06-27,-0.017076144438303503,-0.016793470382165127,-0.014364642971959263,-0.017668027282046597,-0.032782162473243594,5
2002-06-28,-0.05382514676488974,-0.04540120796243772,-0.0397572298515366,-0.04661895621525689,-0.061601611656759196,5
2002-07-01,-0.03313020017146236,-0.037020996811850164,-0.03373387073704736,-0.03302028725842821,-0.03691955473984602,5
2002-07-02,-0.013683139106232185,-0.0231779831261176,-0.03084357954825896,-0.017613630651232077,-0.026136362318435052,5
2002-07-03,-0.006586718367644529,-0.02900054106882393,-0.02817648734811865,-0.026430214547604088,-0.028318767822402197,5
2002-07-05,-0.04682638321493104,-0.07030916172143224,-0.06974356106239687,-0.07050215547365908,-0.06547837536556905,5
2002-07-08,-0.017813275450091672,-0.06233551297323628,-0.06689368996782694,-0.06310023823373276,-0.05522217976492629,5
2002-07-09,0.004880714086242105,-0.051657404149488426,-0.06509716203843037,-0.058097723240241005,-0.03983167044532639,5
2002-07-10,0.03709652833110068,-0.022159359371281415,-0.036121316726803104,-0.037391881348873626,-0.016502123266812326,5
2002-07-11,-0.013066222619485727,-0.04770385083503776,-0.05146029359742455,-0.06190614988829092,-0.042946546393116417,5
2002-07-12,-0.061079414504551954,-0.07411995068356757,-0.06801495338205363,-0.08175765373274603,-0.06609463894416297,5
2002-07-15,-0.07848732219024976,-0.08914397211997109,-0.0856653014731178,-0.10014897177810311,-0.08108179492906153,5
2002-07-16,-0.12717380492339392,-0.11392070282280888,-0.10114238495097111,-0.12154258782178354,-0.11755257453930047,5
2002-07-17,-0.10024407560033517,-0.07608460564005316,-0.060040247057152975,-0.08220637926178977,-0.08285888880549487,5
2002-07-18,-0.10245000538964714,-0.06141597652846814,-0.04459436664504624,-0.055419898785738324,-0.07767802018664417,5
2002-07-19,-0.06848625614525955,-0.016343082411152062,-0.005649416574606821,-0.013372602649165363,-0.045153441017352636,5
2002-07-22,0.011254013874523528,0.06220670657663456,0.07039708569765359,0.07051775970243765,0.035197108768649926,5
2002-07-23,0.07694658896291062,0.09715664382450033,0.10885559060025303,0.10996605345426289,0.08752518404894778,5
2002-07-24,0.006158335708410995,0.03282836539729939,0.03742913757356706,0.03554265396747281,0.023960609799393143,5
2002-07-25,0.013234725793408815,0.025272258380389403,0.022299363718912255,0.02168886107761702,0.026342180741461926,5
2002-07-26,-0.035569579997932255,-0.0262586466702191,-0.025659211073319966,-0.014498849112173166,-0.016172391736112443,5
2002-07-29,-0.1274299864971175,-0.1007697588761786,-0.09741440813690001,-0.09062774165830609,-0.10165105065056938,5
2002-07-30,-0.09867652865254006,-0.06892800429731429,-0.055869998224294073,-0.058236719253815336,-0.07311753006972077,5
2002-07-31,-0.049264380967103866,-0.04604700718933014,-0.032593681518366564,-0.028213763671659946,-0.040871690380381374,5
2002-08-01,-0.022068146491858627,-0.00010375875580508881,0.0027956468574590436,0.006083346181418522,-2.1475914515182095e-05,5
2002-08-02,0.011387209581502382,0.03780479751537335,0.04170033817034515,0.04630102870927204,0.030385047723574716,5
2002-08-05,0.052538099629032595,0.06746783627197905,0.06652242967603927,0.06925791339122,0.0676532154726267,5
2002-08-06,-0.022341283365285423,-0.000625477413170013,0.0034990233245880916,0.009886832711613626,-0.003551742678180199,5
2002-08-07,0.0007561141164075776,0.018670720316023,0.02959413160805892,0.025874727684791193,0.023779792214902205,5
2002-08-08,-0.00041222166394765385,0.018783668318792295,0.018903481996286137,0.02269744442797062,0.01981878289183493,5
2002-08-09,0.034133834449231334,0.031540058417466765,0.025079254114245497,0.03512632260420028,0.039317778950518474,5
2002-08-12,0.08091795777763434,0.05944467467747214,0.049723962278190724,0.05283292071259067,0.06914785360394993,5
2002-08-13,0.11749346761231254,0.06963017855822766,0.06396527349148177,0.06874547462983763,0.08008733339960314,5
2002-08-14,0.1312700356781123,0.06666043072142173,0.050837011662939725,0.046168161082662126,0.06943476195656668,5
2002-08-15,0.17022033676362108,0.05782136905859915,0.04508702501144109,0.03885936866748147,0.06157393976838864,5
2002-08-16,0.11115513443922237,0.018676081942043902,0.010458139172589198,0.004901380337465532,0.014385924333325337,5
2002-08-19,0.08975721275141584,0.020278828750622112,0.005390155861565055,0.0008408762337203854,4.1153641788887514e-05,5
2002-08-20,0.06045617102450348,0.00820571797968793,-0.0017602079823681833,-0.0066917070367093715,-0.021734559356021043,5
2002-08-21,-0.024754084949203926,-0.035819553085784064,-0.039694338767782965,-0.04381438550914753,-0.06603596112935911,5
2002-08-22,-0.0491849968753294,-0.04460767687549706,-0.04412896030751874,-0.043342371614624384,-0.059370870075515746,5
2002-08-23,-0.039310301352450464,-0.02688501939604778,-0.025052666499511718,-0.030141217269948662,-0.03335800329220016,5
2002-08-26,-0.09243513676995246,-0.07047461100361818,-0.07630936028647943,-0.06773577919338387,-0.08069585283174695,5
2002-08-27,-0.041996596183626486,-0.035779847725280894,-0.02671804111559306,-0.02848581012771208,-0.025852164368875025,5
2002-08-28,-0.03634111894345519,-0.03773846112668892,-0.02608860307789189,-0.03034023690768005,-0.019295821686533966,5
2002-08-29,-0.0182216102652665,-0.010865032315832931,-0.011983081472297541,-0.007561883087903499,-0.005302459276553746,5
2002-08-30,-0.0033440859395781754,-0.0039595986696147325,-0.00666444375400109,0.005151227734522492,0.008321322014137737,5
2002-09-03,0.0505297582471205,0.04428918850715681,0.03939755492795009,0.037123213835842835,0.051397142182616214,5
2002-09-04,0.027233810875858393,0.021429204534219284,0.014574343913610786,0.01233114384460444,0.022774684684100578,5
2002-09-05,0.031012011685254103,0.0198331380486447,0.011697623792566213,0.01631664837001674,0.028118697088670087,5
2002-09-06,-0.005173888295372068,-0.008368640478955535,-0.008419490225590433,-0.001983731776520003,0.004653817336747904,5
2002-09-09,-0.029531207182510413,-0.01816218371005857,-0.018724745173687166,-0.012174665555196945,-0.007447659815557434,5
2002-09-10,-0.06616878634075854,-0.05105683625692854,-0.046634336586027225,-0.038714989760473204,-0.03601098837734136,5
2002-09-11,-0.08572234590618602,-0.06377361411557633,-0.049583401852675645,-0.0441323225144431,-0.04618027190330947,5
2002-09-12,-0.10289817252163815,-0.07473280786113937,-0.050829456599649395,-0.053548066461000056,-0.05833222274636755,5
2002-09-13,-0.10490941721267094,-0.06893026887455247,-0.05755114601474683,-0.05354345100601185,-0.0640733488922169,5
2002-09-16,-0.11960727922558673,-0.08545761103507785,-0.07385875655450858,-0.06714555808220916,-0.08132535002550685,5
2002-09-17,-0.11261497103170469,-0.07968346583708655,-0.06269610155652278,-0.06557525203032775,-0.07003307202776451,5
2002-09-18,-0.06585953048378174,-0.04692353330629429,-0.03287086386046493,-0.03271351227558794,-0.03575098585500472,5
2002-09-19,-0.022416709760289803,0.004389859218964993,0.012053631068531896,0.013546771837228536,0.005963793760991135,5
2002-09-20,-0.057922459617171976,-0.028791362183844177,-0.01567964378470392,-0.01093813704328807,-0.01734627179761443,5
2002-09-23,-0.02997077349955643,-0.013869114731088782,0.0023384982162092003,0.001799742917750036,-0.004941200912520087,5
2002-09-24,0.0005516807835097808,0.025323640743444266,0.03587439515879003,0.033182039892975676,0.024917356684058277,5
2002-09-25,-0.06806855960832134,-0.02836599699925367,-0.019492024217627767,-0.013441265079583112,-0.01483110949477488,5
2002-09-26,-0.09700775822930227,-0.060755041611474894,-0.045008994879162385,-0.04263271735428419,-0.03476774330421061,5
2002-09-27,-0.09135224306352382,-0.05899160102824874,-0.03970097797189404,-0.03719863115355634,-0.04135052318162028,5
2002-09-30,-0.1093034007856907,-0.08013502151386065,-0.06188737791570376,-0.05525492445005268,-0.06388307646736086,5
2002-10-01,-0.12951281218919228,-0.10099555704380099,-0.07154431184764659,-0.06321328748696864,-0.07812529531931917,5
2002-10-02,-0.14228511696148433,-0.10470316727321397,-0.0819911223641603,-0.08088252541002022,-0.08803239320879717,5
2002-10-03,-0.08116797068931872,-0.05527925174225976,-0.04877569854739299,-0.04245365519699966,-0.04656027355232303,5
2002-10-04,0.0006436416101576486,0.007138444003218527,0.01291511187625608,0.008018905290360496,0.00916427375352066,5
2002-10-07,0.05339408748868624,0.05532916526153481,0.04208231649006629,0.050275636776875854,0.04038792618114139,5
2002-10-08,0.1556566340966088,0.11435286442050265,0.08915463948516886,0.0789291403498202,0.08193019281632345,5
2002-10-09,0.13310565993008985,0.10918438525474854,0.10125863547563867,0.07652150595488863,0.08411182181833389,5
2002-10-10,0.1441831887527201,0.11297041820566855,0.10274024632907,0.08480717074290696,0.0872888784784998,5
2002-10-11,0.08944971172429016,0.06392697289064173,0.0688454849214696,0.054101261056951566,0.05983112791788241,5
2002-10-14,0.11481033518856258,0.0908798506680234,0.07843528135676629,0.06848839579572684,0.07738202668660453,5
2002-10-15,0.025730306898029465,0.007939436735619324,0.009637685939282506,0.004670852064984518,0.02186982195730847,5
2002-10-16,0.11269391803081212,0.07655924794751812,0.06172433128249584,0.055282626695747725,0.06277189948485996,5
2002-10-17,0.07242401458769339,0.025063133445563657,0.009582637503993885,0.008877745091962309,0.016335335976198125,5
2002-10-18,0.0972774140021109,0.03993017333168057,0.01897747650428513,0.018437706783111373,0.02071167917755544,5
2002-10-21,0.0628408683485472,0.007408415240841565,-0.008499928020442983,-0.01699846832322011,-0.007579362330877514,5
2002-10-22,0.05692842785987615,0.014515908948181909,0.005289065921678952,-0.0007694726985952055,-0.001015863818001639,5
2002-10-23,0.048046828415717245,0.015531775771887335,0.0024007586113285787,-0.0072724902699276405,0.008754997546709343,5
2002-10-24,0.04624602406707589,0.01595409001772851,0.008613484786204398,0.0038591447789458667,0.016295684359450915,5
2002-10-25,0.07065684601943023,0.028434667170031156,0.02626919574320958,0.01483463660263012,0.021541895307572882,5
2002-10-28,0.113031093287609,0.05346641800698066,0.04673286867491279,0.02485503527354628,0.0441162306291806,5
2002-10-29,0.12397177176385911,0.06094494933591906,0.05087288821430989,0.031340283362363344,0.052307133640590545,5
2002-10-30,0.14264907371594956,0.06739502876728018,0.051207474659230694,0.03465566723868259,0.05170809114063351,5
2002-10-31,0.08381492872915952,0.041401355926165465,0.022697564194556107,0.015481769180298486,0.03307933252753794,5
2002-11-01,0.016785928293467964,-0.004852634578655683,-0.012142616991429805,-0.019709974255507398,0.003066983254632565,5
2002-11-04,-0.05978252716753272,-0.04506700041746357,-0.041879383555723654,-0.04205730468145976,-0.05371497906165146,5
2002-11-05,-0.03982139146914325,-0.032827758860929125,-0.02863108414413117,-0.03183875535882752,-0.030305183897254385,5
2002-11-06,-0.07037440480966645,-0.05031362888161318,-0.04164040305882449,-0.046635544529041374,-0.04266202859800497,5
2002-11-07,-0.0025407299609655322,0.003129681881836605,0.010595311433541438,0.004016335832624332,0.0070876593306710535,5
2002-11-08,0.02171267772343224,0.03134113430784899,0.021476300341719955,0.019603896014831625,0.02065655930590229,5
2002-11-11,0.08210931458480396,0.05563660524693485,0.040555950378481045,0.03617548946729917,0.045846339338762275,5
2002-11-12,0.04062541989736692,0.03316287248890619,0.018154336294493617,0.011529795681381074,0.014935004918829355,5
2002-11-13,0.07778740344406973,0.053504752612512065,0.03570356683871182,0.03248135291688462,0.02748517808605821,5
2002-11-14,0.09875132977709598,0.05435048617151323,0.03512496100008953,0.03220961290396169,0.0306265371411867,5
2002-11-15,0.11759740733072216,0.05002232044263854,0.036240912300021695,0.021311905037405342,0.03126122065832114,5
2002-11-18,0.14813310900199755,0.07077267597743998,0.057851136263580925,0.04182611732661404,0.05492157061776574,5
2002-11-19,0.14381238713858505,0.05808149037227679,0.04955507848618225,0.02682100842850296,0.04618602617019463,5
2002-11-20,0.1475519245062328,0.06735569636366111,0.053639665403939184,0.03960200582502339,0.05884619654895395,5
2002-11-21,0.0834797075415106,0.029789286349430406,0.017291043311806014,0.008530447368283914,0.023212109916555767,5
2002-11-22,0.06957566995539688,0.03219636168893493,0.025081899044570477,0.011650543508334346,0.026684956933251975,5
2002-11-25,0.01431443484807479,-0.002380240718083387,-0.009585065429647812,-0.013437735042092102,-0.018899833410091993,5
2002-11-26,0.0020637721386421704,0.010263761726748446,0.0010900030434993638,-0.0013868629784957926,-0.010699031771416576,5
2002-11-27,-0.04870002931225969,-0.03155191300946042,-0.03295248899685035,-0.036604643698907396,-0.051544066108967744,5
2002-11-29,-0.04038640196648781,-0.02730520871946434,-0.02157705223721707,-0.018456712477667826,-0.04729848366809544,5
2002-12-02,-0.08421026576475926,-0.06020141841729263,-0.047472359705333186,-0.05613906284409859,-0.0844288113151213,5
2002-12-03,-0.04296579021531766,-0.027127700073387592,-0.022062045262338206,-0.013889864647772,-0.03368894220702237,5
2002-12-04,-0.02510976896314022,-0.015408837768162282,-0.012037089047105964,-0.004841894487781589,-0.017591984339355566,5
2002-12-05,-0.0027724016839822596,0.0018102888780535365,-0.0007366473547490296,0.0020346485918659486,-0.004953192967239602,5
2002-12-06,-0.03048652160022934,-0.022398412911947548,-0.023017921503382395,-0.01699778977549287,-0.0302015723436945,5
2002-12-09,0.02735312921764607,0.027104120305792106,0.025762992596951178,0.026969487888323426,0.032743173263361375,5
2002-12-10,-0.0036212380185486836,-0.005981437920601151,-0.0029033607429634852,-0.0040750011055325904,0.0016032394882860362,5
2002-12-11,-0.030442880529007305,-0.025229442109934257,-0.017079748167660547,-0.02019296467298517,-0.026046209741316294,5
2002-12-12,-0.04382038746287476,-0.034808416011660945,-0.02487065922908842,-0.025083760824417763,-0.03794258311949246,5
2002-12-13,-0.016048736088445786,-0.004536656138607252,0.0011331062518751059,-0.0017997779554382552,-0.006569035290251658,5
2002-12-16,-0.026405278913539953,-0.02750425616714979,-0.011673113082974897,-0.018599592404413494,-0.022110285632942994,5
2002-12-17,-0.020796183297898743,-0.016611598731825227,-0.007932277979617725,-0.015079752238053726,-0.021622412717515287,5
2002-12-18,0.013066481878621193,0.005345468634051955,0.014499366746570031,0.006835284497081141,0.00595134594278629,5
2002-12-19,0.015620735179378996,-0.003372371589945646,0.001807116551953123,0.0004435913789037388,-0.004451457308135321,5
2002-12-20,0.0035095309255365084,-0.009527321074797077,-0.012487236514043716,-0.011055223339905718,-0.02145408837891211,5
2002-12-23,0.014049421415743175,-0.003007604815494541,-0.01075981292508707,-0.011224638859642384,-0.026070507814420663,5
2002-12-24,0.05014004914492497,0.02964282746231686,0.022549940273963873,0.019295698671319635,0.015607394209178718,5
2002-12-26,0.030696951658615756,0.017346471642665055,0.013022856953040254,0.008242789483357587,0.010536140491562252,5
2002-12-27,0.05991157316264561,0.04946891422692061,0.04356206974606766,0.038352868629416184,0.0449918061129346,5
2002-12-30,0.06364918196005909,0.04204545071871537,0.037087180909764705,0.03208652862863989,0.06304054262596752,5
2002-12-31,0.02728038629421774,0.030451915015052698,0.015641007892508375,0.010358196205693289,0.04415739521397235,5
2003-01-02,0.016889235554492288,0.016567845748510734,0.006006770218138136,0.006209415707272649,0.03078570741875395,5
2003-01-03,0.03360444273687276,0.026941207358936306,0.016092540584085425,0.008831026705741887,0.03977999440802417,5
2003-01-06,0.01140912413774897,0.0028109841734088137,-0.007223147839102741,-0.008378511251593473,0.01836812508599506,5
2003-01-07,0.024282383130109022,0.011075052764962276,0.003298868724485102,-0.0002979436016603867,0.018730729195830645,5
2003-01-08,0.03099481895700129,0.021671123356638133,0.009183811531591111,0.00461248434904594,0.026883823222151305,5
2003-01-09,0.002754407493670851,-0.0009581800487849699,-0.007001309737230521,-0.014696421405946899,-0.008833588433469373,5
2003-01-10,-0.02821285994943794,-0.023482653347139268,-0.02740743590665084,-0.029420376173029877,-0.04230312894102629,5
2003-01-13,-0.042443850682137886,-0.042547357334329204,-0.03725124523935797,-0.042160116259844,-0.058980554238145196,5
2003-01-14,-0.06466292190817456,-0.05414317235289647,-0.048065414515124576,-0.04801038341163261,-0.06390002859109141,5
2003-01-15,-0.04910334043633576,-0.03713368343944044,-0.031781663564134706,-0.027751749816658625,-0.045474767229980124,5
2003-01-16,-0.07105524590894415,-0.059887393699483614,-0.05251904380614905,-0.0467560419729693,-0.06106802073895563,5
2003-01-17,-0.07006201603236105,-0.056127986797482765,-0.054169537780726564,-0.051456413433688106,-0.0631469616444037,5
2003-01-21,-0.03693176297981526,-0.03165022859789773,-0.025033173004847954,-0.027056103255480864,-0.02299599092431373,5
2003-01-22,-0.021483530399026993,-0.01564090941027244,-0.014778256688747712,-0.014567349414753383,-0.016449155865869775,5
2003-01-23,-0.056932794573147316,-0.039170690548887714,-0.04185915954065532,-0.04431259264148249,-0.05098680818557843,5
2003-01-24,-0.014292028247806166,-0.010590602952643757,-0.009314034552990772,-0.011113088780482843,-0.02208773777456733,5
2003-01-27,0.00685650596591714,0.009564441954673465,0.00579550822525304,0.00740503009666508,0.003243552171413879,5
2003-01-28,-0.016188537969021356,-0.010993947466921571,-0.006403646952965818,-0.01254387569370532,-0.023557994901889527,5
2003-01-29,-0.032568302606967976,-0.015416417227552147,-0.01731261157127497,-0.015276088638137227,-0.03255577742356418,5
2003-01-30,-0.01922159143014931,-0.00695800014243215,-0.001546734037218035,-0.00814278445297394,-0.016254663350104975,5
2003-01-31,-0.04500289866795299,-0.03523805881018409,-0.02887250726131824,-0.03099566182957526,-0.03820586080032043,5
2003-02-03,-0.042567886928359285,-0.025429715223283304,-0.019994786564925388,-0.02106912932901229,-0.026353247400345472,5
2003-02-04,-0.03908459389899265,-0.022180635717426896,-0.024070596278837026,-0.017741872872144807,-0.019035938757713495,5
2003-02-05,-0.04809233402510614,-0.035349910317752246,-0.035213717738511105,-0.02956470561449297,-0.03145912871942784,5
2003-02-06,-0.04564360090260381,-0.03767636946327471,-0.03085520107528073,-0.027354030157252993,-0.03441134623795553,5
2003-02-07,-0.009700276338952343,-0.006903093856111117,-0.0007032327739148135,0.0003727711521615791,0.0014669809131376745,5
2003-02-10,0.003716471851116372,0.0077287545623685545,0.012734788749016094,0.008715248229392082,0.021430954257261402,5
2003-02-11,0.0010492262599663882,0.00011361259159432062,0.0036067324644578976,0.0006156558177203227,0.009779054479315171,5
2003-02-12,0.014459126623980353,0.011795855971798665,0.016913788972004812,0.015581602496924769,0.022805601234227937,5
2003-02-13,0.042904022391174794,0.031187202697576397,0.03222874260101166,0.03378793702722386,0.04465174187390652,5
2003-02-14,0.003894535804005108,0.002442274724230182,-0.0023084039110584623,0.005194713360746989,0.006788821568795554,5
2003-02-18,-0.01810608441560641,-0.013172629912503626,-0.014559862717426052,-0.007323298102586184,-0.013992061770886693,5
2003-02-19,-0.027328200455095493,-0.0059974182969962314,-0.011897655226640498,-0.007922473858259158,-0.01340660526720743,5
2003-02-20,-0.010570232520060232,0.004689041151880791,0.00013257307005224038,0.0018369092720900166,-0.006955487988947921,5
2003-02-21,-0.013556590712761446,-0.009122575257073067,-0.010359802996114378,-0.008790982985438825,-0.01563184410812626,5
2003-02-24,0.004406821263238792,-0.002170103261052686,-0.0021268727978527523,0.004541735151749089,-0.004230504460760119,5
2003-02-25,-0.014495810310127082,-0.023962734262997547,-0.020329334937916742,-0.018811929084431644,-0.02223240634646543,5
2003-02-26,-0.00606309228256141,-0.014315274370345637,-0.012829538369103628,-0.014035963943139433,-0.011176730398090957,5
2003-02-27,-0.030416695721884192,-0.030482814565684684,-0.024660063128748702,-0.02322459270992013,-0.027330567707458227,5
2003-02-28,-0.0343523032872999,-0.02976437515047086,-0.02446136157451611,-0.024371493293817815,-0.02719894301039878,5
2003-03-03,-0.05820317189176915,-0.04160275244370634,-0.03716183360039972,-0.03780167701442992,-0.04432213282101587,5
2003-03-04,-0.04751535679704017,-0.03647402420245072,-0.031118128748521514,-0.023274254728682105,-0.041079781193673774,5
2003-03-05,-0.04586251023155232,-0.03238183682619029,-0.025870624687274902,-0.02946902918707656,-0.03595925758834632,5
2003-03-06,-0.0037213340918696046,0.006348802619886054,0.010159808124581976,0.008946068899667104,0.010059738951826474,5
2003-03-07,-0.0021492844061366105,0.004630117200243381,0.007296645548894648,0.004777043917666921,0.007220781141077714,5
2003-03-10,0.06524230146809608,0.06639965189920055,0.06071433631039495,0.05726375439586489,0.06814231021210804,5
2003-03-11,0.09494979902504583,0.08161433146307812,0.07903606565275728,0.0705535195770613,0.08994327721870417,5
2003-03-12,0.10663248000342658,0.08669423058196003,0.07876446122121063,0.06850401980216014,0.08592501972297008,5
2003-03-13,0.07665529917033301,0.06013623071453462,0.05194824312592938,0.041543468868306184,0.05031739375748309,5
2003-03-14,0.10515420227622362,0.08191491261342083,0.06436032693988597,0.06379647548637774,0.07387754493951532,5
2003-03-17,0.02076271198331927,0.009852040948883839,0.0009176321355691122,0.002851996385380567,0.0015409947199839192,5
2003-03-18,0.023973203418452618,0.010594613384781801,0.0021016284708463293,0.0069815311497321295,0.005714145991140628,5
2003-03-19,0.011215852625280897,-0.0032517250633742794,-0.0011707875115196805,-0.0025145815782587,0.0068516231010989775,5
2003-03-20,0.00790363178447721,-0.0059506687023160604,-0.008691068906742578,-0.008393563408722046,-0.0023566735969603172,5
2003-03-21,-0.017964882453663178,-0.026657581526335166,-0.02931054891179664,-0.03315065934916234,-0.03010370049742355,5
2003-03-24,-0.0027558442966034036,-0.005587915481751388,-0.009016380981039435,-0.012507563967663482,-0.011554137045037606,5
2003-03-25,-0.011587349208585463,-0.009649427634146062,-0.013624015141697884,-0.01503177910343476,-0.0224645587419089,5
2003-03-26,0.014034540628366546,0.019486155169662078,0.019842500929722253,0.019411417312108818,0.01681121124014105,5
2003-03-27,0.007561047953154851,0.012150093470616704,0.00950435749640468,0.014084925178854013,0.01271926097935339,5
2003-03-28,0.011780640652596338,0.00703879412230654,0.01671767512400344,0.009803591909168788,0.01388074203841254,5
2003-03-31,0.03297322983680127,0.034988414970465086,0.03371526467829885,0.027419605687180947,0.04326427060677913,5
2003-04-01,0.017644368885364855,0.015800243074031772,0.016614898811390583,0.014071980795829052,0.02552046497895608,5
2003-04-02,-0.014632536315999365,-0.014907232952223324,-0.013711197525018565,-0.017750917818946686,-0.019350915627213118,5
2003-04-03,-0.008024246995412404,-0.004219129391701115,-0.0031339788247977058,-0.014785871450792491,-0.00482778220579019,5
2003-04-04,-0.00178396691676594,-0.005239765696760827,-0.0043151632133646735,-0.006325126469978015,-0.00026515378887399815,5
2003-04-07,0.010160503357160757,0.0008550600697027271,0.006540080133603274,0.002947337800294393,0.005626575028511841,5
2003-04-08,0.02629952729738029,0.01581297806725718,0.01794634206327373,0.02111514923075647,0.026954116897052773,5
2003-04-09,0.024788025225442906,0.01801303348065132,0.01909477961393519,0.02414077047478078,0.034955524170182696,5
2003-04-10,0.04660504350197225,0.035929234552215306,0.030951903933651045,0.036893238380645926,0.05100330415691623,5
2003-04-11,0.05651014138951821,0.041850482196815454,0.03961420489898803,0.04253186912322397,0.05648007958818162,5
2003-04-14,0.05669680003874523,0.04287220013037851,0.037719958090878934,0.0365466599723766,0.054555383483735134,5
2003-04-15,0.06244213199523976,0.04694677056534775,0.037219236182347834,0.03579478578519583,0.060429133042093276,5
2003-04-16,0.06220261780795074,0.048155652151273716,0.03597611050511686,0.03516540073208097,0.053681226303254004,5
2003-04-17,0.0218278835828526,0.010858789654962364,0.00859329500068912,0.004015512271006832,0.010008564438481294,5
2003-04-21,0.0333532281157585,0.026598776007264312,0.024340764622988717,0.017949990865809524,0.02495775261968253,5
2003-04-22,0.01986473504647352,0.007830363026473216,0.008599749077096966,0.010235553397275573,0.018661869332647248,5
2003-04-23,0.011951922732887123,0.004458324589009489,0.01206510514677188,0.007230986535750498,0.008530493370761415,5
2003-04-24,0.018538914378052242,0.011111720594312776,0.015615511494174419,0.00950836131479429,0.016816474016528127,5
2003-04-25,0.06492088604297402,0.04639571048366317,0.043878138962550606,0.05090546787755344,0.06333667275011168,5
2003-04-28,0.05094972259067814,0.030454267967013997,0.03289422946197337,0.03380655801760753,0.05406458806168351,5
2003-04-29,0.05713579911195253,0.035828469111615795,0.034674705874921295,0.03991960268187489,0.05661821087383336,5
2003-04-30,0.04429710534575332,0.02980873962485818,0.02090660354727565,0.023951281531606156,0.04669842794423934,5
2003-05-01,0.034600065631426896,0.025543574745573804,0.020081023265885643,0.02242819006248901,0.028556252820169912,5
2003-05-02,0.028846115974757662,0.020821299612445807,0.014086189212930334,0.014405957139304069,0.015041203906212936,5
2003-05-05,0.03571697047333727,0.024767471578278005,0.022054686995732046,0.027924910484098564,0.02195683527822091,5
2003-05-06,0.029953329137050125,0.015822358324924457,0.019274914591330652,0.014462898426203092,0.019531867402062232,5
2003-05-07,0.03651364949646304,0.01797453292414275,0.018388202689287744,0.018117594626100596,0.02973345222265759,5
2003-05-08,0.052902026044613575,0.029945599537077434,0.030218732605919958,0.03067801890951283,0.05286867287317287,5
2003-05-09,0.026186941963755924,0.00941253727166742,0.002325549660824608,0.012011385168882456,0.021109717865868478,5
2003-05-12,-0.01180013972427665,-0.024163587092637388,-0.024399209366056863,-0.02922096738666434,-0.029214356900987976,5
2003-05-13,-0.016675551945247814,-0.024747900534804464,-0.024581815302154215,-0.03214518796965649,-0.03547472101498509,5
2003-05-14,-0.01388037019235397,-0.019386442962188784,-0.014831693000637932,-0.025421668868833285,-0.02952117295094534,5
2003-05-15,-0.01705034339302246,-0.010947011446388363,-0.015238916736747191,-0.014424670063009888,-0.023180923102615273,5
2003-05-16,-0.0011244394634192148,0.0025631859774236983,0.005352617039224705,-0.001292527174889697,-0.0026853238125134423,5
2003-05-19,0.0470658066636125,0.047160596910278296,0.03888797322987969,0.04520823298082576,0.06183523434568477,5
2003-05-20,0.05919216793117797,0.045595733946865405,0.04367252959492116,0.05237024365146526,0.07281603051740053,5
2003-05-21,0.06369137181956598,0.04879410283673268,0.037079665021155256,0.04650314641348506,0.07690044217867834,5
2003-05-22,0.07115497246756251,0.059579795367082994,0.049825022908664036,0.0561172681269572,0.07588560603898593,5
2003-05-23,0.0737732376873212,0.0555199115376344,0.04728922922392998,0.0495479768418758,0.06458141035907558,5
2003-05-27,0.04800218670326235,0.030846911303781296,0.03191124516367315,0.025838364266873786,0.035146196428728675,5
2003-05-28,0.06314272538204392,0.039535600363630415,0.04353533153886421,0.0421937782397686,0.05315648618253398,5
2003-05-29,0.06473349036442713,0.048223778391998484,0.04170227460180377,0.047420796078713176,0.06530945090744586,5
2003-05-30,0.03968712781619806,0.023707045094595557,0.013295916374856252,0.02917777830241544,0.03108623742264954,5
2003-06-02,0.013212094133956716,-0.0025778763772790316,0.0034452005754898123,-7.774746515187391e-05,0.0035380225982904203,5
