hypothesis_id,feature,bucket,active_days,average_bucket_names,average_positions,cagr_gross,cagr_net,spy_cagr,excess_cagr,cumulative_return_net,annualized_volatility,sharpe,sortino,max_drawdown,max_drawdown_duration_days,alpha_annual,alpha_tstat,r_squared,market_beta,smb_beta,hml_beta,rmw_beta,cma_beta,momentum_beta,spy_correlation,spread_annualized_gross,spread_hac_tstat,ic_mean,ic_hac_tstat,spread_h2_annualized,spread_h2_hac_tstat,ic_h2_mean,spread_h5_annualized,spread_h5_hac_tstat,ic_h5_mean,quintile_monotonicity_spearman,q1_annualized_active_days,q2_annualized_active_days,q3_annualized_active_days,q4_annualized_active_days,q5_annualized_active_days,annual_two_way_turnover,estimated_cost_drag_annual,average_side_cost_bps,capacity_usd_half_pct_adv,average_position_weight,regime_bull_spread_annualized,regime_bull_long_net_annualized_active_days,regime_bull_n,regime_sideways_spread_annualized,regime_sideways_long_net_annualized_active_days,regime_sideways_n,regime_bear_spread_annualized,regime_bear_long_net_annualized_active_days,regime_bear_n,subperiod_2001_2009_spread_annualized,subperiod_2001_2009_long_net_annualized_active_days,subperiod_2001_2009_n,subperiod_2010_2018_spread_annualized,subperiod_2010_2018_long_net_annualized_active_days,subperiod_2010_2018_n
ibs_turnover,turnover,high,4526,561.761599646487,114.63168360583296,-0.2292312733414461,-0.7117118726064313,0.057797228211110774,-0.7695091008175421,-0.999999999802224,0.24995501357331362,-4.838150532848506,-4.380682441553355,-0.9999999998436373,4526,-0.7232222538921769,-40.16701819986643,0.6723962733462665,0.836419553567045,0.7590067181801338,-0.23642471221420544,-0.28777769660074554,-0.13050902097166184,-0.2335757516120978,0.7165689014442012,-0.23606549235243868,-8.823514530466733,-0.00809060932924355,-5.541315882987359,-0.0018467078329470477,-0.03958034664300247,0.0016413271295915952,0.24782005226646286,2.534939328396649,0.003891057218161041,0.8999999999999998,-0.20455464867675732,-0.07737676870117338,-0.07891460139977513,-0.03383337084486571,0.04120315209087533,503.8886679920477,0.4824805992649852,19.50799399977385,35462862.68874065,0.009104538186265885,-0.19605181541692818,-0.7068689793781886,2038,-0.1352419874296169,-0.6720927585961287,381,-0.2890060803618655,-0.7035783938632235,2107,-0.31862660508495244,-0.7315148663642141,2262,-0.14363146554010486,-0.6704974941184039,2264
ibs_liquidity,adv20_pre,low,4526,561.9414494034468,123.89041095890411,-0.11029084809454959,-0.8463914210465646,0.057797228211110774,-0.9041886492576754,-0.9999999999999976,0.22936352859265324,-8.021740160251797,-6.857815249616892,-0.9999999999999979,4525,-0.8568821691249782,-75.399917001041,0.7700245761751305,0.7861419851013896,1.0756415093853036,-0.0064091422615981195,-0.056404739509834156,0.007443744988886481,-0.17240856132020843,0.7238677175215944,-0.16924954876585097,-6.015336135153884,-0.0020157295979855816,-1.4409486448127489,-0.016391979082718056,-0.4515036364470718,0.004511539948683552,0.32989764024485524,4.353817680073442,0.0075931491098980295,0.9999999999999999,-0.0862243020734661,-0.012691064875016811,0.007225277623292392,0.008432766304454553,0.09986300609602683,503.8886679920477,0.736100572952015,34.798002934201044,1068428.2626760826,0.008524636757031077,-0.16143089908273878,-0.8492439250766255,2038,-0.16427255753221415,-0.8328512887743783,381,-0.17763181556736074,-0.8370021568531073,2107,-0.23144451799573074,-0.8405573327142644,2262,-0.1021047509877574,-0.8440199713132707,2264
ibs_liquidity,adv20_pre,mid,4526,562.2783915156872,108.98873177198409,-0.09116148993167916,-0.7151071555471287,0.057797228211110774,-0.7729043837582394,-0.9999999998401387,0.2175776840299867,-5.647059268863072,-4.998398107238157,-0.9999999998620239,4526,-0.7327969535161298,-50.75080764183674,0.7398543540332703,0.802429998441526,0.8296820784185268,-0.1181035971369342,-0.072757823109232,-0.011453607715567153,-0.1259717764788244,0.7464423054293325,-0.12351985638550966,-5.204675282869468,-0.005555026350099754,-3.754473749734544,-0.03208886157688684,-0.9284517046605713,-0.0005447921565975225,0.1169598181713809,1.7193522146368216,0.002277560683514123,0.9999999999999999,-0.06917028765211819,0.01107897675683045,0.023192175814133353,0.03727603417960412,0.06197548483786308,503.8886679920477,0.6239456656154495,22.99647758420538,5375539.348489233,0.009348612909768366,-0.13558567054750637,-0.7015305351836292,2038,-0.03913215938666603,-0.6692919606158716,381,-0.1263354352988798,-0.7210602904256851,2107,-0.10115953314845794,-0.7384549299015141,2262,-0.14530705470220884,-0.6746647121445484,2264
ibs_liquidity,adv20_pre,high,4526,562.606053910738,105.06230667255855,-0.06416195193500018,-0.4965379010455593,0.057797228211110774,-0.5543351292566701,-0.9999955736462359,0.2131532463511785,-3.108206351276404,-2.918877220407351,-0.9999963940001786,4508,-0.5167103169501734,-26.23534554378742,0.6473936996940397,0.8001925362874611,0.36791780197179663,-0.23565635321451325,-0.18466829105550742,-0.11863181365541622,-0.10683746630425006,0.74678658522861,-0.020291945096253428,-0.7513653804008293,-0.0024645750947864115,-1.422499188667656,0.14983137800876767,3.233596467349299,0.004120020492073971,0.29408952919109743,3.4013159529347736,0.005516276325185177,0.0,-0.042548406418424944,-0.007923689688376423,-0.01727489419237349,-0.018356254900113278,-0.022715615453681504,503.8886679920477,0.4323759491105591,12.295985191665986,63684545.78985985,0.010451458064020536,-0.08481937709482346,-0.4983574483128862,2038,0.01980742840841976,-0.45913025522594764,381,0.038867584421483636,-0.4763536544902781,2107,0.05566955324188694,-0.518676239450625,2262,-0.09074769587690301,-0.44896103167564516,2264
ibs_intraday_range,intraday_range,low,4526,561.9414494034468,103.19133893062306,0.009956796247545308,-0.6580558539628721,0.057797228211110774,-0.7158530821739829,-0.9999999957553921,0.1468432437280243,-7.21845644044286,-6.254126098727574,-0.9999999961068087,4526,-0.6795595491024211,-67.02243303641784,0.7302894062696731,0.6206925708678105,0.44430972390692586,-0.050120541283389164,0.11944448627249718,0.06786388801169597,-0.007711580561769165,0.7799985410590827,-0.11800116924297555,-8.753206340893447,-0.013781031479385654,-10.45152703263452,-0.0905702448612592,-4.870794702795156,-0.006126717487045689,-0.04601347472659778,-1.3144357459576381,-0.00038059372094154646,0.9999999999999999,0.020939894778259083,0.057456321785665176,0.08338480269942439,0.09696167594037863,0.1574454345547911,503.8886679920477,0.6680126502104174,21.474589720399234,31006952.556162573,0.010568191864968131,-0.15693831494780164,-0.6422517731747055,2038,-0.11766775941988916,-0.6355497214081388,381,-0.0786990793913136,-0.6689396574212558,2107,-0.0687410211604309,-0.6832315456718074,2262,-0.164625312900607,-0.6229688457506715,2264
ibs_intraday_range,intraday_range,mid,4526,562.2783915156872,109.259832081308,-0.0011416975275942987,-0.6957115150524145,0.057797228211110774,-0.7535087432635252,-0.9999999994780927,0.2079565238381812,-5.603219837449845,-4.998992402281554,-0.9999999995516415,4526,-0.7156571445205266,-56.110060106408206,0.7654755162984047,0.8108237443367062,0.7730920232303612,-0.11263754729738103,-0.017568717637598485,-0.026966345993479846,-0.08569463882394461,0.7721847626908769,-0.06780512414927897,-3.0305358662735955,-0.003194433716514435,-2.1565380349381797,0.04926098245402799,1.5880123648215492,0.0032640294481531104,0.28132774321543286,4.856695130345149,0.007166390071457729,0.7,0.020936919874277038,0.05268008994521911,0.043043943489680325,0.04458167543261382,0.09516914109001262,503.8886679920477,0.6945698175248202,23.56548001015159,22362998.11499687,0.00934471715968967,-0.13360422073704392,-0.6964220423866898,2038,0.05761165483018216,-0.6622972269311239,381,-0.022010236060881594,-0.6865076855342155,2107,-0.013796256321719214,-0.7004970893358491,2262,-0.11882346664397314,-0.6772191264917649,2264
ibs_intraday_range,intraday_range,high,4526,562.606053910738,125.49027839151569,-0.21773837755319048,-0.7954172619318952,0.057797228211110774,-0.853214490143006,-0.9999999999995829,0.28407113019594094,-5.425143972559878,-4.88076249688148,-0.9999999999996878,4508,-0.8040423125843487,-47.637346548442714,0.7142647782032174,0.9217248864104246,1.0399937752308672,-0.20712419776508006,-0.358615922604691,-0.12419536254794392,-0.2996065317839686,0.716696999307878,-0.11330368262244539,-3.310516291774963,0.002607174541228765,1.7581416758521817,0.24683106201918115,4.37803087199155,0.00997539185933307,0.7892556438292029,6.085889601506579,0.009950918077413797,0.6,-0.18502584044737413,-0.10183435411367159,-0.13141209544778276,-0.1369203585572747,-0.08084995489556235,503.8886679920477,0.5776788843787047,26.586462628069423,16758562.729865728,0.008478029404140741,-0.07931097323609071,-0.7907225444123502,2038,-0.09693218228042078,-0.7634101098205315,381,-0.1478176273363465,-0.7872939824879073,2107,-0.17199360644409045,-0.7985741267726372,2262,-0.05052884200693275,-0.7746567498375687,2264
ibs_idiosyncratic_volatility,idio_vol20_pre,low,4526,561.9414494034468,104.90322580645162,0.043250246860767616,-0.6375541826570668,0.057797228211110774,-0.6953514108681775,-0.9999999879186079,0.1464930538383801,-6.840190364977009,-5.9111770613329675,-0.9999999889237549,4526,-0.6612756431015874,-60.937981636943334,0.7105864954196832,0.6233258431864734,0.44209878118112445,-0.03468523026027121,0.15271519130348457,0.0748511983409165,0.029008049208723546,0.7651247391445081,-0.07532117451122244,-4.794189634111914,-0.0056482377412480035,-3.705369570887904,-0.017390360144929784,-0.7821927538975457,0.0005298901899422581,0.07375347212101091,1.871009887207528,0.004271628347770814,0.8999999999999998,0.05458944136888699,0.08609305726844241,0.08992143808952457,0.08733593214021185,0.14044612015342084,503.8886679920477,0.6808044295178344,20.96247764804716,32011232.69520304,0.010045095303913898,-0.11279830727185736,-0.6272206447132451,2038,-0.011131592521437583,-0.5853857283720991,381,-0.0491815620105559,-0.6478098515637698,2107,-0.04143832611423193,-0.6646161606848425,2262,-0.10798256682174867,-0.599943511181362,2264
ibs_idiosyncratic_volatility,idio_vol20_pre,mid,4526,562.2783915156872,109.87936367653558,0.029458415934048743,-0.6935707910861884,0.057797228211110774,-0.7513680192972991,-0.9999999994080456,0.21094186696604808,-5.487923899140939,-4.946028638203725,-0.9999999994901364,4526,-0.7145402048339342,-53.52077991805316,0.7609867940024547,0.8232417536793144,0.7979223993628977,-0.07477434740318833,0.0185220110296511,-0.0494600362980396,-0.0698046633330217,0.767852814550614,-0.039447005968442084,-1.7259382151015155,-2.5064355345874778e-05,-0.01719910835195851,0.08174863427886847,2.4753422009906574,0.006252110018033329,0.2759876126181633,4.611901266536698,0.009143573517838871,0.3,0.052874409046568704,0.06897351620839598,0.06711570072278761,0.05226906208700033,0.09609671563010025,503.8886679920477,0.7230292070202371,24.022761559934526,21390074.809146706,0.009248117202641765,-0.08616973831870112,-0.6929808052148021,2038,0.050620657020504334,-0.6694666447746087,381,-0.00819758877474408,-0.683556714903905,2107,0.027575319049847558,-0.6932494813507631,2262,-0.10206057471420904,-0.6799934952558344,2264
ibs_idiosyncratic_volatility,idio_vol20_pre,high,4526,562.606053910738,123.15885992045956,-0.26564735840200404,-0.8080527992365054,0.057797228211110774,-0.8658500274476162,-0.9999999999998673,0.2884741142708505,-5.557487366894176,-4.979587449129875,-0.9999999999999016,4518,-0.8152464566793629,-49.355217952435645,0.7252874507298832,0.9219520458895545,1.0496206311696874,-0.22028506257105349,-0.419897017043689,-0.14532326552524977,-0.3337210342888839,0.7184589775237674,-0.1764446089227787,-5.537660847745417,-0.0012546633234165776,-0.9031189898576842,0.12632501821300135,2.5679050324387953,0.00675944688466419,0.5578128218892395,5.239040261253299,0.008096363965388063,0.8999999999999998,-0.2339793880852281,-0.1316756839885197,-0.13620570133319976,-0.12328381637596209,-0.06980957611909056,503.8886679920477,0.5424054408345014,26.59903459661256,16727205.89667542,0.00847410633060346,-0.16209984051720294,-0.8031631410839486,2038,-0.1284475398138757,-0.7806770565325102,381,-0.19834200423392967,-0.799921833550776,2107,-0.256589064562332,-0.8156809509191562,2262,-0.08778045875864893,-0.7826727248356364,2264
ibs_market_cap,marketcap_pre,low,4526,561.0815289438798,125.39262041537782,-0.19991089092515746,-0.8478917240964426,0.057797228211110774,-0.9056889523075534,-0.999999999999998,0.24891114551945345,-7.411976055951635,-6.415952684136262,-0.9999999999999983,4525,-0.8569315238263238,-65.93328648681339,0.7563980836136671,0.8106634170211244,1.134714335878198,-0.06019393696493171,-0.1817407334073689,-0.037123309928734714,-0.23631301313339467,0.7120763249763146,-0.25083761818247596,-8.187676819346734,-0.006038774376893544,-4.2224640625343355,-0.07875818861424555,-2.0124393318233325,0.0015152158103174992,0.2333027887208612,2.8362046550981153,0.004623627043047279,0.9999999999999999,-0.17437731688409797,-0.08544088263082039,-0.04292901408218053,-0.008227707023440778,0.10193841290247363,503.8886679920477,0.6479808331712852,32.89136596355395,1953031.689921092,0.008426015358762352,-0.18284415342330362,-0.8446592696681177,2038,-0.22323132238902155,-0.8277196634317971,381,-0.31573047660070097,-0.8442251427701488,2107,-0.3742736051228449,-0.8511626462622152,2262,-0.1033093853878505,-0.8346015523192822,2264
ibs_market_cap,marketcap_pre,mid,4526,561.4321696862572,108.73530711444984,-0.027607207023297664,-0.7030398242369431,0.057797228211110774,-0.7608370524480539,-0.9999999996631783,0.21668489637597943,-5.480810671072846,-4.884090619091898,-0.9999999997094646,4526,-0.7219619194085549,-52.48467319431054,0.7457625858907855,0.8147612800968453,0.823494000566135,-0.12443200880218636,-0.049557261995569805,-0.030903213163181818,-0.10645050142719005,0.7533374551223073,-0.04161686553290134,-1.7543082107505426,-0.0005987493789034965,-0.39086444322386976,0.05309018821994149,1.54131574627001,0.00365372627051286,0.19706852834776756,3.065317353803132,0.00561346389686275,0.7,-0.004246092049926986,0.037007181290474644,0.022020450988369467,0.024315267891992676,0.038986860378318555,503.8886679920477,0.6754326172136454,23.51201606748008,7364804.083132794,0.00941714057095129,-0.11071402341537795,-0.6965536758605142,2038,0.03197945892944509,-0.666347475303321,381,0.016608774035722584,-0.7005162532819755,2107,0.05794601588164405,-0.7149841905715781,2262,-0.13176774312783401,-0.6757441684410342,2264
